kepid,tce_plnt_num,pca
2452440.0,1.0,1814773737.3597498
2452440.0,2.0,-98315325.28758223
2452450.0,1.0,1086372600.5830097
2569494.0,4.0,-521907628.6463595
2569516.0,1.0,-263972474.70870197
2569639.0,1.0,-169776675.54929665
2569995.0,1.0,-538070707.7139727
2579906.0,3.0,-432868720.0326704
2579906.0,4.0,-585709838.8913261
2579906.0,5.0,-582713153.2028614
2584115.0,1.0,-225061858.6997922
2584163.0,1.0,-296587049.0982182
2584879.0,1.0,-317152617.5424067
2696938.0,6.0,-102567947.79292017
2697199.0,1.0,-532173613.1984765
2697935.0,1.0,394431568.89339733
2714707.0,2.0,-421877273.85691106
2714803.0,1.0,-359895216.83951604
2714807.0,1.0,230572635.2020645
2717158.0,1.0,-284024853.4389913
2717423.0,1.0,-534785925.0115045
2717423.0,3.0,-402445093.263342
2834463.0,1.0,155813071.2628798
2834637.0,1.0,-466209408.29572695
2834805.0,1.0,-301515952.2699469
2854953.0,7.0,-401005754.3470019
2855026.0,1.0,1397182424.5543623
2855026.0,2.0,110932809.85339454
2855415.0,1.0,-506002213.7721491
2969991.0,2.0,-449247911.6770222
2970580.0,2.0,-585709548.9124604
2970580.0,3.0,-543555607.7995442
2987160.0,5.0,-585710143.3215925
2987433.0,1.0,1814773737.4943042
2987660.0,1.0,-25930468.735889517
2998070.0,9.0,-381090759.4080678
2998070.0,10.0,-310652983.666797
2998124.0,1.0,1814773739.002623
3102000.0,2.0,241306614.7680878
3102024.0,1.0,1814773739.03865
3102024.0,2.0,1814773738.9985716
3102309.0,1.0,-456421858.0684461
3117046.0,1.0,-440360876.52573156
3117511.0,1.0,-570780713.5770499
3117514.0,1.0,-263772215.36623812
3117514.0,2.0,-459761397.34893256
2437897.0,1.0,139877546.30654547
2438061.0,1.0,1814773737.828213
2438062.0,1.0,1814773736.5251489
2438070.0,1.0,1814773468.3694518
2444769.0,1.0,-420719429.7707737
2444769.0,2.0,-516659664.5968747
2444769.0,3.0,-404954805.71601844
2452977.0,1.0,-429820947.91177386
2554867.0,1.0,-428987231.2662894
2555349.0,1.0,-498753051.3061195
2555396.0,1.0,-555691058.7805642
2570281.0,1.0,-279864576.63208336
2570281.0,2.0,-479846151.7006446
2570432.0,1.0,-256086213.80556604
2579906.0,7.0,-236117972.4069158
2579906.0,8.0,-348587833.04780495
2579906.0,9.0,-452224303.7495
2579906.0,10.0,-525612849.0951928
2584879.0,2.0,-538208523.1298827
2584879.0,4.0,-409474992.5564958
2584879.0,5.0,-273657492.9919721
2697935.0,2.0,-419494825.4231227
2698074.0,1.0,-557630802.636973
2707097.0,1.0,1814773736.50133
2707097.0,2.0,-585709301.2890576
2714807.0,2.0,-301347536.61843187
2714831.0,1.0,-441309862.59953684
2714887.0,1.0,-285675664.97953236
2714887.0,2.0,-541837039.4465888
2717423.0,4.0,-310350087.40953743
2717423.0,5.0,-474257345.3723598
2717423.0,6.0,-585709300.6360474
2717483.0,1.0,-464791586.2082451
2837007.0,1.0,-463722006.9682339
2837111.0,1.0,32692586.766689133
2837111.0,2.0,-218110346.67707026
2855603.0,1.0,-217168754.03863007
2855603.0,2.0,-409258312.75775665
2970580.0,4.0,-247767750.63964483
2970580.0,5.0,-312549835.72154003
2970580.0,6.0,-585710012.6902329
2970580.0,7.0,-517071610.3684078
2987660.0,2.0,-401258410.01686525
2988145.0,1.0,-12101721.703504806
2988145.0,2.0,948902294.076468
2998124.0,2.0,1814773737.241285
2998561.0,1.0,1814773544.8884647
2998561.0,2.0,-26305106.29008336
3001885.0,1.0,138304852.13106796
3102384.0,1.0,1814773342.3695395
3103212.0,1.0,-82370563.20650789
3117514.0,3.0,-432662051.18223166
3117514.0,4.0,-334620189.37697774
3117514.0,5.0,-358249216.1501402
2438114.0,1.0,-551906884.2931342
2438114.0,2.0,-540038124.3013556
2438151.0,1.0,-465968515.1200988
2444769.0,5.0,-413074291.64203477
2444769.0,6.0,-445770400.6337907
2444769.0,7.0,-276910109.7950291
2555680.0,1.0,-40386532.45393374
2555680.0,2.0,-197025926.91321924
2555680.0,3.0,-520447310.51812464
2570505.0,1.0,-157313390.01072466
2570659.0,1.0,-294752660.93815386
2570767.0,1.0,45498972.72664695
2570773.0,1.0,-50755890.955480255
2580613.0,1.0,-466038546.45830816
2580632.0,1.0,-402869442.27579933
2580872.0,1.0,-585709318.7199879
2584879.0,6.0,-164720408.290322
2584908.0,1.0,-162255870.7425057
2585092.0,1.0,-430344958.77649796
2707479.0,1.0,-247758617.38820666
2707479.0,2.0,-503363104.27313507
2707916.0,1.0,-323127656.17811555
2707985.0,1.0,398112743.94044936
2714887.0,3.0,-552069458.9594631
2714887.0,4.0,-469309765.528878
2717483.0,2.0,-401723427.220958
2718321.0,1.0,-396577019.6863189
2718630.0,1.0,30878081.234812364
2837174.0,1.0,868642487.2627957
2847816.0,1.0,51711207.055893466
2847816.0,2.0,-434735864.7530183
2849140.0,1.0,-376635511.393156
2856209.0,1.0,-357585855.5335428
2856756.0,1.0,151604528.91755417
2856960.0,1.0,-34749084.01429337
2856960.0,2.0,95952475.16460796
2970580.0,8.0,-585710049.4676731
2970670.0,1.0,1003210280.0069692
2970804.0,1.0,1814773396.1775522
2970804.0,2.0,-583254472.5544177
2988145.0,3.0,1028669259.8564008
2988783.0,1.0,222731308.5832519
2988783.0,2.0,-46770174.526283994
2988783.0,3.0,339183674.02545017
3002336.0,1.0,-585709395.0505438
3002379.0,1.0,-582653432.6569451
3002379.0,2.0,-583254636.8075521
3002379.0,3.0,-402207083.1214719
3103227.0,1.0,-337593895.2286799
3103473.0,1.0,536335571.76382726
3103684.0,1.0,-338938495.0322438
3103752.0,1.0,-331381783.14700395
3117514.0,6.0,-381231347.68505234
3117514.0,7.0,-411233291.37156624
3117514.0,8.0,-468026097.805872
3117514.0,9.0,-498883539.48081344
2438151.0,2.0,-449910393.9071718
2438151.0,3.0,-506458273.42914355
2438151.0,4.0,-306121848.12944704
2438151.0,5.0,-384996913.18942124
2445129.0,1.0,320400588.9813591
2445129.0,2.0,44402677.38464165
2445134.0,1.0,-585709308.7073518
2445134.0,2.0,1814773737.38545
2555680.0,4.0,-358010858.0730281
2555680.0,5.0,-97627979.7229708
2555680.0,7.0,-183520711.37743637
2571238.0,1.0,1814773737.2186909
2571417.0,1.0,-208177271.38508803
2571417.0,2.0,-183299640.003245
2580872.0,2.0,1814773739.0640376
2580872.0,3.0,-585709993.6036277
2580872.0,4.0,-585709952.0403591
2580872.0,5.0,-585709479.4035894
2580882.0,1.0,194887578.20293492
2585092.0,2.0,-493917738.5975073
2585652.0,1.0,-386707999.516736
2692377.0,1.0,1814773298.2334073
2708156.0,1.0,-585709308.5963966
2708172.0,1.0,-188175307.91789412
2708176.0,1.0,-160641571.0347805
2708203.0,1.0,-129080870.6128323
2714932.0,1.0,-26131538.092711367
2714932.0,2.0,-480164280.33017194
2714932.0,3.0,-569085712.4555243
2714932.0,4.0,-538908325.8911904
2718630.0,2.0,-92276580.8737252
2718630.0,3.0,-302308179.04319835
2718663.0,1.0,91210777.32651733
2718663.0,2.0,388056614.96247953
2849511.0,1.0,-453510361.9175948
2849805.0,1.0,1814773151.6548238
2850321.0,1.0,-498698285.20175403
2856960.0,3.0,-585709299.3480825
2857323.0,2.0,-108569313.91346724
2857323.0,3.0,-585709435.5225706
2970804.0,3.0,-364710120.3496774
2970836.0,1.0,-292875153.9823322
2988783.0,4.0,-418827358.1207911
2988783.0,5.0,-585709921.1996032
2988964.0,1.0,-310620830.898034
3002379.0,4.0,-480441109.52765733
3002379.0,6.0,-224124097.54695636
3002379.0,7.0,-378480371.66013134
3103752.0,2.0,-427323596.71137536
3103752.0,3.0,-374931510.33896923
3103752.0,4.0,-430986498.0726017
3117514.0,10.0,-585709878.4986441
3118797.0,1.0,-110552990.39781718
3118883.0,1.0,-483196674.27734554
3118883.0,2.0,-365271941.0639086
2438249.0,1.0,-340212655.74484485
2438264.0,1.0,1417706951.911991
2438264.0,2.0,1814773359.4956455
2445154.0,1.0,15944980.173769891
2445298.0,1.0,-434936119.96476394
2445298.0,2.0,-583254989.8128791
2445665.0,1.0,-458118180.30752456
2555680.0,8.0,-325690861.86279505
2555680.0,9.0,-272943032.3085637
2556127.0,1.0,1814773039.8244438
2556127.0,2.0,-585710008.3045747
2571868.0,1.0,-237625175.88010705
2572029.0,1.0,-293962294.1632353
2573056.0,1.0,1507344310.4699469
2573056.0,2.0,705119957.9924754
2581191.0,1.0,162265739.552433
2581316.0,1.0,1814773738.8719497
2581316.0,2.0,256320783.16878727
2692377.0,2.0,-185833837.54144803
2692704.0,1.0,-449851759.9792467
2692704.0,2.0,-358488240.0332948
2692704.0,3.0,-331387618.90246403
2708203.0,2.0,-515784427.67533976
2708221.0,1.0,-279734583.8632815
2708270.0,1.0,841410868.6632284
2714932.0,5.0,-585709622.4176141
2714932.0,6.0,-472751287.40790546
2714932.0,7.0,-483106436.40535265
2714932.0,8.0,-472198316.1374745
2718663.0,3.0,-108443222.02502182
2718672.0,1.0,220030751.42842
2718672.0,2.0,-199157438.12511247
2851100.0,1.0,1814773100.5377543
2851100.0,2.0,657764433.0711094
2852528.0,1.0,-301335188.5558342
2852560.0,1.0,-585709298.7229906
2857607.0,1.0,-297253807.50462204
2857722.0,1.0,1449173033.1611576
2857722.0,2.0,1814773086.7905555
2859299.0,1.0,1814773104.7720666
2971415.0,1.0,-493973281.433085
2972005.0,1.0,-486454515.4073484
2973386.0,1.0,178469611.10960948
2973509.0,1.0,1814773739.1412292
2989404.0,1.0,1814773271.60729
2989404.0,2.0,1814773263.2265246
2989706.0,1.0,1814773223.135462
3002379.0,8.0,-469995654.4585825
3002478.0,1.0,650323809.3350565
3003019.0,1.0,164863942.2002691
3103851.0,1.0,-151801613.67045543
3109550.0,1.0,247552549.79622236
3109825.0,1.0,-339497824.0032109
3109930.0,1.0,-52676873.69840564
3118883.0,3.0,-426522571.8536695
3118883.0,4.0,-345252453.52688944
2438406.0,1.0,-539671695.1811371
2438490.0,1.0,1814773736.6732597
2438490.0,2.0,19464265.754737318
2438502.0,1.0,1814773737.6844826
2445975.0,1.0,1814773737.5163527
2445975.0,2.0,-585709940.9807686
2445975.0,3.0,489688537.25606364
2556639.0,1.0,-229691098.99383694
2556639.0,2.0,-549351566.4295784
2556639.0,3.0,-570102733.5212799
2573108.0,1.0,-488855222.0249568
2574201.0,1.0,-255071419.20217118
2574338.0,1.0,192225583.10057205
2581452.0,1.0,-353962138.5571274
2581452.0,2.0,-548725481.122875
2581452.0,3.0,-504244987.91635364
2581452.0,4.0,-342772272.6215862
2692704.0,4.0,-505422574.3045385
2692708.0,1.0,-383017655.2656883
2693092.0,1.0,1814773738.964951
2708278.0,1.0,318468746.88723266
2708278.0,2.0,-506877259.97201437
2708278.0,3.0,-451628055.6592286
2708286.0,1.0,112923756.08636813
2714932.0,9.0,-560405842.3790345
2714947.0,1.0,157175087.1539944
2714954.0,1.0,-295840645.48904514
2718778.0,1.0,232365919.36694
2718778.0,2.0,-495477664.082563
2718944.0,1.0,114176755.75071248
2852560.0,2.0,1814773739.056254
2852560.0,3.0,-582972562.7012866
2852560.0,4.0,-585710028.0209799
2852560.0,5.0,-275182908.3143861
2860114.0,1.0,1814773231.333329
2860579.0,1.0,-271004894.34613067
2860579.0,2.0,-412049063.3072192
2975340.0,1.0,-518556914.8028187
2975770.0,1.0,1814773466.0813587
2975770.0,2.0,-196009312.52806315
2990873.0,1.0,179809701.183479
2991448.0,1.0,-416031894.5088692
2991460.0,1.0,-219089507.0448032
2992648.0,1.0,-129828484.90383942
3003224.0,1.0,-585710000.0700533
3003991.0,1.0,1814773739.0093403
3003991.0,2.0,1814773737.1356223
3003992.0,1.0,530059981.80461824
3109937.0,1.0,-455455422.5867085
3109997.0,1.0,468421361.52335453
3110177.0,1.0,-184524822.8901263
3118883.0,6.0,-444321231.66953623
3119250.0,1.0,-344534461.56860125
3119250.0,2.0,-283877339.4464019
2438502.0,2.0,136508810.37120384
2438513.0,1.0,949367431.0254568
2438513.0,2.0,-159282584.22831425
2446113.0,1.0,1730222681.7577543
2446113.0,2.0,-292562302.4857261
2446134.0,1.0,-310509073.7972063
2446436.0,1.0,-585709721.5856835
2556639.0,4.0,-545927571.3716326
2556639.0,5.0,-580654989.8400439
2556639.0,6.0,-555101001.1137418
2556639.0,7.0,-396746670.1063087
2574543.0,1.0,460671370.07309365
2574960.0,1.0,-311176387.4337125
2575161.0,1.0,953217156.5977554
2575952.0,1.0,1688131446.3879762
2581452.0,5.0,-336966589.76978594
2581452.0,6.0,-287045493.7134016
2581452.0,7.0,-373652846.9836466
2693092.0,2.0,1814773737.4384272
2693097.0,1.0,488877941.57572734
2693097.0,2.0,140067260.21085045
2693097.0,3.0,-585709686.1578858
2708343.0,1.0,424929652.03549397
2708420.0,1.0,362881954.1559229
2708445.0,1.0,-275860423.55234355
2714955.0,1.0,-156579249.00188455
2715053.0,1.0,-213135412.9515708
2715053.0,2.0,-477762406.93493444
2715053.0,3.0,-476711823.0280848
2719125.0,1.0,-157454009.948796
2719125.0,2.0,-449283698.0327531
2719755.0,1.0,-349766056.50801104
2719755.0,2.0,-315629153.10406303
2852810.0,1.0,-392295894.7426952
2852941.0,1.0,115712570.41964053
2852941.0,2.0,-475903630.3150475
2860579.0,3.0,-405356140.45937634
2860579.0,4.0,-294043942.1366053
2860579.0,6.0,-389200585.1792875
2975832.0,1.0,-427711427.7839248
2975832.0,2.0,-385062200.3135248
2975832.0,3.0,-310463367.78299475
2975832.0,4.0,-361606738.3207294
2992668.0,1.0,-390630202.41685915
2992668.0,2.0,41111049.61103188
2992668.0,3.0,-346019894.1550448
2993589.0,1.0,-304957502.1533613
3003992.0,2.0,217437036.39502677
3097331.0,1.0,-123541506.0324127
3097331.0,2.0,-340727618.7561907
3097331.0,3.0,-226475620.6666494
3110496.0,1.0,543416015.335259
3110937.0,1.0,-208611182.7356334
3112129.0,1.0,1814773112.8240416
3112129.0,2.0,1814773113.816723
3119250.0,3.0,-357773947.3087012
3119256.0,1.0,1200815295.27996
3119256.0,2.0,501484143.2935011
3119256.0,3.0,194468536.66115335
2438517.0,1.0,-281566518.940192
2439144.0,1.0,-444405865.29695547
2439211.0,1.0,-154558205.69255725
2439211.0,2.0,-505982528.3208318
2446623.0,1.0,1814773737.1398442
2447697.0,1.0,-465295102.3412568
2556639.0,8.0,-350928424.7028727
2556639.0,9.0,-419786222.18034744
2556639.0,10.0,-242111079.5853849
2556650.0,1.0,1814773163.02125
2575952.0,2.0,-446815761.61640215
2575952.0,3.0,-287241122.495169
2575964.0,1.0,-434963212.07245845
2581452.0,8.0,-391218449.73130465
2581452.0,9.0,-369187644.2746265
2581457.0,1.0,-165157180.0598729
2581457.0,2.0,-536960783.3961862
2693162.0,1.0,-468876462.0141077
2693450.0,1.0,-467734585.6827779
2693450.0,2.0,-382242152.0593632
2693450.0,3.0,-481593664.1944972
2708445.0,2.0,-429102150.65449286
2708499.0,1.0,-351545983.3673439
2708614.0,1.0,184113446.90596935
2708787.0,1.0,-285701637.4709425
2715070.0,1.0,-473503181.4805621
2715108.0,1.0,-485451521.861234
2715119.0,1.0,-222436975.60278398
2719873.0,1.0,1814773738.9816282
2719873.0,2.0,1814773737.209094
2719928.0,1.0,818303604.4325764
2719928.0,2.0,-464424859.16365147
2852942.0,1.0,-395028693.7973555
2852961.0,2.0,-328099680.06207573
2853029.0,1.0,-278842019.6307345
2860579.0,7.0,-585709978.4610059
2860594.0,1.0,1814773739.2463074
2860594.0,2.0,-585709308.667043
2860656.0,1.0,-151522377.9825881
2975832.0,5.0,-417229294.38830316
2975832.0,6.0,-362010612.0969096
2975832.0,7.0,-364739031.2831401
2993589.0,2.0,-192535919.9478131
2993589.0,3.0,213655335.7148385
2993589.0,4.0,-471417884.7265231
2993589.0,5.0,-585710000.9427825
3097331.0,4.0,-223674900.4578721
3097331.0,5.0,-239097794.58163336
3097331.0,6.0,-33843498.953736246
3112242.0,1.0,-372982234.7744832
3112677.0,1.0,-457156459.3441073
3112828.0,1.0,-361316550.6738263
3119256.0,6.0,-458961483.30708176
3119307.0,1.0,329050668.99328077
2439243.0,1.0,-129188871.347264
2439469.0,1.0,-487423910.2108917
2440757.0,1.0,1814773353.302213
2447707.0,2.0,-547105578.6766902
2447832.0,1.0,-212800325.04901874
2447832.0,2.0,-513689618.83391756
2447832.0,3.0,-392764682.2803471
2447832.0,4.0,-328506910.87054235
2557335.0,1.0,-556699147.6432161
2557335.0,2.0,-583170616.9549608
2557350.0,1.0,143045938.13027918
2576107.0,1.0,1814773737.1454108
2576197.0,1.0,1814773213.65582
2576224.0,1.0,-579091413.6764071
2576224.0,2.0,-486171118.1481247
2581554.0,1.0,1814773311.9335198
2581674.0,1.0,821827376.9627134
2581674.0,2.0,-457656645.51079375
2693450.0,4.0,-287304014.9353215
2693736.0,1.0,556709252.4122845
2694337.0,1.0,1814773562.3440566
2694337.0,2.0,193324446.50116593
2708787.0,3.0,-495828944.9736056
2708787.0,4.0,-308864010.4153142
2715135.0,1.0,1814773270.941323
2715135.0,2.0,-211881252.4240968
2715135.0,3.0,-435535752.79354155
2715135.0,4.0,-404611706.99217236
2720096.0,1.0,-547465082.9388793
2720354.0,1.0,1814773738.093596
2720354.0,2.0,1814773738.9916313
2720354.0,3.0,-585709308.859757
2853093.0,1.0,907614715.807814
2853280.0,1.0,100310295.35333718
2853280.0,2.0,-554819796.8779544
2860788.0,1.0,1814773739.3720767
2860788.0,3.0,-482442470.13471586
2975832.0,8.0,-498504988.5975314
2975832.0,9.0,-585709534.0495821
2976017.0,1.0,162997670.274153
2983000.0,1.0,-333005712.4578402
2993589.0,6.0,-302426374.9816809
2994092.0,1.0,-447387503.33266866
2994666.0,1.0,-361362170.62274206
2994666.0,2.0,-454425074.94847864
3097346.0,1.0,1220755768.3105924
3097352.0,1.0,1814773738.3740816
3097352.0,2.0,750584184.828683
3112828.0,2.0,-355608394.1090049
3112869.0,1.0,-499557674.9198594
3113266.0,1.0,1814773737.6261961
3113266.0,2.0,1814773737.4322302
3119307.0,2.0,140822361.47028458
3119603.0,1.0,-476942344.7137997
3119604.0,1.0,-411887928.49582934
2441151.0,1.0,1814773604.554639
2441161.0,1.0,1814773739.0966902
2441495.0,1.0,1814773273.0690508
2447832.0,5.0,-548112445.5352396
2447832.0,6.0,-295717237.49637544
2447832.0,7.0,-120630111.38713764
2557430.0,1.0,1814773039.786819
2557430.0,2.0,-585710008.1624829
2557669.0,2.0,-323265537.1025518
2576692.0,1.0,-585709368.7386001
2576692.0,2.0,-585709318.7330959
2576692.0,3.0,-266829469.7002728
2576692.0,4.0,-422218531.0276177
2581674.0,3.0,-319755755.3325518
2581811.0,1.0,-449969821.53502417
2581964.0,1.0,-386054176.96638054
2581964.0,2.0,-488108057.5454855
2694337.0,3.0,-549493701.1641071
2694632.0,1.0,-245702802.7133375
2694632.0,2.0,476168442.0713409
2708885.0,1.0,611354276.843005
2710323.0,1.0,-270899321.63400835
2710323.0,2.0,-413492936.53097624
2710406.0,1.0,-278371953.16197395
2715194.0,1.0,-476009358.4106721
2715228.0,1.0,-128598941.88383177
2715228.0,2.0,-261915761.482657
2720354.0,4.0,-492670982.6317531
2720514.0,1.0,1104559438.4258544
2720582.0,1.0,1248449193.0282645
2853320.0,1.0,-138563216.47886395
2853320.0,2.0,204371166.25962183
2853320.0,3.0,-504229888.50323355
2853446.0,1.0,441639133.6767912
2860788.0,4.0,-397835981.9726473
2860793.0,1.0,-62682005.69060919
2860851.0,1.0,233978719.91405764
2860851.0,2.0,-200358539.22908592
2983219.0,1.0,-278682241.66932184
2983219.0,2.0,-295999934.31092167
2983219.0,3.0,-291293110.6963294
2994888.0,1.0,-38467517.3498961
2994888.0,2.0,-67198580.6810692
2995392.0,1.0,-358212133.2072649
3097352.0,3.0,-493230769.8950067
3097912.0,1.0,1317045251.6513505
3097912.0,2.0,1241844752.618209
3114167.0,1.0,1814773235.6786735
3114661.0,1.0,1814773739.314494
3114661.0,2.0,-585709298.6039362
3114667.0,1.0,-585709308.6790968
3120057.0,1.0,-291903968.9158916
3120057.0,2.0,373896894.05055016
3120057.0,3.0,-585709627.0505003
3120276.0,1.0,-161284419.91663143
2441728.0,1.0,1814773151.008371
2442084.0,1.0,1814773738.6923807
2442084.0,2.0,1814773737.44213
2442118.0,1.0,385564718.6633901
2448416.0,1.0,-387924681.43946195
2448416.0,2.0,-585710130.5727732
2449053.0,1.0,-31447233.16756833
2449053.0,2.0,-383394231.1142653
2557669.0,3.0,-251919042.34671515
2557669.0,4.0,-323425336.65064204
2557816.0,1.0,714387043.2275778
2558163.0,1.0,-389052682.54650825
2576692.0,5.0,-505816472.23424804
2576692.0,6.0,-496935026.0980427
2581964.0,3.0,-166587310.84744108
2581964.0,4.0,-137512428.55817443
2581964.0,5.0,-399624548.3925096
2694632.0,4.0,-561697420.0482064
2694640.0,1.0,-162964565.2318219
2694640.0,2.0,-585710000.8513348
2710406.0,2.0,-14832792.2749361
2710406.0,3.0,-561507003.4541764
2710623.0,1.0,90447875.23085907
2715251.0,1.0,-45199443.29028354
2715282.0,1.0,-214199806.9262569
2715282.0,2.0,-271779315.7482365
2715398.0,1.0,-237283337.08926487
2721030.0,1.0,596882938.5125629
2721835.0,1.0,-585709993.542585
2721835.0,2.0,-450300247.49493575
2721918.0,1.0,-376781872.27942175
2853780.0,1.0,131038676.71026263
2853828.0,1.0,1814773146.6927872
2854181.0,1.0,24007307.760619167
2860851.0,3.0,-89171941.8579765
2860851.0,4.0,-105837671.90533878
2860866.0,1.0,57840747.4542382
2983219.0,4.0,-434483515.49424475
2983219.0,5.0,-441155526.9554955
2983219.0,6.0,-342378752.9155791
2995823.0,1.0,-582063757.8969833
2995931.0,1.0,1343125507.419576
2995931.0,2.0,520003069.5900001
3097912.0,3.0,807410917.6337024
3097926.0,1.0,59243492.16375097
3098015.0,1.0,259832127.39465538
3114667.0,2.0,-585709300.7452947
3114747.0,1.0,-433324639.6037829
3114811.0,1.0,218226585.1922826
3115272.0,1.0,-585709938.2411612
3120308.0,1.0,-48157171.41562367
3120320.0,1.0,1814773739.0279396
3120320.0,2.0,1814773737.944339
2442118.0,2.0,-459713107.0450842
2442118.0,3.0,-300601092.58054197
2442118.0,4.0,-378236997.699074
2442359.0,1.0,1814773168.6958141
2449074.0,1.0,749020081.7519349
2449074.0,2.0,-43917937.32899576
2449090.0,1.0,1814773738.2223666
2449090.0,2.0,1814773736.746997
2558273.0,1.0,636758525.8377366
2558363.0,1.0,827917204.8875262
2558370.0,1.0,1814773737.0857184
2577353.0,1.0,-443391410.57454467
2578017.0,1.0,1608282084.4968476
2578077.0,1.0,-25075158.150426246
2578077.0,2.0,-508989722.3712542
2582539.0,1.0,504666402.5503756
2582575.0,1.0,-585709946.3916438
2582575.0,2.0,-225121444.77786982
2582800.0,1.0,-171451637.46550834
2694746.0,1.0,-495110398.1611957
2694746.0,2.0,-479376440.06223977
2695030.0,1.0,-14747838.33557595
