kepid,tce_plnt_num,kepoi_name,koi_disposition,CANDIDATE,CONFIRMED,FALSE POSITIVE,y_pred
9712799,1,,,0.0036989127332340953,1.5799130899858938e-07,0.996300929275457,FALSE POSITIVE
9712799,2,,,0.1727843144456915,2.3519059436541286e-07,0.8272154503637142,FALSE POSITIVE
9713213,1,,,0.03809449050847066,7.345996630433904e-06,0.9618981634948989,FALSE POSITIVE
9716301,1,,,0.19165556294972438,3.540130812031734e-07,0.8083440830371944,FALSE POSITIVE
9716350,1,,,1.1654878346331313e-06,4.327712453338985e-08,0.9999987912350409,FALSE POSITIVE
9716350,2,,,3.700808932240591e-05,1.5824842978457265e-07,0.9999628336622478,FALSE POSITIVE
9725543,3,,,0.03656078700955279,2.06917309396946e-07,0.9634390060731377,FALSE POSITIVE
9725543,4,,,0.08617858477622678,1.7663975881951934e-08,0.9138213975597974,FALSE POSITIVE
9726020,1,,,0.008925517461708334,4.063725234833214e-08,0.9910744419010393,FALSE POSITIVE
9726020,2,,,0.21318614962640772,9.409738562687049e-07,0.786812909399736,FALSE POSITIVE
9761199,2,,,2.121225242073294e-05,4.111792334847874e-05,0.9999376698242308,FALSE POSITIVE
9761615,2,,,0.09397600092125528,6.488606981803651e-07,0.9060233502180466,FALSE POSITIVE
9590158,6,,,0.3540150310610703,2.501888186459534e-07,0.645984718750111,FALSE POSITIVE
9590158,7,,,0.001793440629882479,2.0152948583163916e-06,0.9982045440752593,FALSE POSITIVE
9590227,1,,,0.009743594157663264,0.00010987618415336469,0.9901465296581834,FALSE POSITIVE
9590249,1,,,0.00542132168260471,1.5176064268910106e-06,0.9945771607109684,FALSE POSITIVE
9595972,1,,,0.03468154251881234,2.4209959691197387e-08,0.9653184332712279,FALSE POSITIVE
9596037,1,,,0.00035363456818023037,1.9929525470941416e-05,0.9996264359063489,FALSE POSITIVE
9602562,2,,,0.2958944141324029,7.469055945444283e-08,0.7041055111770377,FALSE POSITIVE
9602562,3,,,8.425097928183396e-05,2.850550989641054e-08,0.9999157205152083,FALSE POSITIVE
9613452,3,,,0.002736261913869762,1.506104632763492e-07,0.9972635874756669,FALSE POSITIVE
9613452,4,,,0.00024898334236220595,3.9956161501258586e-08,0.9997509767014763,FALSE POSITIVE
9613452,6,,,0.04576178021397538,1.1883807209851478e-08,0.9542382079022174,FALSE POSITIVE
9639455,1,,,0.0005772726120082798,1.8148111845077572e-05,0.9994045792761467,FALSE POSITIVE
9639455,3,,,0.003479259124782375,1.5899400393177628e-06,0.9965191509351783,FALSE POSITIVE
9639455,4,,,9.996638210190465e-05,1.8707546346171812e-07,0.9998998465424346,FALSE POSITIVE
9639455,5,,,0.46995681177033327,6.223580053852448e-08,0.5300431259938663,FALSE POSITIVE
9644411,2,,,0.00018710350994864317,1.3022611344554749e-09,0.9998128951877903,FALSE POSITIVE
9651313,1,,,0.0005269529097171596,9.402813093238618e-05,0.9993790189593504,FALSE POSITIVE
9651313,2,,,0.9567185949966902,0.0001668558400787059,0.043114549163231125,CANDIDATE
9651313,3,,,0.295627596559334,2.1688141508396462e-07,0.704372186559251,FALSE POSITIVE
9655393,1,,,3.316668181216059e-05,3.992945073813935e-05,0.9999269038674496,FALSE POSITIVE
9655393,2,,,0.000924890711183361,7.21076045444876e-08,0.999075037181212,FALSE POSITIVE
9655402,1,,,7.932164733854377e-05,1.68148343023332e-05,0.9999038635183591,FALSE POSITIVE
10398088,2,,,0.060135177633234685,3.8180227807144887e-08,0.9398647841865375,FALSE POSITIVE
10398088,3,,,0.020830488328492186,4.338306348413888e-08,0.9791694682884443,FALSE POSITIVE
10398088,4,,,0.0014619160268635964,1.3313646783314717e-07,0.9985379508366685,FALSE POSITIVE
10398659,1,,,0.022996531538106435,0.0002780324282937449,0.9767254360336,FALSE POSITIVE
10407210,2,,,0.012746314617850134,1.298325515472052e-08,0.9872536723988948,FALSE POSITIVE
10419211,2,,,0.0012022891137082172,0.6777065313586998,0.32109117952759203,CONFIRMED
10449437,1,,,0.002456626320096693,6.879909627305454e-08,0.997543304880807,FALSE POSITIVE
10449437,2,,,0.007147849139431986,2.680417096648998e-08,0.9928521240563971,FALSE POSITIVE
10449486,1,,,2.9570202414071923e-05,2.1262395368968083e-07,0.9999702171736323,FALSE POSITIVE
10449542,1,,,0.0010557404674396594,3.738571163400193e-07,0.998943885675444,FALSE POSITIVE
10462980,2,,,0.01838091613472168,0.00027911286608279053,0.9813399709991957,FALSE POSITIVE
10464078,2,,,3.5866407747415874e-05,0.9997548681727261,0.00020926541952655784,CONFIRMED
10470935,7,,,0.0017300429075691427,2.0969903302701818e-06,0.9982678601021006,FALSE POSITIVE
10471005,2,,,0.00031624873471461265,1.07703595534699e-06,0.99968267422933,FALSE POSITIVE
10482774,2,,,0.00010514762171633766,1.0395319211683106e-06,0.9998938128463626,FALSE POSITIVE
10482774,3,,,0.09891996976206138,9.776497452259428e-06,0.9010702537404864,FALSE POSITIVE
10482774,4,,,0.0013375140428399288,0.00018126199296077168,0.9984812239641994,FALSE POSITIVE
10482774,5,,,0.1258572348826975,0.00020120154449984297,0.8739415635728026,FALSE POSITIVE
10490558,1,,,0.1164545353885989,4.792528793017973e-06,0.8835406720826081,FALSE POSITIVE
10272394,1,,,0.00035043691981521285,1.182947734868564e-06,0.9996483801324498,FALSE POSITIVE
10281639,2,,,0.05008739376989128,2.4830636643469306e-08,0.949912581399472,FALSE POSITIVE
10281890,1,,,0.0006832411385676471,2.272572794073547e-07,0.9993165316041529,FALSE POSITIVE
10281890,2,,,0.020918943765625007,7.667444120710178e-07,0.9790802894899628,FALSE POSITIVE
10281890,3,,,0.460523327005184,4.3695816940939415e-07,0.5394762360366465,FALSE POSITIVE
10296163,2,,,5.609879047898085e-05,3.941832339633794e-05,0.9999044828861247,FALSE POSITIVE
10296163,3,,,0.04103578885892698,5.928324639587343e-07,0.958963618308609,FALSE POSITIVE
10330818,1,,,0.001480221226491595,2.3203381204699447e-05,0.9984965753923037,FALSE POSITIVE
10330818,2,,,0.8221804759307485,0.0006543086673895637,0.17716521540186206,CANDIDATE
10330818,3,,,0.2320161438191098,1.0989979451268614e-07,0.7679837462810958,FALSE POSITIVE
10338624,1,,,2.4990623876005164e-05,2.577389550556356e-07,0.999974751637169,FALSE POSITIVE
10338650,1,,,0.004274817504630185,5.009828328556392e-06,0.9957201726670414,FALSE POSITIVE
10339093,1,,,0.01856987157879171,8.230458982205571e-07,0.98142930537531,FALSE POSITIVE
10353924,10,,,0.010092110415795049,2.609849032728352e-07,0.9899076285993017,FALSE POSITIVE
10385459,2,,,0.00551410593535668,0.00014322030626431423,0.994342673758379,FALSE POSITIVE
10385459,3,,,0.0005546040278714076,7.605959305628241e-05,0.9993693363790722,FALSE POSITIVE
10385682,2,,,0.00017219602152769708,1.2556004464231085e-09,0.999827802722872,FALSE POSITIVE
10398659,2,,,0.008508206830800922,1.2456096916250939e-06,0.9914905475595075,FALSE POSITIVE
10398659,3,,,0.0007467804231541031,2.0437428616138652e-08,0.9992531991394172,FALSE POSITIVE
10407210,3,,,0.056442557767857275,8.882549871461484e-09,0.943557433349593,FALSE POSITIVE
10407221,2,,,9.042340439131022e-05,1.5685583690876353e-05,0.9998938910119177,FALSE POSITIVE
10419312,2,,,0.006866292948902545,5.0706844688017705e-06,0.9931286363666286,FALSE POSITIVE
10449542,2,,,2.6903513223778304e-06,4.046570366418087e-06,0.9999932630783112,FALSE POSITIVE
10449542,3,,,0.00021017294240060287,8.333928627859664e-08,0.9997897437183131,FALSE POSITIVE
10464666,2,,,0.9998822685274551,0.00010461139894107361,1.3120073603865378e-05,CANDIDATE
10467309,1,,,0.0006567661251678307,1.3704453656578242e-09,0.9993432325043868,FALSE POSITIVE
10471055,2,,,0.023482107223852713,2.7948134056072667e-08,0.9765178648280132,FALSE POSITIVE
10482774,6,,,0.005646586671873068,1.7862701445374243e-06,0.9943516270579824,FALSE POSITIVE
10482774,7,,,0.010429111212873978,2.1428715364357705e-08,0.9895708673584106,FALSE POSITIVE
10482774,8,,,0.0035802016727900874,1.070172972979866e-06,0.9964187281542369,FALSE POSITIVE
10272747,1,,,0.009313651241602897,2.6645572316584356e-08,0.9906863221128247,FALSE POSITIVE
10272747,2,,,0.00992549359908887,1.6309481530341153e-07,0.9900743433060959,FALSE POSITIVE
10281890,4,,,0.0001845876761337876,8.339353351718511e-08,0.9998153289303326,FALSE POSITIVE
10281890,5,,,0.029800972125658843,3.2882027637998656e-06,0.9701957396715774,FALSE POSITIVE
10281903,1,,,0.06881502738903532,3.5774748433020053e-06,0.9311813951361213,FALSE POSITIVE
10285114,1,,,0.09411837355786239,7.114060303836243e-07,0.9058809150361072,FALSE POSITIVE
10297233,1,,,0.0004502574354500255,7.852538925218283e-06,0.9995418900256247,FALSE POSITIVE
10297952,1,,,0.34140535690943447,4.969190009480586e-09,0.6585946381213756,FALSE POSITIVE
10317398,1,,,0.0046699308865298895,4.810790100180732e-07,0.9953295880344601,FALSE POSITIVE
10317398,2,,,0.18382600654323103,3.175140137845143e-07,0.8161736759427551,FALSE POSITIVE
10330818,4,,,0.02334431153246424,2.7888703865071127e-06,0.9766528995971492,FALSE POSITIVE
10332320,1,,,0.0017087137336976442,4.2098292929583404e-05,0.9982491879733728,FALSE POSITIVE
10339461,1,,,0.0066849705663805025,3.699608886347958e-08,0.9933149924375305,FALSE POSITIVE
10339729,1,,,0.05467782586475251,4.6438883208448e-09,0.945322169491359,FALSE POSITIVE
10339872,1,,,0.00444750269087187,1.2791685494092136e-06,0.9955512181405787,FALSE POSITIVE
10339975,1,,,8.006837528756317e-05,2.9885882426231026e-07,0.9999196327658882,FALSE POSITIVE
10342097,3,,,0.02136960411065361,2.4275962939704828e-06,0.9786279682930524,FALSE POSITIVE
10342097,4,,,4.9403696607204904e-05,1.6641955167521667e-07,0.999950429883841,FALSE POSITIVE
10354184,2,,,0.6283978455268405,1.2346178949559824e-07,0.37160203101137007,CANDIDATE
10354763,1,,,0.004312621870453387,1.2547260629711922e-06,0.9956861234034837,FALSE POSITIVE
10354997,1,,,0.004769199654481244,2.109367463478672e-08,0.9952307792518441,FALSE POSITIVE
10385708,2,,,0.000859561222714457,8.276600526165392e-08,0.9991403560112803,FALSE POSITIVE
10385708,3,,,0.012687751323085274,1.4353631112071664e-10,0.9873122485333785,FALSE POSITIVE
10385708,4,,,0.00011260160780846349,4.91477299056779e-09,0.9998873934774186,FALSE POSITIVE
10402102,1,,,0.003974268436809959,4.936074475784321e-05,0.995976370818432,FALSE POSITIVE
10402102,2,,,0.2531070604782909,9.178102480813664e-08,0.7468928477406842,FALSE POSITIVE
10402172,1,,,0.00013360951358656805,7.742289229581253e-07,0.9998656162574904,FALSE POSITIVE
10407221,4,,,0.01164214350693554,8.240653318304155e-07,0.9883570324277327,FALSE POSITIVE
10407270,1,,,0.21352492292276304,2.821141084521435e-09,0.7864750742560959,FALSE POSITIVE
10420279,2,,,0.00016671104939853943,7.844950719569181e-08,0.9998332105010943,FALSE POSITIVE
10420279,3,,,0.00019462490315969247,8.409392213802282e-07,0.9998045341576189,FALSE POSITIVE
10420279,4,,,0.0011056994430041073,5.494435998535025e-06,0.9988888061209973,FALSE POSITIVE
10450536,1,,,0.001396653272235654,6.446546881590805e-07,0.9986027020730762,FALSE POSITIVE
10450536,2,,,0.4969518426609493,2.722381290809566e-05,0.5030209335261425,FALSE POSITIVE
10450536,5,,,0.500732992677278,3.132428399038244e-06,0.49926387489432295,CANDIDATE
10467338,1,,,0.00890878979852182,1.5930985290671844e-05,0.9910752792161875,FALSE POSITIVE
10467338,2,,,0.0022391746950166905,4.033129404709867e-06,0.9977567921755786,FALSE POSITIVE
10467431,1,,,0.026260663301612638,8.036440535092733e-07,0.9737385330543339,FALSE POSITIVE
10467491,1,,,0.0026909549075192704,7.078819229881468e-05,0.997238256900182,FALSE POSITIVE
10471107,1,,,0.00018753872078747615,7.82785014111377e-08,0.9998123830007112,FALSE POSITIVE
10471107,2,,,0.7494308529251149,0.00010481977070917526,0.25046432730417595,CANDIDATE
10471113,2,,,0.00017290284168744758,3.701572073123322e-08,0.9998270601425918,FALSE POSITIVE
10483062,1,,,0.49219156797240726,1.9410940769514704e-08,0.507808412616652,FALSE POSITIVE
10483062,3,,,0.03139857187710014,2.034862741750805e-08,0.9686014077742725,FALSE POSITIVE
10483062,4,,,0.0004988774993506746,8.960069039008191e-07,0.9995002264937455,FALSE POSITIVE
10491544,2,,,1.6922755911417687e-05,8.856397158284066e-08,0.9999829886801169,FALSE POSITIVE
10491554,2,,,6.003121150130183e-05,1.696308272717633e-07,0.9999397991576714,FALSE POSITIVE
10272747,3,,,0.0371192837792623,5.952267023165364e-07,0.9628801209940354,FALSE POSITIVE
10272747,4,,,2.4879171187256926e-05,4.4329134580448553e-07,0.9999746775374669,FALSE POSITIVE
10273000,1,,,0.005181179539460129,2.29371152537778e-05,0.994795883345286,FALSE POSITIVE
10273000,2,,,0.007064868804534058,1.1639153035250257e-06,0.9929339672801625,FALSE POSITIVE
10285114,2,,,0.20934016090951663,1.6430423351162416e-07,0.7906596747862498,FALSE POSITIVE
10285114,3,,,0.0014351185400077679,3.5400944198131956e-06,0.9985613413655724,FALSE POSITIVE
10317398,3,,,0.01317295925702028,5.223858655873147e-06,0.9868218168843238,FALSE POSITIVE
10332732,1,,,0.0930309431465161,4.881505156583179e-07,0.9069685687029684,FALSE POSITIVE
10332732,2,,,0.0006227896901670108,1.2238543447735084e-06,0.9993759864554882,FALSE POSITIVE
10340115,1,,,0.00013027069407621402,8.607333595466371e-07,0.9998688685725642,FALSE POSITIVE
10340115,2,,,0.002313133567765193,6.1047825377441354e-06,0.997680761649697,FALSE POSITIVE
10342097,6,,,0.0007872258593038509,2.7539944045504657e-05,0.9991852341966507,FALSE POSITIVE
10342097,7,,,0.030887725055714823,6.850537441853892e-08,0.9691122064389107,FALSE POSITIVE
10355055,1,,,0.06859390068750978,2.2979708234497885e-06,0.9314038013416669,FALSE POSITIVE
10355055,2,,,0.0049839126049703265,1.2084108471672858e-06,0.9950148789841825,FALSE POSITIVE
10355809,1,,,0.007210166451583436,4.152620343574463e-07,0.9927894182863821,FALSE POSITIVE
10385708,5,,,0.05952206813131317,8.692345845840894e-09,0.9404779231763409,FALSE POSITIVE
10385851,1,,,0.059314824938050306,4.7633486448880205e-06,0.9406804117133049,FALSE POSITIVE
10402172,2,,,0.0030494674535651812,2.966307850162448e-06,0.9969475662385847,FALSE POSITIVE
10402172,3,,,0.017002121625015926,0.0007398739226250179,0.982258004452359,FALSE POSITIVE
10402172,4,,,0.0059026963340683405,3.81134823661401e-10,0.994097303284797,FALSE POSITIVE
10407464,2,,,0.0072237619913605115,3.3515913770055674e-08,0.9927762044927257,FALSE POSITIVE
10420279,6,,,0.0036012561792350857,2.0353414761175317e-06,0.9963967084792887,FALSE POSITIVE
10420279,7,,,0.003216787589175305,4.0209657781684734e-06,0.9967791914450466,FALSE POSITIVE
10420279,8,,,0.027219609227327867,9.32669452546469e-05,0.9726871238274174,FALSE POSITIVE
10420279,9,,,1.4017292213230883e-06,7.069646179186704e-06,0.9999915286245994,FALSE POSITIVE
10450536,6,,,0.2641353954484774,6.87619412116301e-05,0.7357958426103111,FALSE POSITIVE
10450536,7,,,0.46032450316689166,1.9372323949895623e-05,0.5396561245091585,FALSE POSITIVE
10450889,1,,,0.4469997636097023,2.4534589079466504e-05,0.5529757018012182,FALSE POSITIVE
10451090,1,,,0.0001622433437160383,4.606830623004614e-07,0.9998372959732217,FALSE POSITIVE
10467629,2,,,0.0004079621816489638,1.502109096609325e-06,0.9995905357092544,FALSE POSITIVE
10483062,5,,,0.0004952719410590649,1.1268381244431172e-06,0.9995036012208165,FALSE POSITIVE
10483436,1,,,0.0002443312188060434,2.8983102938188267e-05,0.9997266856782558,FALSE POSITIVE
10483436,2,,,0.02569981713932319,1.2044540626189195e-05,0.9742881383200506,FALSE POSITIVE
10483436,3,,,0.0854663973134265,9.257242891032675e-06,0.9145243454436824,FALSE POSITIVE
10263800,1,,,0.0011487110874934146,4.610713980480185e-06,0.9988466781985261,FALSE POSITIVE
10263800,3,,,8.920331305191431e-05,6.189292001941158e-09,0.9999107904976561,FALSE POSITIVE
10273000,3,,,0.23415867461207382,3.2544898352315593e-07,0.7658409999389426,FALSE POSITIVE
10273162,1,,,0.00013133161178883912,3.6911274690815904e-07,0.9998682992754643,FALSE POSITIVE
10273384,1,,,0.006644864865739987,8.749663623511653e-08,0.9933550476376238,FALSE POSITIVE
10287145,1,,,0.22252891058734806,1.0442372720823747e-08,0.7774710789702792,FALSE POSITIVE
10287149,1,,,0.010961925927300732,6.215775156716393e-09,0.9890380678569242,FALSE POSITIVE
10319590,1,,,0.017435292762993843,1.902705892758836e-05,0.9825456801780785,FALSE POSITIVE
10319734,1,,,0.010559226696077274,4.4388018567754954e-08,0.9894407289159042,FALSE POSITIVE
10320278,1,,,0.0020889290074507243,1.9340103908233905e-07,0.9979108775915101,FALSE POSITIVE
10332789,2,,,0.07463950471584445,0.9226391478258978,0.002721347458257649,CONFIRMED
10332789,3,,,0.2767593784003164,0.0018072870414243608,0.7214333345582593,FALSE POSITIVE
10333131,1,,,0.036925474638637885,3.337817926498768e-09,0.9630745220235443,FALSE POSITIVE
10340228,2,,,0.0006007342710973502,2.0224500980061896e-07,0.999399063483893,FALSE POSITIVE
10340241,1,,,0.00014024274262559606,3.8352107041580816e-07,0.999859373736304,FALSE POSITIVE
10342248,2,,,0.000468964504283224,1.722132021707265e-05,0.9995138141754998,FALSE POSITIVE
10345478,2,,,0.9442850001909748,0.05571457618014572,4.2362887944292803e-07,CANDIDATE
10355809,2,,,0.005481790334109526,6.990186254648832e-07,0.994517510647265,FALSE POSITIVE
10355809,4,,,0.0002750087546839161,4.389132492731172e-07,0.9997245523320668,FALSE POSITIVE
10355809,5,,,1.8124443508802124e-05,4.306696378491551e-08,0.9999818324895274,FALSE POSITIVE
10403036,1,,,0.23457670617771234,4.679850319201228e-09,0.7654232891424373,FALSE POSITIVE
10403036,2,,,0.48372905869168137,4.247240814280193e-08,0.5162708988359105,FALSE POSITIVE
10403036,3,,,0.3185900925632079,9.790263612691727e-09,0.6814098976465284,FALSE POSITIVE
10411796,1,,,9.492388473729709e-07,5.242326783677151e-09,0.9999990455188259,FALSE POSITIVE
10412044,1,,,5.656811039394991e-05,5.509148875937487e-07,0.9999428809747184,FALSE POSITIVE
10412044,2,,,0.003984519193925838,6.407087936771678e-07,0.9960148400972805,FALSE POSITIVE
10420301,2,,,1.4688954947088123e-05,0.003609741732888956,0.9963755693121639,FALSE POSITIVE
10420301,3,,,9.25404044090993e-06,4.2520968191817677e-07,0.9999903207498771,FALSE POSITIVE
10420301,4,,,6.354615577370166e-07,1.0277211348491946e-07,0.9999992617663288,FALSE POSITIVE
10451317,1,,,0.001636604679398697,2.624876785110774e-08,0.9983633690718334,FALSE POSITIVE
10451317,2,,,4.441149770744943e-05,2.4765495768349307e-06,0.9999531119527157,FALSE POSITIVE
10467629,4,,,0.3375369386553839,1.599215386777669e-06,0.6624614621292293,FALSE POSITIVE
10467637,1,,,0.013045746812150247,1.5534746070797803e-07,0.986954097840389,FALSE POSITIVE
10467637,2,,,0.11113103167032962,1.1037637128515792e-06,0.8888678645659576,FALSE POSITIVE
10467704,1,,,0.2476401836629312,2.342299947662129e-07,0.752359582107074,FALSE POSITIVE
10471270,1,,,0.00019262574796685618,1.0785139783544693e-06,0.9998062957380547,FALSE POSITIVE
10471328,1,,,5.175614199483005e-06,1.0358848679658606e-06,0.9999937885009326,FALSE POSITIVE
10483436,4,,,0.0012488736545590321,3.0726054893753138e-09,0.9987511232728354,FALSE POSITIVE
10483436,5,,,0.000606149258902501,1.0183395066295104e-07,0.9993937489071467,FALSE POSITIVE
10483436,6,,,0.00016092705717033265,4.330023550873737e-08,0.9998390296425941,FALSE POSITIVE
10263800,4,,,0.00020139520053591008,4.319487338113954e-07,0.9997981728507304,FALSE POSITIVE
10263800,5,,,0.0017031081074444043,1.7208862586152846e-10,0.9982968917204669,FALSE POSITIVE
10273384,2,,,0.004455875185908328,2.5742093823188293e-06,0.9955415506047093,FALSE POSITIVE
10273384,3,,,7.734726115029395e-05,4.165060242811955e-05,0.9998810021364216,FALSE POSITIVE
10273524,1,,,0.06572963659679587,5.194934315082125e-05,0.9342184140600533,FALSE POSITIVE
10287242,2,,,0.42621616280147245,5.789022768614956e-09,0.5737838314095046,FALSE POSITIVE
10287242,3,,,0.0038225301872318517,2.0929992461193214e-08,0.9961774488827757,FALSE POSITIVE
10320552,1,,,0.0013764147667113015,8.898739101359798e-07,0.9986226953593785,FALSE POSITIVE
10320656,1,,,0.07352744734621203,1.7871011053532844e-06,0.9264707655526826,FALSE POSITIVE
10321061,1,,,0.05528793243071426,6.548242391315779e-06,0.9447055193268944,FALSE POSITIVE
10333254,1,,,0.0005625962198757923,5.496424980460961e-07,0.9994368541376261,FALSE POSITIVE
10333254,2,,,0.015975501885421874,4.4495559055702435e-07,0.9840240531589876,FALSE POSITIVE
10333254,3,,,0.07096048589033743,2.371449895086959e-06,0.9290371426597676,FALSE POSITIVE
10340598,1,,,0.0002755715450894964,1.0400431971294967e-07,0.9997243244505908,FALSE POSITIVE
10340680,1,,,0.0010482050160290706,1.2240540707464453e-06,0.9989505709299003,FALSE POSITIVE
10345862,2,,,0.00983573592907897,8.018456264257609e-07,0.9901634622252946,FALSE POSITIVE
10345921,1,,,0.0030627814760567367,1.0156675792862489e-08,0.9969372083672675,FALSE POSITIVE
10355809,6,,,0.0003981145705298411,7.10678607055921e-08,0.9996018143616096,FALSE POSITIVE
10355809,7,,,0.296419630371913,1.8775432153464098e-07,0.7035801818737656,FALSE POSITIVE
10389121,1,,,0.007545573597219027,5.096698657177131e-07,0.9924539167329153,FALSE POSITIVE
10389121,2,,,0.04928819128567189,0.00019421398105406778,0.9505175947332741,FALSE POSITIVE
10389121,3,,,0.00020470862924145585,1.1339772428553503e-06,0.9997941573935156,FALSE POSITIVE
10403228,2,,,0.49936774268239337,8.562919260354795e-07,0.5006314010256806,FALSE POSITIVE
10403228,3,,,0.00047248293409244107,2.036764730798793e-07,0.9995273133894346,FALSE POSITIVE
10412044,3,,,0.005208826594735576,9.851802830212525e-06,0.9947813216024343,FALSE POSITIVE
10412044,4,,,0.005770487464756408,3.21466880093272e-08,0.9942294803885556,FALSE POSITIVE
10412044,5,,,0.00041996644887606297,8.943948506042307e-10,0.9995800326567291,FALSE POSITIVE
10421688,1,,,0.0005333241908207804,2.6043868840812755e-07,0.9994664153704909,FALSE POSITIVE
10422030,1,,,0.0052944422352539195,1.0931412090852025e-05,0.9946946263526553,FALSE POSITIVE
10422030,2,,,0.9754595875698486,8.228817913776933e-07,0.024539589548359917,CANDIDATE
10452252,2,,,0.00231291980431927,1.6149237998639623e-07,0.9976869187033007,FALSE POSITIVE
10452252,3,,,0.006174145191304936,8.521142537178653e-09,0.9938258462875526,FALSE POSITIVE
10452252,4,,,0.36855449287871106,6.811477601856426e-08,0.6314454390065131,FALSE POSITIVE
10452252,5,,,0.013204031243787225,5.472718275474148e-08,0.9867959140290301,FALSE POSITIVE
10467769,1,,,0.01350355336060879,2.158878808771354e-08,0.9864964250506031,FALSE POSITIVE
10467815,1,,,0.19823700599551813,1.0961543559323608e-05,0.8017520324609226,FALSE POSITIVE
10483436,7,,,0.07303022328961929,4.378402204246328e-09,0.9269697723319784,FALSE POSITIVE
10483436,8,,,0.640856319726962,1.0547304094879187e-07,0.359143574799997,CANDIDATE
10483644,2,,,0.007622382244576126,3.1583383455648347e-07,0.9923773019215895,FALSE POSITIVE
10264728,1,,,6.990326647597041e-05,2.599017770442322e-05,0.9999041065558195,FALSE POSITIVE
10264728,2,,,0.10949669068084499,1.1847222535205634e-06,0.8905021245969015,FALSE POSITIVE
10274086,1,,,0.000434009995757474,1.0351619816624987e-06,0.9995649548422608,FALSE POSITIVE
10274086,2,,,0.004799903186213314,9.89305134675914e-06,0.9951902037624399,FALSE POSITIVE
10274154,1,,,0.5671403313335421,5.984334730728867e-06,0.43285368433172716,CANDIDATE
10287248,2,,,0.005130588184634611,0.9948570179177778,1.2393897587596356e-05,CONFIRMED
10288443,1,,,6.185856099611754e-06,2.398455335938351e-09,0.999993811745445,FALSE POSITIVE
10288443,2,,,0.01633463282087197,3.6462149131647977e-09,0.9836653635329131,FALSE POSITIVE
10321305,1,,,0.002378612510660747,5.6154230280914446e-06,0.9976157720663111,FALSE POSITIVE
10321305,2,,,0.014205784762666563,0.0007617482993338474,0.9850324669379995,FALSE POSITIVE
10321305,3,,,0.1038111605589376,2.2132454798213904e-08,0.8961888173086077,FALSE POSITIVE
10333254,4,,,0.0004324589786059454,7.754972844966493e-09,0.9995675332664212,FALSE POSITIVE
10333254,5,,,0.00011739787158196013,3.130774543168677e-05,0.9998512943829865,FALSE POSITIVE
10333254,6,,,0.00018635564215493003,2.082841370399897e-07,0.999813436073708,FALSE POSITIVE
10333254,7,,,0.07314608051010722,1.6801865024663088e-06,0.9268522393033903,FALSE POSITIVE
10340779,1,,,0.016909812800172067,7.213006189388594e-06,0.9830829741936385,FALSE POSITIVE
10340779,2,,,0.9394333889727264,3.5865694721842486e-07,0.06056625237032635,CANDIDATE
10341072,1,,,0.00019572504999625329,3.237942398735968e-07,0.9998039511557638,FALSE POSITIVE
10341072,2,,,0.14158488604991243,2.535967019216907e-06,0.8584125779830682,FALSE POSITIVE
10345921,2,,,2.2227029869259663e-05,4.949834451396317e-06,0.9999728231356793,FALSE POSITIVE
10345921,3,,,0.00022586276185146322,1.0043030552138185e-06,0.9997731329350932,FALSE POSITIVE
10345921,4,,,4.921156738966077e-05,1.1269964159950613e-06,0.9999496614361943,FALSE POSITIVE
10346424,1,,,6.310611206900114e-07,1.713953973516812e-07,0.999999197543482,FALSE POSITIVE
10356840,1,,,0.018349710041413496,5.466199701208468e-07,0.9816497433386164,FALSE POSITIVE
10357764,1,,,0.07786727773234768,3.123304438920225e-08,0.922132691034608,FALSE POSITIVE
10357831,2,,,0.5314439723888913,7.854743045009712e-09,0.46855601975636557,CANDIDATE
10389121,4,,,0.0005685800789588537,0.00017280091280688555,0.9992586190082342,FALSE POSITIVE
10389121,5,,,0.007645257688774823,5.165695820402317e-06,0.9923495766154048,FALSE POSITIVE
10403889,1,,,0.004443736773511331,8.54989152224442e-09,0.995556254676597,FALSE POSITIVE
10412044,6,,,0.799216121766964,3.4014828963234315e-08,0.20078384421820705,CANDIDATE
10414727,1,,,4.587037863421905e-08,4.4804532119459154e-07,0.9999995060843002,FALSE POSITIVE
10414727,2,,,0.4673670572368346,1.381303455391111e-06,0.53263156145971,FALSE POSITIVE
10414727,3,,,0.0001644000972202108,1.881939670862615e-05,0.9998167805060713,FALSE POSITIVE
10422030,3,,,0.00023521789098940787,1.00629692624241e-06,0.9997637758120844,FALSE POSITIVE
10422030,4,,,0.08158065310300683,3.881179340072788e-05,0.9183805351035925,FALSE POSITIVE
10422241,1,,,0.22131094820540592,1.622563944515671e-08,0.7786890355689546,FALSE POSITIVE
10422241,2,,,1.4191161601881982e-05,6.0798350292067e-08,0.9999857480400478,FALSE POSITIVE
10452252,6,,,0.2003634289668174,1.0159264136098938e-10,0.79963657093159,FALSE POSITIVE
10452252,7,,,0.5467461307521222,3.795549011188357e-08,0.4532538312923876,CANDIDATE
10452709,1,,,0.0003801460314030899,1.0425049441171403e-08,0.9996198435435475,FALSE POSITIVE
10467815,3,,,0.19681832192639886,1.4072911530633297e-08,0.8031816640006896,FALSE POSITIVE
10467815,4,,,0.44278436589133036,1.0774813679193995e-06,0.5572145566273018,FALSE POSITIVE
10471844,1,,,0.006869735841563919,3.020376478079478e-06,0.993127243781958,FALSE POSITIVE
