"koi_disposition","kepid","kepoi_name","tce_time0bk","tce_num_transits","tce_full_conv","tce_cap_stat","tce_fwm_pdeco","tce_steff_sn","tce_fwm_prao_sn"
"CANDIDATE",8962094,"K00700.02",134.531,136,1,22.84,0.0001501,50.2389380530973,0.38695652173913
"CANDIDATE",8962094,"K00700.03",145.42,86,1,13.88,-1.147e-05,50.2389380530973,-0.407963446475196
"CANDIDATE",8962094,"K00700.04",187.031,16,1,13.95,2.719e-05,50.2389380530973,-1.27730496453901
"CANDIDATE",9002278,"K00701.01",144.485,73,1,55,0.0001298,50.265306122449,0.12688
"CANDIDATE",9002278,"K00701.02",136.634,230,1,42.12,9.038e-06,50.265306122449,-0.768253968253968
"CANDIDATE",9002278,"K00701.03",150.412,11,1,20.5,-5.735e-06,50.265306122449,0.0210985221674877
"CANDIDATE",9002278,"K00701.04",322.444,4,1,8.867,0.0002781,50.265306122449,0.259455040871935
"CANDIDATE",9002278,"K00701.05",134.649,103,1,7.797,5.449e-05,50.265306122449,0.934222737819026
"FALSE POSITIVE",9053112,"K00702.01",131.672,1053,1,-10.76,-0.0003556,28.0890052356021,0
"FALSE POSITIVE",9162741,"K00703.01",131.631,978,1,31.31,-0.0001405,28.9030837004405,-4.11666666666667
"CANDIDATE",9266431,"K00704.01",148.348,70,1,22.05,0.0003884,50.1509433962264,-1.66269841269841
"FALSE POSITIVE",9300285,"K00705.01",131.722,1323,1,15.77,0,27.7625,-8.33463796477495
"FALSE POSITIVE",9426071,"K00706.01",153.894,45,1,1059,0.0009148,28.4152542372881,0.51219512195122
"CANDIDATE",9458613,"K00707.01",146.087,62,1,51.25,-1.486e-05,50.4273504273504,0.65050505050505
"CANDIDATE",9458613,"K00707.02",131.556,35,1,28.85,4.531e-06,50.4273504273504,0.106034482758621
"CANDIDATE",9458613,"K00707.03",135.868,42,1,23.61,-0.0002123,50.4273504273504,-2.30720720720721
"CANDIDATE",9458613,"K00707.04",143.679,94,1,26.24,0.0001187,50.4273504273504,1.07509202453988
"CANDIDATE",9458613,"K00707.05",131.887,204,1,10.74,-2.547e-05,50.4273504273504,1.5057003257329
"CANDIDATE",9530945,"K00708.01",136.194,76,1,37.66,-0.0001917,45.4179104477612,-0.147802197802198
"CANDIDATE",9530945,"K00708.02",138.037,168,1,27.38,-2.141e-05,45.4179104477612,1.11042584434655
"CANDIDATE",9578686,"K00709.01",136.01,64,1,36.45,1.393e-05,50.7169811320755,2.23253968253968
"CANDIDATE",9590976,"K00710.01",133.311,255,1,27.56,0.0001442,49.7338709677419,-0.962574850299401
"CANDIDATE",9590976,"K00710.02",137.955,149,1,7.842,2.305e-05,49.7338709677419,0.379385964912281
"CANDIDATE",9590976,"K00710.03",132.509,312,1,12.11,8.386e-05,49.7338709677419,-0.280983606557377
"CANDIDATE",9597345,"K00711.01",174.82,26,1,34.81,-0.0002098,50.4311926605505,-0.725882352941176
"CANDIDATE",9597345,"K00711.02",131.825,371,1,25.34,1.497e-05,50.4311926605505,-0.343739565943239
"CANDIDATE",9597345,"K00711.03",254.171,11,1,20.64,-0.0003385,50.4311926605505,0.821634615384615
"FALSE POSITIVE",9640976,"K00712.01",132.037,616,1,6.949,0.0004607,37.4407894736842,10.4558823529412
"FALSE POSITIVE",9640985,"K00713.01",132.038,616,1,-3.436,0.00222,26.2307692307692,15.3735177865613
"CANDIDATE",9702072,"K00714.01",135.151,321,1,86.32,-4.983e-05,50.2641509433962,-3.71339563862928
"FALSE POSITIVE",9834719,"K00715.01",133.062,823,1,277.4,0.0003058,32.1368421052632,1.59823943661972
"CANDIDATE",9846348,"K00716.01",153.059,39,1,72.28,-0.0001006,33.3114754098361,-1.13506097560976
"CANDIDATE",9873254,"K00717.01",131.67,88,1,17.62,0.000125,50.2300884955752,-0.823553719008264
"CANDIDATE",9873254,"K00717.02",132.223,1445,1,8.631,1.958e-05,50.2300884955752,-2.17521367521368
"CANDIDATE",9884104,"K00718.01",133.177,297,1,45.44,3.284e-05,50.3304347826087,-1.28327067669173
"CANDIDATE",9884104,"K00718.02",147.294,55,1,30.39,0.0001026,50.3304347826087,-0.187752928647497
"CANDIDATE",9884104,"K00718.03",141.981,28,1,14.93,0.0002546,50.3304347826087,0.794814814814815
"CANDIDATE",9950612,"K00719.01",134.878,147,1,38.97,8.827e-05,50.5505617977528,-0.43345498783455
"CANDIDATE",9950612,"K00719.02",166.564,29,1,15.47,-0.0001093,50.5505617977528,0.132477064220183
"CANDIDATE",9950612,"K00719.03",133.786,313,1,18.43,3.44e-05,50.5505617977528,1.13135755258126
"CANDIDATE",9950612,"K00719.04",146.919,47,1,10.72,-8.726e-05,50.5505617977528,0.139254385964912
"CANDIDATE",9963524,"K00720.01",134.216,185,1,28.8,0.0001316,49.9428571428571,3.88333333333333
"CANDIDATE",9963524,"K00720.02",137.085,104,1,19.77,-6.548e-06,49.9428571428571,3.31484375
"CANDIDATE",9963524,"K00720.03",131.864,58,1,17.44,-0.0002792,49.9428571428571,1.15136612021858
"CANDIDATE",9963524,"K00720.04",132.729,351,1,14.92,3.18e-05,49.9428571428571,3.77456647398844
"CANDIDATE",9964801,"K00721.01",139.476,77,1,27.48,-0.0001945,50.1465517241379,2.4241610738255
"CANDIDATE",9965439,"K00722.01",146.588,25,1,24.18,6.639e-05,45.4179104477612,0.969767441860465
"CANDIDATE",10002866,"K00723.01",132.729,132,1,32.39,-0.0003867,33.1158536585366,0.254441087613293
"CANDIDATE",10002866,"K00723.02",134.216,331,1,35.76,-0.0001439,33.1158536585366,-1.10118343195266
"CANDIDATE",10002866,"K00723.03",138.752,43,1,20.89,0.0001444,33.1158536585366,-0.116612903225806
"FALSE POSITIVE",10005020,"K00724.01",132.877,193,1,-4.785,0.006086,30.738219895288,-35.5403726708075
"FALSE POSITIVE",10068383,"K00725.01",133.121,188,1,45.42,0.0003075,33.2088607594937,2.32340425531915
"CANDIDATE",10157573,"K00726.01",132.341,207,1,29.8,-7.459e-05,28.5625,-3.47900355871886
"FALSE POSITIVE",10191070,"K00727.01",131.773,1104,1,13.42,0.0002157,33.2413793103448,15.7177914110429
"CANDIDATE",10221013,"K00728.01",134.171,148,1,161.1,-0.001125,22.0354609929078,-0.0638843813387424
"FALSE POSITIVE",10225800,"K00729.01",132.655,747,1,31.65,-0.003695,26.7354260089686,-5.65753424657534
"CANDIDATE",10227020,"K00730.01",132.429,69,1,17.81,-0.0002885,74.5384615384615,0.331197771587744
"CANDIDATE",10227020,"K00730.02",135.076,51,1,12.54,-0.0004226,74.5384615384615,-1.14858611825193
"CANDIDATE",10227020,"K00730.03",138.393,82,1,12.76,0.000131,74.5384615384615,0.581818181818182
"CANDIDATE",10227020,"K00730.04",137.477,128,1,10.78,-1.214e-05,74.5384615384615,0.196390041493776
"FALSE POSITIVE",10259031,"K00731.01",134.56,197,1,-101.9,-0.06975,33.6918604651163,72.3272727272727
"CANDIDATE",10265898,"K00732.01",132.61,1056,1,26.53,-4.824e-05,30.327868852459,-0.925657894736842
"CANDIDATE",10265898,"K00732.02",132.546,241,1,3.165,-0.0001782,30.327868852459,0.378
"CANDIDATE",10265898,"K00732.03",132.497,330,1,7.599,0.0001035,30.327868852459,0.494907407407407
"CANDIDATE",10271806,"K00733.01",134.167,226,1,36.59,-0.0001833,50.16,-0.109606060606061
"CANDIDATE",10271806,"K00733.02",134.318,109,1,27.35,0.0003539,50.16,0.122019002375297
"CANDIDATE",10271806,"K00733.03",132.54,402,1,15.22,0.0002194,50.16,0.83402489626556
"CANDIDATE",10271806,"K00733.04",141.626,60,1,11.58,0.0004552,50.16,-0.804329004329004
"CANDIDATE",10272442,"K00734.01",138.83,55,1,24.23,-0.000201,33.268156424581,-0.573684210526316
"CANDIDATE",10272442,"K00734.02",151.328,18,1,6.122,0.0004482,33.268156424581,0.38445652173913
"CANDIDATE",10287242,"K00735.01",149.214,48,1,7.855,0.0003235,33.3566878980892,-0.635860058309038
"CANDIDATE",10340423,"K00736.01",140.205,72,1,20.28,-0.000579,50.3170731707317,-0.537696335078534
"CANDIDATE",10340423,"K00736.02",135.28,193,1,9.525,-0.0004979,50.3170731707317,1.05241935483871
"FALSE POSITIVE",10345478,"K00737.01",139.185,91,1,64.97,-0.0008886,33.3417721518987,-0.125178571428571
"CANDIDATE",10358759,"K00738.01",139.365,107,1,25.27,-0.001338,42.1323529411765,0.372639225181598
"CANDIDATE",10358759,"K00738.02",132.258,79,1,15.72,-0.0009964,42.1323529411765,0.422380952380952
"CANDIDATE",10386984,"K00739.01",132.49,1044,1,36.73,-0.0001862,44.4761904761905,1.01547619047619
"CANDIDATE",10395381,"K00740.01",133.355,76,1,17.71,-0.0005387,33.3493150684931,-2.24883720930233
"FALSE POSITIVE",10418797,"K00741.01",146.479,46,1,626.6,0.003544,33.2601156069364,-1.1856880733945
"FALSE POSITIVE",10419211,"K00742.01",136.275,96,1,340.6,0.0001174,33.6918604651163,0.00825490196078431
"FALSE POSITIVE",10464078,"K00743.01",133.675,71,1,96.2,-0.0001528,33.3973509933775,-0.438204833141542
"FALSE POSITIVE",10480982,"K00744.01",146.109,55,1,905.8,-0.001731,30.585,-0.0566033519553073
"FALSE POSITIVE",10480982,"K00744.02",131.541,513,1,2.505,-0.0001914,30.585,2.93173076923077
"FALSE POSITIVE",10485250,"K00745.01",147.942,66,1,43.97,0.0008186,30.6666666666667,0.5828125
"CANDIDATE",10526549,"K00746.01",136.163,144,1,40.51,0.0001896,33.2602739726027,1.39545454545455
"CANDIDATE",10583066,"K00747.01",135.428,215,1,36.55,-0.0001026,36.8861788617886,-0.40183908045977
"FALSE POSITIVE",10583180,"K00748.01",132.991,501,1,0.1204,0.0001937,33.4832214765101,3.78130081300813
"CANDIDATE",10601284,"K00749.01",134.358,247,1,30.88,0.0003006,61,1.97148014440433
"CANDIDATE",10601284,"K00749.02",132.151,322,1,16.41,-0.0001336,61,-0.333130081300813
"CANDIDATE",10601284,"K00749.03",132.812,141,1,7.229,2.119e-05,61,-2.23644859813084
"CANDIDATE",10662202,"K00750.01",149.86,62,1,15.16,1.019e-06,62.7088607594937,-1.73460490463215
"CANDIDATE",10662202,"K00750.02",132.543,262,1,5.446,0.0001019,62.7088607594937,-0.2745
"CANDIDATE",10662202,"K00750.03",138.838,86,1,5.301,-4.147e-05,62.7088607594937,1.95648148148148
"CANDIDATE",10682541,"K00751.01",131.764,208,1,12.08,8.781e-06,30.5085714285714,0.0358968609865471
"CANDIDATE",10797460,"K00752.01",132.588,142,1,19.91,-0.0005549,67.3456790123457,-0.63613707165109
"CANDIDATE",10797460,"K00752.02",162.514,25,1,13.94,-0.001047,67.3456790123457,1.01088957055215
"FALSE POSITIVE",10811496,"K00753.01",136.052,56,1,83.72,0.0005628,33.2556818181818,0.277829787234043
"FALSE POSITIVE",10848459,"K00754.01",132.094,621,1,285.2,-0.001423,33.3620689655172,5.26480836236934
"CANDIDATE",10854555,"K00755.01",133.703,515,1,26,-7.285e-05,28.5829383886256,0.379166666666667
"CANDIDATE",10872983,"K00756.01",137.918,95,1,35.96,0,26.0603448275862,0.103888888888889
"CANDIDATE",10872983,"K00756.02",131.638,240,1,24.12,0,26.0603448275862,-0.643724696356275
"CANDIDATE",10872983,"K00756.03",133.361,355,1,5.768,0,26.0603448275862,-0.194174757281553
"CANDIDATE",10910878,"K00757.01",141.485,69,1,72.08,0.0004904,60.6144578313253,0.42048
"CANDIDATE",10910878,"K00757.02",165.007,26,1,23.47,0.0001184,60.6144578313253,1.52114597544338
"CANDIDATE",10910878,"K00757.03",133.783,167,1,20.3,-9.063e-05,60.6144578313253,1.28662613981763
"CANDIDATE",10987985,"K00758.01",144.335,65,1,11.78,0.000538,30.5792682926829,-0.038
"CANDIDATE",11018648,"K00759.01",161.462,34,1,38.03,-0.0001563,36.75,1.73783185840708
"CANDIDATE",11018648,"K00759.02",193.84,11,1,8.682,0.000156,36.75,0.630828220858896
"CANDIDATE",11138155,"K00760.01",132.584,269,1,393.1,-6.696e-05,74.1818181818182,0.202490421455939
"FALSE POSITIVE",11152159,"K00761.01",132.874,387,1,-16.89,-0.01249,30.4945054945055,-21.6334519572954
"CANDIDATE",11153539,"K00762.01",135.354,238,1,13.4,-9.557e-05,28.9285714285714,-1.12676056338028
"FALSE POSITIVE",11242721,"K00763.01",140.1,59,1,289.8,-0.0001765,28.9238095238095,0.245923261390887
"CANDIDATE",11304958,"K00764.01",167.492,33,1,65.61,-0.0004023,30.3777777777778,-0.693125
"CANDIDATE",11391957,"K00765.01",138.218,127,1,20.99,-9.43e-05,36.7894736842105,-0.684510869565217
"CANDIDATE",11403044,"K00766.01",132.626,323,1,66.81,-8.795e-05,25.8326359832636,-0.707514450867052
"CANDIDATE",11414511,"K00767.01",131.537,474,1,759.3,0.0006911,66.6506024096386,-0.531513260530421
"FALSE POSITIVE",11442465,"K00768.01",152.743,31,1,75.55,-0.001606,33.3774834437086,-23.9611650485437
"CANDIDATE",11460018,"K00769.01",133.37,311,1,36.21,5.908e-05,33.396449704142,5.31666666666667
"FALSE POSITIVE",11463211,"K00770.01",131.833,882,1,63.94,-0.0015,33.2209302325581,-8.91282051282051
"FALSE POSITIVE",11465813,"K00771.01",209.041,3,1,27.1,-0.004915,49.7297297297297,5.01146131805158
"FALSE POSITIVE",11493732,"K00772.01",173.839,13,1,47.28,-0.0008746,27.9272727272727,0.706338028169014
"CANDIDATE",11507101,"K00773.01",134.442,37,1,17.38,-0.001041,66.8414634146341,3.21400966183575
"FALSE POSITIVE",11656840,"K00774.01",132.758,180,1,461.9,0.004054,30.3880597014925,7.54117647058824
"CANDIDATE",11754553,"K00775.01",136.989,135,1,20.2,-1.827e-05,50.3170731707317,0.81340206185567
"CANDIDATE",11754553,"K00775.02",139.96,65,1,12.92,-3.1e-05,50.3170731707317,1.53214285714286
"CANDIDATE",11754553,"K00775.03",151.601,27,1,7.404,0.0008449,50.3170731707317,-0.265290806754221
"CANDIDATE",11812062,"K00776.01",134.506,357,1,197.6,-0.001356,33.1144578313253,1.92448979591837
"CANDIDATE",11818800,"K00777.01",133.145,36,1,23.52,-0.00114,30.4245810055866,0.293774509803922
"CANDIDATE",11853255,"K00778.01",132.543,472,1,26.86,-0.0005673,45.5934065934066,-0.855594405594405
"FALSE POSITIVE",11909839,"K00779.01",135.573,117,1,375.5,4.001e-05,33.2138728323699,-0.305700123915737
"CANDIDATE",11918099,"K00780.01",132.026,578,1,43.37,0.000452,63.3544303797468,0.327880434782609
"CANDIDATE",11918099,"K00780.02",137.76,168,1,7.481,0.0007533,63.3544303797468,0.272026800670017
"CANDIDATE",11923270,"K00781.01",134.002,115,1,39.28,0.0005964,40.5274725274725,-0.45609375
"CANDIDATE",11960862,"K00782.01",134.183,205,1,114.7,-7.452e-05,33.2888888888889,2.2580310880829
"CANDIDATE",12020329,"K00783.01",133.619,188,1,130.3,0.0006417,30.4722222222222,4.61760563380282
"CANDIDATE",12066335,"K00784.01",148.229,67,1,15.51,0.001447,50.3333333333333,-1.71580135440181
"CANDIDATE",12066335,"K00784.02",136.287,126,1,12.26,0.001165,50.3333333333333,1.15978021978022
"CANDIDATE",12070811,"K00785.01",141.569,107,1,18.66,0.0001118,33.4759036144578,0.459619952494062
"CANDIDATE",12110942,"K00786.01",133.466,360,1,23.03,0.0001177,30.625,0.916304347826087
"CANDIDATE",12366084,"K00787.01",135.567,302,1,39.11,-9.931e-05,74.2077922077922,2.32350230414747
"CANDIDATE",12366084,"K00787.02",133.851,109,1,16.6,-0.0001674,74.2077922077922,-1.00537897310513
"CANDIDATE",12366084,"K00787.03",131.878,2040,1,5.193,-4.354e-05,74.2077922077922,-2.15660184237462
"CANDIDATE",12404086,"K00788.01",149.66,51,1,25.48,3.314e-05,33.3051948051948,0.871662763466042
"CANDIDATE",12470844,"K00790.01",131.8,159,1,26.68,0.0003712,33.6729559748428,-1.40911764705882
"CANDIDATE",12470844,"K00790.02",181.161,22,1,9.088,0.0002477,33.6729559748428,1.04279346210996
"CANDIDATE",12644822,"K00791.01",143.057,104,1,131.7,0.001479,33.4971098265896,2.34869739478958
"FALSE POSITIVE",2440757,"K00792.01",131.693,481,1,32.62,0.0002586,66.8555555555555,-0.869198312236287
"FALSE POSITIVE",2445129,"K00793.01",132.04,130,1,-8.125,0.0046,30.7098445595855,-23.1627906976744
"CANDIDATE",2713049,"K00794.01",131.593,528,1,25.4,-0.0001886,67.3048780487805,0.215987261146497
"CANDIDATE",3114167,"K00795.01",136.726,200,1,27.03,0.0005724,34.0542168674699,0.562784090909091
"FALSE POSITIVE",3114661,"K00796.01",132.104,1466,1,-140.6,0.2722,33.6858974358974,-31.8466666666667
"CANDIDATE",3115833,"K00797.01",136.416,129,1,89.98,-0.0003063,30.3959390862944,0.58963503649635
"FALSE POSITIVE",3120431,"K00798.01",131.551,780,1,4.198,-0.0005767,30.2571428571429,20.0229885057471
"CANDIDATE",3246984,"K00799.01",132.409,664,1,41.8,0.0008047,33.343023255814,-0.0681923076923077
"CANDIDATE",3342970,"K00800.01",132.072,494,1,32,-0.0002963,26,-1.69036697247706
"CANDIDATE",3342970,"K00800.02",136.759,165,1,25.9,-0.0008314,26,-0.349520766773163
"CANDIDATE",3351888,"K00801.01",131.816,657,1,418,-0.002258,66.7349397590361,-3.89855072463768
"CANDIDATE",3453214,"K00802.01",142.641,52,1,165.6,-0.01335,67.1764705882353,-2.217659137577
"FALSE POSITIVE",3554600,"K00803.01",138.611,140,1,-12.94,-0.001912,33.4733727810651,0
"CANDIDATE",3641726,"K00804.01",132.059,146,1,27.01,-6.135e-05,32.0299401197605,-1.33859649122807
"FALSE POSITIVE",3734868,"K00805.01",133.269,114,1,243.6,0.0008281,33.2958579881657,0.685034013605442
"CANDIDATE",3832474,"K00806.01",183.569,22,1,94.81,3.805e-06,45.7083333333333,0.228510638297872
"CANDIDATE",3832474,"K00806.02",154.263,9,1,31.48,0.0009133,45.7083333333333,-0.112263513513514
"FALSE POSITIVE",3836375,"K00807.01",131.995,842,1,-12.57,0.002052,30.1223404255319,6.39312977099237
"FALSE POSITIVE",3838486,"K00808.01",133.115,454,1,-92.27,0.002602,30.3051948051948,-252.909698996656
"CANDIDATE",3935914,"K00809.01",132.378,762,1,493.8,0.0006342,33.3370786516854,-0.911782178217822
"CANDIDATE",3940418,"K00810.01",132.245,281,1,37.79,1.964e-05,33.3548387096774,-1.01296296296296
"CANDIDATE",4049131,"K00811.01",140.423,69,1,32.04,0.0001036,33.1418918918919,0.33203125
"CANDIDATE",4139816,"K00812.01",131.897,398,1,35.24,-0.000126,45.9302325581395,1.4843137254902
"CANDIDATE",4139816,"K00812.02",147.464,59,1,17.49,-9.91e-05,45.9302325581395,-1.91975308641975
"CANDIDATE",4139816,"K00812.03",165.234,25,1,12.6,0.001439,45.9302325581395,-0.537939393939394
"CANDIDATE",4139816,"K00812.04",136.555,154,1,7.464,0.0003142,45.9302325581395,-1.50169133192389
"CANDIDATE",4275191,"K00813.01",131.568,275,1,195.1,-0.001106,33.2754491017964,2.81225033288948
"CANDIDATE",4476123,"K00814.01",153.09,48,1,17.6,-0.0001554,33.71875,0.268965517241379
"CANDIDATE",4544670,"K00815.01",137.789,40,1,43.16,-7.295e-05,33.1867469879518,-0.762658227848101
"CANDIDATE",4664847,"K00816.01",136.258,133,1,60.36,-1.018e-05,25.7456896551724,1.42125984251968
"CANDIDATE",4725681,"K00817.01",138.286,43,1,8.688,-0.0008789,45.144578313253,1.06220839813375
"CANDIDATE",4725681,"K00817.02",135.795,119,1,11.09,-0.0009625,45.144578313253,0.193582089552239
"CANDIDATE",4913852,"K00818.01",135.768,167,1,25.39,0.0005428,44.4819277108434,0.735585585585586
"FALSE POSITIVE",4932348,"K00819.01",158.898,26,1,562,-0.07478,30.4644808743169,1.80218579234973
"FALSE POSITIVE",4936180,"K00820.01",131.952,227,1,81.65,0.0005132,31.5268292682927,-0.168383658969805
"CANDIDATE",5021899,"K00821.01",152.198,45,1,17.17,0.0003259,33.7409638554217,0.300744878957169
"FALSE POSITIVE",5077629,"K00822.01",132.584,132,1,198.7,-0.002208,33.0813953488372,0.157184466019417
"CANDIDATE",5164255,"K00824.01",142.866,50,1,97.2,-0.001973,63.1139240506329,-0.175982905982906
"CANDIDATE",5252423,"K00825.01",136.429,131,1,19.32,-0.001371,33.2945205479452,1.28843537414966
"CANDIDATE",5252423,"K00825.02",134.961,208,1,11.92,-0.0003561,33.2945205479452,-1.05425101214575
"CANDIDATE",5272878,"K00826.01",132.942,216,1,35.32,-4.495e-05,37.2645161290323,-0.0606818181818182
"FALSE POSITIVE",5283542,"K00827.01",132.946,181,1,25.6,-0.001037,28.5420560747664,0.260685714285714
"FALSE POSITIVE",5287983,"K00828.01",133.404,408,1,23.95,-0.005001,26.2212389380531,-7.60456273764259
"CANDIDATE",5358241,"K00829.01",137.474,71,1,24.46,0.0004115,74.0384615384615,-2.54498141263941
"CANDIDATE",5358241,"K00829.02",163.853,37,1,21.89,0.0007021,74.0384615384615,-2.8268156424581
"CANDIDATE",5358241,"K00829.03",138.782,132,1,13.19,6.031e-05,74.0384615384615,-0.671356783919598
"CANDIDATE",5358624,"K00830.01",134.792,382,1,1021,0.006008,62.8048780487805,-2.37212121212121
"FALSE POSITIVE",5370302,"K00831.01",134.349,275,1,503.6,-0.002989,33.2,3.85204755614267
"FALSE POSITIVE",5372966,"K00832.01",134.676,117,1,794.9,-0.01124,33.5502958579882,-0.535539215686274
"FALSE POSITIVE",5376067,"K00833.01",133.761,272,1,67.66,7.354e-05,33.2197802197802,-0.294055944055944
"CANDIDATE",5436502,"K00834.01",147.722,57,1,123.1,-0.0002271,50.3421052631579,-0.236626016260163
"CANDIDATE",5436502,"K00834.02",140.323,97,1,19.85,3.314e-05,50.3421052631579,-1.55202702702703
"CANDIDATE",5436502,"K00834.03",134.809,203,1,15.2,-0.0001993,50.3421052631579,1.14655172413793
"CANDIDATE",5436502,"K00834.04",178.491,22,1,8.535,-0.0001412,50.3421052631579,-0.527037037037037
"CANDIDATE",5436502,"K00834.05",132.09,527,1,8.741,7.156e-05,50.3421052631579,1.68511685116851
"CANDIDATE",5456651,"K00835.01",133.883,88,1,28.28,0.0002307,50.0909090909091,-1.9294670846395
"CANDIDATE",5456651,"K00835.02",132.287,18,1,12.23,-0.000529,50.0909090909091,-0.656031746031746
"FALSE POSITIVE",5481416,"K00836.01",133.438,549,1,-20.82,0.009309,33.2916666666667,-61.6966580976864
"CANDIDATE",5531576,"K00837.01",134.894,166,1,23.47,-8.979e-05,56.0941176470588,0.976129032258064
"CANDIDATE",5531576,"K00837.02",131.784,316,1,12.42,-3.731e-06,56.0941176470588,-0.0546288209606987
"FALSE POSITIVE",5534814,"K00838.01",134.136,273,1,161.4,-0.001674,26.1724137931034,1.51163310961969
"FALSE POSITIVE",5649215,"K00839.01",131.521,552,1,-149.1,-0.01944,33.7076023391813,510.857142857143
"CANDIDATE",5651104,"K00840.01",133.465,440,1,307.2,0.00219,33.3443708609271,-4.59498680738786
"CANDIDATE",5792202,"K00841.01",153.43,46,1,35.71,0.002584,50.0095238095238,1.91542857142857
"CANDIDATE",5792202,"K00841.02",143.333,85,1,28.39,0.00184,50.0095238095238,2.96886446886447
"CANDIDATE",5792202,"K00841.03",133.858,200,1,9.495,0.0001936,50.0095238095238,1.26177370030581
"FALSE POSITIVE",5792202,"K00841.04",285.632,5,1,2.204,0.001546,50.0095238095238,-0.0659861111111111
"FALSE POSITIVE",5792202,"K00841.05",455.566,3,1,3.27,0.001795,50.0095238095238,0.528176470588235
"CANDIDATE",5794379,"K00842.01",137.201,107,1,28.44,-6.526e-05,33.112676056338,-0.336290322580645
"CANDIDATE",5794379,"K00842.02",162.517,38,1,23.87,0.0001984,33.112676056338,-0.380340264650284
"CANDIDATE",5881688,"K00843.01",133.728,318,1,132.3,0.001698,26.176724137931,1.30945273631841
"CANDIDATE",6022556,"K00844.01",134.89,279,1,52.67,7.992e-05,67.3764705882353,-0.823684210526316
"CANDIDATE",6032497,"K00845.01",144.636,85,1,36.83,0.000185,30.4559585492228,3.8
"CANDIDATE",6061119,"K00846.01",158.906,50,1,390.2,-0.002254,33.1186440677966,-0.106320474777448
"CANDIDATE",6191521,"K00847.01",203.895,17,1,78.77,0.0001558,67.1951219512195,-0.570025188916877
"FALSE POSITIVE",6267425,"K00848.01",134.007,320,1,-72.21,-0.09283,32.9006622516556,-17.741935483871
"CANDIDATE",6276477,"K00849.01",139.872,127,1,28,0.0003273,33.5426829268293,-0.595927601809955
"CANDIDATE",6291653,"K00850.01",134.417,129,1,261.1,0.0007517,33.874213836478,-0.0658918128654971
"CANDIDATE",6392727,"K00851.01",133.306,297,1,86.15,-0.0002781,33.2285714285714,-1.18654434250765
"CANDIDATE",6422070,"K00852.01",134.275,273,1,19.59,-0.0002479,33.0584795321637,-1.13556701030928
"CANDIDATE",6428700,"K00853.01",136.875,162,1,28.02,-0.0003975,33.6577181208054,0.0891338582677165
"CANDIDATE",6428700,"K00853.02",143.416,89,1,13.68,0.000492,33.6577181208054,-0.190171919770774
"CANDIDATE",6435936,"K00854.01",145.108,24,1,11.92,0.0009246,41.7790697674419,0.894158878504673
"CANDIDATE",6522242,"K00855.01",154.379,33,1,439.2,-0.002679,33.4666666666667,4.93924731182796
