"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_sradius","tce_fwm_stat","tce_fwm_pdeco"
"CANDIDATE",6974658,"K02925.01",1,1.03,3.608,4.411e-05
"CANDIDATE",10122538,"K02926.01",1,0.564,8.4589,0.001212
"CANDIDATE",10122538,"K02926.02",2,0.564,0.43001,-0.0002477
"CANDIDATE",10122538,"K02926.03",3,0.564,0.83084,-0.0005934
"CANDIDATE",10122538,"K02926.04",4,0.564,7.2027,-0.001915
"CANDIDATE",10122538,"K02926.05",5,0.564,1.6171,0.001477
"CANDIDATE",5787131,"K02927.01",1,1.035,4.8376,0.000224
"FALSE POSITIVE",3230753,"K02928.01",1,0.831,134.21,-7.033e-05
"FALSE POSITIVE",8358012,"K02929.01",1,0.82,1755,0.006825
"FALSE POSITIVE",4664046,"K02930.01",1,0.715,460.4,-0.001484
"CANDIDATE",8611257,"K02931.01",1,0.715,22.117,-0.0006285
"FALSE POSITIVE",3861611,"K02932.01",1,0.906,82.235,5.764e-05
"FALSE POSITIVE",12416987,"K02933.01",1,0.623,2.192,0.002408
"FALSE POSITIVE",10964265,"K02934.01",1,1.083,189.56,-0.00105
"CANDIDATE",8259713,"K02935.01",1,1.055,2.9728,-9.018e-05
"CANDIDATE",10880507,"K02936.01",1,0.983,1.1462,-3.9e-05
"FALSE POSITIVE",9837578,"K02937.01",1,0.974,37356,0.3927
"FALSE POSITIVE",7821010,"K02938.01",1,1.365,0,0.01354
"FALSE POSITIVE",5473556,"K02939.01",1,1.464,58101,-0.0357
"FALSE POSITIVE",9532424,"K02941.01",1,1.097,4853.5,-0.008572
"CANDIDATE",4385148,"K02942.01",1,0.837,13.297,-0.0002885
"CANDIDATE",4385148,"K02942.02",2,0.837,18.714,-0.0003899
"CANDIDATE",9838468,"K02943.01",1,1.133,7.0061,-0.0001289
"FALSE POSITIVE",6781548,"K02944.01",1,0.96,3959,-0.03577
"CANDIDATE",8617363,"K02945.01",1,0.864,0,0
"CANDIDATE",9642292,"K02946.01",1,0.887,2.0316,0.0001713
"CANDIDATE",6356692,"K02948.01",1,1.249,1.1955,1.429e-05
"CANDIDATE",6026737,"K02949.01",1,1.339,1.4605,-4.789e-06
"CANDIDATE",6026737,"K02949.02",2,1.339,8.0114,-4.094e-05
"FALSE POSITIVE",6028860,"K02950.01",1,0.777,43.365,0.0001958
"CANDIDATE",4991208,"K02951.01",1,0.873,0.85556,3.185e-05
"FALSE POSITIVE",8243283,"K02952.01",1,0.984,494.72,8.106e-05
"FALSE POSITIVE",6778019,"K02953.01",1,1.084,190.34,-0.0003163
"FALSE POSITIVE",4571536,"K02954.01",1,0.733,8.4873,-2.784e-06
"FALSE POSITIVE",5108946,"K02955.01",1,1.092,24.54,-0.0002278
"CANDIDATE",8801316,"K02956.01",1,2.741,3.3187,4.191e-06
"CANDIDATE",10904004,"K02957.01",1,0.77,10.293,0.0001991
"CANDIDATE",10597693,"K02958.01",1,1.033,6.7988,0.0003826
"CANDIDATE",7466270,"K02959.01",1,0.53,40.982,-0.000133
"FALSE POSITIVE",10876237,"K02960.01",1,2.19,1519,-0.001117
"CANDIDATE",10471515,"K02961.01",1,1.206,1.138,-1.354e-05
"CANDIDATE",4935172,"K02962.01",1,1.045,0.98068,2.549e-05
"CANDIDATE",8760040,"K02963.01",1,1.262,16.787,-0.000357
"CANDIDATE",8760040,"K02963.02",2,1.262,2.4175,-1.714e-05
"CANDIDATE",10098844,"K02964.01",1,1.126,2.4001,0.0001607
"FALSE POSITIVE",10098844,"K02964.02",2,1.126,1.6311,-5.437e-05
"FALSE POSITIVE",8429415,"K02965.01",1,1.823,475.7,-0.0002179
"FALSE POSITIVE",5014903,"K02966.01",1,0.94,42.094,-0.001129
"CANDIDATE",5980783,"K02967.01",1,0.817,14.924,-0.0002501
"CANDIDATE",8873090,"K02968.01",1,2.71,9.3548,-2.224e-05
"FALSE POSITIVE",8560804,"K02969.01",1,1.759,42.57,-0.0002234
"CANDIDATE",5450893,"K02970.01",1,1.396,5.9981,3.939e-05
"CANDIDATE",4770174,"K02971.01",1,1.467,2.4489,2.661e-05
"CANDIDATE",4770174,"K02971.02",2,1.467,3.1226,5.29e-05
"CANDIDATE",8949925,"K02972.01",1,1.217,69.417,0.0002836
"FALSE POSITIVE",8949925,"K02972.02",2,1.217,19.25,0.0002172
"FALSE POSITIVE",5091016,"K02973.01",1,1.072,18527,-0.03038
"FALSE POSITIVE",6948480,"K02975.01",1,0.93,2.3183,0.0005765
"CANDIDATE",6438099,"K02976.01",1,0.632,4.1953,-0.0004825
"CANDIDATE",11090556,"K02977.01",1,1.385,1.6318,-1.924e-05
"CANDIDATE",11090556,"K02977.02",2,1.385,12.791,-0.0001071
"FALSE POSITIVE",10686814,"K02978.01",1,0.643,70.602,-0.001118
"FALSE POSITIVE",2720514,"K02979.01",1,1.108,645.45,0.0001103
"CANDIDATE",9468551,"K02980.01",1,0.981,3.9829,-2.976e-05
"CANDIDATE",9076971,"K02981.01",1,0.789,12.016,-0.0002896
"CANDIDATE",8360640,"K02982.01",1,0.827,5.8602,0.0001534
"FALSE POSITIVE",5695904,"K02983.01",1,0.368,20276,0.01876
"CANDIDATE",7918652,"K02984.01",1,1.356,5.7788,1.78e-05
"FALSE POSITIVE",8847111,"K02985.01",1,1.044,806.76,0.0009161
"FALSE POSITIVE",4568298,"K02986.01",1,0.832,29.054,-0.0004438
"FALSE POSITIVE",4374339,"K02987.01",1,2.715,683.15,5.504e-05
"CANDIDATE",6636320,"K02989.01",1,0.759,14.545,0.0005329
"CANDIDATE",5520547,"K02990.01",1,0.898,1.1404,-4.787e-05
"FALSE POSITIVE",4848424,"K02991.01",1,0.736,59.791,0.000216
"CANDIDATE",8509442,"K02992.01",1,0.553,1.6617,0.0003626
"FALSE POSITIVE",11304987,"K02993.01",1,0.964,854.45,-0.000176
"CANDIDATE",11244137,"K02994.01",1,1.899,7.505,9.203e-05
"CANDIDATE",3848275,"K02995.01",1,1.224,4.4529,-5.126e-05
"CANDIDATE",12021625,"K02996.01",1,0.721,2.2152,7.357e-05
"FALSE POSITIVE",9777256,"K02997.01",1,1.068,61.973,0.0003007
"CANDIDATE",4175630,"K02998.01",1,0.849,10.958,-0.001004
"FALSE POSITIVE",7433585,"K02999.01",1,0.92,291.35,-9.973e-09
"FALSE POSITIVE",5702939,"K03000.01",1,1.015,189.47,-0.0002786
"FALSE POSITIVE",11709423,"K03001.01",1,0.777,1628.4,-0.002846
"CANDIDATE",3852655,"K03002.01",1,1.131,0.25388,2.177e-05
"FALSE POSITIVE",11255231,"K03003.01",1,0.962,91.19,-0.0009137
"CANDIDATE",6103377,"K03004.01",1,1.513,0.89268,0.0002108
"CANDIDATE",6103377,"K03004.02",2,1.513,1.1625,-0.000245
"FALSE POSITIVE",3747262,"K03005.01",1,2.507,1244.9,0.0004949
"CANDIDATE",8758136,"K03006.01",1,0.988,25.136,-2e-05
"CANDIDATE",10190075,"K03007.01",1,0.956,2.76,-0.0001488
"CANDIDATE",9070666,"K03008.01",1,1.645,0.43145,-1.192e-05
"CANDIDATE",12405333,"K03009.01",1,0.86,0.58576,-5.673e-06
"CANDIDATE",3642335,"K03010.01",1,0.522,5.9142,-0.0005197
"FALSE POSITIVE",3328052,"K03011.01",1,1.024,38.628,-0.000123
"FALSE POSITIVE",7109851,"K03012.01",1,2,165.71,-0.0001673
"CANDIDATE",11565544,"K03013.01",1,0.853,2.736,1.76e-05
"CANDIDATE",7347246,"K03014.01",1,1.053,3.8869,-0.0007033
"CANDIDATE",11403530,"K03015.01",1,1.375,9.3129,-2.358e-05
"FALSE POSITIVE",10617638,"K03016.01",1,1.049,1328.7,0.001969
"CANDIDATE",12072872,"K03017.01",1,0.967,14.983,-0.0001304
"FALSE POSITIVE",7906671,"K03018.01",1,1.038,246.67,0.002364
"CANDIDATE",8709688,"K03019.01",1,1.162,25.072,0.0004241
"CANDIDATE",8709688,"K03019.02",2,1.162,11.461,-0.0002225
"CANDIDATE",8241079,"K03020.01",1,1.972,20.774,-0.0001787
"FALSE POSITIVE",3348285,"K03021.01",1,1.047,566.47,-0.0003751
"CANDIDATE",11618601,"K03022.01",1,0.901,0.94396,7.551e-05
"CANDIDATE",11618601,"K03022.02",2,0.901,0.94933,-7.66e-05
"FALSE POSITIVE",7732285,"K03023.01",1,1.908,76.093,0.0001876
"CANDIDATE",9716391,"K03025.01",1,0.827,16.021,0.0006908
"CANDIDATE",6929841,"K03026.01",1,0.901,29.214,0.0005141
"CANDIDATE",11137180,"K03027.01",1,0.763,5.2777,0.0003431
"FALSE POSITIVE",9838804,"K03028.01",1,0.82,31.988,-0.0004277
"CANDIDATE",5903749,"K03029.01",1,0.986,4.2003,4.354e-05
"CANDIDATE",5903749,"K03029.02",2,0.986,4.1173,-0.0001751
"FALSE POSITIVE",5524881,"K03030.01",1,1.093,21.848,0.000491
"CANDIDATE",6949898,"K03031.01",1,0.85,31.641,0.0006672
"CANDIDATE",10585738,"K03032.01",1,0.885,14.383,-0.0003285
"FALSE POSITIVE",7186665,"K03033.01",1,0.919,27.87,-0.0001775
"CANDIDATE",2973386,"K03034.01",1,0.48,15.957,-0.001834
"FALSE POSITIVE",6388770,"K03035.01",1,1.314,13.949,0.000125
"FALSE POSITIVE",5217891,"K03036.01",1,0.826,50.416,-0.002411
"CANDIDATE",6593150,"K03037.01",1,0.829,1.4391,0.0001235
"CANDIDATE",8051946,"K03038.01",1,1.452,0,0
"CANDIDATE",5445681,"K03039.01",1,1.002,1.3856,4.881e-05
"CANDIDATE",6357290,"K03040.01",1,0.934,9.6381,-0.0004243
"CANDIDATE",4072955,"K03041.01",1,1.083,3.7785,-0.0001331
"CANDIDATE",8695311,"K03042.01",1,0.969,1.7617,0.0002535
"CANDIDATE",9834731,"K03043.01",1,1.103,0.92745,9.461e-06
"FALSE POSITIVE",9153554,"K03044.01",1,0.908,221,-0.0008421
"CANDIDATE",5092266,"K03045.01",1,0.996,8.2465,-0.0006536
"FALSE POSITIVE",9301506,"K03047.01",1,0.757,197.19,-0.0007915
"CANDIDATE",9714550,"K03048.01",1,0.796,0.28926,-2.018e-05
"CANDIDATE",6263593,"K03049.01",1,0.567,2.9672,-0.000518
"CANDIDATE",5475042,"K03050.01",1,0.818,2.3792,-8.863e-05
"CANDIDATE",8827575,"K03052.01",1,0.842,0.52392,-8.509e-06
"CANDIDATE",8827575,"K03052.02",2,0.842,9.6162,-3.772e-05
"CANDIDATE",2716801,"K03053.01",1,0.914,24.531,-0.001724
"CANDIDATE",2716801,"K03053.02",2,0.914,3.5186,-0.0002063
"FALSE POSITIVE",6461850,"K03054.01",1,0.639,298.34,-0.0009051
"FALSE POSITIVE",7281454,"K03055.01",1,0.549,6.6576,1.933e-05
"CANDIDATE",7216284,"K03056.01",1,0.799,7.9882,-0.000413
"CANDIDATE",3234843,"K03057.01",1,0.877,11.518,9.674e-05
"CANDIDATE",3234843,"K03057.02",2,0.877,3.4871,-0.0003781
"FALSE POSITIVE",8192911,"K03058.01",1,0.667,5.6101,-0.0001851
"FALSE POSITIVE",10554967,"K03059.01",1,0.84,93.165,-0.000791
"CANDIDATE",11019987,"K03060.01",1,1.444,13.888,7.612e-05
"CANDIDATE",4857058,"K03061.01",1,0.874,5.926,-0.000172
"FALSE POSITIVE",4857058,"K03061.02",2,0.874,4.8773,0.0002298
"FALSE POSITIVE",7613246,"K03062.01",1,0.831,217.54,-0.0007695
"CANDIDATE",10924562,"K03063.01",1,1.238,14.471,-0.0003379
"FALSE POSITIVE",9899505,"K03064.01",1,0.967,156.35,-0.0005081
"CANDIDATE",5040077,"K03065.01",1,0.843,18.765,-0.000295
"CANDIDATE",4067925,"K03066.01",1,0.761,0.47293,0.0002885
"FALSE POSITIVE",4847782,"K03067.01",1,0.714,57.015,-0.0007099
"CANDIDATE",3230805,"K03068.01",1,0.686,8.554,7.076e-05
"CANDIDATE",3230805,"K03068.02",2,0.686,4.2162,-0.0001872
"CANDIDATE",4676964,"K03069.01",1,1.097,13.522,-0.0004759
"FALSE POSITIVE",6072593,"K03070.01",1,1.118,692.78,-0.0006154
"CANDIDATE",5865654,"K03071.01",1,1.781,11.212,0.0003784
"FALSE POSITIVE",3219643,"K03072.01",1,0.806,1.0393,-0.0003319
"CANDIDATE",8546542,"K03073.01",1,0.836,11.277,0.0002286
"FALSE POSITIVE",8197560,"K03074.01",1,0.764,75.413,-0.0008303
"CANDIDATE",3328080,"K03075.01",1,1.125,1.6273,2.677e-05
"CANDIDATE",2715695,"K03077.01",1,0.742,5.9145,9.563e-06
"CANDIDATE",2715695,"K03077.02",2,0.742,29.422,-0.0009372
"CANDIDATE",8430964,"K03078.01",1,1.041,3.8794,-0.0001679
"FALSE POSITIVE",3654719,"K03081.01",1,0.704,966.31,-0.005093
"FALSE POSITIVE",10619142,"K03082.01",1,2.157,25.371,0.0003582
"CANDIDATE",7106173,"K03083.01",1,1.084,8.7741,-3.959e-05
"CANDIDATE",7106173,"K03083.02",2,1.084,6.2537,-5.626e-06
"CANDIDATE",7106173,"K03083.03",3,1.084,6.4741,-9.442e-06
"FALSE POSITIVE",3324986,"K03084.01",1,0.812,0.34239,-2.281e-05
"FALSE POSITIVE",11912932,"K03085.01",1,0.886,10.127,-0.0001271
"CANDIDATE",10749059,"K03086.01",1,0.897,1.5825,0.0007637
"FALSE POSITIVE",9119568,"K03087.01",1,0.835,3395.1,-0.001533
"FALSE POSITIVE",9119568,"K03087.02",2,0.835,0.81611,5.961e-05
"CANDIDATE",9020114,"K03088.01",1,0.921,9.3455,-0.0002515
"CANDIDATE",7668416,"K03089.01",1,0.864,26.264,0.0002196
"CANDIDATE",6609270,"K03090.01",1,0.514,17.451,-0.0002915
"FALSE POSITIVE",6609270,"K03090.02",2,0.514,45.433,-0.001082
"CANDIDATE",12406807,"K03091.01",1,0.996,1.3288,-0.0001105
"CANDIDATE",12406807,"K03091.02",2,0.996,0.23014,4.928e-05
"FALSE POSITIVE",8046689,"K03092.01",1,1.178,9225.4,0.05192
"CANDIDATE",5096590,"K03093.01",1,1.122,4.0682,4.76e-05
"CANDIDATE",12352520,"K03094.01",1,0.497,12.392,-0.0004007
"CANDIDATE",9650989,"K03095.01",1,1.015,4.4899,0.0001118
"CANDIDATE",7455981,"K03096.01",1,0.79,3.7982,3.136e-05
"CANDIDATE",7582689,"K03097.01",1,1.082,11.994,7.366e-05
"CANDIDATE",7582689,"K03097.02",2,1.082,6.0394,-2.919e-05
"CANDIDATE",7582689,"K03097.03",3,1.082,5.0524,-3.255e-05
"FALSE POSITIVE",9959589,"K03098.01",1,0.967,130.64,0.0003209
"FALSE POSITIVE",5124254,"K03099.01",1,0.652,648.54,0.006027
"FALSE POSITIVE",7107561,"K03100.01",1,1.877,0,0
"CANDIDATE",11508644,"K03101.01",1,1.027,2.0867,-0.000161
"CANDIDATE",11518201,"K03104.01",1,0.879,3.2263,-0.000146
"CANDIDATE",12168993,"K03105.01",1,0.7,11.448,-0.0001125
"CANDIDATE",8895758,"K03106.01",1,1,1.1937,-5.284e-05
"FALSE POSITIVE",10031500,"K03107.01",1,0.945,109.73,0.001184
"CANDIDATE",3756264,"K03108.01",1,0.894,12.785,-0.0005368
"CANDIDATE",11572193,"K03109.01",1,1.434,0.29644,-2.223e-05
"CANDIDATE",11285870,"K03110.01",1,1.051,16.481,-0.0004095
"CANDIDATE",8581240,"K03111.01",1,1.096,12.156,-0.0001034
"CANDIDATE",8581240,"K03111.02",2,1.096,4.521,2.674e-05
"CANDIDATE",7022573,"K03112.01",1,0.796,8.1462,0.0002096
"CANDIDATE",7676423,"K03113.01",1,0.634,1.2457,-2.37e-06
"CANDIDATE",9288237,"K03114.01",1,1.71,0.037842,2.436e-06
"CANDIDATE",11714231,"K03115.01",1,1.04,1.5062,0.0001028
"CANDIDATE",11720424,"K03116.01",1,1.091,6.9843,-0.0005303
"CANDIDATE",6523351,"K03117.01",1,0.892,0.26343,-4.185e-06
"CANDIDATE",5551672,"K03119.01",1,0.25,0,0
"CANDIDATE",11499192,"K03120.01",1,1.152,3.0337,4.804e-05
"FALSE POSITIVE",10934313,"K03121.01",1,1.1,179.93,-0.0007579
"CANDIDATE",12416661,"K03122.01",1,2.062,3.1568,4.05e-05
"CANDIDATE",8197793,"K03123.01",1,1.186,4.8835,0.0004048
"FALSE POSITIVE",4076976,"K03124.01",1,0.516,796.93,-0.0006178
"CANDIDATE",8751796,"K03125.01",1,1.269,6.1497,4.467e-05
"FALSE POSITIVE",7097534,"K03126.01",1,0.93,28.345,0.0001712
"CANDIDATE",9907129,"K03127.01",1,1.385,2.7329,9.397e-05
"CANDIDATE",7609674,"K03128.01",1,2.559,1.6354,3.469e-05
"FALSE POSITIVE",6964159,"K03129.01",1,0.877,15.613,0.0003873
"CANDIDATE",10252275,"K03130.01",1,0.8,0.15439,-3.32e-05
"CANDIDATE",10252275,"K03130.02",2,0.8,3.0098,4.16e-05
"CANDIDATE",11455181,"K03131.01",1,0.864,1.1079,0.0001268
"FALSE POSITIVE",9541295,"K03132.01",1,2,5.3913,-6.305e-06
"FALSE POSITIVE",6115516,"K03134.01",1,1.076,244.53,-0.0007902
"FALSE POSITIVE",9899352,"K03135.01",1,0.863,474.58,0.001035
"CANDIDATE",6945786,"K03136.01",1,0.685,4.9452,-8.869e-05
"CANDIDATE",9758032,"K03137.01",1,0.73,2.1827,0.0001404
"CANDIDATE",6444896,"K03138.01",1,0.118,9.5557,-0.001889
"FALSE POSITIVE",6444896,"K03138.02",2,0.118,1.9717,0.0009428
"CANDIDATE",5978170,"K03140.01",1,0.639,2.3583,0.000114
"CANDIDATE",5440317,"K03141.01",1,1.248,8.8496,0.0001227
"CANDIDATE",3752110,"K03142.01",1,1.25,16.599,0.000298
"CANDIDATE",5688790,"K03144.01",1,0.398,7.5662,-0.0009184
"CANDIDATE",1717722,"K03145.01",1,0.688,24.08,0.0004546
"CANDIDATE",1717722,"K03145.02",2,0.688,9.4862,0.0003794
"CANDIDATE",10908248,"K03146.01",1,1.292,1.037,-7.215e-05
"CANDIDATE",7534267,"K03147.01",1,1.902,11.595,-0.0001325
"FALSE POSITIVE",10611420,"K03148.01",1,1.108,22.748,-0.0001894
"FALSE POSITIVE",6504534,"K03152.01",1,0.761,23.96,-0.0007489
"FALSE POSITIVE",6307062,"K03153.01",1,0.771,0,0
"FALSE POSITIVE",5217733,"K03155.01",1,1.87,1885.5,-0.1096
"CANDIDATE",4150611,"K03156.01",1,1.501,0,0.3448
"FALSE POSITIVE",4150611,"K03156.02",2,1.501,0,0.3441
"FALSE POSITIVE",4150611,"K03156.03",3,1.501,0,0.2736
"FALSE POSITIVE",4150611,"K03156.04",4,1.501,0,0.004976
"FALSE POSITIVE",8738244,"K03157.01",1,7.762,7.2309,-7.821e-05
"CANDIDATE",6278762,"K03158.01",1,0.721,21.072,-3.323e-05
"CANDIDATE",6278762,"K03158.02",2,0.721,2.2739,2.514e-05
"CANDIDATE",6278762,"K03158.03",3,0.721,2.3879,2.794e-05
"CANDIDATE",6278762,"K03158.04",4,0.721,5.8643,-2.365e-05
"CANDIDATE",6278762,"K03158.05",5,0.721,3.3954,-2.047e-05
"FALSE POSITIVE",5200084,"K03159.01",1,3.05,1.524,-7.596e-06
"FALSE POSITIVE",2696703,"K03161.01",1,1.666,315.91,0.001127
"FALSE POSITIVE",9752973,"K03162.01",1,1.173,1941.8,0.0005958
"CANDIDATE",9579208,"K03165.01",1,1.726,11.304,3.711e-05
"FALSE POSITIVE",12255382,"K03167.01",1,0.855,310.21,-0.000194
"CANDIDATE",4450844,"K03168.01",1,1.471,3.7805,-6.008e-05
"FALSE POSITIVE",3337061,"K03172.01",1,1.606,2831.7,-0.004712
"FALSE POSITIVE",7115661,"K03174.01",1,1,0,0
"FALSE POSITIVE",4909707,"K03175.01",1,1.229,0,-0.00021
"CANDIDATE",6153407,"K03179.01",1,0.972,9.5359,3.154e-05
"CANDIDATE",4735826,"K03184.01",1,1.376,2.2095,-1.582e-05
"FALSE POSITIVE",3240406,"K03185.01",1,2.152,3.9222,-5.229e-06
"FALSE POSITIVE",4663658,"K03187.01",1,2.449,0,-4.591e-06
"FALSE POSITIVE",7457278,"K03188.01",1,1.002,7.5539,1.988e-05
"CANDIDATE",5985713,"K03190.01",1,1.207,25.961,0.0001124
"CANDIDATE",10467815,"K03191.02",2,3.218,6.7656,-0.0001617
"FALSE POSITIVE",7430876,"K03193.01",1,1,129.55,-0.004681
"CANDIDATE",12004971,"K03194.01",1,1.46,0.31756,1.751e-05
"CANDIDATE",9002538,"K03196.01",1,1.298,6.4753,-1.851e-05
"CANDIDATE",9002538,"K03196.02",2,1.298,0.48891,7.945e-06
"CANDIDATE",8443527,"K03197.01",1,1.087,1.0311,3.137e-06
"FALSE POSITIVE",5482603,"K03199.01",1,1,1188.6,-0.00142
"CANDIDATE",4262040,"K03202.01",1,2.648,6.5824,-6.497e-05
"CANDIDATE",3122872,"K03203.01",1,2.467,12.541,0.0001514
"FALSE POSITIVE",9959494,"K03205.01",1,1.081,39.278,-2.524e-05
"CANDIDATE",5612697,"K03206.01",1,1,14.031,-0.0004547
"FALSE POSITIVE",9518710,"K03207.01",1,2.785,0,0
"CANDIDATE",10155029,"K03208.01",1,0.997,12.982,5.789e-06
"CANDIDATE",7017274,"K03209.01",1,2.335,2.1545,-2.098e-06
"CANDIDATE",7017274,"K03209.02",2,2.335,1.5534,-1.338e-05
"FALSE POSITIVE",7293937,"K03211.01",1,1,0,0
"FALSE POSITIVE",4927734,"K03212.01",1,2.485,0,0
"FALSE POSITIVE",5398002,"K03213.01",1,3.746,0.77103,1.944e-05
"CANDIDATE",7983117,"K03214.01",1,1.788,26.126,-8.396e-05
"CANDIDATE",7983117,"K03214.02",2,1.788,16.472,5.808e-05
"FALSE POSITIVE",3342952,"K03215.01",1,0.976,184.21,-9.122e-05
"FALSE POSITIVE",10338279,"K03216.01",1,0.842,2.503,3.562e-05
"FALSE POSITIVE",2573108,"K03217.01",1,4.146,15.334,-3.103e-05
"FALSE POSITIVE",10191036,"K03218.01",1,1.049,242.3,8.801e-05
"FALSE POSITIVE",7985733,"K03219.01",1,80.53,4800,-0.0006726
"CANDIDATE",11189311,"K03220.01",1,1.401,10.961,-8.783e-05
"FALSE POSITIVE",6956136,"K03221.01",1,2.02,3.7389,-3.171e-05
"FALSE POSITIVE",5556726,"K03223.01",1,4.928,68.504,5.563e-05
"CANDIDATE",10384298,"K03224.01",1,1.401,34.84,0.0001381
"CANDIDATE",3109550,"K03225.01",1,1.286,0,0
"CANDIDATE",5544450,"K03226.01",1,1.574,17.824,2.627e-05
"CANDIDATE",5544450,"K03226.02",2,1.574,12.119,5.481e-05
"FALSE POSITIVE",8975368,"K03227.01",1,1.316,220.77,-0.0002108
"FALSE POSITIVE",5307990,"K03228.01",1,2.022,1214.8,0.0003266
"FALSE POSITIVE",9291039,"K03230.01",1,1.21,0,3.111e-05
"FALSE POSITIVE",9291039,"K03230.02",2,1.21,0,1.815e-05
"FALSE POSITIVE",10489539,"K03231.01",1,1.617,208.79,-0.0001197
"CANDIDATE",9569711,"K03232.01",1,0.962,2.4335,-2.84e-05
"CANDIDATE",10057494,"K03234.01",1,1.239,3.2075,-1.281e-05
"CANDIDATE",7902003,"K03236.01",1,2.074,1.6246,2.283e-05
"CANDIDATE",6587796,"K03237.01",1,1.066,0.47212,-2.436e-06
"FALSE POSITIVE",9489953,"K03238.01",1,3.006,3.6431,6.028e-05
"FALSE POSITIVE",5305240,"K03239.01",1,1.433,530.67,-2.636e-05
"FALSE POSITIVE",6206559,"K03240.01",1,2.477,0,3.384e-05
"FALSE POSITIVE",9532117,"K03241.01",1,1.869,0,0
"FALSE POSITIVE",6928906,"K03242.01",1,2.804,0.13036,-7.064e-07
"FALSE POSITIVE",9821151,"K03243.01",1,1.132,0,-4.682e-05
"FALSE POSITIVE",6850665,"K03244.01",1,5.826,1.3164,-3.738e-05
"CANDIDATE",8073705,"K03245.01",1,1.303,2.3361,-3.316e-05
"CANDIDATE",9885417,"K03246.01",1,0.726,13.742,3.233e-05
"FALSE POSITIVE",3336476,"K03247.01",1,2.106,23.128,-5.131e-05
"CANDIDATE",10917433,"K03248.01",1,1.044,5.2456,4.085e-05
"FALSE POSITIVE",9083564,"K03249.01",1,1.434,48.459,-4.289e-05
"FALSE POSITIVE",7335713,"K03250.01",1,5.769,171.22,0.0001578
"FALSE POSITIVE",2707985,"K03253.01",1,3.46,1.7121,-9.261e-06
"FALSE POSITIVE",9899141,"K03254.01",1,0.998,19.08,3.48e-06
"CANDIDATE",8183288,"K03255.01",1,0.679,4.6518,-0.0002699
"FALSE POSITIVE",10420301,"K03257.01",1,0.559,0,0
"CANDIDATE",4366323,"K03258.01",1,0.82,0.47716,-0.0001225
"CANDIDATE",2853029,"K03259.01",1,0.902,13.734,-0.001968
"CANDIDATE",12156174,"K03260.01",1,1.295,2.5202,-0.0004964
"CANDIDATE",12055539,"K03261.01",1,0.969,3.3531,-2.117e-05
"CANDIDATE",12056139,"K03262.01",1,1.155,4.8421,7.329e-05
"CANDIDATE",11853130,"K03263.01",1,0.436,9.5923,0.003706
"CANDIDATE",9345933,"K03264.01",1,0.643,9.3523,0.0005319
"FALSE POSITIVE",10030778,"K03265.01",1,0.897,1520.5,-0.02152
"CANDIDATE",8826007,"K03266.01",1,0.603,3.8261,-0.0004486
"CANDIDATE",8620402,"K03267.01",1,1.076,4.8255,4.921e-05
"CANDIDATE",8379021,"K03268.01",1,0.892,14.926,-0.0009895
"FALSE POSITIVE",8104030,"K03269.01",1,1.055,112.93,0.0002799
"FALSE POSITIVE",6612327,"K03270.01",1,0.747,21015,0.08115
"CANDIDATE",7285757,"K03271.01",1,0.732,3.6007,0.0005153
"CANDIDATE",7285757,"K03271.02",2,0.732,2.1481,2.603e-05
"FALSE POSITIVE",4948730,"K03272.01",1,0.959,7589,0.000814
"FALSE POSITIVE",5211922,"K03273.01",1,0.639,4538.7,-0.01079
"CANDIDATE",5280587,"K03274.01",1,0.878,1.7942,-0.0001471
"FALSE POSITIVE",5303346,"K03275.01",1,0.79,10742,0.05011
"FALSE POSITIVE",3858879,"K03276.01",1,1.046,1313,0.001524
"CANDIDATE",3120904,"K03277.01",1,2.483,2.2378,7.494e-05
"FALSE POSITIVE",3342467,"K03278.01",1,0.839,5.4351,0.0005947
"CANDIDATE",3544640,"K03279.01",1,0.96,1.457,0.0002465
"CANDIDATE",10653179,"K03280.01",1,0.965,0.93419,0.0002459
"CANDIDATE",11177676,"K03281.01",1,1.055,1.0053,-0.0001214
"CANDIDATE",12066569,"K03282.01",1,0.529,7.5647,-0.0004697
"CANDIDATE",6497146,"K03284.01",1,0.524,12.613,0.0004304
"FALSE POSITIVE",8625813,"K03285.01",1,0.643,1140.8,-0.01475
"CANDIDATE",8016691,"K03286.01",1,0.602,2.5286,-0.0002406
"CANDIDATE",6584273,"K03287.01",1,0.881,1.7485,-9.108e-05
"CANDIDATE",5768816,"K03288.01",1,0.981,1.8624,0.0001589
"FALSE POSITIVE",5360974,"K03289.01",1,0.827,0,-0.008819
"FALSE POSITIVE",4936990,"K03290.01",1,0.837,922.23,0.003465
"FALSE POSITIVE",6233483,"K03291.01",1,1.054,473680,-0.06832
"FALSE POSITIVE",5392871,"K03292.01",1,1.121,8076.4,-0.005268
"FALSE POSITIVE",3858851,"K03293.01",1,1.035,2548.3,-0.006693
"FALSE POSITIVE",3858917,"K03294.01",1,0.904,972.07,-0.008058
"FALSE POSITIVE",4466356,"K03295.01",1,0.988,141.13,0.0003366
"CANDIDATE",9447166,"K03296.01",1,0.781,21.004,0.0006744
"FALSE POSITIVE",9643043,"K03297.01",1,0.853,20437,0.07997
