"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_incl","tce_impact","tce_ingress","tce_model_chisq","tce_insol","tce_sradius","tce_slogg_prov","tcet_model_chisq","wst_depth","tce_mesmedian","tce_mesmad","tce_minmesd","tce_bin_oedp_stat","tce_rminmes","tce_albedo","tce_albedo_stat","boot_mesmean","tce_rb_tcount3","tce_fwm_stat","tce_fwm_sra","tce_fwm_srao","tce_fwm_pdeco","tce_impact_sn","tce_duration_sn","tce_ingress_sn","tce_depth_sn","tce_sma_sn","tce_insol_sn","tce_slogg_sn","tce_smet_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"CANDIDATE",5530112,"K04067.01",1,88.56,0.7039,0.0944,148.9,250.7,1.196,7,4462,63.08,0.05192,0.6524,1.654,2.909,0.2188,28.21,0.6681,-0.13137,0,3.3048,19.377246,0.8217,-0.0002436,0.303013344812742,3.36461354717625,0.141571685662867,15.4469273743017,3.43674808603719,2.28761748334702,19.8181818181818,-0.2,0.881652360515021,0.434142640364188,-0.541333333333333,4.2260736196319
"CANDIDATE",6226908,"K04068.01",1,86.94,0.8971,0.7025,814.2,47.99,1.019,7,24260,124.5,0.02133,0.6368,5.79,0.164,0.178,87.56,1.731,-0.18489,0,11.244,19.838921,-0.2959,0.00102,14.4251487377392,12.1358710018504,1.53417776807163,18.3578203459178,4.11764705882353,2.65431415929204,23,-0.0666666666666667,-0.489090909090909,-2.19197207678883,1.70854271356784,2.41635135135135
"CANDIDATE",5906694,"K04069.01",1,86.75,0.8637,0.3137,3056,18.27,0.655,7,91530,69.31,-0.01374,0.7258,7.756,0.32,0.141,113.8,1.525,-0.24953,0,4.3413,19.956772,-0.8577,-8.548e-05,3.25924528301887,7.12789088752718,0.489697158913519,19.2383195916765,14.2857142857143,6.5017793594306,92.4,-0.733333333333333,-1.25211678832117,-0.623529411764706,-0.326259541984733,1.36117056856187
"FALSE POSITIVE",10186945,"K04070.01",1,86.74,0.4656,0.01113,20010,1607.36,0.825,7,75200,42.27,5.366,2.998,0.4625,0.4884,0.6318,4.148,0.7563,-1.1729,0,4.05,18.762688,-0.8199,0.0001075,0.161330561330561,15.6777673545966,0.255803263617559,15.8789860997547,11.5072463768116,5.42129582785254,64.7142857142857,0.7,-1.59513618677043,-0.986806883365201,1.05392156862745,1.0755910543131
"FALSE POSITIVE",2708286,"K04071.01",1,59.06,0.8943,0.2713,23410,1513.69,1.12,18,69590,14.77,-2.353,0.856,1.292,0.02649,0.2689,3.002,0.8297,-0.37301,0,29.469,19.354512,-1.699,-0.0001721,2.74915462649862,6.31700054141852,0.314550724637681,15.9801229240225,5.02238137869293,2.98835212129588,21.25,-2.13333333333333,-2.47667638483965,2.24437781109445,-2.10906862745098,4.42893518518519
"CANDIDATE",6755944,"K04072.01",1,84.56,0.5,0.009041,17660,24415.63,2.304,5,51310,1.034,-1.028,0.4827,0.4992,2.365e-05,0.154,0.04145,-9.465,-0.40497,0,0,18.917601,-0.156,0,0.268961807423346,25.046676096181,0.367969067969068,13.926724137931,2.88192011212334,1.78054338900533,11.90625,-0.742857142857143,-0.212824010914052,-0.814224751066856,0,0.546377171215881
"FALSE POSITIVE",10419797,"K04073.01",1,81.78,0.9943,15.31,2108,11.28,1.048,7,54120,97.93,-0.0006011,0.6666,19.9,7.996,0.1831,342.5,0.53,-0.062209,0,0.46993,19.817065,-0.03359,-0.0001309,16.1046323291221,16.690294438386,16.6993891797557,15.6236696466582,4.18260593892,2.67298578199052,23.3157894736842,-1.08571428571429,-0.0649709864603482,0.490631364562118,-0.342670157068063,0.976301020408163
"FALSE POSITIVE",7777471,"K04075.01",1,80.04,0.2916,0.04147,48100,2587.27,0.867,7,76810,34.13,0.4638,1.128,0.5726,0.06384,0.1011,10.47,0.7482,-1.0537,0,26.613,19.924135,2.66,-1.31e-05,0.0343624793777987,22.1266490765171,0.168098905553304,15.0190878038979,3.91802556192155,2.55628779196143,22.7,-0.8,3.54666666666667,0.367868338557994,-0.274633123689727,3.01942675159236
"CANDIDATE",9455677,"K04076.01",1,89.49,0.8008,0.4693,630.3,3.57,1.032,26,67720,123.2,-0.0455,0.6825,58.59,0.03348,0.1904,1661,1.297,-0.2048,0,0.33045,19.164738,-0.4174,-6.06e-05,1.44002877180363,6.28492136910268,0.359341500765697,15.7534567611905,6.20424403183024,3.96666666666667,31.0714285714286,1.2,-0.448817204301075,-0.185826771653543,-0.099835255354201,1.57114006514658
"FALSE POSITIVE",7690855,"K04077.01",1,34.67,0.9994,1.768,23060,189.57,0.557,7,146200,28.83,-17.8,10.57,0.9186,9.302e-05,0.3563,5.363,0.2352,-1,0,0,0,0,0,19.5845581030766,12.7920433996383,12.7930535455861,7.47072243346007,10.6772120612951,5.20796703296703,66.8571428571428,-1.8,0,0,0,0
"FALSE POSITIVE",5649837,"K04078.01",1,60.6,0.9554,0.002387,45150,4832.34,0.863,7,71650,12.34,-1.776,1.152,0.3136,1.483e-07,0.2554,2137,0.003643,-0.72015,0,0,0,0,0,0.0906451612903226,0.0132283594394064,0.00374784110535406,0.00374235474006116,3.94150014480162,2.55290351210853,22.7,-1.4,0,0,0,0
"FALSE POSITIVE",5036480,"K04080.01",1,74.91,0.687,0.05206,23550,1883.84,0.881,7,74080,27.39,-0.1963,0.5315,0.2027,1.707,0.0992,5.126,0.721,-0.43262,0,11.065,19.857836,0.5167,-0.0001916,0.389897843359818,11.7278511992168,0.197571157495256,13.0401529636711,4.53953279424978,2.9150328820116,25.2222222222222,-0.2,0.645068664169788,1.35649935649936,-1.80754716981132,1.96998341625207
"FALSE POSITIVE",6592832,"K04082.01",1,50.95,0.9019,0.1404,33600,3519.38,0.974,7,69000,8.395,-2.218,1.567,0.3333,0.02717,0.2833,1.813,0.3709,-0.85934,0,51.907,19.16484,-2.9,0.0002146,1.62475229688344,4.32456140350877,0.172164316370325,10.814332247557,3.88737129649086,2.48981613147413,21.2380952380952,-1,-2.87128712871287,-3.32761904761905,3.07449856733524,4.71582867783985
"FALSE POSITIVE",8524346,"K04083.01",1,68.86,0.9615,0.8331,9776,574.35,1.125,7,70930,21.36,-0.09214,0.7172,-0.3814,0.5983,0.09585,8.123,1.788,-0.028277,0,53.513,20.041316,2.5,-8.299e-05,87.5683060109289,21.3625648279114,3.1402186204297,25.5730753941964,4.09069585613761,2.67313599553197,22.7368421052632,-1.06666666666667,7.28862973760933,-0.218766756032172,-1.1494459833795,1.76070110701107
"CANDIDATE",3937814,"K04084.01",1,89.48,0.842,1.02,568.2,1.59,0.995,26,67050,154.9,-0.02591,0.6478,56.41,0.06205,0.2536,3428,2.088,-0.3651,0,2.443,19.07016,-0.06394,-0.0005266,5.39397821909033,11.5791771253956,0.982658959537572,16.7708333333333,7.55168907468083,4.54285714285714,33.6923076923077,1.06666666666667,-0.0977675840978593,0.64013986013986,-0.835873015873016,0.322118863049096
"FALSE POSITIVE",5041847,"K04085.01",1,44.9,0.9904,1.484,21360,1738.9,0.989,7,97240,-1.024,-16.02,13.47,0.5994,0.06299,0.3796,0,0,-1,0,0,0,0,0,35.5747126436782,18.1924019607843,18.1840460727852,15.0044843049327,4.14235500878735,2.67354437969896,22.1,-0.333333333333333,0,0,0,89.636231884058
"FALSE POSITIVE",3836558,"K04086.01",1,72.93,0.8945,0.1082,13750,1265.44,0.884,7,84210,22.55,-0.1152,0.6095,1.049,0.2524,0.2802,5.383,0.7391,-0.071933,0,13.928,19.13269,-1.581,-0.000133,1.68741746840219,4.19545255793616,0.192973069377564,11.2007504690432,3.53800298062593,2.23040045121263,17.68,-1.73333333333333,-2.03737113402062,1.18968668407311,-1.45355191256831,1.10340807174888
"CANDIDATE",6106282,"K04087.01",1,89.39,0.7321,0.4858,656.7,0.65,0.561,71,54070,210.6,0.009732,0.7187,-18.1,1.227,0.2966,4494,2.075,-0.4525,0,4.4719,19.023306,-0.9596,-9.928e-05,1.51166632252736,10.8354430379747,0.58382405960822,17.1982087227414,21.4190821256039,9.28571428571428,157,-2,-1.34775280898876,1.03651685393258,-0.152503840245776,0.389272237196766
"FALSE POSITIVE",4946584,"K04088.01",1,72.49,0.905,0.06748,16970,5743.82,1.166,7,83700,72.82,-1.117,2.215,-0.225,0.003553,0.4445,6.544,1.268,-0.32553,0,704.88,19.824134,4.209,0.0006188,2.91747259832366,5.7607555089192,0.298056537102473,15.5863170504459,3.70817120622568,2.43857518892757,20.7142857142857,-0.6,9.9739336492891,-12.7274881516588,12.5010101010101,50.6128205128205
"FALSE POSITIVE",11972872,"K04089.01",1,64.68,0.7103,0.05839,49770,2384.96,0.762,7,101600,167.9,7.199,7.541,0.2083,0.03225,0.2471,9.921,0.9574,-1,0,6.3176,19.756422,0.2404,0.000105,0.608654670094259,14.9963208241354,0.266377737226277,13.7795857988166,11.3542688910697,5.64541021635184,64.8571428571428,-0.4,0.662258953168044,0.0190528735632184,1.28834355828221,0.813563535911602
"FALSE POSITIVE",9899233,"K04090.01",1,49.3,0.9037,0.2999,36420,2065.92,0.999,7,85080,23.69,-0.4562,1.2,0.8013,0.04229,0.1244,4.433,1.431,-0.66771,0,9.9213,19.677821,0.8632,-3.862e-05,5.19367816091954,9.20596533655784,0.534676412907827,17.5416313858312,4.66769112562428,2.91220749929518,26.2941176470588,-0.114285714285714,1.78347107438017,-0.287275693311582,-0.506824146981627,6.89800498753117
"CANDIDATE",3103227,"K04091.01",1,89.66,0.6914,0.5436,471.7,3.49,1.363,26,69130,150.2,-0.0102,0.6412,-16.35,0.0007624,0.2031,3114,1.492,-1.9253,0,3.6811,19.184318,0.6036,-0.0006637,0.712342880692355,8.24742268041237,0.35093608779858,16.4235190097259,6.38237738985869,4.05813953488372,30.2857142857143,2,0.776833976833977,0.838048780487805,-1.06876006441224,2.07262210796915
"CANDIDATE",4850961,"K04092.01",1,87.32,0.8739,0.4605,1731,64.38,1.162,7,53800,69.91,-0.005755,0.5689,1.26,0.003562,0.1989,152,1.681,-0.08069,0,18.936,19.719036,0.08981,0.000762,4.37825651302605,8.13072693952352,0.61828678839957,17.3343725643024,4.42197253433209,2.75363558597092,24.4444444444444,0.2,0.111843088418431,-1.73492462311558,2.14044943820225,2.6
"FALSE POSITIVE",8521059,"K04093.01",1,59.07,0.9021,0.07055,29170,16073.85,1.313,7,68590,19.75,-0.6081,1.593,0.2125,0.009141,0.1744,0.8448,-0.3148,-0.059364,0,517.92,19.98349,5.459,-0.0003604,3.33493530499076,7.34384121424402,0.353811434302909,17.7318116975749,4.12302070645554,2.67764510293221,22.4210526315789,-1.06666666666667,12.9054373522459,9.16666666666667,-9.58510638297872,57.4350364963504
"FALSE POSITIVE",8128247,"K04094.01",1,69.97,0.8944,0.24,15680,0,69,14,124000,10.9,-0.1068,0.503,-0.5858,65.2,0.1366,0,0,-0.15447,0,13.056,20.04031,1.117,-4.547e-05,6.26330532212885,20.2474864655839,0.688073394495413,19.8386623643297,0,0,31,-0.8,2.41774891774892,1.10399002493766,-1.67785977859779,7.4244635193133
"FALSE POSITIVE",6276994,"K04095.01",1,60.29,0.9,0.08461,22890,3107.51,1.031,7,67650,16.5,-0.3866,1.298,0.806,1.201e-24,0.2715,7.624,0.9506,-0.2164,0,28.374,19.278445,-2.553,-0.0001271,1.95652173913043,7.10266821345708,0.212108297819002,8.22338340953625,3.52460356383848,2.30104111130857,20.2272727272727,-0.466666666666667,-2.02619047619048,2.36689189189189,-2.27777777777778,110.702592087312
"FALSE POSITIVE",9674564,"K04096.01",1,69.06,1,2.299,6689,159.84,0.912,7,78610,154.5,-0.02888,0.7395,3.515,0.001977,0.5771,62.19,0.2222,-0.014027,0,0,20.028101,36.57,0.001957,14.7775971627013,2.41565948502365,2.41593106347205,1.1894873458793,4.25321888412017,2.78127718809814,23.6315789473684,-0.0666666666666667,47.4935064935065,-14.2297297297297,11.5117647058824,6.58373983739838
"CANDIDATE",5688683,"K04097.01",1,85.92,0.903,0.06014,4355,105.03,0.603,7,70030,22.29,0.02549,0.6349,1.894,0.03433,0.1393,13.5,1.034,0.01831,0,12.306,19.046025,1.017,-1.148e-05,2.65354099324126,4.57042665108124,0.269323779668607,13.2628398791541,13.1793048973144,6.41208791208791,93.6,-0.6,2.07128309572301,0.6578125,-0.112549019607843,0.614979919678715
"FALSE POSITIVE",5688683,"K04097.02",2,86.16,0.8387,0.05008,2580,56.4,0.603,7,61060,25.11,-0.06272,0.6941,0.6813,0.5595,0.3114,66.17,0.7484,-0.02877,0,1.0365,19.046005,0.1899,-3.062e-05,1.02643495288214,8.99120234604105,0.19313536444273,9.53651685393258,13.1770833333333,6.41638225255973,93.6,-0.6,0.222105263157895,0.672505091649695,-0.353171856978085,1.09262745098039
"CANDIDATE",8222627,"K04098.01",1,77.49,0.8844,0.04657,14150,7649.51,2.571,7,85460,6.551,-0.0942,0.4383,0.4469,0.02712,0.1718,0.2243,-2.057,-0.098616,0,0,19.166903,-0.4911,0,2.74147551146931,10.1057692307692,0.344452662721894,12.5190490704054,1.21911037891269,0.702776374176596,4.22988505747126,0.16,-0.873843416370107,-0.323211446740858,0,1.30364661654135
"CANDIDATE",8951205,"K04099.01",1,84.78,0.894,0.1575,3924,145.39,0.717,7,67160,61.2,-0.03571,0.6268,0.7281,0.8975,0.2655,45.91,0.8586,-0.0756,0,5.0401,19.413589,-0.9165,0.0002491,1.58146117105961,2.65156843437896,0.17995886654479,13.7996031746032,7.2654303902574,4.35690740185796,46.2,-1.46666666666667,-0.995114006514658,-1.18682505399568,0.961776061776062,0.624076923076923
"FALSE POSITIVE",5700900,"K04100.01",1,89.92,0.2124,0.7103,718.3,0.72,0.96,7,66670,362.7,-0.005126,0.673,18.74,0.9537,0.5079,34880,1.213,-2.5556,0,16.886,19.354067,1.719,0.002163,0.0308676064525505,10.8254514187446,0.295343035343035,8.99214916584887,3.99210785925682,2.57142857142857,22.45,-0.133333333333333,1.2020979020979,-2.0008,1.8025,15.7803370786517
"FALSE POSITIVE",2708278,"K04102.01",1,58.25,0.8979,0.2713,26610,701.67,0.927,18,84530,14.97,-0.5829,0.6545,1.176,3.436,0.1526,5.286,1.151,-0.20426,0,76.068,19.354409,0.6845,0.0002772,3.85034305317324,8.78793520759635,0.416999692591454,17.3621338569792,10.7061836809367,6.36897522011437,55.875,2.66666666666667,1.23333333333333,-5.13659359190556,4.40699523052464,7.13799342105263
"CANDIDATE",3747817,"K04103.01",1,89.74,0.5602,0.4187,662.1,1.22,0.801,32,76170,186.2,0.0004976,0.6551,6.334,0.006088,0.1987,5290,1.398,-2.4938,0,21.742,19.445113,-0.3956,-0.001483,0.391474493361286,10.203933747412,0.378914027149321,17.3102310231023,12.4244293645898,6.77777777777778,65.2857142857143,0,-0.682068965517241,2.85833333333333,-2.2134328358209,1.38323529411765
"CANDIDATE",3747817,"K04103.02",2,87.1,0.9024,0.2257,2130,37.12,0.801,32,75760,91.84,0.01427,0.6229,4.776,0.08566,0.3426,314.4,0.7057,0.028113,0,6.0294,19.445073,-2.049,-0.0002189,1.46184999190021,2.36009933774834,0.150166333998669,8.58042839143217,12.4233477174654,6.82352941176471,65.2857142857143,0,-1.28867924528302,0.847530864197531,-0.661329305135952,0.478105413105413
"FALSE POSITIVE",11017094,"K04106.01",1,81.18,0.2336,0.0014,37480,1500.75,0.648,7,53020,27.49,-0.6007,3.179,0.3023,8.724e-05,0.3189,7010,0.008779,-0.90587,0,0,0,0,0,0.000261971515083548,0.128167115902965,0.0020295737895042,0.0210056098067733,9.13328956007879,5.12201365187713,58.375,-2.2,0,0,0,70.015625
"FALSE POSITIVE",9899065,"K04108.01",1,56.95,0.9037,0.2308,22290,600.47,0.62,7,57620,17.28,-1.802,0.9458,0.4223,4.31,0.2807,5.141,0.7779,-0.66101,0,70.462,19.673477,-0.8615,0.000485,2.1389349112426,3.87477313974592,0.218353831598865,11.312292358804,13.8229238160604,5.59096834264432,66.2857142857143,-3.33333333333333,-1.09885204081633,-2.98870765370138,4.44954128440367,3.206875
"CANDIDATE",7907808,"K04109.01",1,85.99,0.2804,0.009882,24070,8004.24,1.755,7,67490,6.136,-0.7921,0.9718,-0.15,0.04033,0.1628,0.358,-0.8325,-0.47771,0,5.2004,19.805553,0.7005,5.618e-05,0.0288863706603482,20.7838479809976,0.147956280880371,10.935441370224,1.58829332456429,0.915844178430937,5.85074626865672,0.7,1.03014705882353,-0.993141289437586,1.16074380165289,0.156686274509804
"FALSE POSITIVE",5471792,"K04110.01",1,51.07,0.9725,3.964,16250,242.35,1.632,7,68030,63.39,-0.5642,1.023,5.635,2.162,0.4282,84.88,0.9137,-0.20269,0,28.173,19.850033,-2.108,1.734e-05,143.903521751998,23.9335721263432,3.61349134001823,17.4979508196721,1.60738691832086,0.921903530127815,5.95454545454545,-1.65714285714286,-3.21341463414634,-0.425607779578606,0.329032258064516,3.14479717813051
"FALSE POSITIVE",2708343,"K04111.01",1,59.9,0.9007,0.3458,24370,221.33,0.633,7,84200,18.19,-0.1004,0.5375,0.7947,0.03049,0.09118,5.703,1.217,0.19468,0,65.688,19.355534,-1.698,0.0003826,5.31073113207547,8.66106333072713,0.552572706935123,18.3511154219205,14.0451293340671,6.45841844178582,92.6,-1.06666666666667,-3.05395683453237,-4.50905797101449,3.64380952380952,7.39066666666667
"FALSE POSITIVE",3348090,"K04112.01",1,79.25,0.8667,0.06649,8419,9914.62,3.247,5,66460,9.624,-0.1854,0.9062,0.4792,3.426,0.1721,1.097,0.08747,-0.048819,0,3011.4,19.529324,43.84,0.0006188,1.42596248766041,7.87560884226302,0.218501478803812,11.6810176125245,2.7390438247012,1.72008473238342,10.9393939393939,-0.628571428571429,45.1028806584362,-10.3465346534653,10.2790697674419,56.4615384615385
"FALSE POSITIVE",9282762,"K04113.01",1,65.23,0.8962,0.1282,18420,2185.96,1.028,7,67560,0.4844,-1.603,0.887,0.8966,1.274,0.2653,0.1139,-0.325,-0.45242,0,23.127,19.507022,-3.939,0.0001828,1.23155146351518,3.19627618308766,0.138594594594595,8.3420365535248,3.82918817456593,2.46739056821004,22.3,0.0571428571428571,-3.12619047619048,-1.0468085106383,1.35407407407407,5.76140495867769
"FALSE POSITIVE",3117046,"K04114.01",1,89.7,0.7842,0.6418,375.4,1.56,1.047,7,66350,179.6,-0.005414,0.6534,119.8,0.7941,0.7002,16810,1.644,0.27575,0,0.60822,19.437847,-0.06281,-0.0002866,1.38282489860695,7.9002624671916,0.396662546353523,9.59145582745749,4.3946574752262,2.83636363636364,24.6666666666667,-0.685714285714286,-0.0410522875816993,0.245253164556962,-0.38887381275441,1.85544169611307
"FALSE POSITIVE",6311520,"K04115.01",1,78.04,0.2525,0.07291,45560,5545.05,1.142,7,62810,3.747,-1.186,1.077,0.5365,0.1488,0.3358,1.017,0.005271,0.31612,4,23.251,19.911785,-1.415,-3.955e-05,0.0123170731707317,9.26763597199785,0.0831356898517674,6.47072822465493,4.2106435092407,2.74311876681969,22.7894736842105,-1.33333333333333,-2.89959016393443,1.40485651214128,-1.60121457489879,1.37012371134021
"CANDIDATE",3955817,"K04117.01",1,73.61,0.9695,0.7374,6173,174.48,0.825,26,67180,22.66,-0.1929,0.6585,-0.7344,4.196,0.1531,11.62,1.721,-0.033123,0,0,19.461298,0.8945,0,50.33748701973,8.19014274171829,1.32578209277238,12.9172320217096,17.7847633136095,8.98455200823893,90.4,0.933333333333334,1.088199513382,0.119896373056995,0,1.19509933774834
"FALSE POSITIVE",10661778,"K04118.01",1,57.66,0.9,0.4554,17980,1977.48,1,15,46410,213.1,0.2485,2.773,0.5875,6.332e-23,0.5863,6.214,2.291,-0.36563,0,45.782,19.353115,1.169,0.002056,6.11828687967369,5.6682959716838,0.642313117066291,11.9839857651246,229982.615809387,98874,0,1.06666666666667,1.22280334728033,-4.32246376811594,3.58188153310105,6.59535452322738
"FALSE POSITIVE",5513857,"K04119.01",1,42.88,0.9002,0.1992,35540,2287.93,0.819,7,52970,-9.306,-2.793,0.5936,0.375,5.067e-05,0.2562,0,0,-1.6223,1,104.74,18.956742,7.484,3.546e-05,1.758203125,3.81303952748751,0.187570621468927,11.1049016183491,6.12645058023209,3.82795429068581,37.8333333333333,-0.6,6.99439252336449,-0.355736040609137,0.377234042553191,8.71659751037344
"CANDIDATE",9700449,"K04120.01",1,89.16,0.7033,0.412,1140,7.36,1.058,7,67860,77.76,-0.008652,0.6387,-7.05,1.093,0.2636,2541,1.157,-0.36255,0,0.24277,19.135963,-0.1901,-5.904e-06,0.541833590138675,8.58846918489066,0.253382533825338,12.6371681415929,3.63035019455253,2.38961038961039,20.1363636363636,-0.533333333333333,-0.157107438016529,-0.00725643564356436,-0.0205,1.58548500881834
"CANDIDATE",6349881,"K04121.01",1,89.65,0.7728,0.5993,441.1,1.64,0.969,26,68340,276.8,0.003713,0.644,-39.85,0.9016,0.3256,5342,1.629,-0.067013,0,1.5775,19.105055,-0.9096,0.0003743,1.79220779220779,8.38135418810455,0.536046511627907,16.9622833843017,8.29652996845426,4.82352941176471,36.6666666666667,1.2,-0.962539682539683,0.203300970873786,0.356476190476191,0.919525862068966
"FALSE POSITIVE",9851970,"K04122.01",1,89.92,0.001957,0.07207,38050,871.41,0.736,7,77080,45.29,0.486,0.9309,0.4019,0.616,0.1574,15.45,0.4203,-1,0,22.78,19.936589,3.797,-4.443e-05,1.03764581124072e-06,18.5413621748027,0.119737497923243,12.7991427550899,11.0643415514131,5.57845208373344,65,-0.733333333333333,4.26150392817059,0.268802521008403,-0.435588235294118,5.61182033096927
"CANDIDATE",6140059,"K04123.01",1,83.94,0.9527,1.604,2712,33.46,1.239,7,67730,18.16,0.04568,0.7391,10.64,0.2695,0.2266,204.9,1.749,-0.22248,0,1.1787,19.757087,-0.8347,-1.494e-05,35.2199630314233,14.8127128263337,1.62776537446722,14.373621270173,4.06972901520159,2.56792018419033,21.25,-1,-0.952853881278539,-0.0485503963759909,-0.137064220183486,0.91457800511509
"FALSE POSITIVE",9099950,"K04125.01",1,67.63,0.6308,0.04731,47650,14968.94,2.308,5,83640,7.987,-1.273,0.5596,0.4098,0.4771,0.1379,1.197,0.227,-0.488,0,90.86,19.707332,1.638,-7.786e-05,0.634990940205355,39.1323024054983,0.44214953271028,12.2521891418564,3.14070351758794,1.99334970383943,13.8214285714286,-0.666666666666667,3.25646123260437,5.18980667838313,-3.91256281407035,4.55429292929293
"CANDIDATE",9272070,"K04126.01",1,83.21,0.8601,0.2528,6181,200.08,0.989,7,67290,35.55,-0.2435,0.6887,2.2,0.06759,0.209,48.45,1.19,-0.08391,0,5.3031,19.175719,0.8023,0.0002099,1.71745207667732,5.7991726212862,0.277223379756552,15.2222222222222,3.66818596171376,2.40480769230769,20.3181818181818,-0.666666666666667,0.794356435643564,-1.2488986784141,1.12245989304813,1.50847122302158
"CANDIDATE",5088400,"K04127.01",1,85.69,0.932,0.3523,2196,95.49,0.878,18,68760,74.66,0.01799,0.694,0.3583,0.1551,0.2499,57.64,1.898,-0.0017857,0,0,19.226445,-0.9144,0,8.76763875823142,4.91246797608881,0.585897222684184,14.6079136690647,7.98073217726397,4.91203703703704,41.2727272727273,0.8,-1.14874371859296,-0.260964912280702,0,0.851594488188976
"FALSE POSITIVE",4669402,"K04128.01",1,88.21,0.9929,5.268,535.2,4.96,1.06,7,54660,81.68,0.005095,0.6573,61.19,0.1432,0.2386,578,0.4503,-0.40341,0,609.75,19.702311,2.051,-0.006136,14.4800933352778,13.3688483003551,13.3637747336377,15.8906988964792,4.44935064935065,2.86705202312139,24.0555555555556,-1.46666666666667,3.29213483146067,13.6089918256131,-13.5752212389381,39.2961832061069
"CANDIDATE",11970988,"K04129.01",1,74.53,0.8991,0.1022,11270,554.19,0.923,7,73030,12.31,-0.2511,0.9132,1.727,0.2062,0.1951,10.47,0.8082,0.07912,0,0.67347,19.701967,0.04555,2.942e-05,1.88886554621849,6.80327868852459,0.202818019448303,11.4137346333192,4.88626023657871,2.91878653815769,23.3157894736842,0.48,0.0600131752305665,-1.3152,0.437797619047619,0.44842776203966
"FALSE POSITIVE",10858803,"K04130.01",1,52.78,0.902,0.1652,31500,1003.76,0.821,7,69210,109.3,-2.639,2.772,0.3586,0.005152,0.4404,19.63,0.7743,-2.432,0,3.1616,19.382281,1.383,-2.081e-06,1.8229587712207,4.33383685800604,0.187514188422247,10.4158596331321,10.7217125382263,5.29660703920637,56.375,1.53333333333333,1.50326086956522,0.0417693169092945,-0.0254712362301102,6.91424581005587
"FALSE POSITIVE",6129694,"K04131.01",1,58.57,0.7014,0.04027,47690,50101.51,2.909,7,68970,2.244,-4.295,1.981,0.4804,3.076,0.5196,0.5388,-0.4558,-0.94967,0,0.92624,19.581205,-0.07699,6.966e-06,0.754031391098688,23.0019029495718,0.361165919282511,10.5882352941176,2.80539273153576,1.7401372617803,11.96875,0.175,-0.0814708994708995,-0.0425436893203883,0.501151079136691,0.84458064516129
"FALSE POSITIVE",7601918,"K04133.01",1,62.69,0.904,0.03878,25600,17044.3,1.66,5,70520,6.503,0.7658,1.39,0.4125,0.0002561,0.09343,0.6789,-0.8678,-0.15656,4,492.9,19.332276,8.322,0.0001722,5.67126725219573,15.9001314060447,0.587486744432662,11.4955786236063,3.89005786428196,2.37415884185879,17.6086956521739,-0.666666666666667,11.5263157894737,-8.47102526002972,8.56716417910448,10.565811965812
"FALSE POSITIVE",5386264,"K04135.01",1,88.97,0.0727,0.2348,20930,20.98,0.62,7,68100,123.4,-1.097,1.069,6.811,0.0394,0.4126,1325,0.754,-0.32954,0,3.7618,19.851539,0.4856,4.81e-05,0.002375040836328,27.2405121170553,0.195503746877602,15.4320195147002,11.8979618330521,6.17058823529412,93.6,-1.53333333333333,0.560739030023095,-0.724159402241594,0.498445595854922,2.47140039447732
"CANDIDATE",7256914,"K04136.01",1,69.6,0.8523,0.1254,19330,1220.27,1.308,26,68190,3.371,-0.4443,0.5788,-0.5449,0.1857,0.1728,1.759,0.24,-0.75906,0,14.973,18.78818,-1.309,-0.0001011,1.38225754135582,10.5801305293691,0.235669986844578,12.9407729247656,4.95307167235495,3.06046849919743,22.0526315789474,1.06666666666667,-1.3248987854251,1.88608981380066,-1.95551257253385,1.30749598715891
"CANDIDATE",7256914,"K04136.02",2,73.76,0.8465,0.1706,11700,616.62,1.308,26,51760,8.283,-0.4911,0.707,1.212,5.249,0.2814,7.578,0.714,-0.53131,0,2.4184,18.788176,-1.435,2.026e-05,1.18044903081857,9.17019607843137,0.211295516472628,11.7591240875912,4.95299706863439,3.06045265038714,22.0526315789474,1.06666666666667,-1.43931795386158,-0.409848484848485,0.33993288590604,0.854184466019417
"FALSE POSITIVE",3542222,"K04137.01",1,62.89,0.9007,0.08004,31270,7090.33,0.901,7,68190,12.19,-2.109,3.376,0.2482,6.865e-05,0.6055,0.4032,-1.904,-1.0659,0,3288.8,19.383841,23.72,0.001574,3.05218569976279,5.04368932038835,0.326827276439363,15.5469356089992,4.66135458167331,2.96087978719406,26.1764705882353,-2.2,42.3571428571429,-14.9287090558767,15.1346153846154,80.4391971664699
"FALSE POSITIVE",4636565,"K04138.01",1,80.95,0.5093,0.04793,26400,2086.15,1.967,5,69140,2.086,-0.4898,0.4978,1.711,0.01547,0.1217,1.117,0.09153,-0.45207,0,59.655,19.027642,-1.535,8.019e-05,0.284049079754601,41.3585434173669,0.364764079147641,19.8753738783649,3.19709208400646,1.93222866457959,13.3448275862069,-0.514285714285714,-3.10728744939271,-3.92881355932203,3.41234042553192,2.37543859649123
