"koi_disposition","kepid","kepoi_name","tce_model_dof","tcet_period","tcet_model_dof","tce_rb_tpdur","tce_rb_tcount2","tce_fwm_sdec","tce_fwm_pdeco","tce_prad_sn"
"FALSE POSITIVE",6859813,"K06778.01",5471,10.8824,6621,12,0,42.343963,0.0236,4.59943181818182
"FALSE POSITIVE",6863840,"K06779.01",-1,1.92636,31860,6,0,42.335005,0,-23.73
"FALSE POSITIVE",6864569,"K06780.01",-1,383.579,635,6,0,42.319903,8.341e-05,-4.753
"FALSE POSITIVE",6864859,"K06782.01",-1,40.8782,3034,24,0,42.39348,0,-106.5
"CANDIDATE",6867219,"K06783.01",4153,11.85,6299,6,0,42.325635,-0.0001953,1.27913533834586
"FALSE POSITIVE",6877673,"K06784.01",-1,36.7582,6180,31,0,42.391322,-0.003529,-48.5
"CANDIDATE",6878408,"K06786.01",393.5,455.628,599,31,0,42.396251,0.00219,3.16494845360825
"FALSE POSITIVE",6890618,"K06787.01",29240,1.57406,32140,12,0,42.398629,0,3.81655844155844
"FALSE POSITIVE",6927629,"K06789.01",-1,3.86762,14580,12,0,42.441904,-0.001297,-57.07
"FALSE POSITIVE",6929016,"K06790.01",39340,0.733735,24880,6,0,42.462841,0.0003032,1.26953846153846
"FALSE POSITIVE",6936977,"K06791.01",897.3,36.4732,1056,6,0,42.413214,0.003435,4.88041302286377
"FALSE POSITIVE",6939670,"K06792.01",25010,2.11942,29640,12,0,42.469422,-0.001557,5.46650998824912
"CANDIDATE",6947623,"K06793.01",7740,3.62664,11970,3,0,42.478729,-0.0002168,1.38051557804839
"FALSE POSITIVE",6949550,"K06795.01",17600,2.6137,27970,12,0,42.45633,-0.001375,3.52281368821293
"FALSE POSITIVE",6950275,"K06796.01",1271,40.879,2309,12,0,42.400887,0.003294,1.83698510078878
"CANDIDATE",6956176,"K06798.01",16060,1.32094,24190,3,0,42.402211,1.48e-05,1.30167890870934
"FALSE POSITIVE",6962018,"K06799.01",19360,1.2699,32200,6,0,42.428356,0.1842,11.6926621765331
"FALSE POSITIVE",6965293,"K06800.01",14090,2.53888,20960,6,0,42.433523,-0.002655,4.73632233853447
"FALSE POSITIVE",6967430,"K06801.01",5048,4.00764,18590,6,0,42.477316,0.0001399,1.78719361580847
"FALSE POSITIVE",7009828,"K06802.01",15520,5.32116,20010,12,0,42.593601,-0.0002417,5.70411696806464
"FALSE POSITIVE",7025851,"K06803.01",2598,2.34058,3646,12,0,42.530178,-0.01017,3.0701674966048
"FALSE POSITIVE",7031132,"K06804.01",58640,0.566788,32190,6,0,42.531564,1.518e-06,1.71218274111675
"FALSE POSITIVE",7031732,"K06805.01",58690,0.566775,32220,6,0,42.590231,2.274e-05,1.6108824874257
"FALSE POSITIVE",7031767,"K06806.01",-1,0.566782,32180,6,0,42.526976,-2.857e-05,-1.983
"FALSE POSITIVE",7031948,"K06807.01",49670,0.566801,27300,6,0,42.586645,-0.0003784,0.721600331674959
"FALSE POSITIVE",7031992,"K06808.01",58590,0.566795,32200,6,0,42.593188,3.427e-05,0.699402593617951
"FALSE POSITIVE",7032117,"K06809.01",58680,0.566801,32180,6,0,42.548959,0.0001161,1.47324035030814
"FALSE POSITIVE",7032383,"K06811.01",57120,0.566788,32200,6,0,42.582472,0,0.991147370248221
"FALSE POSITIVE",7033713,"K06813.01",21540,2.19644,27160,12,0,42.565211,-0.000184,1.32527769438607
"FALSE POSITIVE",7033748,"K06814.01",43070,2.19635,31420,24,1,42.558498,-0.001364,3.79867046533713
"FALSE POSITIVE",7049486,"K06815.01",3229,26.7185,3865,12,0,42.52206,0.01401,3.05402597402597
"FALSE POSITIVE",7097571,"K06818.01",24160,2.21394,25040,12,0,42.600894,0.001832,2.56182531894014
"FALSE POSITIVE",7105574,"K06820.01",3596,20.7259,4596,12,0,42.648622,-0.01066,3.4150521609538
"FALSE POSITIVE",7115200,"K06821.01",58750,0.566795,32200,12,0,42.619377,8.405e-06,0.993435448577681
"FALSE POSITIVE",7115332,"K06822.01",30240,0.566769,16600,6,0,0,0,0.000944236593621949
"FALSE POSITIVE",7115463,"K06823.01",58620,0.566795,32190,6,0,42.637189,-2.869e-05,0.689226266691055
"FALSE POSITIVE",7115597,"K06824.01",49750,0.566788,27170,6,0,42.644753,0.0002143,0.962049335863378
"FALSE POSITIVE",7115878,"K06825.01",58640,0.566775,32200,6,0,42.685089,0.0001972,1.20473933649289
"FALSE POSITIVE",7116043,"K06826.01",49690,0.566795,27040,6,0,42.626555,-9.212e-05,1.42422535211268
"FALSE POSITIVE",7116226,"K06827.01",58640,0.566795,32190,6,0,42.616563,4.773e-06,0.681251730822487
"FALSE POSITIVE",7116236,"K06828.01",49710,0.566795,27290,6,0,42.619463,-0.0002073,0.507049950814297
"FALSE POSITIVE",7117513,"K06829.01",49580,0.566795,27250,6,0,42.687411,0.0001298,0.650611071171819
"FALSE POSITIVE",7117541,"K06830.01",22810,1.58568,26210,6,0,42.630056,-0.03003,3.38890947264419
"FALSE POSITIVE",7118545,"K06831.01",6020,14.7972,7243,12,0,42.66958,-0.007225,3.39672364672365
"FALSE POSITIVE",7125636,"K06832.01",6165,6.49063,6368,6,0,42.617291,0.006033,12.3268133659332
"FALSE POSITIVE",7128918,"K06833.01",13580,3.55937,14350,6,0,42.693894,-0.02876,5.13079513079513
"FALSE POSITIVE",7132015,"K06834.01",544.2,6.9948,1013,3,0,0,0,0.731266927475173
"FALSE POSITIVE",7137798,"K06836.01",25950,2.25352,32280,12,0,42.67997,-0.002731,3.41124447252053
"FALSE POSITIVE",7177553,"K06837.01",2837,17.9964,3469,12,0,42.721386,0.0006972,1.63391169902079
"FALSE POSITIVE",7177892,"K06838.01",21000,1.38623,32200,6,0,42.792129,0.002219,3.44044558697515
"FALSE POSITIVE",7198648,"K06840.01",58580,0.566808,32060,6,0,42.741624,0.000147,1.35510356409778
"FALSE POSITIVE",7199935,"K06841.01",58710,0.566788,32200,6,0,42.729309,2.41e-05,1.68226744186047
"FALSE POSITIVE",7200102,"K06842.01",-1,14.6658,2730,6,0,42.797039,-0.006318,-54.67
"FALSE POSITIVE",7200225,"K06843.01",55060,0.566782,32210,6,0,0,0,0.0240588087459161
"FALSE POSITIVE",7200301,"K06844.01",58690,0.566795,32210,6,0,42.757106,1.142e-05,0.549575858712279
"FALSE POSITIVE",7203179,"K06845.01",-1,2.24575,32040,12,0,42.748011,0.1004,-31.73
"FALSE POSITIVE",7203194,"K06846.01",27980,2.2457,32030,12,0,42.760658,4.487e-05,2.23941368078176
"FALSE POSITIVE",7204073,"K06847.01",268.8,416.661,438,12,0,42.799303,1.447e-05,1.70917522358397
"FALSE POSITIVE",7212722,"K06848.01",18890,2.31617,22920,6,0,42.753803,-0.03419,3.85380557648832
"CANDIDATE",7217088,"K06849.01",1588,12.5447,2631,3,0,42.780283,-0.0001487,0.824695808922938
"FALSE POSITIVE",7280953,"K06850.01",38970,0.566798,31720,3,0,42.850979,4.284e-05,2.37476577139288
"FALSE POSITIVE",7281217,"K06851.01",58640,0.566801,32200,12,0,0,0,0.00328167053364269
"FALSE POSITIVE",7281229,"K06852.01",57190,0.566814,31410,6,0,0,0,0.00568646543330088
"FALSE POSITIVE",7281399,"K06854.01",58610,0.566788,32200,6,0,42.830083,-1.383e-05,0.862869198312236
"FALSE POSITIVE",7281616,"K06856.01",58640,0.566794,32200,6,0,42.861225,2.303e-06,0.891256020748425
"FALSE POSITIVE",7281699,"K06857.01",49700,0.566782,27270,12,0,42.883453,0.0002579,1.154682007031
"FALSE POSITIVE",7282008,"K06858.01",49670,0.566808,27280,6,0,42.844694,0.0001713,0.7459728969573
"FALSE POSITIVE",7285616,"K06859.01",48490,0.566794,32240,3,2,42.8498,2.687e-05,2.17492096944152
"CANDIDATE",7335514,"K06860.01",37500,0.576732,31330,3,0,42.924371,2.624e-05,1.88704703161141
"FALSE POSITIVE",7336754,"K06861.01",6624,12.1552,7862,12,0,42.906043,0.0007177,3.72670157068063
"CANDIDATE",7350067,"K06863.01",4095,4.48558,6775,3,0,42.913004,0,3.72756030051404
"FALSE POSITIVE",7362632,"K06865.01",58570,0.566808,32180,6,0,0,0,0.013614663256607
"FALSE POSITIVE",7365447,"K06866.01",2127,2.52544,2806,6,0,42.921963,0.005259,3.09793541556379
"FALSE POSITIVE",7366036,"K06867.01",58770,0.566798,32200,6,1,42.990059,6.141e-06,3.53752442248017
"FALSE POSITIVE",7368103,"K06869.01",32590,2.18253,32160,12,0,42.917239,0,3.04769001490313
"FALSE POSITIVE",7369523,"K06870.01",28640,2.65939,31770,12,0,42.948139,0,3.42494356659142
"FALSE POSITIVE",7376982,"K06871.01",17330,2.31615,27860,6,0,42.94141,4.434e-05,1.79742086752638
"FALSE POSITIVE",7381695,"K06873.01",21080,0.948695,27340,3,0,42.957861,-0.001285,1.07139057346526
"FALSE POSITIVE",7385387,"K06874.01",22080,1.65548,27100,6,0,42.987898,0.0005946,1.23424330104416
"FALSE POSITIVE",7385478,"K06875.01",27870,1.65548,31960,12,0,0,0,2.16878283712785
"FALSE POSITIVE",7421876,"K06876.01",58920,4.5013,32110,31,0,43.015765,-7.245e-06,2.78773978315263
"FALSE POSITIVE",7431665,"K06877.01",1826,281.506,1159,31,0,43.009537,0.0002062,4.6711590296496
"CANDIDATE",7447895,"K06878.01",-1,2.40561,13530,3,0,43.076564,0.0001601,-1.956
"FALSE POSITIVE",7455553,"K06879.01",7927,3.25825,9789,6,0,43.019702,7.047e-05,2.84484711211778
"FALSE POSITIVE",7456521,"K06880.01",-1,276.418,893,31,0,43.046998,-0.01316,-34.12
"FALSE POSITIVE",7461314,"K06881.01",25270,0.773607,32240,3,0,43.018739,0.0006622,1.92
"CANDIDATE",7461521,"K06882.01",3610,0.773547,4314,3,0,43.034813,-0.0004648,1.46904588492352
"FALSE POSITIVE",7541502,"K06885.01",1595,44.8274,1845,12,0,43.190368,0.00344,1.38833333333333
"FALSE POSITIVE",7541746,"K06886.01",58740,4.17536,32090,31,0,43.116207,-1.668e-05,1.51742627345845
"FALSE POSITIVE",7584778,"K06887.01",50330,0.622307,32090,6,0,43.265995,9.711e-05,1.81985551153577
"CANDIDATE",7592922,"K06890.01",10740,2.15889,19970,3,0,43.268442,-0.0001953,1.05298101181782
"FALSE POSITIVE",7597703,"K06891.01",-1,4.60893,22810,12,0,43.294312,0.05567,-41.19
"CANDIDATE",7602351,"K06892.01",3132,17.5802,5439,6,0,43.244199,-0.0002987,1.11557177615572
"FALSE POSITIVE",7605600,"K06893.01",3885,3.32618,4525,3,0,43.285401,0.001886,10.2659202239328
"FALSE POSITIVE",7622072,"K06894.01",13920,3.18672,20130,6,0,43.284704,0.02498,3.21215855411789
"FALSE POSITIVE",7630658,"K06895.01",37510,1.07557,30820,6,0,43.256367,-0.07399,3.70391061452514
"FALSE POSITIVE",7631194,"K06896.01",19320,0.811394,25720,3,0,43.233148,1.106e-05,2.66122098022356
"FALSE POSITIVE",7668648,"K06899.01",3596,27.8194,4754,12,0,43.339151,0.01957,2.66162570888469
"FALSE POSITIVE",7670485,"K06900.01",12250,4.23385,14320,6,0,43.344115,0.02055,3.37101449275362
"FALSE POSITIVE",7670617,"K06901.01",3058,24.7037,2901,12,0,43.367147,-0.2056,1.85985985985986
"FALSE POSITIVE",7677005,"K06903.01",-1,38.0577,2734,12,0,43.390779,0.0005181,-46.18
"FALSE POSITIVE",7691527,"K06905.01",-1,4.80025,8287,6,1,43.349496,0,-36.7
"CANDIDATE",7700500,"K06907.01",6042,4.60685,10010,6,0,43.397556,6.768e-05,1.44701739408814
"FALSE POSITIVE",7700578,"K06908.01",-1,1.50703,2266,12,0,43.306101,-0.7512,-24.19
"FALSE POSITIVE",7707736,"K06909.01",20470,1.51672,32220,6,0,43.40267,-0.2485,3.60619469026549
"FALSE POSITIVE",7741048,"K06911.01",28870,0.843405,32260,3,0,43.400591,0.000415,2.08978943186333
"FALSE POSITIVE",7751562,"K06912.01",5730,17.0422,7656,12,0,43.405159,-0.03341,3.29549953807576
"FALSE POSITIVE",7769072,"K06914.01",31930,0.60886,32160,3,0,43.408035,0.0001765,2.70089978281105
"FALSE POSITIVE",7769815,"K06915.01",6227,4.43534,10320,6,0,43.47411,0.002548,1.25088553790102
"FALSE POSITIVE",7777365,"K06916.01",17860,0.88511,13000,6,0,43.419893,-0.0002277,1.08498023715415
"FALSE POSITIVE",7798259,"K06917.01",15910,1.73422,18180,6,0,43.596099,-0.009345,10.4755717255717
"FALSE POSITIVE",7812893,"K06919.01",2777,8.79968,4959,3,0,43.590881,0.0003256,0.742494226327945
"FALSE POSITIVE",7816680,"K06920.01",12620,4.29258,16850,12,2,43.508184,-0.02345,3.28838951310861
"CANDIDATE",7816935,"K06921.01",5960,6.87775,9436,6,0,43.502535,-0.0001514,1.05141388174807
"FALSE POSITIVE",7838639,"K06922.01",18590,2.1132,24970,6,0,43.51944,-0.01513,3.50907715582451
"FALSE POSITIVE",7846730,"K06923.01",-1,11.0283,8139,12,0,43.53696,-0.03185,-62.71
"FALSE POSITIVE",7847927,"K06924.01",1014,70.3755,1285,12,0,43.527078,-0.009759,4.20907079646018
"FALSE POSITIVE",7870250,"K06926.01",58690,0.580727,32110,6,0,43.691354,-0.0001896,1.11965401249399
"FALSE POSITIVE",7885518,"K06928.01",58670,0.864662,32130,6,28,43.656111,8.236e-05,2.59215281362932
"FALSE POSITIVE",7885570,"K06929.01",25940,1.72935,32060,12,1,43.653918,0,3.02670623145401
"FALSE POSITIVE",7886329,"K06930.01",16190,1.13498,31660,3,29,43.662035,0.0004782,2.70560190703218
"CANDIDATE",7902204,"K06931.01",9862,2.54032,16460,3,20,43.610243,-0.0002246,1.09212598425197
"FALSE POSITIVE",7919653,"K06932.01",26460,2.10521,32080,12,0,43.627094,-3.969e-05,2.29329226557153
"FALSE POSITIVE",7938468,"K06933.01",-1,7.22685,29800,31,0,43.728618,0,-9.256
"CANDIDATE",7939761,"K06934.01",7635,22.2544,14670,24,0,43.788288,-1.245e-05,1.33314479638009
"FALSE POSITIVE",7943535,"K06935.01",6855,4.71935,9013,6,0,43.774263,0.0003232,3.27265238879736
"FALSE POSITIVE",7947631,"K06936.01",18830,1.25828,25560,3,0,43.796393,0.0003726,14.1314258764345
"FALSE POSITIVE",7950775,"K06937.01",5224,8.96662,5888,6,0,43.76337,-0.005114,4.48209099709584
"FALSE POSITIVE",7955301,"K06938.01",5396,15.3275,7127,12,1,43.723825,-0.0003391,3.32225913621263
"FALSE POSITIVE",7960295,"K06939.01",2691,2.10414,2863,6,0,43.7293,0.03364,164.19853539463
"FALSE POSITIVE",7960547,"K06940.01",7432,6.76734,9207,12,1,43.766799,0.0009675,3.85845718329795
"CANDIDATE",7967100,"K06941.01",13010,1.9273,16620,3,8,43.719911,-0.001492,3.28153805636028
"FALSE POSITIVE",7970629,"K06942.01",37830,1.02554,31600,6,41,43.774756,-0.0003308,3.36675355925406
"FALSE POSITIVE",7970760,"K06943.01",9811,7.64931,12390,12,2,43.718187,-0.0003569,3.18333333333333
"FALSE POSITIVE",7971389,"K06944.01",2948,13.1748,3082,6,1,43.750151,0.005042,3.34575733544806
"FALSE POSITIVE",7976136,"K06945.01",58710,0.655096,32180,12,0,43.724836,-2.201e-05,1.25966932388544
"FALSE POSITIVE",7976435,"K06946.01",39910,3.33276,32150,24,0,43.789357,-1.138e-05,0.707041513399895
"FALSE POSITIVE",7985167,"K06947.01",21560,1.38449,32170,6,0,43.79593,-0.005013,3.07692307692308
"FALSE POSITIVE",7987749,"K06948.01",2905,17.0309,3661,6,0,43.76033,-0.005744,2.44086444007859
"FALSE POSITIVE",8007675,"K06949.01",8741,2.35243,13710,3,0,43.867269,5.966e-06,2.90169007379195
"FALSE POSITIVE",8008128,"K06950.01",3985,14.8544,4906,12,0,43.884346,0.001183,2.91984359726295
"FALSE POSITIVE",8009500,"K06951.01",1645,38.4765,1974,12,0,43.889068,0.05707,7.74496336996337
"FALSE POSITIVE",8013289,"K06952.01",20320,10.6478,30230,31,0,43.801995,-5.475e-05,2.48663101604278
"FALSE POSITIVE",8016214,"K06953.01",-1,1.58749,30760,12,0,43.867401,-0.06188,-23.51
"CANDIDATE",8016692,"K06954.01",7645,6.61368,11310,6,0,43.898597,6.37e-05,1.7971689661351
"FALSE POSITIVE",8027902,"K06955.01",58710,1.79619,32260,24,1,43.84379,1.661e-05,0.977079482439926
"FALSE POSITIVE",8039925,"K06956.01",17050,20.26,15620,31,1,43.878239,3.412e-05,2.7275111460792
"CANDIDATE",8042644,"K06957.01",-1,1.48064,32220,6,0,0,0,-2.507
"FALSE POSITIVE",8081389,"K06958.01",35660,1.48943,32320,12,0,43.971965,-0.1018,3.17668323542702
"FALSE POSITIVE",8088354,"K06959.01",5995,2.89782,6698,6,0,43.965248,0,3.41710388247639
"CANDIDATE",8091197,"K06960.01",1883,4.88697,3105,3,0,43.952802,-1.431e-06,1.09083044982699
"FALSE POSITIVE",8094140,"K06961.01",24920,0.706431,32170,3,48,43.987219,0,11.6597205197352
"FALSE POSITIVE",8094221,"K06962.01",33330,10.8626,29580,31,0,43.971744,0.0001739,2.53188036169719
"FALSE POSITIVE",8097825,"K06963.01",46460,1.46843,31540,12,2,43.973162,0.04167,2.92307692307692
"FALSE POSITIVE",8098300,"K06964.01",-1,2.15295,27530,12,0,43.92523,-0.04473,-48.84
"FALSE POSITIVE",8098515,"K06965.01",44220,1.28657,32090,6,2,43.922241,6.708e-06,2.77887426900585
"CANDIDATE",8098960,"K06966.01",3029,8.47484,3790,3,0,43.98361,0.000281,1.36231884057971
"FALSE POSITIVE",8104436,"K06967.01",9019,2.53537,16890,3,2,43.977084,-0.0001998,1.49792697605992
"FALSE POSITIVE",8111622,"K06968.01",-1,15.4461,4141,6,0,43.965993,-0.3129,-48
"CANDIDATE",8112013,"K06969.01",20360,1.79051,32320,6,0,43.967769,0.002189,3.33056650757419
"CANDIDATE",8115647,"K06970.01",1640,40.7702,2561,12,0,43.981877,5.892e-05,1.13264058679707
"CANDIDATE",8120820,"K06971.01",653.9,129.218,881,12,0,43.976155,0.0005801,6.19856115107914
"FALSE POSITIVE",8128965,"K06974.01",16810,3.57019,29680,12,0,43.962118,-0.01109,3.48877805486284
"FALSE POSITIVE",8129189,"K06975.01",3964,53.6461,4983,31,0,43.962308,0.001912,3.59719978459882
"FALSE POSITIVE",8143170,"K06976.01",6103,28.7868,8005,31,0,44.058009,-0.0001743,2.97313237221494
"FALSE POSITIVE",8145789,"K06977.01",34570,0.835314,32190,6,0,44.048778,-0.001516,9.264
"CANDIDATE",8145958,"K06978.01",6297,3.0755,10370,3,0,44.050401,-0.0001052,2.3419099455715
"FALSE POSITIVE",8155584,"K06979.01",141.6,26.0138,140,6,0,44.010618,0.02337,2.91186440677966
"CANDIDATE",8155654,"K06980.01",6029,6.29345,11940,6,0,44.0082,-5.342e-05,1.26043737574553
"FALSE POSITIVE",8162376,"K06982.01",27600,0.706437,31900,3,59,44.002752,-3.041e-05,3.60969976905312
"CANDIDATE",8167504,"K06983.01",6156,7.70247,8230,6,0,44.090373,-7.584e-05,1.46551724137931
"FALSE POSITIVE",8183389,"K06986.01",-1,32.4406,1964,6,0,44.098759,-0.01169,-37.29
"FALSE POSITIVE",8193315,"K06988.01",21020,2.62388,24520,12,0,44.040305,-0.1635,3.26678445229682
"FALSE POSITIVE",8195877,"K06989.01",8893,3.02033,31710,6,0,44.029603,0.008825,3.2734693877551
"FALSE POSITIVE",8196180,"K06990.01",13290,3.67168,14110,6,0,44.053461,-0.05395,3.05237808549067
"FALSE POSITIVE",8210721,"K06991.01",3491,22.6727,4855,12,0,44.153769,0.005068,3.47272317403066
"FALSE POSITIVE",8211521,"K06992.01",30410,1.69423,32150,6,0,44.185733,-0.0002432,1.69776119402985
"CANDIDATE",8227086,"K06993.01",5052,13.8085,7600,6,0,44.104521,-6.467e-05,1.14596554850408
"CANDIDATE",8227464,"K06994.01",12350,4.25894,22640,6,9,44.139839,5.753e-06,1.91364551863041
"FALSE POSITIVE",8229048,"K06995.01",14140,2.73947,19430,6,10,44.134256,0.0009183,3.17174515235457
"FALSE POSITIVE",8231877,"K06996.01",18720,1.30776,24610,3,3,44.197291,0.0002586,9.90961380443714
"FALSE POSITIVE",8234477,"K06997.01",39320,2.01433,32020,12,0,44.160793,0,3.23761467889908
"FALSE POSITIVE",8240109,"K06998.01",24790,2.30117,27870,12,0,44.135618,0,2.69735006973501
"FALSE POSITIVE",8240861,"K06999.01",-1,0.898563,2273,6,0,44.123407,0,-60.69
"FALSE POSITIVE",8243263,"K07000.01",21010,1.75928,24160,6,24,44.11266,0.0001385,2.79232927970065
"FALSE POSITIVE",8244295,"K07001.01",723.5,567.91,716,31,0,44.126162,-0.007064,8.06983681347605
"CANDIDATE",8248103,"K07002.01",4035,4.83014,6640,3,0,44.151233,-0.0004363,1.22950819672131
"CANDIDATE",8256882,"K07003.01",10400,2.41192,22140,3,0,44.115703,0,1.93069306930693
"FALSE POSITIVE",8262223,"K07004.01",28990,1.61301,32280,6,0,44.144139,-0.01249,2.41530630156223
"CANDIDATE",8283875,"K07007.01",24340,0.800259,32090,3,0,44.249046,0,1.5403617973157
"FALSE POSITIVE",8285254,"K07008.01",12660,7.53588,13760,12,0,44.295223,-0.07463,17.8974739970282
"FALSE POSITIVE",8285970,"K07009.01",58440,0.5625,32210,3,0,0,0,0.0659947083280837
"FALSE POSITIVE",8288719,"K07010.01",30840,0.755048,32120,3,0,44.294992,0.006741,12.8957528957529
"FALSE POSITIVE",8294484,"K07011.01",4525,1.01259,4330,6,0,44.225716,0,3.24356297842728
"FALSE POSITIVE",8296467,"K07012.01",-1,10.3034,6916,12,3,44.206575,0.2606,-49.11
"FALSE POSITIVE",8301013,"K07013.01",-1,2.21401,27250,12,0,44.280508,0.002104,-72.98
"FALSE POSITIVE",8302455,"K07014.01",9209,2.44198,13250,6,0,44.220896,-0.001395,2.0163862792222
"FALSE POSITIVE",8302473,"K07015.01",9326,2.44202,13610,6,0,44.235655,0.0001963,1.28833643122677
"CANDIDATE",8311864,"K07016.01",392.8,384.846,751,24,0,44.278075,-0.0002939,2.79285548596613
"FALSE POSITIVE",8312222,"K07017.01",5071,12.8234,5789,12,0,44.23287,0.01218,3.42741281427413
"FALSE POSITIVE",8314801,"K07018.01",4002,37.1826,6251,31,0,44.241333,0,3.36683107274969
"FALSE POSITIVE",8316503,"K07019.01",11680,5.06535,12400,12,0,44.281657,0.01323,3.56242638398115
"FALSE POSITIVE",8330575,"K07020.01",39400,0.957077,32180,6,0,44.232231,0,3.65194328266857
"FALSE POSITIVE",8345358,"K07021.01",5325,9.38067,6687,6,0,44.373517,0.00319,3.48269653930786
"FALSE POSITIVE",8358008,"K07022.01",4209,10.0647,5256,6,0,44.357031,0.004021,6.3923114834894
"CANDIDATE",8362974,"K07023.01",8498,2.7177,12160,6,0,44.350857,3.753e-06,1.2361683343143
"FALSE POSITIVE",8364119,"K07024.01",-1,7.73596,8049,12,0,44.371237,0,-32.5
"FALSE POSITIVE",8367298,"K07025.01",56120,5.13479,32520,31,0,44.333579,-2.168e-05,3.13159528243327
"FALSE POSITIVE",8374499,"K07026.01",-1,5.25192,14080,12,3,44.321028,0.09986,-40.32
"FALSE POSITIVE",8378656,"K07027.01",20010,3.62939,26460,12,0,44.333032,-0.02558,3.34280936454849
"FALSE POSITIVE",8378922,"K07028.01",-1,43.2629,2976,24,0,44.383584,-0.1062,-50.03
"FALSE POSITIVE",8379547,"K07029.01",14920,6.04203,16670,12,0,44.310222,0.003038,11.5097159940209
"FALSE POSITIVE",8381592,"K07030.01",12770,2.89208,14040,6,0,44.39989,-0.001992,3.63827549947424
"FALSE POSITIVE",8382339,"K07031.01",3563,5.40585,4822,6,0,44.356214,-0.001067,3.792984869326
"CANDIDATE",8394475,"K07032.01",5340,3.64051,8812,3,0,44.343395,7.045e-06,2.66105867870332
"FALSE POSITIVE",8398290,"K07033.01",58860,1.02162,32180,12,0,44.379937,3.909e-06,1.55840602018129
"FALSE POSITIVE",8411947,"K07034.01",18720,0.898834,14890,6,0,44.439103,0,6.64599483204134
"FALSE POSITIVE",8414159,"K07035.01",-1,11.9312,6265,12,0,44.440239,0.0016,-49.26
"FALSE POSITIVE",8414216,"K07036.01",4000,11.9315,6361,6,0,44.458714,0.0002375,2.00869845360825
"FALSE POSITIVE",8415863,"K07037.01",1796,27.5339,1879,6,0,44.485169,-0.0004751,2.70655567117586
"FALSE POSITIVE",8423903,"K07038.01",33410,12.4947,25580,31,0,44.412444,2.644e-05,2.18722466960352
"FALSE POSITIVE",8429450,"K07039.01",-1,1.35258,31680,12,0,44.462726,0,-80.4
"CANDIDATE",8443812,"K07041.01",5466,8.36145,8962,6,0,44.432095,0.0004306,1.23699421965318
"FALSE POSITIVE",8445775,"K07042.01",4050,13.2542,4905,6,0,44.46422,-0.001011,2.98583743842365
"FALSE POSITIVE",8453191,"K07043.01",12920,5.77674,16470,12,1,44.417949,0,3.02094240837696
"FALSE POSITIVE",8453324,"K07044.01",30610,1.26227,32210,6,0,44.48911,0.0001935,2.65045592705167
"CANDIDATE",8479107,"K07045.01",27070,0.76758,32230,3,0,44.550497,0,12.4178298063935
"FALSE POSITIVE",8479386,"K07046.01",-1,5.86039,21120,24,0,44.594079,-0.02215,-53.68
"FALSE POSITIVE",8488876,"K07047.01",8994,5.80185,10860,6,5,44.515528,0.009717,2.43061461151913
"FALSE POSITIVE",8504570,"K07048.01",16700,4.00772,15960,12,3,44.507715,-2.424e-05,2.88409156766155
"FALSE POSITIVE",8509346,"K07049.01",9396,6.099,10360,12,0,44.577317,0.04112,3.65706051873199
"FALSE POSITIVE",8517433,"K07050.01",58740,1.30592,32220,24,0,44.574491,9.308e-06,0.998405103668262
