"koi_disposition","kepid","kepoi_name","boot_mesthresh","tce_fwm_pdeco","tce_ror_sn"
"CANDIDATE",7135852,"K00875.01",7.3349,-0.0005835,63.8427643189558
"FALSE POSITIVE",7270230,"K00876.01",7.2443,-0.00399,17.8168460634817
"CANDIDATE",7287995,"K00877.01",7.4145,0.0001402,30.6869888962663
"CANDIDATE",7287995,"K00877.02",7.477,-8.737e-05,47.2679133623092
"CANDIDATE",7287995,"K00877.03",7.4512,0.0002885,2.10198844341004
"CANDIDATE",7303253,"K00878.01",7.1904,-4.331e-05,39.5201382834194
"CANDIDATE",7366258,"K00880.01",7.2197,0.000801,13.6985200338246
"CANDIDATE",7366258,"K00880.02",7.0966,0.0003612,59.5351921463665
"CANDIDATE",7366258,"K00880.03",7.0006,0.0002462,11.6608643201384
"CANDIDATE",7366258,"K00880.04",6.8658,-0.0001033,2.17364134266517
"CANDIDATE",7373451,"K00881.01",7.2205,-2.064e-05,7.29714966749789
"CANDIDATE",7373451,"K00881.02",8.8447,-5.907e-05,13.1835058839607
"FALSE POSITIVE",7377033,"K00882.01",7.8176,0.0002081,172.042389044653
"CANDIDATE",7380537,"K00883.01",7.2783,0.02731,468.320351729013
"CANDIDATE",7434875,"K00884.01",7.3757,0.0002833,30.099902078565
"CANDIDATE",7434875,"K00884.02",7.3898,0.0002594,0.261004165656404
"CANDIDATE",7434875,"K00884.03",7.1811,-0.0001131,8.89959954541745
"CANDIDATE",7455287,"K00886.01",7.3633,0.0001769,1.33813562526377
"CANDIDATE",7455287,"K00886.02",7.2626,-0.0003137,14.1511988894668
"CANDIDATE",7455287,"K00886.03",7.2786,-0.0001246,4.80540610240732
"CANDIDATE",7458762,"K00887.01",7.2275,-0.0003594,10.368752958933
"FALSE POSITIVE",7552344,"K00888.01",7.0812,0.0002121,11.3528626427159
"CANDIDATE",757450,"K00889.01",7.405,-0.00398,66.7601772064503
"CANDIDATE",7585481,"K00890.01",7.2769,0.001774,77.0941632894852
"CANDIDATE",7663691,"K00891.01",7.1767,0.0001403,38.1314131860154
"CANDIDATE",7678434,"K00892.01",7.3199,-0.0004461,5.28537915886559
"CANDIDATE",7678434,"K00892.02",7.1843,-0.0001577,1.21559214080991
"CANDIDATE",7685981,"K00893.01",7.1911,-6.483e-05,37.8469404305686
"FALSE POSITIVE",7708215,"K00894.01",7.5173,0.003002,49.5763739528265
"FALSE POSITIVE",7767559,"K00895.01",7.5681,-0.0002298,227.06633760117
"CANDIDATE",7825899,"K00896.01",7.2881,0.0004925,32.3811905592595
"CANDIDATE",7825899,"K00896.02",7.2058,0.0005193,6.94336381023893
"CANDIDATE",7825899,"K00896.03",7.4281,6.917e-05,1.68856292305029
"CANDIDATE",7849854,"K00897.01",7.3075,-0.0005709,379.048810783866
"CANDIDATE",7870390,"K00898.01",7.3004,0.0004959,9.46856390358425
"CANDIDATE",7870390,"K00898.02",7.1757,0.0005249,12.4768179880724
"CANDIDATE",7870390,"K00898.03",7.304,0.0001112,15.1407389341812
"CANDIDATE",7907423,"K00899.01",7.2246,0.0007444,7.74478170825008
"CANDIDATE",7907423,"K00899.02",7.0869,0.000142,7.43660541305699
"CANDIDATE",7907423,"K00899.03",7.1606,0.0005459,9.90795909213153
"CANDIDATE",7938496,"K00900.01",7.1882,0.0001265,11.034543729667
"CANDIDATE",8013419,"K00901.01",7.2903,-0.0002135,105.315143993186
"CANDIDATE",8018547,"K00902.01",7.8707,0.0001536,41.6535205514482
"CANDIDATE",8039892,"K00903.01",7.2623,0.001904,132.092316122415
"CANDIDATE",8150320,"K00904.01",7.1952,5.644e-05,6.24335879697237
"CANDIDATE",8150320,"K00904.02",7.2075,-4.348e-05,17.031451312787
"CANDIDATE",8150320,"K00904.03",7.3419,0.000728,14.2560700341687
"CANDIDATE",8150320,"K00904.04",7.2553,0.0004493,1.42857414727293
"CANDIDATE",8150320,"K00904.05",7.4284,-0.0007774,1.28365124856176
"FALSE POSITIVE",8180063,"K00905.01",7.0935,-0.0001718,44.2485151427994
"CANDIDATE",8226994,"K00906.01",7.0075,-0.0003732,3.07005850504288
"CANDIDATE",8226994,"K00906.02",7.0583,0.0002325,1.95538473902541
"CANDIDATE",8226994,"K00906.03",6.935,0.000117,1.53248048303163
"CANDIDATE",8247638,"K00907.01",7.1453,-0.0001891,4.83262277655918
"CANDIDATE",8247638,"K00907.02",7.0922,7.18e-05,17.981348550547
"CANDIDATE",8247638,"K00907.03",7.2847,-7.943e-05,2.06918174358304
"CANDIDATE",8247638,"K00907.04",7.0753,-2.754e-05,8.74954429973803
"CANDIDATE",8255887,"K00908.01",7.0589,-0.0003838,97.0576704971428
"FALSE POSITIVE",8256049,"K00909.01",7.0522,-0.008561,5.52063770721807
"CANDIDATE",8414716,"K00910.01",7.1,-4.937e-05,10.0601509161733
"CANDIDATE",8490993,"K00911.01",7.1428,-7.566e-05,13.5414156131942
"CANDIDATE",8490993,"K00911.02",7.7373,0.001087,9.5307457051129
"CANDIDATE",8505670,"K00912.01",7.3698,-0.0001071,7.82658665575609
"CANDIDATE",8505670,"K00912.02",7.31,0.0001853,1.86126418043014
"CANDIDATE",8544996,"K00913.01",7.2489,-0.003477,588.393623156625
"CANDIDATE",8552202,"K00914.01",7.1812,-0.0004693,16.0850442405618
"FALSE POSITIVE",8605074,"K00915.01",7.3815,0.000254,1608.14865905938
"CANDIDATE",8628973,"K00916.01",7.0829,-1.601e-05,37.7380443638506
"FALSE POSITIVE",8655354,"K00917.01",7.0421,-0.0004114,3.19685262255952
"CANDIDATE",8672910,"K00918.01",7.799,0.0003683,211.029827101575
"FALSE POSITIVE",8686150,"K00919.01",7.3984,9.7e-05,1786.02534950832
"CANDIDATE",8689031,"K00920.01",7.1427,0.0003762,9.33103554362093
"CANDIDATE",8689373,"K00921.01",7.0619,0.001032,9.38707725064112
"CANDIDATE",8689373,"K00921.02",7.137,0.0004264,25.8023657308715
"CANDIDATE",8689373,"K00921.03",6.9938,0.0002284,5.45752395452628
"CANDIDATE",8826878,"K00922.01",7.1277,0.0003071,42.3898689044555
"CANDIDATE",8883593,"K00923.01",7.138,0.0007465,10.2281612228832
"CANDIDATE",8951215,"K00924.01",7.0871,0.000149,21.1066603959858
"FALSE POSITIVE",9016295,"K00925.01",7.191,0.0002269,53.5234070396833
"CANDIDATE",9077124,"K00926.01",6.9987,-0.0001189,37.3978407507394
"FALSE POSITIVE",9097120,"K00927.01",7.1066,-0.002963,9.80058084391725
"CANDIDATE",9140402,"K00928.01",7.1054,4.416e-05,19.6566387178278
"CANDIDATE",9141746,"K00929.01",6.9419,-0.0003137,186.251171329551
"CANDIDATE",9141746,"K00929.02",6.8314,9.927e-05,1.40143772928306
"FALSE POSITIVE",9159275,"K00930.01",7.04,-0.00218,1.42953399211931
"CANDIDATE",9166862,"K00931.01",7.1881,0.01223,381.123654233432
"FALSE POSITIVE",9166870,"K00932.01",7.0875,0.01759,33.62536496354
"FALSE POSITIVE",9171801,"K00933.01",7.0406,0.02287,0.701368873274662
"CANDIDATE",9334289,"K00934.01",7.0381,0.0001424,10.7407700792729
"CANDIDATE",9334289,"K00934.02",7.1401,8.193e-05,4.96060358008684
"CANDIDATE",9334289,"K00934.03",7.1799,-0.0001749,11.8361808367101
"CANDIDATE",9347899,"K00935.01",7.1045,5.867e-06,85.2497211827757
"CANDIDATE",9347899,"K00935.02",7.1413,0.0004011,41.1729614838392
"CANDIDATE",9347899,"K00935.03",7.12,0.0002927,12.7125305212244
"CANDIDATE",9347899,"K00935.04",7.0914,-9.114e-05,1.83440755854497
"CANDIDATE",9388479,"K00936.01",7.348,-0.0001215,11.1734233599836
"CANDIDATE",9388479,"K00936.02",7.0887,-0.0002343,7.92012661255269
"CANDIDATE",9406990,"K00937.01",7.1851,0.0004018,6.07572940339323
"CANDIDATE",9415172,"K00938.01",7.1999,-0.0004153,8.97301336629056
"CANDIDATE",9415172,"K00938.02",6.9405,-0.0001041,2.02650885557183
"CANDIDATE",9415172,"K00938.03",7.0831,-0.0001742,0.972912654253177
"CANDIDATE",9466668,"K00939.01",7.0253,0.0001293,5.60605068572747
"CANDIDATE",9466668,"K00939.02",7.1778,0.000258,3.37477452058713
"CANDIDATE",9466668,"K00939.03",6.8903,0.0001268,7.21911839138943
"CANDIDATE",9466668,"K00939.04",7.244,-0.0001394,2.36937829098367
"CANDIDATE",9479273,"K00940.01",7.4981,-0.000357,27.7674943757195
"CANDIDATE",9480189,"K00941.01",7.2322,0.0001525,19.7374328992977
"CANDIDATE",9480189,"K00941.02",7.3131,-0.0001831,13.831004582691
"CANDIDATE",9480189,"K00941.03",7.1758,4.195e-05,3.32587998076469
"CANDIDATE",9512687,"K00942.01",7.2749,0.0001454,24.6136470523093
"CANDIDATE",9513865,"K00943.01",7.0958,-3.018e-05,31.4088633425913
"CANDIDATE",9595686,"K00944.01",7.0718,0.0009641,74.8541438225017
"CANDIDATE",9605514,"K00945.01",7.1291,0.0002455,4.55455436051802
"CANDIDATE",9605514,"K00945.02",7.1002,0.0001519,6.40465232981119
"FALSE POSITIVE",9605514,"K00945.03",7.0888,-0.000142,10.0700486259601
"FALSE POSITIVE",9661877,"K00946.01",7.1675,0.04519,1.53638674767558
"CANDIDATE",9710326,"K00947.01",7.3286,-0.0001061,10.7066576126519
"CANDIDATE",9761882,"K00948.01",7.1797,-0.0009412,8.21184348467237
"CANDIDATE",9766437,"K00949.01",7.0981,9.382e-05,17.8308915839053
"CANDIDATE",9772531,"K00950.01",7.1487,0.0004532,265.149064301062
"CANDIDATE",9775938,"K00951.01",7.154,-0.0001326,11.384468525339
"CANDIDATE",9775938,"K00951.02",7.2429,-0.0001102,21.1754110503579
"CANDIDATE",9787239,"K00952.01",7.1675,-6.721e-06,13.1603857681502
"CANDIDATE",9787239,"K00952.02",7.3504,0.0004482,3.77467105994432
"CANDIDATE",9787239,"K00952.03",7.1195,-0.0004946,22.3686500241486
"CANDIDATE",9787239,"K00952.04",6.9748,-8.714e-06,3.11507481014004
"CANDIDATE",9787239,"K00952.05",6.3678,0.0001537,1.47014428603483
"CANDIDATE",9820483,"K00953.01",7.1383,-5.855e-06,15.0507854124355
"CANDIDATE",9823457,"K00954.01",7.0987,-0.000506,31.974282004536
"CANDIDATE",9823457,"K00954.02",7.1563,-0.0001243,12.5590562502097
"CANDIDATE",9825625,"K00955.01",7.2728,4.647e-05,23.7198620442985
"CANDIDATE",9875711,"K00956.01",7.2365,0.0005585,13.4209741265782
"FALSE POSITIVE",7661409,"K00957.01",7.097,-0.08089,4.03689356854035
"CANDIDATE",1026957,"K00958.01",7.9494,5.117e-05,8.27992303365965
"CANDIDATE",10002261,"K00959.01",7.85,-0.001727,2345.97195821673
"FALSE POSITIVE",8176650,"K00960.01",7.2043,-0.000514,1229.7884643673
"CANDIDATE",8561063,"K00961.01",6.2537,-0.0004339,13.4766173451828
"CANDIDATE",8561063,"K00961.02",6.5357,-0.0002546,5.93861993870246
"CANDIDATE",8561063,"K00961.03",6.0619,-0.0003796,1.87760397434843
"FALSE POSITIVE",10657664,"K00964.01",-1,0.0001729,1734.30456352552
"FALSE POSITIVE",3337351,"K00965.01",-1,0.02822,6.56492270580612
"FALSE POSITIVE",3233043,"K00966.01",5.5869,-8.958e-05,20.7561328816477
"FALSE POSITIVE",6579806,"K00967.01",7.2154,0.0004285,14.7195441670147
"FALSE POSITIVE",3560301,"K00968.01",-1,1.331e-06,17.0415655246215
"FALSE POSITIVE",4044005,"K00969.01",7.4543,0.0001591,8.35035092159138
"FALSE POSITIVE",11502218,"K00970.01",3.8132,0.003636,18.6984431150854
"CANDIDATE",11180361,"K00971.01",-1,6.065e-05,11.7421809701792
"CANDIDATE",11013201,"K00972.01",-1,0,83.2079912626387
"FALSE POSITIVE",11013201,"K00972.02",-1,0,10.9628802785328
"CANDIDATE",9414417,"K00974.01",7.7125,-0.0001396,14.2583047179386
"CANDIDATE",3632418,"K00975.01",7.4775,0.0001326,14.2008878134269
"FALSE POSITIVE",3441784,"K00976.01",8.6042,0.004613,13.8377646548507
"CANDIDATE",11192141,"K00977.01",7.3302,-8.303e-05,22.9521795061325
"FALSE POSITIVE",11494130,"K00978.01",7.0626,3.654e-06,8.24300567486894
"FALSE POSITIVE",5648449,"K00979.01",8.9669,-0.0004056,7.22778532592471
"FALSE POSITIVE",12167361,"K00980.01",7.7556,-0.0003311,8.8102349966898
"FALSE POSITIVE",1433962,"K00982.01",7.482,0,30.2890842415445
"FALSE POSITIVE",11607193,"K00983.02",5.9696,0,9.46742357610784
"CANDIDATE",1161345,"K00984.01",10.328,0.0003835,4.49577239592841
"FALSE POSITIVE",10227501,"K00985.01",7.2523,0.002519,3.52335285139593
"CANDIDATE",2854698,"K00986.01",7.3692,-0.0001446,6.1050174120797
"CANDIDATE",2854698,"K00986.02",8.0763,-2.706e-05,4.58946644052385
"CANDIDATE",7295235,"K00987.01",7.3399,6.94e-06,6.46129297835729
"CANDIDATE",2302548,"K00988.01",7.4282,-0.0002694,10.0520075301504
"CANDIDATE",2302548,"K00988.02",7.6189,-0.0003211,3.66614862320367
"CANDIDATE",10154388,"K00991.01",7.2132,7.413e-05,3.46160294471738
"CANDIDATE",1432789,"K00992.01",7.1041,-0.0004502,7.64054038171298
"CANDIDATE",1432789,"K00992.02",6.9975,0.0002981,1.53945752893705
"CANDIDATE",1718189,"K00993.01",7.1813,0.0001467,5.93051744516584
"CANDIDATE",1718189,"K00993.02",7.2521,-0.0004078,0.524196393853486
"FALSE POSITIVE",1718189,"K00993.03",7.176,-0.0001061,1.28029189185394
"CANDIDATE",1431122,"K00994.01",7.1877,-0.0004529,1.64322572708775
"FALSE POSITIVE",3858949,"K00995.01",7.157,0,1.40493699245092
"FALSE POSITIVE",3858824,"K00996.01",7.2295,-0.001628,1.69627741509255
"FALSE POSITIVE",1432214,"K00998.01",7.1122,-0.001731,625.813794527146
"CANDIDATE",2165002,"K00999.01",7.3254,-0.0004524,4.94571629744423
"CANDIDATE",2165002,"K00999.02",7.3248,0.0002675,6.62974364225783
"FALSE POSITIVE",2441728,"K01000.01",7.2194,-0.0005915,4.18770582375797
"CANDIDATE",1871056,"K01001.01",7.5581,9.152e-05,11.2453916764749
"CANDIDATE",1871056,"K01001.02",8.3016,-0.0001134,20.1710192572511
"CANDIDATE",1865042,"K01002.01",7.176,4.925e-05,2.42548999564091
"FALSE POSITIVE",2438502,"K01003.01",7.9917,-0.01333,389.739607304407
"FALSE POSITIVE",2309585,"K01004.01",7.0566,0,2.23042053344881
"CANDIDATE",5780460,"K01005.01",7.2835,-0.0003668,28.6831954830008
"FALSE POSITIVE",5738346,"K01006.01",7.2196,0.02776,0.851996027946804
"CANDIDATE",1725016,"K01007.01",6.9642,-1.006e-05,6.2859400770438
"FALSE POSITIVE",1722276,"K01008.01",7.4098,0.0005639,1.411613772912
"FALSE POSITIVE",892772,"K01009.01",7.2369,0.0007155,2.79158207199311
"FALSE POSITIVE",5728283,"K01011.01",7.1065,0.001565,2280.15632266559
"FALSE POSITIVE",8127639,"K01012.01",7.1527,-0.001365,8.43583010215732
"FALSE POSITIVE",6047498,"K01013.01",6.6852,9.961e-05,3.49671566267597
"CANDIDATE",8125580,"K01014.01",7.1902,0.0006099,4.12946022316406
"CANDIDATE",8158127,"K01015.01",7.0762,-0.0001966,5.4511189764699
"CANDIDATE",8158127,"K01015.02",6.8683,-0.0001064,2.79179017777194
"CANDIDATE",8158127,"K01015.03",7.1169,1.637e-05,6.92863523278112
"FALSE POSITIVE",8176653,"K01016.01",7.3489,0.0006798,6.65618733911543
"CANDIDATE",8174625,"K01017.01",7.4043,-0.0003542,18.0086080395603
"FALSE POSITIVE",8183911,"K01018.01",7.1712,0.003617,2.36525852186382
"FALSE POSITIVE",2309719,"K01020.01",7.2522,0.001044,15.0151570489244
"FALSE POSITIVE",2558363,"K01021.01",6.702,0.0006206,1.49140876056175
"CANDIDATE",2716853,"K01022.01",7.1078,-0.0004778,2.78556873248769
"FALSE POSITIVE",2716853,"K01022.02",7.1146,0.0006449,0.348635792765269
"FALSE POSITIVE",2445154,"K01023.01",7.3666,0.01751,26.4931525833946
"CANDIDATE",2715135,"K01024.01",7.9955,0.0004222,4.21562888523846
"FALSE POSITIVE",2574201,"K01025.01",7.2155,-0.001393,0.449382304841942
"FALSE POSITIVE",2166206,"K01028.01",7.254,0.003603,3.69596596231962
"CANDIDATE",2164169,"K01029.01",7.1903,4.569e-05,25.4795430587749
"CANDIDATE",2574338,"K01030.01",7.0976,0.0004266,4.63545610509461
"CANDIDATE",2584163,"K01031.01",7.2698,0.0001373,3.29822379163568
"FALSE POSITIVE",5899544,"K01034.01",7.4462,-0.01884,50.0827633954109
"FALSE POSITIVE",5963222,"K01035.01",-1,0,1261.58674114773
"FALSE POSITIVE",5982353,"K01036.01",7.5887,-0.002439,2641.02939123678
"FALSE POSITIVE",6205468,"K01037.01",7.1526,0,117.971145904077
"FALSE POSITIVE",5802486,"K01039.01",6.7581,-0.002205,14.7612322762514
"FALSE POSITIVE",5817553,"K01040.01",8.3124,-0.1353,5.30921127015477
"FALSE POSITIVE",5982368,"K01041.01",7.4967,-0.009551,230.969055273327
"FALSE POSITIVE",5816811,"K01042.01",6.9335,0,3.03816374342039
"FALSE POSITIVE",5816165,"K01043.01",7.3416,-2.819e-05,4.02129703044417
"FALSE POSITIVE",5802246,"K01044.01",6.5792,0.002037,1.56087236736433
"FALSE POSITIVE",6066403,"K01045.01",7.4556,0,7.85734561015193
"FALSE POSITIVE",5988031,"K01047.01",7.5992,-0.02368,10.5809735528309
"FALSE POSITIVE",5820218,"K01048.01",7.2409,0.0009546,1.22204835550817
"FALSE POSITIVE",5876368,"K01049.01",7.3115,0.0009608,5.15804193132785
"CANDIDATE",5809890,"K01050.01",7.1715,-0.0002414,7.03657491106634
"CANDIDATE",5809890,"K01050.02",7.3022,-6.868e-05,4.09203859509186
"CANDIDATE",6131236,"K01051.01",7.0863,-0.0002688,15.4235644691012
"CANDIDATE",5956342,"K01052.01",7.1935,-0.0005364,5.83831751393822
"CANDIDATE",5956342,"K01052.02",7.1298,-0.0001732,3.62997312095065
"CANDIDATE",5956342,"K01052.03",7.2084,0.0009829,1.83531728766026
"CANDIDATE",5956342,"K01052.04",7.1522,-0.000268,1.07412091789521
"CANDIDATE",5956656,"K01053.01",7.0421,-0.0002177,2.65367756579972
"CANDIDATE",5956656,"K01053.02",7.4761,0.0009512,1.08590897231294
"FALSE POSITIVE",5866099,"K01055.01",7.3319,-0.007882,1.75840414509496
"FALSE POSITIVE",6066416,"K01057.01",7.3477,-0.0002114,8.32716644130701
"CANDIDATE",6124941,"K01058.01",7.225,0.001315,6.6325722054376
"CANDIDATE",6060203,"K01059.01",5.5522,4.39e-05,2.58520516008604
"CANDIDATE",5880320,"K01060.01",7.3013,-7.926e-05,14.4516699114924
"CANDIDATE",5880320,"K01060.02",7.2442,4.017e-05,4.2670477194093
"CANDIDATE",5880320,"K01060.03",7.316,-3.412e-05,3.03651433918698
"CANDIDATE",5880320,"K01060.04",7.2264,-1.835e-05,8.17880801334199
"CANDIDATE",6037187,"K01061.01",7.3465,-0.0002522,11.0968381656168
"FALSE POSITIVE",6147122,"K01062.01",8.7515,-0.002438,0.625081379616178
"FALSE POSITIVE",8257407,"K01063.01",-1,-0.01165,-0.41888337
"CANDIDATE",8218274,"K01064.01",7.1498,-2.29e-05,983.335241554126
"FALSE POSITIVE",8242681,"K01065.01",7.139,-0.001334,1138.38615332424
"CANDIDATE",8260218,"K01066.01",7.0938,0.01074,124.171283385815
"FALSE POSITIVE",8246781,"K01067.01",7.3971,-0.0002754,23.4337667245301
"FALSE POSITIVE",8264070,"K01068.01",7.065,0.003916,24.9201739528247
"CANDIDATE",8222813,"K01069.01",7.0926,0.0004775,5.37696741343582
"CANDIDATE",8222813,"K01069.02",7.1835,5.724e-05,2.84160255987931
"CANDIDATE",8240904,"K01070.01",7.2079,0.0004309,5.76123740660857
"CANDIDATE",8240904,"K01070.02",7.9713,0.001107,7.25737332547432
"FALSE POSITIVE",8244190,"K01071.01",7.2668,0,2.29495777030412
"CANDIDATE",8229696,"K01072.01",7.225,-0.0003892,5.96961641861441
"FALSE POSITIVE",8262210,"K01073.01",6.9497,0.0009891,2.01969178064826
"CANDIDATE",10272640,"K01074.01",7.2128,0.0005125,218.722154238968
"CANDIDATE",10232123,"K01075.01",7.5638,-0.000128,691.141506283385
"FALSE POSITIVE",10223616,"K01076.01",-1,0.0001593,14.0677490696245
"FALSE POSITIVE",10268907,"K01077.01",6.5578,-0.001151,2.63978440254238
"CANDIDATE",10166274,"K01078.01",7.1257,-0.0002568,17.1720188171035
"CANDIDATE",10166274,"K01078.02",7.2516,0.001404,5.75962765888355
"CANDIDATE",10166274,"K01078.03",7.1805,0.001115,6.2283961055356
"FALSE POSITIVE",10158990,"K01080.01",7.3157,-0.0001098,2.19202416468879
"FALSE POSITIVE",10149023,"K01081.01",7.2386,-0.0001414,0.788689012125363
"CANDIDATE",10141900,"K01082.01",7.0622,-0.0005853,1.89433764337519
"CANDIDATE",10141900,"K01082.02",6.8928,-5.399e-05,1.3472182103826
"CANDIDATE",10141900,"K01082.03",6.9954,0.0003633,1.60900089676066
"CANDIDATE",10141900,"K01082.04",7.1986,0.0002552,1.25551406677143
"CANDIDATE",10157458,"K01083.01",7.1059,-4.164e-05,3.53623158369574
"CANDIDATE",10157458,"K01083.02",7.1298,3.205e-05,1.08529619745689
"FALSE POSITIVE",10148521,"K01084.01",7.2041,0.006574,3.89901889910608
"CANDIDATE",10118816,"K01085.01",7.2851,0.0006778,2.78542123750637
"CANDIDATE",10122255,"K01086.01",7.3112,7.231e-05,12.3908026346969
"FALSE POSITIVE",3124412,"K01087.01",7.0653,0.02561,18.8642949954817
"FALSE POSITIVE",3113266,"K01088.01",6.5179,0.002241,31.3204887481367
"CANDIDATE",3247268,"K01089.01",7.5904,0.003006,116.012323725963
"CANDIDATE",3247268,"K01089.02",7.0861,0.0006021,21.770778813574
"FALSE POSITIVE",3232859,"K01090.01",7.2941,0.009243,8.34158076131071
"FALSE POSITIVE",3098184,"K01091.01",7.5889,-0.2293,83.0099496407541
"FALSE POSITIVE",3239636,"K01093.01",7.2698,0.0003489,2.36137618385162
"CANDIDATE",2721030,"K01094.01",7.079,-0.0002094,5.60770588243215
"CANDIDATE",3329204,"K01095.01",7.1883,0.0004139,40.0459911355887
"FALSE POSITIVE",3240706,"K01098.01",7.0025,0.0007934,2.24158759376876
"CANDIDATE",2853093,"K01099.01",7.0506,-6.136e-05,7.15154840603936
"FALSE POSITIVE",3228824,"K01100.01",6.7593,-1.875e-05,0.846766465462944
"CANDIDATE",3245969,"K01101.01",7.1886,-0.001421,6.09311490500807
"CANDIDATE",3231341,"K01102.01",6.9272,5.8e-06,5.00843703031576
"CANDIDATE",3231341,"K01102.02",6.9414,-0.0003411,31.6490100616186
"CANDIDATE",3231341,"K01102.03",7.0381,-0.0001254,9.62763113019704
"CANDIDATE",3231341,"K01102.04",9.3731,-0.0001546,2.07930953669803
"CANDIDATE",2860866,"K01103.01",7.5937,0.0008883,56.8598104655237
"FALSE POSITIVE",2851100,"K01104.01",6.6654,0.001765,1.77673538904798
"FALSE POSITIVE",3130300,"K01105.01",7.1383,-0.001273,3.8328898211137
"CANDIDATE",3240158,"K01106.01",7.1574,0.000312,7.6417925494584
"CANDIDATE",3240158,"K01106.02",7.0068,-3.419e-05,3.16489311117508
"CANDIDATE",3240158,"K01106.03",7.0975,-8.758e-05,0.271442596347262
"FALSE POSITIVE",3228959,"K01107.01",7.373,0.0002975,1.09633690559445
"CANDIDATE",3218908,"K01108.01",7.1176,0.0004641,5.20362348993916
"CANDIDATE",3218908,"K01108.02",9.6359,0.0009834,1.03366867345649
"CANDIDATE",3218908,"K01108.03",6.7007,-5.225e-05,2.08913992745051
"CANDIDATE",2837111,"K01110.01",7.0467,-9.806e-05,7.17083052320303
"FALSE POSITIVE",2837111,"K01110.02",7.0365,0.0001044,1.45180201492535
"FALSE POSITIVE",3120276,"K01111.01",7.0435,-0.002497,16.7223917815212
"CANDIDATE",3109930,"K01112.01",7.3244,0.0002531,7.19359791167226
"CANDIDATE",2854914,"K01113.01",7.2863,-0.0001316,9.80454055584656
"CANDIDATE",2854914,"K01113.02",7.3665,-0.0003918,18.2593890318967
"FALSE POSITIVE",3337425,"K01114.01",7.1719,9.94e-05,4.49267798260135
"CANDIDATE",3116412,"K01115.01",7.3055,-1.611e-05,6.7284058851328
"CANDIDATE",2849805,"K01116.01",7.0355,1.061e-06,9.03349315848987
"CANDIDATE",3114811,"K01117.01",7.5003,1.399e-05,15.8480015079506
"CANDIDATE",2853446,"K01118.01",7.1756,-0.0003065,13.9977801205648
"FALSE POSITIVE",3003992,"K01119.01",7.3046,-0.02032,3.37725479634731
"FALSE POSITIVE",3003992,"K01119.02",7.3193,0.0003902,3.31492763509694
"FALSE POSITIVE",6307537,"K01120.01",-1,-0.03046,5107.83245529323
"FALSE POSITIVE",6359798,"K01121.01",7.7663,-0.01419,31.3715577419206
"FALSE POSITIVE",6311681,"K01122.01",6.8382,0.0008839,19.3557489132492
"FALSE POSITIVE",6365321,"K01123.01",7.1068,6.027e-06,11.3884876953607
"FALSE POSITIVE",6301035,"K01124.01",7.2172,-0.04936,3.44117497680899
"FALSE POSITIVE",6292162,"K01125.01",7.1099,-0.005977,55.672088220222
"FALSE POSITIVE",6307521,"K01126.01",8.0902,-0.01862,44.8456042198431
"FALSE POSITIVE",6307521,"K01126.02",10.832,-0.007851,1.9371716100842
"CANDIDATE",6359320,"K01127.01",7.1131,-0.000293,12.4569050713559
