"koi_disposition","kepid","kepoi_name","tce_insol","tce_mesmedian","tce_fwm_pdeco","tce_depth_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"CANDIDATE",7834712,"K07850.01",9.91,-0.009519,0.001496,9.04429133858268,1.12481203007519,7.95478087649402
"FALSE POSITIVE",7841368,"K07851.01",87.3,-0.02323,0.001312,7.95626822157434,10.7540983606557,4.45972972972973
"FALSE POSITIVE",7879648,"K07852.01",2090.42,-1.275,0.0005814,8.72827804107425,4.15285714285714,3.99029126213592
"FALSE POSITIVE",7882360,"K07853.01",1.06,0.00732,0.0005069,7.49663123222039,1.55015290519878,1.23471428571429
"FALSE POSITIVE",7885494,"K07854.01",1189.9,-1.601,-0.0001898,8.46275216950299,-1.80761904761905,1.63908996897622
"FALSE POSITIVE",7891264,"K07855.01",12.86,-0.001233,-0.0006805,5.83698510078878,-0.252973977695167,2.46912442396313
"FALSE POSITIVE",7897936,"K07856.01",101.93,0.00807,0.001043,8.56871587942084,1.97912713472486,0
"FALSE POSITIVE",7919516,"K07857.01",34645.42,0.4265,5.318e-05,6.52876376988984,1.80884353741497,11.747619047619
"FALSE POSITIVE",7919867,"K07858.01",1921.29,0.1137,-0.0002661,7.40557169714579,-6.11724137931034,17.8993865030675
"CANDIDATE",7954278,"K07859.01",2711.61,-2.245,0,8.45166163141994,0,1.0664347826087
"FALSE POSITIVE",7967517,"K07860.01",9015.97,0.4192,-0.0001098,8.57142857142857,-4.22307692307692,0
"FALSE POSITIVE",8042747,"K07861.01",0.95,-0.008166,-0.0001176,7.80321373541712,-0.227027027027027,2.40520646319569
"FALSE POSITIVE",8042835,"K07862.01",1859.43,-0.9407,1.451e-05,5.09546294395401,0.377864583333333,0.393573200992556
"CANDIDATE",8107150,"K07863.01",251.29,-0.1312,3.634e-05,8.6074109953984,0.774840085287846,1.50333333333333
"FALSE POSITIVE",8109692,"K07864.01",41.81,-0.02137,-0.003242,9.913336543091,-22.5138888888889,96.8714090287278
"CANDIDATE",8110757,"K07865.01",17241.26,-1.525,0.007984,12.7156094084105,8.69716775599129,58.3982035928144
"FALSE POSITIVE",8110758,"K07866.01",9796.4,-0.4241,-0.006375,32.9569694740714,-43.0743243243243,51.0748502994012
"FALSE POSITIVE",8112324,"K07867.01",0.98,-0.2963,0.02994,0.526049382716049,0.000504040404040404,2.90072463768116
"FALSE POSITIVE",8126531,"K07868.01",7.69,-0.0161,5.357e-05,6.82716492993173,0.11230607966457,0.541714285714286
"FALSE POSITIVE",8179286,"K07869.01",173.36,-0.09572,0.00394,8.43357955211631,40.9989594172737,0.790159574468085
"CANDIDATE",8182107,"K07870.01",8.89,-0.01271,-0.0002434,7.14352941176471,-0.349210903873745,1.2051968503937
"FALSE POSITIVE",8197767,"K07871.01",0.35,-0.01599,0,5.21233689205219,0,3.05252808988764
"FALSE POSITIVE",8210370,"K07872.01",68.6,-0.01211,1.453e-05,24.9334698055271,0.00419942196531792,0.234350574712644
"CANDIDATE",8222395,"K07873.01",981.25,-0.04393,-5.203e-05,6.75774802860811,-1.04899193548387,1.84436363636364
"FALSE POSITIVE",8231299,"K07874.01",4455.46,-0.5859,-8.951e-06,5.7046332046332,-0.486467391304348,1.34840978593272
"CANDIDATE",8242769,"K07875.01",0.97,-0.01683,0.0006935,0.000708404074702886,4.88380281690141e-05,4.94177777777778
"FALSE POSITIVE",8245108,"K07876.01",851.76,-0.7499,-0.0001162,6.01773399014778,-1.37677725118483,7.4215859030837
"FALSE POSITIVE",8260269,"K07877.01",372.77,0.03301,7.049e-05,8.20019342359768,0.817749419953596,0.709659090909091
"CANDIDATE",8263187,"K07878.01",111.15,0.02155,-0.008389,7.9026411185914,-1.64490196078431,23.221164021164
"FALSE POSITIVE",8297017,"K07879.01",19611.19,-0.8042,4.179e-06,4.61732124874119,0.253272727272727,0.684766949152542
"FALSE POSITIVE",8345473,"K07881.01",0,0.003511,-0.004116,9.23076923076923,-60.4405286343612,103.814363143631
"CANDIDATE",8364232,"K07882.01",1.79,-0.02829,0.0004118,6.65540540540541,0.588285714285714,0.798375939849624
"FALSE POSITIVE",8374394,"K07883.01",47.82,0.007658,-6.321e-05,6.99568311748921,-0.171766304347826,1.03829411764706
"CANDIDATE",8391983,"K07884.01",4071.27,-0.01649,0.002059,5.95069233367106,6.84053156146179,33.3268656716418
"FALSE POSITIVE",8429014,"K07885.01",380.66,0.03361,-0.01082,0.0914171656686627,-5.22705314009662,95.109756097561
"FALSE POSITIVE",8440062,"K07886.01",5.1,-0.002691,0.0001537,5.84547461368654,0.240909090909091,2.00858921161826
"FALSE POSITIVE",8460634,"K07887.01",12551.39,-0.04593,0.002028,9.7020097020097,52.133676092545,2.4480093676815
"CANDIDATE",8488381,"K07888.01",395.63,-0.1255,-1.15e-06,6.06035889070147,-0.0147435897435897,2.1868
"CANDIDATE",8489260,"K07889.01",2.86,-0.0007151,-0.0001331,7.90939892081817,-0.134038267875126,0.808459016393443
"FALSE POSITIVE",8508493,"K07890.01",0.94,0.01349,0.007262,7.72201834862385,5.15035460992908,20.1355555555556
"FALSE POSITIVE",8524110,"K07891.01",6196.12,-1.274,-2.174e-05,7.76570985259891,-0.898347107438016,2.91305637982196
"CANDIDATE",8540376,"K07892.01",244.9,0.02614,-0.0007311,8.66141732283464,-1.523125,0.858838383838384
"FALSE POSITIVE",8545603,"K07893.01",8.72,-0.003485,-6.567e-05,6.71635553078852,-0.0736210762331839,0.772598360655738
"CANDIDATE",8555967,"K07894.01",0.97,-0.007626,0.001048,8.25706426606652,2.34977578475336,0.475401960784314
"FALSE POSITIVE",8557246,"K07895.01",1.13,0.003393,-0.003355,8.22307271733188,-1.72938144329897,49.8321995464853
"FALSE POSITIVE",8560280,"K07896.01",71.47,-0.005245,0.02022,10.407027818448,87.9130434782609,141.071428571429
"FALSE POSITIVE",8560927,"K07897.01",49.02,0.01403,-0.0002052,7.73962804005722,-3.1617873651772,3.90158273381295
"FALSE POSITIVE",8565912,"K07898.01",13285.91,3.145,0.1152,0,0.0944262295081967,1.50823271130626
"FALSE POSITIVE",8587439,"K07899.01",170.36,-0.006196,0.003885,8.68525896414343,19.9230769230769,70.4880341880342
"FALSE POSITIVE",8590776,"K07900.01",18.31,-0.01262,0,5.97100656455142,0,0.88443857331572
"FALSE POSITIVE",8639155,"K07902.01",45836.63,0.7202,-9.557e-05,10.6018254420993,-4.85126903553299,45.8892508143323
"CANDIDATE",8677057,"K07903.01",949.22,-0.1402,7.965e-06,6.01925465838509,0.0524013157894737,1.21427065026362
"FALSE POSITIVE",8686761,"K07904.01",4.99,0.006841,-0.0004858,7.43139407244786,-1.05608695652174,34.1248120300752
"CANDIDATE",8702537,"K07905.01",440.1,-0.1972,-2.929e-05,8.55850763143019,-0.844092219020173,3.30524412296564
"FALSE POSITIVE",8703491,"K07906.01",9450.43,-0.1891,0,13.2105960264901,0,95.7992700729927
"FALSE POSITIVE",8703506,"K07907.01",1.09,0.009594,-0.00706,6.62296243798724,-2.9789029535865,63.1405660377359
"FALSE POSITIVE",8712863,"K07908.01",0,-0.1256,-1.475e-05,6.87700964630225,-1.62266226622662,0.717469387755102
"FALSE POSITIVE",8749844,"K07909.01",68.5,-0.01683,0.0002722,7.67771169640329,0.832415902140673,0.412863636363636
"FALSE POSITIVE",8750503,"K07910.01",37.86,-0.1661,0.0004988,8.30516658619025,1.9408560311284,0.974028056112224
"FALSE POSITIVE",8757213,"K07911.01",1.72,-0.00913,0.000413,6.58083579569439,0.414658634538153,0.216290909090909
"FALSE POSITIVE",8761550,"K07912.01",3.87,-0.001598,0.0001184,6.56068069861173,0.650549450549451,2.79965811965812
"FALSE POSITIVE",8873450,"K07913.01",0.26,0.03816,-0.002266,1.84663536776213,-0.204144144144144,16.1066856330014
"FALSE POSITIVE",8880003,"K07914.01",0.72,-0.004862,-0.001025,0.928752857505715,-0.472350230414747,4.85745140388769
"CANDIDATE",8880317,"K07915.01",2.06,-0.009445,-2.474e-05,6.48835423598669,-0.00977865612648221,0
"FALSE POSITIVE",8953296,"K07916.01",11695.62,323.9,-0.003461,946.116504854369,-0.0155201793721973,0.099455772113943
"FALSE POSITIVE",8962007,"K07917.01",1466.77,-0.1526,-0.0006386,7.10197450637341,-8.4137022397892,15.043487394958
"FALSE POSITIVE",9021047,"K07919.01",1.49,-0.019,0.02247,26.5654648956357,11.1237623762376,60.3507853403141
"CANDIDATE",9043947,"K07920.01",12354.97,0.2477,-7.376e-06,6.535500427716,-0.226257668711656,0.401018018018018
"FALSE POSITIVE",9079587,"K07921.01",0.64,-0.009104,-0.0005865,6.99300699300699,-0.193564356435644,2.69297297297297
"FALSE POSITIVE",9079915,"K07922.01",7894.27,-0.06524,-0.00019,7.35500878734622,-5.03978779840849,5.63176229508197
"CANDIDATE",9084569,"K07923.01",0.33,-0.002824,-0.0003127,9.12131519274376,-1.54039408866995,0.411131034482759
"CANDIDATE",9087580,"K07924.01",1359.66,-0.6182,-0.0002207,7.2056530214425,-2.30375782881002,1.19189655172414
"CANDIDATE",9099607,"K07925.01",298.46,-0.1138,1.566e-05,7.36935341009743,0.197477931904161,0.842749658002736
"FALSE POSITIVE",9101271,"K07926.01",52.04,0.0009009,-0.001494,84.6545866364666,-0.00537410071942446,0.15498502994012
"FALSE POSITIVE",9118340,"K07927.01",42234.19,-1.041,0.002794,10.1062480177609,48.9316987740806,67.2216142270862
"CANDIDATE",9142714,"K07928.01",0.02,-0.01012,0.0005746,1.39243197278912,0.179003115264797,0.357244360902256
"FALSE POSITIVE",9159198,"K07929.01",722.02,-1.014,2.874e-05,7.57603350937898,0.429596412556054,2.63293807641634
"CANDIDATE",9210820,"K07930.01",0.29,-0.006539,-0.0003235,8.23843416370107,-0.396932515337423,0.228324396782842
"CANDIDATE",9227215,"K07931.01",2.58,-0.02262,0.0006655,4.4083149459993,0.83921815889029,1.49424019607843
"CANDIDATE",9278575,"K07932.01",0.51,-0.01121,-0.0002655,6.16586538461538,-0.986988847583643,6.71023166023166
"FALSE POSITIVE",9347066,"K07933.01",26.25,-4.936e-06,-6.656e-05,7.9224537037037,-0.357849462365591,0.544731481481481
"CANDIDATE",9390228,"K07934.01",35.84,-0.03502,0.001705,6.33979063891229,1.96655132641292,0.983344651952462
"FALSE POSITIVE",9392016,"K07935.01",0.83,0.01002,-0.0001249,6.86083213773314,-0.335752688172043,0.992125984251968
"FALSE POSITIVE",9429631,"K07937.01",295.62,-0.2121,0.001155,7.36124031007752,8.19148936170213,8.066875
"CANDIDATE",9469494,"K07938.01",8.62,-0.02001,-0.0001523,7.46323529411765,-1.523,2.53751387347392
"FALSE POSITIVE",9518558,"K07939.01",1052.54,-0.08036,-0.0004274,8.27351485148515,-3.56166666666667,1.49401587301587
"CANDIDATE",9521317,"K07940.01",2.8,0.01026,-0.0002096,7.76705882352941,-0.682736156351792,3.32613430127042
"FALSE POSITIVE",9529148,"K07942.01",58.9,-0.003164,0.0002639,6.7595818815331,0.539672801635992,1.6636036036036
"FALSE POSITIVE",9531850,"K07943.01",4520.19,0.009201,-0.0008096,5.05646527385658,-0.352,3.45685039370079
"FALSE POSITIVE",9541094,"K07944.01",6614.61,-0.05513,2.644e-05,11.6896415911776,1.17511111111111,5.63319587628866
"FALSE POSITIVE",9579753,"K07945.01",388.16,-0.01376,0.0001747,5.35274542429284,5.96245733788396,3.10055555555556
"FALSE POSITIVE",9588880,"K07946.01",0.1,0.04913,-4.624e-05,4.20495867768595,-0.0234720812182741,2.17463476070529
"FALSE POSITIVE",9592831,"K07947.01",2512.03,-2.499,-0.001538,5.08973080757727,-5.71747211895911,13.7457345971564
"FALSE POSITIVE",9602658,"K07948.01",26.77,-0.3292,0.0002443,6.85785536159601,1.34972375690608,2.21939252336449
"CANDIDATE",9604563,"K07949.01",1347.86,-0.1115,0,6.94251227495908,0,3.12594936708861
"FALSE POSITIVE",9639021,"K07950.01",553.08,-0.104,3.143e-05,6.93302208655055,0.661684210526316,4.29831144465291
"CANDIDATE",9640649,"K07951.01",2626.32,-0.1354,8.001e-05,6.66666666666667,0.452033898305085,1.50542420027816
"FALSE POSITIVE",9643210,"K07952.01",0.01,0.07184,0.0005174,4.29396477043026,0.241775700934579,0.736005434782609
"CANDIDATE",9650579,"K07953.01",0.55,0.01191,0.0001958,7.1972972972973,0.432229580573951,0.81375
"CANDIDATE",9650762,"K07954.01",0.69,-0.04952,0.0001032,8.83929955059662,0.162776025236593,7.28787878787879
"FALSE POSITIVE",9651155,"K07955.01",48930.13,0.0631,0.001221,27.8335074886799,0.145184304399524,0.148115442278861
"FALSE POSITIVE",9656547,"K07956.01",626.26,-0.1794,0.001641,7.03105843890478,16.4264264264264,0
"FALSE POSITIVE",9658192,"K07957.01",998.19,0.09147,-0.001803,5.93940089521405,-23.0857874519846,39.405612244898
"FALSE POSITIVE",9710611,"K07958.01",0.83,-0.001747,-0.0002007,3.77178559684314,-0.86137339055794,3.33306451612903
"FALSE POSITIVE",9710626,"K07959.01",0.48,-0.009422,-0.003532,6.67382896433176,-1.0327485380117,1.63612903225806
"FALSE POSITIVE",9710792,"K07960.01",1.51,-0.04216,0.0003986,8.09656453110492,0.334957983193277,2.84448529411765
"FALSE POSITIVE",9770983,"K07961.01",213.09,-0.07588,0.0001593,9.12618361465624,0.598872180451128,1.93403846153846
"FALSE POSITIVE",9777089,"K07962.01",209.7,0.02803,0.0001598,7.57512229210342,1.26825396825397,19.0830388692579
"FALSE POSITIVE",9777990,"K07963.01",0.89,-0.06068,0.001988,6.92585895117541,0.325901639344262,2.28129330254042
"FALSE POSITIVE",9813678,"K07964.01",19099.67,-44.17,-0.00195,60.5780908428467,-0.0501285347043702,5.27219858156028
"FALSE POSITIVE",9826551,"K07965.01",626.8,-0.06548,0.0002897,9.4164265129683,5.32536764705882,158.024523160763
"FALSE POSITIVE",9838537,"K07966.01",1379.31,-0.9785,0.0001342,10.1426242868786,5.91189427312775,2.99889502762431
"FALSE POSITIVE",9838761,"K07967.01",981.56,-0.2735,-0.0004378,6.31363278171789,-2.78853503184713,3.41783439490446
"FALSE POSITIVE",9839062,"K07968.01",1.17,-0.03456,-0.0006896,52.9687340869742,-0.31778801843318,1.57714646464646
"FALSE POSITIVE",9851983,"K07969.01",12981.9,-0.1572,-0.0001568,11.2710730532513,-4.30769230769231,1.94576923076923
"CANDIDATE",9873004,"K07970.01",674.94,0.1269,0.0003748,7.36437091188919,1.45836575875486,0.745454545454545
"FALSE POSITIVE",9899216,"K07971.01",16959.96,0.9431,-5.352e-06,10.1683923085675,-0.491009174311927,2.17146496815287
"FALSE POSITIVE",9899256,"K07972.01",1787.79,-1.172,2.089e-05,7.51802551303383,0.485813953488372,2.54632587859425
"FALSE POSITIVE",9899345,"K07973.01",7982.7,-0.09265,-0.0003646,21.5443858937981,-0.956955380577428,3.00204081632653
"FALSE POSITIVE",9899621,"K07974.01",2773.57,0.3107,2.241e-05,9.05709455065678,0.287307692307692,3.20101317122594
"FALSE POSITIVE",9899623,"K07975.01",2354.32,-1.397,-0.0001203,8.75496031746032,-0.925384615384616,4.9535274356103
"CANDIDATE",9906688,"K07976.01",273.55,-0.1243,-0.0001467,8.16136114160263,-0.66986301369863,1.70592920353982
"FALSE POSITIVE",9912977,"K07977.01",6325.48,-5.84,0.05032,0,2.16896551724138,1.35805097451274
"CANDIDATE",9938836,"K07978.01",1030.31,-0.003219,0.0001836,8.30085046066619,2.53941908713693,0.85321
"FALSE POSITIVE",9941425,"K07979.01",0,0.07381,0.0002787,10.326386158081,19.3541666666667,84.4140186915888
"FALSE POSITIVE",9959368,"K07980.01",1026.05,-0.1703,-3.824e-05,7.03735632183908,-0.537834036568214,3.37160342717258
"FALSE POSITIVE",9959765,"K07981.01",3736.1,-0.09148,-6.149e-05,7.22938144329897,-2.4596,6.13882352941176
"CANDIDATE",10011213,"K07982.01",1.16,-0.0006169,0.0003907,7.2206466250709,0.151434108527132,3.81
"FALSE POSITIVE",10014875,"K07983.01",0.77,-0.005034,0.00036,6.91675231243576,0.3,2.6225625
"FALSE POSITIVE",10031643,"K07984.01",176.67,-0.07918,-0.0001013,7.25310834813499,-0.606586826347305,2.13
"FALSE POSITIVE",10090151,"K07985.01",4501.47,-2.754,0.0001783,79.5732911892533,7.01968503937008,37.0818791946309
"CANDIDATE",10128825,"K07986.01",1584.07,-1.131,-7.425e-05,6.84929139301763,-1.20535714285714,1.70255458515284
"FALSE POSITIVE",10147276,"K07987.01",5736.47,-0.8314,0.0004952,7.65165876777251,4.46126126126126,22.9215596330275
"FALSE POSITIVE",10155286,"K07988.01",22.72,-0.01563,-9.58e-05,7.95398520953164,-0.394238683127572,3.22053231939163
"FALSE POSITIVE",10156110,"K07989.01",607.62,-0.03842,-0.0007025,7.58979391560353,-5.66532258064516,3.17962962962963
"CANDIDATE",10160922,"K07990.01",4.8,-0.02943,-0.001516,7.59982575867576,-1.66410537870472,2.41474269819193
"CANDIDATE",10198225,"K07991.01",757.08,-0.05616,3.858e-05,7.66763463569166,1.02334217506631,2.3599609375
"CANDIDATE",10214341,"K07992.01",2.09,0.00628,-0.0003092,7.95183714001986,-0.662098501070664,1.11092150170648
"FALSE POSITIVE",10219288,"K07993.01",0,-0.687,-6.03e-05,11.6956622593366,-0.0849295774647887,0
"FALSE POSITIVE",10226343,"K07994.01",9211,-0.6082,2.149e-05,-1243,0.149236111111111,6.22857142857143
"FALSE POSITIVE",10263598,"K07995.01",74.21,-0.01081,-7.849e-05,8.12877682850594,-0.552746478873239,0.437107142857143
"FALSE POSITIVE",10266860,"K07996.01",4375,0.02655,0.0001091,6.99864682002706,3.07323943661972,5.49979020979021
"FALSE POSITIVE",10321927,"K07997.01",0.69,0.0219,0.0001158,6.72237585667909,0.22183908045977,2.33396825396825
"CANDIDATE",10321972,"K07998.01",3.61,-0.1437,0.0001847,8.6217008797654,0.166396396396396,5.14189944134078
"FALSE POSITIVE",10322797,"K07999.01",10807.95,-1.168,3.896e-05,9.22279792746114,1.87307692307692,1.88503816793893
"CANDIDATE",10331279,"K08000.01",1.2,-0.05349,7.639e-05,9.56966675413277,0.154012096774194,1.39105263157895
"FALSE POSITIVE",10338529,"K08002.01",1.49,0.01101,-0.0005757,7.27625899280576,-0.5757,0.420635555555555
"FALSE POSITIVE",10340212,"K08003.01",8.35,-2.418,-0.0003623,3.26474719101124,-2.30764331210191,0.044779376498801
"FALSE POSITIVE",10383729,"K08004.01",4454.25,-1.575,-2.537e-05,7.4231032125769,-0.746176470588235,0.340257425742574
"FALSE POSITIVE",10389280,"K08005.01",128.37,-0.01575,0.0003052,4.5868060460517,1.28776371308017,3.79617511520737
"FALSE POSITIVE",10397315,"K08006.01",966.08,0.03232,0.0002452,7.24422003720436,3.30458221024259,5.52832
"CANDIDATE",10403228,"K08007.01",0.1,-0.01466,-0.001876,10.2503209242619,-0.470175438596491,4.47440828402367
"FALSE POSITIVE",10405224,"K08008.01",981.7,-1.278,2.406e-05,6.44720624486442,0.203898305084746,0.379771428571429
"FALSE POSITIVE",10405482,"K08009.01",3735.34,-2.005,-4.105e-05,4.30653804930332,-0.906181015452539,0.960053981106613
"FALSE POSITIVE",10405546,"K08010.01",4583.02,-0.2479,4.987e-05,6.29901062660315,2.00281124497992,2.22020725388601
"CANDIDATE",10407191,"K08011.01",225.86,-0.1492,-0.004612,-22010,-0.447766990291262,7.34728340675477
"CANDIDATE",10452252,"K08012.01",0.01,0.06117,0.0001325,3.74344405594406,0.0933098591549296,0.347536945812808
"FALSE POSITIVE",10462462,"K08013.01",167.57,-3.071,-0.002199,57.0781125033324,-0.0728145695364238,2.19283582089552
"FALSE POSITIVE",10470882,"K08014.01",1806.94,-3.139,-4.166e-05,6.77131782945736,-0.295460992907801,1.79896729776248
"FALSE POSITIVE",10470993,"K08015.01",4840.31,-2.128,7.715e-05,6.3448275862069,1.71064301552106,3.86602150537634
"FALSE POSITIVE",10471005,"K08016.01",3051.44,0.5793,6.579e-05,6.84898101376067,1.14020797227036,1.32485714285714
"FALSE POSITIVE",10471055,"K08017.01",2856.04,-3.416,0.0002117,7.70870337477798,3.65630397236615,1.05798292422625
"FALSE POSITIVE",10471204,"K08018.01",2186.47,-4.106,2.048e-05,6.09029649595687,0.226548672566372,4.29344262295082
"FALSE POSITIVE",10471243,"K08019.01",1893.5,-3.145,0.000166,5.8858670020437,2.10126582278481,2.77286036036036
"FALSE POSITIVE",10471296,"K08020.01",1731.37,-0.6408,4.986e-05,5.0609756097561,1.03659043659044,5.83962516733601
"FALSE POSITIVE",10535886,"K08021.01",254.92,-0.6392,-8.105e-06,7.05753023085379,-0.0845151199165798,5.16509803921569
"FALSE POSITIVE",10535897,"K08022.01",3713.24,-1.702,6.148e-06,4.65290138839445,0.228550185873606,3.07814645308925
"FALSE POSITIVE",10535926,"K08023.01",3112.56,-3.259,3.065e-05,5.1473729175566,0.514261744966443,2.61462053571429
"FALSE POSITIVE",10535991,"K08024.01",2449.39,-4.22,-4.494e-05,5.30259044216168,-0.47910447761194,5.84397759103642
"FALSE POSITIVE",10536177,"K08025.01",3420.74,-0.7391,1.994e-05,7.50398406374502,0.405284552845528,1.87790368271955
"CANDIDATE",10536241,"K08026.01",238.28,-0.0924,-4.916e-05,8.69126720455624,-0.406280991735537,0.557618384401114
"FALSE POSITIVE",10614845,"K08027.01",1326.15,-1.059,2.468e-06,-845.5,0.0482974559686888,2.01510822510823
"FALSE POSITIVE",10616829,"K08028.01",9593.93,-54.18,-0.0002187,1520.36415908002,-0.00834732824427481,2.88093158660844
"FALSE POSITIVE",10686909,"K08029.01",3850.25,-0.3571,3.063e-05,7.27035100821509,0.925377643504532,3.30012738853503
"FALSE POSITIVE",10730250,"K08030.01",58.4,0.01866,-0.0001344,7.6530612244898,-0.567088607594937,151.472650771389
"CANDIDATE",10790401,"K08031.01",27.93,-0.02632,0.0005849,6.34977047238264,1.86869009584665,1.28732558139535
"FALSE POSITIVE",10801951,"K08032.01",2248.87,-0.6797,-1.808e-05,6.56328164082041,-0.439902676399027,0.77627486437613
"CANDIDATE",10844823,"K08033.01",0.45,0.0137,-0.0007801,7.86327782646801,-0.590984848484849,11.7202312138728
"FALSE POSITIVE",10862284,"K08034.01",119.82,-0.1263,-0.002815,12.2006302521008,-9.44630872483221,0
"CANDIDATE",10862759,"K08035.01",93.49,-0.05047,-0.0001197,8.32958801498127,-1.14,1.4838961038961
"FALSE POSITIVE",10877024,"K08036.01",7968.55,-2.84,-2.311e-05,10.9587073608618,-0.85910780669145,6.04486486486487
"CANDIDATE",10920281,"K08037.01",0.04,0.0648,0.001591,6.04426354617146,0.404834605597964,0.549303482587065
"FALSE POSITIVE",10920420,"K08038.01",23566.61,-0.7489,8.874e-06,7.15916722632639,0.64304347826087,8.02481203007519
"CANDIDATE",11032748,"K08039.01",15.44,0.03356,-0.0004431,8.46325167037862,-1.86176470588235,1.43220108695652
"FALSE POSITIVE",11098004,"K08041.01",1.54,0.002258,0.0001006,3.57185854025583,0.336454849498328,0.995595026642984
