"koi_disposition","kepid","kepoi_name","tce_ldm_coeff1","tce_ptemp_stat","tce_fwm_pdeco","tce_dikco_mra","tce_dikco_mdec","tce_dikco_msky","tce_sradius_sn","tce_ptemp_sn","tce_dicco_mra_sn","tce_dikco_msky_sn"
"CANDIDATE",10925104,"K00156.01",0.6451488,6.869,-0.0006337,0.2058,0.80066,0.82669,16.3636363636364,10.0141318035539,-3.38575380359613,7.44765765765766
"CANDIDATE",10925104,"K00156.02",0.6451488,6.33,-0.0002523,0.23471,0.94839,0.977,16.3636363636364,9.31377595788242,-2.54227272727273,8.27966101694915
"CANDIDATE",10925104,"K00156.03",0.6451488,9.587,-9.972e-05,0.10951,0.76744,0.77522,16.3636363636364,13.9818934299017,-2.85881818181818,5.91770992366412
"CANDIDATE",6541920,"K00157.01",0.5258736,6.896,0.0002749,-0.12988,0.042055,0.13652,15.3823529411765,9.40369832593099,-0.700658536585366,1.40887512899897
"CANDIDATE",6541920,"K00157.02",0.5258736,2.843,0.0001231,-0.15155,0.25822,0.29941,15.3823529411765,4.92552179656539,-0.917652173913043,2.51605042016807
"CANDIDATE",6541920,"K00157.03",0.5258736,8.132,0.0002936,-0.15224,0.052739,0.16112,15.3823529411765,11.1686276312161,-1.35432399512789,1.81033707865169
"CANDIDATE",6541920,"K00157.04",0.5258736,11.59,0.0002123,-0.13899,0.052479,0.14857,15.3823529411765,13.1106619707036,0.105266129032258,1.160703125
"CANDIDATE",6541920,"K00157.05",0.5258736,8.817,0.0001472,-0.095792,0.14998,0.17796,15.3823529411765,10.828490404786,-0.223493670886076,0.926875
"CANDIDATE",6541920,"K00157.06",0.5258736,7.933,0.0001207,0.040773,0.068068,0.079345,15.3823529411765,11.5967419505763,0.598190954773869,0.547206896551724
"FALSE POSITIVE",10555375,"K00158.01",0.3155,3.198,0.002798,-5.499,-3.8074,6.6884,1.98391674550615,9.08548243322165,-63.6572827417381,69.095041322314
"CANDIDATE",8972058,"K00159.01",0.4917268,9.457,-1.057e-05,0.1442,0.35647,0.38453,5.97448979591837,15.1420316971164,-0.147351145038168,2.56353333333333
"CANDIDATE",8972058,"K00159.02",0.4917268,2.467,-3.242e-05,0.61213,0.31661,0.68916,5.97448979591837,4.26728597318739,0.724003724394786,1.60643356643357
"CANDIDATE",6631721,"K00160.01",0.2470984,8.588,-0.001993,2.2146,2.6713,3.4699,3.51641791044776,13.4672740014015,26.9782903663501,45.5965834428384
"CANDIDATE",5084942,"K00161.01",0.6923792,4.155,4.776e-05,-0.13059,-0.22322,0.25861,15.2115384615385,10.0946293087998,-0.343582089552239,3.05685579196217
"CANDIDATE",8107380,"K00162.01",0.48998,6.646,7.939e-05,0.13992,-0.1124,0.17948,6.85365853658537,10.1336660428363,1.54852941176471,1.86375908618899
"CANDIDATE",6851425,"K00163.01",0.6325306,7.333,0.0001603,-0.54753,-0.44143,0.70332,14.7307692307692,10.7056257057797,-1.64932773109244,5.91025210084034
"FALSE POSITIVE",5652237,"K00164.01",0.332216,3.163,-0.002663,8.7401,3.6568,9.4742,2.23033707865169,10.5276180772869,121.463888888889,131.952646239554
"CANDIDATE",9527915,"K00165.01",0.6193336,9.245,-0.0005696,0.21173,-0.034654,0.21455,13.3166666666667,13.0216269496144,0.221163793103448,1.86565217391304
"CANDIDATE",2441495,"K00166.01",0.6196226,7.534,0.0001245,0.14194,0.39849,0.42302,13.25,10.6215518859073,-1.74662638469285,4.0287619047619
"CANDIDATE",11666881,"K00167.01",0.4423788,7.731,2.635e-06,-0.061671,0.087494,0.10704,5.71784232365145,16.2298070682636,-0.758564154786151,1.11966527196653
"CANDIDATE",11512246,"K00168.01",0.5040364,7.441,0,-0.046399,0.24053,0.24496,16.5,12.5781937768783,-0.802519083969466,1.74971428571429
"CANDIDATE",11512246,"K00168.02",0.5040364,5.429,0,-0.25081,0.07573,0.26199,16.5,7.72667774511057,-0.897878787878788,0.777418397626113
"CANDIDATE",11512246,"K00168.03",0.5040364,6.044,0,0.05883,-0.60794,0.61078,16.5,9.17356039988143,-0.0601889250814332,1.54627848101266
"FALSE POSITIVE",6185711,"K00169.01",0.3034312,2.621,-0.003187,9.2468,-0.24645,9.2501,4.23333333333333,3.81605505342355,54.0915151515152,54.4123529411765
"FALSE POSITIVE",11044770,"K00170.01",0.43044,8.238,-0.003068,6.5578,5.3812,8.483,2.73648648648649,12.3288270094324,24.4696296296296,22.2068062827225
"CANDIDATE",7831264,"K00171.01",0.411975,4.086,-4.498e-05,0.091527,-0.043638,0.1014,5.59922178988327,8.93543748386859,0.175129770992366,0.889473684210526
"CANDIDATE",7831264,"K00171.02",0.411975,5.367,-1.641e-05,0.16056,-0.1709,0.23449,5.59922178988327,7.77099255044721,0.561245398773006,1.19637755102041
"CANDIDATE",8692861,"K00172.01",0.4167778,4.251,-2.721e-05,0.012541,-0.073401,0.074465,8.05982905982906,6.63671224265284,0.318239669421488,0.695934579439252
"CANDIDATE",8692861,"K00172.02",0.4167778,9.851,-0.0002438,0.068819,-1.5722,1.5737,8.05982905982906,10.6887216744508,0.265845901639344,2.55056726094003
"CANDIDATE",11402995,"K00173.01",0.5093904,5.817,-0.0001396,-0.14424,0.22865,0.27034,6.4406779661017,9.86098750641794,-0.345545267489712,2.67663366336634
"CANDIDATE",10810838,"K00174.01",0.6157084,8.623,-0.0002601,0.23161,0.60634,0.64907,15.9318181818182,10.1785604496948,0.664900662251656,2.97738532110092
"FALSE POSITIVE",8323753,"K00175.01",0.34842,3.532,-0.00253,6.3238,4.5131,7.769,2.70412371134021,10.0477234340748,44.1083333333333,59.7615384615385
"CANDIDATE",6442377,"K00176.01",0.4405812,8.133,-2.005e-05,-0.068051,0.22565,0.23569,5.60147601476015,11.0009846827133,-0.9695,1.17258706467662
"CANDIDATE",6803202,"K00177.01",0.5148528,3.94,-8.769e-05,0.45446,0.021297,0.45495,6.98648648648649,5.37418147801684,1.63939252336449,2.30939086294416
"FALSE POSITIVE",11455491,"K00178.01",0.324958,14.58,0.007375,-7.8767,-4.3146,8.981,4.47838616714697,25.3375476272948,-116.931137724551,131.109489051095
"CANDIDATE",9663113,"K00179.01",0.3922136,7.942,-0.0001572,0.12772,-0.07622,0.14874,5.62337662337662,11.7447031484941,1.11535135135135,1.55423197492163
"CANDIDATE",9663113,"K00179.02",0.3922136,10.13,-4.92e-05,-0.00053226,-0.061283,0.061286,5.62337662337662,11.3057465703722,-0.033969696969697,0.103001680672269
"CANDIDATE",9573539,"K00180.01",0.5254048,6.823,-2.201e-05,-0.091387,0.1782,0.20027,7.8256880733945,10.3711862885858,-0.560622837370242,1.58944444444444
"FALSE POSITIVE",12504988,"K00181.01",0.394674,9.6,0.002842,-0.10326,-0.12331,0.16084,2.96561604584527,27.6752047029183,-1.29751470588235,2.38635014836795
"CANDIDATE",5376836,"K00182.01",0.359859,9.162,8.307e-05,0.098297,0.26946,0.28682,3.54032258064516,32.7840717891195,0.413188622754491,4.14479768786127
"CANDIDATE",9651668,"K00183.01",0.5109264,-1.735,-0.001386,0.0022765,0.032006,0.032087,7.96666666666667,14.0457583547558,-0.115911676646707,0.478910447761194
"FALSE POSITIVE",7972785,"K00184.01",0.3564128,9.469,0.00109,-0.073771,-0.072551,0.10347,2.9254498714653,27.0130068859985,-0.0754499252615844,1.50174165457184
"FALSE POSITIVE",4178389,"K00185.01",0.3220184,4.477,-0.009349,-0.049677,0.033647,0.06,3.83412322274881,10.8560672729051,-2.26617210682492,0.879765395894428
"CANDIDATE",12019440,"K00186.01",0.5222252,-0.08302,-0.0008932,0.063976,-0.051815,0.082327,6.10240963855422,10.5883263130749,0.303353293413174,1.21426253687316
"FALSE POSITIVE",7023960,"K00187.01",0.4710776,15.4,-0.0006482,-0.034526,0.058377,0.067823,3.28807947019868,26.8969416602416,-0.0745127055306427,1.00478518518519
"CANDIDATE",5357901,"K00188.01",0.6731282,0.5079,-4.848e-05,-0.069793,-0.12464,0.14285,13.4603174603175,8.91176219355941,-0.0102577844311377,2.09150805270864
"CANDIDATE",11391018,"K00189.01",0.6279658,7.693,-0.0003632,0.071134,0.23734,0.24777,9.93506493506493,12.4609665427509,0.019889552238806,3.41280991735537
"FALSE POSITIVE",5771719,"K00190.01",0.6673476,5.47,2.5e-05,0.0015849,-0.06946,0.069478,3.12950600801068,29.4931166030851,-0.632272047832586,1.00692753623188
"CANDIDATE",5972334,"K00191.01",0.591528,2.079,-0.0001327,-0.019134,0.11616,0.11773,9.85555555555556,4.94294074615947,-2.17588235294118,1.49783715012723
"CANDIDATE",5972334,"K00191.02",0.591528,2.319,1.011e-05,-0.11228,0.17509,0.208,9.85555555555556,5.96728530054968,-0.401319612590799,0.335483870967742
"CANDIDATE",5972334,"K00191.03",0.591528,1.089,7.048e-06,0.53197,0.64596,0.83681,9.85555555555556,3.4327377258855,1.78586046511628,3.01010791366906
"CANDIDATE",5972334,"K00191.04",0.591528,5.68,0.0004393,0.059186,0.36201,0.36682,9.85555555555556,6.69147418267541,-0.343008163265306,1.46143426294821
"CANDIDATE",7950644,"K00192.01",0.4066656,1.864,0.0004139,0.033497,-0.13009,0.13433,4.45779220779221,9.56787480623016,-0.0603038922155689,1.97835051546392
"FALSE POSITIVE",10799735,"K00193.01",0.3884428,13.63,0.0007782,-0.050592,0.15315,0.16129,2.94134897360704,22.6706743906438,-1.59017857142857,2.39302670623145
"CANDIDATE",10904857,"K00194.01",0.4011664,6.117,0.000865,0.11931,0.0048964,0.11941,3.19230769230769,28.4989824472145,-0.222544910179641,1.76381093057607
"CANDIDATE",11502867,"K00195.01",0.4325744,-0.9526,0.001059,-0.038059,0.09166,0.099248,7.525,2.56168869834465,-0.0269686098654708,1.45524926686217
"CANDIDATE",9410930,"K00196.01",0.4999624,1.011,-0.000621,0.012693,0.10932,0.11005,15.2741935483871,30.0840504302582,0.0401691616766467,1.62555391432792
"CANDIDATE",2987027,"K00197.01",0.645426,7.634,-0.0001924,0.25841,-0.44704,0.51636,15.375,13.0469182141446,0.0489748148148148,7.46184971098266
"FALSE POSITIVE",10666242,"K00198.01",0.620495,9.356,-0.0004984,-0.054361,-0.19852,0.20583,7.29007633587786,13.4504459364666,0.201831610044313,2.69058823529412
"CANDIDATE",10019708,"K00199.01",0.4926752,-1.612,0.002655,-0.047605,-0.1096,0.11949,4.31377551020408,11.388264777048,-0.120396706586826,1.77022222222222
"FALSE POSITIVE",10019708,"K00199.02",0.4926752,13.65,-0.04034,1.1459,13.138,13.188,4.31377551020408,21.3182807110639,15.7251700680272,176.546184738956
"CANDIDATE",6046540,"K00200.01",0.5451224,2.296,-0.0005434,0.032724,0.055156,0.064133,10.7,10.8469745688395,-0.261925373134328,0.933522561863173
"CANDIDATE",6849046,"K00201.01",0.6794188,0.9429,0,-0.018012,0.061415,0.064002,6.31137724550898,11.26588536898,-0.0944388059701492,0.949584569732938
"CANDIDATE",7877496,"K00202.01",0.591344,-1.439,-0.003873,0.00089184,0.045238,0.045246,12.65625,27.9262756491738,0.898772189349113,0.668330871491876
"CANDIDATE",10619192,"K00203.01",0.6319096,-2.723,-0.01007,-0.0085434,-0.066289,0.066838,16.4193548387097,26.5434530706837,-0.158278443113772,0.977163742690058
"CANDIDATE",9305831,"K00204.01",0.5807008,-1.036,0.004011,-0.0067216,0.21976,0.21986,12.0413223140496,6.08018013608106,0.159603524229075,3.1863768115942
"CANDIDATE",7046804,"K00205.01",0.5706248,6.976,-0.001331,0.083723,0.16188,0.18225,7.47572815533981,13.8825459970164,-0.249326500732064,2.62987012987013
"CANDIDATE",5728139,"K00206.01",0.3859896,0.9294,-0.001888,-0.022092,-0.076392,0.079522,4.35926773455378,9.64593301435407,-0.197837037037037,1.15752547307132
"CANDIDATE",3762468,"K00208.01",0.4686352,2.323,-0.00131,-0.03508,-0.16763,0.17126,3.11702127659574,12.4269196371534,0.161839762611276,2.51114369501466
"CANDIDATE",10723750,"K00209.01",0.389029,6.779,-0.0001567,0.060726,-0.062657,0.087255,5.55731225296443,10.2387089844799,0.0131093841642229,1.25546762589928
"CANDIDATE",10723750,"K00209.02",0.389029,4.341,0.0002356,0.049293,-0.056885,0.075271,5.55731225296443,7.97461427689776,-0.206150684931507,1.05274125874126
"FALSE POSITIVE",10602291,"K00210.01",0.3852592,5.326,-0.0003883,0.054216,-0.070473,0.088915,3.16857142857143,10.0871605372749,-0.0973099415204678,1.26120567375887
"CANDIDATE",10656508,"K00211.01",0.52884,11.27,0.001418,-0.129,0.014525,0.12981,6.18357487922705,13.8248883141312,-0.433680555555556,1.70131061598951
"CANDIDATE",6300348,"K00212.01",0.3460362,4.229,-0.000638,-0.010932,-0.15143,0.15182,3.1023102310231,10.9609116809117,1.94285714285714,2.13530239099859
"FALSE POSITIVE",9164836,"K00213.01",0.325174,21.67,-0.0008935,0.24122,-0.053328,0.24704,3.24163568773234,28.989898989899,0.917886904761905,3.62228739002933
"CANDIDATE",11046458,"K00214.01",0.6971144,0.1748,-0.001449,0.19406,0.1426,0.24082,7.80833333333333,6.94093797276853,-0.0366118980169972,3.24118438761777
"FALSE POSITIVE",12508335,"K00215.01",0.33518,6.982,0.002166,-0.047938,-0.0069266,0.048436,3.76,10.7466851375421,-0.736072463768116,0.702989840348331
"CANDIDATE",6152974,"K00216.01",0.6671472,5.383,-0.0009789,0.14277,0.11999,0.1865,11.3684210526316,8.23156636110004,-0.9100693481276,2.26060606060606
"CANDIDATE",6152974,"K00216.02",0.6671472,3.593,-6.409e-06,0.54422,-0.199,0.57946,11.3684210526316,4.66234507501631,1.67488151658768,2.19492424242424
"CANDIDATE",9595827,"K00217.01",0.62379,1.4,0.0009357,-0.12186,-0.091228,0.15223,15.0338983050847,11.1805516857063,-0.165298507462687,2.21909620991254
"FALSE POSITIVE",9838975,"K00218.01",0.433532,23.1,-0.0001226,0.21245,0.29883,0.36666,7.41573033707865,32.0878110859729,-0.0394200298953662,5.44005934718101
"CANDIDATE",6305192,"K00219.01",0.4266104,6.329,0.0002142,-0.0070237,-0.11203,0.11225,5.6804979253112,16.6865659180095,0.0531101449275362,1.61976911976912
"CANDIDATE",7132798,"K00220.01",0.509705,1.909,0.0002716,-0.057595,-0.19427,0.20263,4.71590909090909,9.66148052108415,0.109885630498534,2.78337912087912
"CANDIDATE",7132798,"K00220.02",0.509705,2.267,0.0001799,0.83026,-0.8832,1.2122,4.71590909090909,3.60125633707367,1.30716176470588,1.95201288244767
"CANDIDATE",3937519,"K00221.01",0.6347136,1.125,-5.973e-05,0.058576,-0.021403,0.062364,4.85267857142857,7.99236983842011,0.00632093704245974,0.90121387283237
"CANDIDATE",3937519,"K00221.02",0.6347136,0.8632,0.0001177,-0.3432,-0.44184,0.55947,4.85267857142857,1.5172465546043,-0.551363004172462,0.707294563843236
"CANDIDATE",4249725,"K00222.01",0.625576,4.554,-0.0002413,-0.27439,0.030955,0.27613,6.13978494623656,7.18852424126335,-1.5687074829932,3.69651941097724
"CANDIDATE",4249725,"K00222.02",0.625576,4.96,-4.172e-05,-0.28686,-0.014746,0.28724,6.13978494623656,6.54223487356017,-1.61866666666667,3.21657334826428
"CANDIDATE",4545187,"K00223.01",0.4671488,4.37,-0.0002351,0.17524,0.12327,0.21426,6.37837837837838,9.37417879215534,0.0831952095808383,2.40741573033708
"CANDIDATE",4545187,"K00223.02",0.4671488,6.666,0.0003081,-0.040221,0.30509,0.30773,6.37837837837838,7.81187221911385,-1.55046875,1.88791411042945
"FALSE POSITIVE",5547480,"K00224.01",0.4262712,3.392,0.005859,-2.8236,-3.4677,4.4719,3.08888888888889,5.92281955430719,-36.0503144654088,56.3921815889029
"FALSE POSITIVE",5801571,"K00225.01",0.4448568,-2.397,-0.001055,-0.0073105,0.098338,0.09861,5.64383561643836,10.0346461187215,0.643047263681592,1.2310861423221
"CANDIDATE",5959753,"K00226.01",0.6698452,9.723,0.0002362,0.053007,0.34384,0.3479,12.8636363636364,14.6834439646839,-0.364490238611714,3.74086021505376
"CANDIDATE",3847907,"K00229.01",0.600218,0.9725,0.000767,0.32503,-0.016731,0.32546,3.6241610738255,6.13419063922174,5.44894810659187,4.61645390070922
"FALSE POSITIVE",3862246,"K00230.01",0.5630592,9.585,-0.002638,-0.18356,0.019493,0.18459,5.01714285714286,16.4383046879813,-7.19798234552333,2.59985915492958
"FALSE POSITIVE",4043443,"K00231.01",0.6686998,4.278,-0.0003026,-0.02148,0.10689,0.10903,16.0714285714286,4.64110869596102,-0.474939393939394,1.16734475374732
"CANDIDATE",4833421,"K00232.01",0.3757664,4.287,0.0002824,-0.0051115,-0.047232,0.047508,6.3015873015873,8.3977358490566,0.469406896551724,0.535603156708005
"CANDIDATE",4833421,"K00232.02",0.3757664,5.02,1.418e-05,-0.067022,-0.11443,0.13261,6.3015873015873,8.77622311954174,-0.525904954499494,1.06088
"CANDIDATE",4833421,"K00232.03",0.3757664,8.095,8.637e-05,0.18952,-0.48972,0.52512,6.3015873015873,10.1125984999525,0.433289183222958,1.71048859934853
"CANDIDATE",4833421,"K00232.04",0.3757664,4.864,3.759e-05,0.22906,-0.26344,0.3491,6.3015873015873,6.2148100519745,1.49746987951807,1.19554794520548
"CANDIDATE",4833421,"K00232.05",0.3757664,5.384,0.0001127,-0.12236,0.14915,0.19292,6.3015873015873,6.36891355496884,-0.25686779661017,0.367466666666667
"FALSE POSITIVE",5023956,"K00233.01",-0.1298338,-1.623,-0.2306,-2.5148,8.3586,8.7287,7.625,1.84073798680175,-37.4287856071964,130.865067466267
"CANDIDATE",8491277,"K00234.01",0.4471596,5.97,0.0001132,0.0066255,0.027461,0.028249,3.36363636363636,10.1967873135861,0.276438653637351,0.229666666666667
"CANDIDATE",8107225,"K00235.01",0.6464976,4.835,-6.52e-05,0.14557,-0.31938,0.35099,7.11504424778761,7.96418083602219,2.65196195005945,3.62592975206612
"FALSE POSITIVE",8453211,"K00236.01",0.3944382,0.9307,0.05002,0,0,0,3.60082304526749,3.48366774313092,0,0
"CANDIDATE",8041216,"K00237.01",0.5003708,6.121,5.715e-05,-0.10473,-0.17314,0.20235,6.91275167785235,10.1598676009113,0.130505561172902,1.56860465116279
"CANDIDATE",7219825,"K00238.01",0.3685308,4.443,-0.0002136,0.26185,0.14316,0.29843,6.1105527638191,6.61300745218615,2.30475524475524,2.04404109589041
"CANDIDATE",7219825,"K00238.02",0.3685308,12.21,0.0001266,-0.77841,0.056375,0.78044,6.1105527638191,13.046971330624,-0.362984536082474,0.340803493449782
"CANDIDATE",7219825,"K00238.03",0.3685308,2.63,-3.247e-05,-0.46362,0.16586,0.4924,6.1105527638191,3.10082024374855,-0.678409090909091,0.896903460837887
"CANDIDATE",6383785,"K00239.01",0.5367664,2.835,0.001095,-0.05571,-0.093223,0.1086,6.04975124378109,6.98746477855646,3.29809523809524,1.02452830188679
"CANDIDATE",6383785,"K00239.02",0.5367664,3.096,0.000182,0.033174,0.12949,0.13367,6.04975124378109,5.04872489380282,0.880088691796009,0.491433823529412
"CANDIDATE",8026752,"K00240.01",0.3884472,6.241,-0.0001089,0.064958,0.09295,0.1134,3.15963855421687,13.2881505873102,1.16436268068331,1.45012787723785
"CANDIDATE",11288051,"K00241.01",0.5177372,7.585,-0.0001273,-0.16666,0.12762,0.20991,14.7954545454545,10.3729900364999,0.224512195121951,1.59022727272727
"CANDIDATE",11288051,"K00241.02",0.5177372,6.615,-2.438e-05,0.17643,-0.24541,0.30225,14.7954545454545,8.01360898583754,2.52754601226994,1.10714285714286
"CANDIDATE",11288051,"K00241.03",0.5177372,2.915,-6.079e-06,-0.095935,-0.13101,0.16238,14.7954545454545,4.09830225659498,0.410857142857143,0.63678431372549
"FALSE POSITIVE",3642741,"K00242.01",0.5861328,7.258,-0.0005473,-0.023749,-0.10022,0.10299,3.48484848484848,14.9539224263634,-1.55292439372325,1.41275720164609
"FALSE POSITIVE",9592579,"K00243.01",0.4533772,-0.84,0,-1.9314,6.2484,6.5401,3.02052785923754,6.90898058252427,-10.8651162790698,97.6134328358209
"CANDIDATE",4349452,"K00244.01",0.3769672,1.728,1.748e-05,0.8569,0.43472,0.96086,17.4722222222222,4.97618220956878,0.76877947295423,1.25602614379085
"CANDIDATE",4349452,"K00244.02",0.3769672,4.923,-3.298e-05,1.1684,0.69219,1.3581,17.4722222222222,11.7557260650481,1.27993399339934,1.90476858345021
"CANDIDATE",8478994,"K00245.01",0.4979972,4.981,-0.0006645,1.8635,2.5581,3.1649,22.9705882352941,6.75382593909414,2.23913043478261,3.39946294307197
"CANDIDATE",8478994,"K00245.02",0.4979972,3.5,-2.097e-05,-1.6764,3.4468,3.8329,22.9705882352941,4.61131674279414,-1.08033333333333,4.11255364806867
"CANDIDATE",11295426,"K00246.01",0.5061944,2.193,0.0001224,-0.84625,-2.1032,2.267,17.8805970149254,6.90823908197804,-2.01373182552504,2.55005624296963
"CANDIDATE",11295426,"K00246.02",0.5061944,0.899,1.555e-05,-0.27394,-2.6755,2.6895,17.8805970149254,1.73576567043403,-0.36020202020202,2.7899377593361
"CANDIDATE",11852982,"K00247.01",0.5166824,9.865,-0.0001805,-0.13818,-0.23851,0.27565,10.18,12.5405204962244,-0.18224,2.17047244094488
"CANDIDATE",5364071,"K00248.01",0.5301488,3.745,1.155e-05,-0.21845,0.071895,0.22998,13.1463414634146,6.00694782493251,-1.19143876337693,2.51619256017506
"CANDIDATE",5364071,"K00248.02",0.5301488,5.498,-0.0001929,-0.2081,0.069615,0.21944,13.1463414634146,9.49804008170927,-0.775954198473282,1.72787401574803
"CANDIDATE",5364071,"K00248.03",0.5301488,3.273,0.00012,-0.0044002,-0.12061,0.12069,13.1463414634146,4.70039210644726,0.359509803921569,0.529342105263158
"CANDIDATE",5364071,"K00248.04",0.5301488,4.542,6.385e-05,-0.30453,-0.6188,0.68967,13.1463414634146,5.41846545385993,-1.39733944954128,2.01657894736842
"CANDIDATE",9390653,"K00249.01",0.4718682,9.488,0.001125,0.048043,-0.042319,0.064024,6.58928571428571,12.967481884058,-7.13935617860852,0.547213675213675
"CANDIDATE",9757613,"K00250.01",0.582312,8.379,-0.0006605,0.082592,-0.1045,0.1332,13.0975609756098,11.5239400057687,-1.08797435897436,1.54345307068366
"CANDIDATE",9757613,"K00250.02",0.582312,9.722,0.0005987,0.011297,-0.029291,0.031394,13.0975609756098,12.4394055675713,-1.41726618705036,0.298990476190476
"CANDIDATE",9757613,"K00250.03",0.582312,5.001,-0.001088,0.15484,-0.24197,0.28727,13.0975609756098,5.64934638221972,-0.32578417266187,1.81816455696202
"CANDIDATE",9757613,"K00250.04",0.582312,5.503,1.369e-05,0.33206,-0.083212,0.34233,13.0975609756098,7.92067936484545,0.746107784431138,2.0019298245614
"CANDIDATE",10489206,"K00251.01",0.5289748,5.126,0.003124,-0.040022,0.19597,0.20001,12.0952380952381,9.06554232804233,0.462385786802031,2.36139315230224
