"koi_disposition","kepid","kepoi_name","tce_dor","tce_sradius_prov","tce_fwm_pdeco","tce_incl_sn","tce_albedo_sn"
"FALSE POSITIVE",4932691,"K06474.01",23.380199,0,0.008818,413.443396226415,2.01316496507254
"CANDIDATE",4939265,"K06475.01",571.11503,0,0.0001012,14.2594354582937,0.0304192472606003
"FALSE POSITIVE",4940201,"K06476.01",5.6370742,0,-0.006732,132.712456344587,2.26554039419537
"FALSE POSITIVE",4946680,"K06477.01",8.6971032,0,-0.0002184,171.074210742107,1.0064858490566
"FALSE POSITIVE",4947726,"K06478.01",10.576551,0,0.004195,8106.00375234522,0
"FALSE POSITIVE",4948863,"K06479.01",20.838511,0,-0.03433,1660.34155597723,3.8638928067701
"FALSE POSITIVE",4949214,"K06481.01",1.2447682,0,-0.06177,188.633225954901,0
"FALSE POSITIVE",4950557,"K06483.01",49.720915,0,0.008167,4603.1007751938,1.63541666666667
"FALSE POSITIVE",5000179,"K06485.01",1.8370521,0,8.502e-05,6.92831105710814,0.644865854972524
"FALSE POSITIVE",5017058,"K06486.01",2.5476239,0,0,4747.57281553398,0.788476118271418
"FALSE POSITIVE",5018787,"K06487.01",3.2808767,0,0.00155,240.166975881262,7.30255839822024
"FALSE POSITIVE",5021732,"K06490.01",20.983964,0,-0.003941,2546.88410017472,2.6825741142444
"FALSE POSITIVE",5022440,"K06491.01",9.9897794,0,0.0008071,1123.95487723955,2.95691354548015
"FALSE POSITIVE",5022900,"K06492.01",1.1121386,0,4.17e-05,0.137684729064039,0.382250735097568
"FALSE POSITIVE",5024126,"K06493.01",2.0293901,0,0.0008345,0.619863680623174,0.57776560788609
"FALSE POSITIVE",5025217,"K06496.01",1.2120148,0,-3.677e-06,1.37729954876779,1.22017109410176
"FALSE POSITIVE",5025294,"K06498.01",6.2497819,0,0.005074,298.743068391867,2.68847795163585
"FALSE POSITIVE",5026187,"K06499.01",1.2872813,0,1.105e-05,1.15268753691672,0.193924800889054
"FALSE POSITIVE",5031882,"K06501.01",1.0229456,0,-1.159e-06,0.000161074306177261,0.303668639053254
"FALSE POSITIVE",5036516,"K06502.01",2.9068696,0,-0.08912,162.649785213656,0.694428066037736
"FALSE POSITIVE",5036530,"K06503.01",1.1955461,0,3.151e-05,0.698805760449596,1.13438320209974
"FALSE POSITIVE",5036538,"K06504.01",4.7434573,0,0,832.837301587302,3.83046110852352
"FALSE POSITIVE",5042785,"K06507.01",1.0107844,0,0,0.175839630562553,0.152256728778468
"FALSE POSITIVE",5078879,"K06508.01",7.4842426,0,0.001081,37.0276292335116,1.56868327402135
"FALSE POSITIVE",5080346,"K06509.01",1.3845483,0,6.424e-05,0.840136607578468,1.53836234687299
"FALSE POSITIVE",5080652,"K06510.01",7.7175642,0,-0.0003544,-89.26,0
"FALSE POSITIVE",5083252,"K06512.01",2.2421423,0,-3.455e-05,-87.44,0
"FALSE POSITIVE",5091614,"K06515.01",31.59641,0,-0.002899,6656.36774679729,2.42266208367903
"FALSE POSITIVE",5095269,"K06518.01",39.186078,0,0.0002425,3558.5874799358,2.45341614906832
"FALSE POSITIVE",5111801,"K06521.01",1.0404713,0,-2.383e-05,0.172549889135255,0.218694677209961
"FALSE POSITIVE",5112198,"K06522.01",1.0340204,0,0.0001554,6.02146690518783,1.78847296494355
"FALSE POSITIVE",5113809,"K06523.01",1.6127171,0,0.0001667,0.644521912350598,1.16536661466459
"FALSE POSITIVE",5115178,"K06524.01",15.102947,0,0.009533,1157.81710914454,2.72431821393246
"FALSE POSITIVE",5125048,"K06528.01",1.3656652,0,-8.778e-08,0.105525773195876,0.49792531120332
"FALSE POSITIVE",5126627,"K06529.01",1.5184688,1,8.303e-05,0.268271954674221,0.504641350210971
"FALSE POSITIVE",5164794,"K06531.01",1.0210921,1,3.228e-05,0.319763252702007,0.427040816326531
"CANDIDATE",5171707,"K06532.01",5.6604398,0,0.0002388,2.37371134020619,0.527030851967167
"FALSE POSITIVE",5172274,"K06533.01",2.1385311,0,3.531e-05,8.14282172080337,2.13213839099625
"FALSE POSITIVE",5174492,"K06534.01",1.584158,0,-1.672e-05,0.573233892686969,1.023103511006
"FALSE POSITIVE",5174920,"K06535.01",1.4955909,0,7.075e-06,1.90673388548794,1.21203830369357
"FALSE POSITIVE",5181455,"K06536.01",14.416399,0,-0.02333,1910.61575811079,2.63892546747432
"FALSE POSITIVE",5193386,"K06537.01",9.160088,0,0,5.06186726659167,3.24854266030737
"CANDIDATE",5193439,"K06538.01",45.691983,0,-2.857e-05,30.6933425319076,1.1362512363996
"FALSE POSITIVE",5199978,"K06540.01",4.1054657,0,-0.0002739,3.36127409891031,0
"FALSE POSITIVE",5211470,"K06541.01",2.611678,0,8.967e-05,100.13353115727,0
"FALSE POSITIVE",5211470,"K06541.02",3.2889076,0,-0.0003895,2.48891873740766,0
"FALSE POSITIVE",5216727,"K06543.01",3.9817668,0,0,1083.50936487819,2.71773288439955
"FALSE POSITIVE",5218014,"K06544.01",10.646487,0,0.002233,872.268041237113,2.18963414634146
"FALSE POSITIVE",5255552,"K06545.01",40.057485,0,-0.0006526,13607.7592790591,5.40507302075327
"CANDIDATE",5263167,"K06546.01",4.1575422,0,-0.0001264,1.34683588317107,0.648687012065295
"FALSE POSITIVE",5266937,"K06547.01",4.4519527,0,0,-88.71,0
"FALSE POSITIVE",5269407,"K06548.01",3.805897,0,0,245.975948196115,2.83654297792391
"FALSE POSITIVE",5272571,"K06550.01",1.4199838,0,-2.861e-06,0.908878923766816,0.741346758967904
"FALSE POSITIVE",5282656,"K06551.01",3.7225598,0,0.001471,0.976373908577299,0.526833631484794
"FALSE POSITIVE",5284133,"K06552.01",17.817353,0,0.009169,4096.14491407339,3.39052287581699
"FALSE POSITIVE",5285607,"K06553.01",3.1453038,0,-0.0005796,1238.6895475819,1.81359223300971
"FALSE POSITIVE",5286786,"K06554.01",10.973949,0,-0.0009199,154.701166180758,1.89824236817761
"FALSE POSITIVE",5288543,"K06555.01",3.8841214,0,-0.003054,5733.06505700872,1.6074090311267
"FALSE POSITIVE",5294739,"K06556.01",3.7609039,0,-0.03045,-88.48,0
"CANDIDATE",5295206,"K06557.01",6.9420258,0,-0.0001102,3.96174079387853,1.03526858383071
"FALSE POSITIVE",5298620,"K06558.01",3.2129736,0,0.0001879,2.00934579439252,1.17161447742985
"FALSE POSITIVE",5300878,"K06559.01",4.8544901,0,-0.07999,-88.82,0
"FALSE POSITIVE",5306862,"K06561.01",4.2859514,0,-0.003535,2160.70087609512,1.86735445836404
"FALSE POSITIVE",5308778,"K06563.01",4.9156375,0,4.369e-05,260.753221010902,1.10948012232416
"FALSE POSITIVE",5310435,"K06564.01",4.542968,0,0.002113,2257.66871165644,1.26246418338109
"FALSE POSITIVE",5343976,"K06565.01",12.314828,0,-0.001531,33473.1670445956,3.40976933514247
"FALSE POSITIVE",5347537,"K06566.01",323.10742,0,0.01094,14272.322847156,1.90253961363143
"FALSE POSITIVE",5347784,"K06567.01",6.1987079,0,-0.03791,316.090167120093,0.487029288702929
"CANDIDATE",5353938,"K06568.01",18.486664,0,4.16e-05,4.89849414389292,0.533585945573545
"FALSE POSITIVE",5359678,"K06569.01",5.6478649,0,0.009397,124.239163848755,1.43274111675127
"FALSE POSITIVE",5385469,"K06571.01",5.7340003,0,-7.309e-05,4.28422696512233,1.50510948905109
"FALSE POSITIVE",5385667,"K06573.01",1.5972569,0,-6.802e-05,10.0513307984791,1.67294117647059
"FALSE POSITIVE",5389184,"K06575.01",2.636192,0,-0.001195,1.00951419922157,0.72023356181772
"FALSE POSITIVE",5393558,"K06576.01",24.040304,0,-0.2581,3394.82825164029,2.38066783831283
"FALSE POSITIVE",5397905,"K06577.01",2.7717701,0,6.245e-05,1.178500331785,0.761142322097378
"FALSE POSITIVE",5444392,"K06578.01",2.1104009,0,0,1436.47540983607,0
"CANDIDATE",5456979,"K06579.01",2.750909,0,-4.544e-05,2.51787648970748,1.21776984038397
"FALSE POSITIVE",5460835,"K06580.01",37.550424,0,-0.006607,577.394136807818,2.06929434202161
"FALSE POSITIVE",5462901,"K06581.01",22.468074,0,0.09476,1614.18047882136,8.5962225625319
"CANDIDATE",5466109,"K06582.01",8.6732784,0,-3.631e-05,4.71682398667407,1.08161393856029
"FALSE POSITIVE",5471010,"K06583.01",3.220514,0,0.000243,4.26696329254727,2.1540625
"FALSE POSITIVE",5471415,"K06586.01",1.833277,0,0,37.5063938618926,3.06317044100119
"FALSE POSITIVE",5471480,"K06587.01",1.8285843,0,0.0005149,14.7747747747748,3.08320493066256
"FALSE POSITIVE",5475712,"K06588.01",2.8587192,0,0.01583,-88,0
"FALSE POSITIVE",5479973,"K06589.01",2.7336799,0,-0.002018,215.298053527981,2.62446921443737
"FALSE POSITIVE",5513833,"K06591.01",1.1471634,0,0.0002172,0.00968086340953928,0.0962683438155136
"FALSE POSITIVE",5529501,"K06592.01",1.463774,0,-5.948e-06,1.08504996940649,1.59385716415685
"FALSE POSITIVE",5529560,"K06593.01",1.4962349,0,8.766e-06,0.0106176541136963,0.230103806228374
"FALSE POSITIVE",5530881,"K06594.01",15.519247,0,0,-89.63,0
"FALSE POSITIVE",5534476,"K06595.01",2.7325194,0,-3.852e-05,2.24409700063816,1.80404637417595
"FALSE POSITIVE",5534702,"K06596.01",3.9219848,0,-0.000561,-88.54,0
"FALSE POSITIVE",5535280,"K06597.01",102.57426,0,-0.03336,4557.02647657841,2.51304915180513
"FALSE POSITIVE",5553624,"K06599.01",31.699494,0,0.01064,-89.82,0
"CANDIDATE",5597361,"K06601.01",24.304447,0,7.871e-05,8.90329113924051,0.639810426540284
"FALSE POSITIVE",5598639,"K06602.01",1.739922,0,0,209.859154929577,0
"FALSE POSITIVE",5610698,"K06603.01",4.26119,0,0.006488,6710.46025104603,1.78620689655172
"FALSE POSITIVE",5621294,"K06606.01",2.5925501,0,-0.05293,-87.79,0
"FALSE POSITIVE",5621299,"K06607.01",1.3848405,0,-0.0002121,0.566543863688694,0.942402315484805
"FALSE POSITIVE",5622250,"K06608.01",27.274352,0,0.009778,6351.15606936416,3.67435640254096
"FALSE POSITIVE",5632781,"K06609.01",15.026137,0,0,-89.62,0
"FALSE POSITIVE",5647638,"K06611.01",1.1043786,0,-1.804e-05,2.28618152085037,0.949339207048458
"FALSE POSITIVE",5653126,"K06612.01",27.210194,0,0.009298,222.675449708639,0.278407720144753
"FALSE POSITIVE",5653126,"K06612.02",14.038351,0,0.000426,44.8200312989045,0.965095986038394
"FALSE POSITIVE",5686974,"K06613.01",1.4924107,0,4.143e-05,6.25530819714322,1.81493431666283
"FALSE POSITIVE",5696909,"K06614.01",7.1285021,0,-0.0009463,53.9667306461932,2.37546468401487
"FALSE POSITIVE",5700330,"K06616.01",27.953718,0,0.0002795,20794.9790794979,2.5356334841629
"CANDIDATE",5702770,"K06617.01",10.689034,0,0.0001544,3.66652415562206,0.645240431795878
"CANDIDATE",5716244,"K06619.01",2.7722708,0,-0.03728,484.099378881988,2.36380597014925
"FALSE POSITIVE",5725851,"K06620.01",1.1985724,0,7.856e-05,0.196125907990315,0
"FALSE POSITIVE",5731312,"K06621.01",32.716705,0,0,844.011406844106,5.90703801279639
"FALSE POSITIVE",5735878,"K06622.01",19.414979,0,0.00548,13868.8626476072,1.78541428025964
"FALSE POSITIVE",5736461,"K06623.01",9.9624353,0,0.008468,442.001042209484,3.0527289546716
"FALSE POSITIVE",5737869,"K06624.01",34.163928,0,0.0004974,9.13375270702279,0.468825065274151
"FALSE POSITIVE",5771589,"K06625.01",22.582381,0,0.0001413,409.217877094972,2.0253402158611
"FALSE POSITIVE",5781192,"K06626.01",18.814741,0,-0.0008506,4181.81818181818,3.58745247148289
"FALSE POSITIVE",5802285,"K06627.01",3.1992038,0,0,225.122249388753,2.24261201143947
"FALSE POSITIVE",5802470,"K06628.01",11.211818,0,0.001264,2407.5208913649,4.18742442563483
"FALSE POSITIVE",5807579,"K06629.01",36.456412,0,-0.006107,2593.16588785047,1.957928802589
"CANDIDATE",5809372,"K06630.01",21.664225,0,3.563e-05,67.8549382716049,1.49692780337942
"CANDIDATE",5860347,"K06631.01",6.2827861,0,-5.726e-05,2.88700564971751,0.69683257918552
"FALSE POSITIVE",5871918,"K06632.01",25.023041,0,0.01124,4190.47619047619,13.0355594102342
"FALSE POSITIVE",5894825,"K06633.01",1.1727679,0,-7.985e-06,1.05797527957622,1.55407364453465
"FALSE POSITIVE",5894972,"K06634.01",1.4013804,0,1.429e-06,1.09137895389704,1.42883548983364
"FALSE POSITIVE",5952309,"K06636.01",2.6888417,0,-0.0002453,1.30337700682783,1.00399453379586
"FALSE POSITIVE",5952457,"K06637.01",2.7434785,0,0.0001839,0.874367518203135,0.540956175298805
"FALSE POSITIVE",5962514,"K06639.01",1.85922,0,0.001287,7.80431728190063,1.00895694885871
"FALSE POSITIVE",5962716,"K06640.01",4.5243059,0,0,4608.07736063709,3.9453125
"CANDIDATE",5966732,"K06641.01",12.064741,0,0.0002496,4.70831070070614,0.544092093831451
"FALSE POSITIVE",5977541,"K06642.01",2.2382007,0,-0.0002384,0.205779794602341,1.12837837837838
"FALSE POSITIVE",5983348,"K06644.01",21.142571,0,0.0008008,2153.73244641537,2.78330170777989
"FALSE POSITIVE",5990753,"K06645.01",10.214503,0,0,38.0636485880771,3.92260429018001
"CANDIDATE",6019971,"K06646.01",39.551197,0,6.366e-05,2.30699948533196,0.256179775280899
"FALSE POSITIVE",6029130,"K06647.01",40.808467,0,0.003161,-89.86,0
"FALSE POSITIVE",6041511,"K06649.01",1.6658372,0,1.147e-05,0.497795414462081,0.748435054773083
"FALSE POSITIVE",6042116,"K06650.01",7.2586129,0,-0.002113,1609.09625563615,1.50543962903513
"FALSE POSITIVE",6042663,"K06651.01",40.013076,0,-0.001142,6711.04387291982,3.17208413001912
"FALSE POSITIVE",6044064,"K06652.01",5.4894262,0,0,-88.96,0
"FALSE POSITIVE",6046311,"K06654.01",1.3584949,0,-2.468e-05,0.284642233856894,0.695806150978565
"FALSE POSITIVE",6048106,"K06655.01",3.9355446,0,0,556.804733727811,2.88493150684932
"FALSE POSITIVE",6048255,"K06656.01",1.0025845,0,0,1.82060606060606e-06,6.27091203453859e-06
"FALSE POSITIVE",6057750,"K06657.01",1.8778488,0,1.577e-05,0.149561167830915,0.59230516996393
"FALSE POSITIVE",6060580,"K06658.01",5.0800401,0,-0.0005342,1204.30107526882,4.24180327868852
"FALSE POSITIVE",6063448,"K06659.01",45.005508,0,0.04067,19303.6876355748,1.94417841017923
"FALSE POSITIVE",6103049,"K06662.01",2.2864333,0,0.001157,153.077629765733,2.91044776119403
"FALSE POSITIVE",6109688,"K06663.01",12.490299,0,0.009108,18484.5273420941,2.71321499013807
"FALSE POSITIVE",6111011,"K06664.01",25.513565,0,0.0001191,5.0865551067513,0.355142280976921
"FALSE POSITIVE",6128141,"K06665.01",5.8629353,0,0.0002153,35.0086281276963,2.67888365837256
"CANDIDATE",6128245,"K06666.01",2.9455978,0,-4.729e-05,1.01532620922385,0.702848575712144
"FALSE POSITIVE",6131659,"K06667.01",56.734047,0,0.02291,-89.9,0
"FALSE POSITIVE",6146838,"K06668.01",49.997241,0,0.0183,6469.09090909091,3.24098825435399
"FALSE POSITIVE",6147573,"K06669.01",38.066808,0,0.01332,743.708053691275,2.42948237059265
"FALSE POSITIVE",6152521,"K06670.01",1.0608841,0,-1.829e-05,0.0273489121676068,0.139484813533256
"FALSE POSITIVE",6185717,"K06671.01",25.583393,0,-0.008722,3924.93297587131,1.89471007121058
"CANDIDATE",6187508,"K06672.01",7.817066,0,0.000353,2.07183693760875,0.405867970660147
"FALSE POSITIVE",6205460,"K06673.01",3.507508,0,-0.03625,-88.37,0
"FALSE POSITIVE",6206751,"K06674.01",3.3483502,0,-0.0001694,958.931222167244,4.42401297998918
"FALSE POSITIVE",6207053,"K06675.01",1.9150179,0,-0.000179,0.901236363636364,0.819848293299621
"FALSE POSITIVE",6220470,"K06677.01",8.9015974,0,0,11229.7570850202,2.96435272045028
"FALSE POSITIVE",6228703,"K06678.01",5.2944314,0,-0.00183,517.462393721386,2.36706267922982
"FALSE POSITIVE",6231401,"K06679.01",10.885023,0,0.02509,1401.38522427441,3.26529255319149
"CANDIDATE",6265961,"K06680.01",7.483627,0,-0.0002065,2.61371500471846,0.589665653495441
"FALSE POSITIVE",6283224,"K06682.01",3.7014243,0,-0.008437,108.308436477451,4.81891673403395
"FALSE POSITIVE",6285094,"K06683.01",1.5688311,0,-0.0001582,1.88819660782278,0.936842105263158
"FALSE POSITIVE",6285396,"K06684.01",1.2171414,0,0.0002969,1.40016038492382,0.178766643307638
"FALSE POSITIVE",6285397,"K06685.01",2.6448684,0,0.0002398,1.87440507667901,0.993263473053892
"FALSE POSITIVE",6292732,"K06686.01",1.4416909,0,9.231e-05,0.949808359189633,1.422504957039
"CANDIDATE",6307000,"K06687.01",2.7474781,0,0.0002594,0.78947952502497,0.471987720644666
"FALSE POSITIVE",6311637,"K06688.01",3.1918069,0,0.01244,5955.55555555556,1.53936087295401
"CANDIDATE",6345758,"K06689.01",2.604489,0,-7.184e-05,1.05269515325381,0.729119638826185
"FALSE POSITIVE",6364126,"K06690.01",1.1296398,0,0.0001562,3.27745466985973,0.189316650625602
"FALSE POSITIVE",6364195,"K06691.01",1.431776,0,0.0002559,2.99817407181984,1.27437446074202
"FALSE POSITIVE",6364200,"K06692.01",1.9341172,0,0.0002148,1.7797331819472,1.47622259696459
"FALSE POSITIVE",6364247,"K06693.01",2.424962,0,8.057e-05,1.44943147815679,0.254565336249316
"FALSE POSITIVE",6364294,"K06694.01",2.1023404,0,0.0001966,1.03039422208847,1.13990173260926
"FALSE POSITIVE",6367628,"K06696.01",5.049606,0,-0.0007366,-88.87,0
"FALSE POSITIVE",6372268,"K06698.01",3.7829921,0,7.155e-05,158.400509121765,2.66286846668318
"FALSE POSITIVE",6384840,"K06699.01",3.3485794,0,1.275e-05,0.997050938337802,0.540417023707512
"FALSE POSITIVE",6386784,"K06700.01",1.6769637,0,-5.891e-05,1.26521739130435,1.16930572472594
"FALSE POSITIVE",6390236,"K06701.01",1.7691728,0,-1.985e-05,2.17975055025679,1.92515171948752
"FALSE POSITIVE",6421188,"K06702.01",25.53682,0,-0.03303,20525.3413561675,2.57986111111111
"FALSE POSITIVE",6421483,"K06703.01",3.5685594,0,-0.0001581,5971.4928732183,0.695475343162176
"CANDIDATE",6423922,"K06705.01",1.6485339,0,3.528e-05,0.229949389699315,0
"CANDIDATE",6436505,"K06707.01",56.01446,0,7.864e-05,10.594165085389,0.381224655312247
"FALSE POSITIVE",6436505,"K06707.02",24.551728,0,0.000297,8.66929133858268,0.585181733457595
"FALSE POSITIVE",6437993,"K06708.01",1.2024522,0,4.971e-06,0.957781663752186,1.6301824212272
"FALSE POSITIVE",6442246,"K06709.01",2.5625922,0,-1.001e-05,1.48392519436856,1.00466504944952
"FALSE POSITIVE",6443392,"K06710.01",4.861283,0,7.776e-05,504.643765903308,2.58459829692706
"FALSE POSITIVE",6447326,"K06711.01",1.4102508,0,-9.383e-05,0.0118598776921032,0.676570871894788
"FALSE POSITIVE",6448768,"K06712.01",20.705403,0,0.01632,13174.1573033708,2.52073906485671
"FALSE POSITIVE",6449291,"K06713.01",4.6899064,0,-6.754e-05,4,0.749177090190915
"FALSE POSITIVE",6449552,"K06714.01",51.201461,0,0.3201,-89.89,0
"CANDIDATE",6452742,"K06715.01",2.0437552,0,0.0003289,336.767036450079,1.61654804270463
"FALSE POSITIVE",6464285,"K06716.01",3.1247103,0,0.6426,-88.17,0
"FALSE POSITIVE",6466939,"K06717.01",4.2506143,0,0,1370.1448321264,5.70083816892327
"FALSE POSITIVE",6468938,"K06718.01",12.87325,0,-0.0003476,4404.7131147541,2.58221872541306
"FALSE POSITIVE",6471229,"K06719.01",2.0609356,0,-4.531e-06,1.37128818628498,1.31943286071726
"FALSE POSITIVE",6471230,"K06720.01",2.4094816,0,-9.344e-05,1.20720720720721,0.98
"FALSE POSITIVE",6521174,"K06721.01",11.708178,0,-0.003824,5.5048231511254,0.774476704929102
"FALSE POSITIVE",6521542,"K06722.01",7.1057247,0,0.02457,-89.19,0
"FALSE POSITIVE",6522353,"K06723.01",1.6988753,0,-0.0007162,0.510035211267606,0.584500875656743
"FALSE POSITIVE",6522750,"K06724.01",53.402663,0,0,-89.89,0
"FALSE POSITIVE",6523216,"K06725.01",13.964735,0,-5.571e-06,9.37402353921466,3.42167957117332
"FALSE POSITIVE",6531485,"K06726.01",2.5896628,0,-0.001152,129.617713853142,0
"FALSE POSITIVE",6543682,"K06728.01",3.8872895,1,0.01296,-88.53,0
"FALSE POSITIVE",6545018,"K06729.01",6.1952099,0,0,-89.08,0
"FALSE POSITIVE",6548447,"K06730.01",7.7140558,0,-0.02085,84.8162111215834,1.01351351351351
"CANDIDATE",6551106,"K06731.01",5.2368074,0,-6.406e-05,1.48047662694775,0.574088748019017
"FALSE POSITIVE",6584167,"K06732.01",1.3604323,0,1.208e-05,0.237144837144837,0.612896622313204
"CANDIDATE",6584278,"K06733.01",1.5052605,0,8.183e-05,0.51307251908397,0.716062176165803
"FALSE POSITIVE",6591789,"K06735.01",19.412386,0,0,-89.7,0
"FALSE POSITIVE",6593363,"K06736.01",29.869887,0,0.001132,25471.5909090909,1.85535670507477
"FALSE POSITIVE",6594972,"K06737.01",41.243356,0,-0.008188,-89.86,0
"FALSE POSITIVE",6595662,"K06738.01",8.7843056,0,-0.002064,16945.6794896578,2.80299041802675
"CANDIDATE",6603765,"K06739.01",26.149828,0,-0.0007157,7.50340715502555,0.436729396495782
"FALSE POSITIVE",6606282,"K06740.01",2.9070352,0,0.0005663,357.043305126929,0
"FALSE POSITIVE",6606669,"K06741.01",3.2204385,0,0.0001445,4.31151373465809,0
"FALSE POSITIVE",6607610,"K06742.01",31.132278,0,-0.00238,5914.56953642384,2.83004134129536
"FALSE POSITIVE",6610219,"K06743.01",9.4738523,0,-0.0001508,3426.37795275591,0.680622651637144
"FALSE POSITIVE",6610433,"K06744.01",1.0525202,0,0,0.321468926553672,0.9278413736713
"CANDIDATE",6628926,"K06746.01",10.153623,0,0.0001817,23.7178770949721,1.6771186440678
"FALSE POSITIVE",6629156,"K06747.01",1.0075157,0,-6.43e-05,1.92356241234222,0.654594338130634
"FALSE POSITIVE",6629588,"K06748.01",3.6511661,0,9.548e-05,304.092382495948,1.82889426957224
"CANDIDATE",6664842,"K06750.01",2.3263764,0,-1.38e-06,10.1786273895331,1.55919678714859
"FALSE POSITIVE",6665064,"K06751.01",3.0666695,0,-0.002783,1.71116846550915,0.924505928853755
"FALSE POSITIVE",6665064,"K06751.02",28.907035,0,-0.0006913,3.73467674223342,0.265788501785055
"CANDIDATE",6670610,"K06752.01",21.763082,0,-0.0005024,4.96717600452745,0.343268242548818
"FALSE POSITIVE",6672229,"K06754.01",54.105861,0,0.08088,-89.89,0
"FALSE POSITIVE",6676725,"K06755.01",1.2616246,0,0.0003482,1.16441262264651,1.75609756097561
"FALSE POSITIVE",6695889,"K06757.01",4.7520205,0,0,56.0248447204969,2.07901337792642
"FALSE POSITIVE",6697716,"K06758.01",2.9853438,0,-0.0463,575.578790141897,3.49930200093067
"FALSE POSITIVE",6698670,"K06760.01",20.225519,0,-0.0009429,12972.6585223967,2.56070774862721
"FALSE POSITIVE",6706287,"K06761.01",3.4466866,0,0,-88.34,0
"CANDIDATE",6763884,"K06763.01",14.307883,0,5.331e-06,14.2903965912815,1.49650664863647
"FALSE POSITIVE",6766748,"K06764.01",11.177489,0,0.001227,-89.49,0
"CANDIDATE",6768616,"K06765.01",13.619587,0,0.0001683,4.00415512465374,0.519966159052453
"FALSE POSITIVE",6768616,"K06765.02",10.124104,0,-0.0001484,3.59483488569009,0.6525
"FALSE POSITIVE",6778289,"K06767.01",33.75195,0,0,-89.83,0
"FALSE POSITIVE",6781047,"K06768.01",1.594105,0,-1.471e-05,2.22329376854599,1.45082680591819
"FALSE POSITIVE",6781535,"K06769.01",14.410199,0,4.583e-05,2494.93194323776,5.03484062268347
"FALSE POSITIVE",6792124,"K06770.01",1.1642468,0,-2.895e-05,0.520154316881735,0.536702767749699
"FALSE POSITIVE",6804648,"K06771.01",2.7739208,0,-8.183e-06,2.7030833650552,1.39814610461267
"FALSE POSITIVE",6806632,"K06772.01",8.1670048,0,-0.01414,30351.1883646683,2.15384615384615
"FALSE POSITIVE",6841577,"K06773.01",27.805611,0,0.001068,45371.6904276986,3.26822682268227
"CANDIDATE",6842345,"K06774.01",49.849133,0,0.001935,21785.1037851038,2.32856494096276
"FALSE POSITIVE",6852488,"K06775.01",3.2630171,0,0.002916,2479.7557840617,1.73905579399142
"CANDIDATE",6853172,"K06776.01",12.160394,0,-0.0002743,10.5588993981083,1.29697654704719
"CANDIDATE",6859546,"K06777.01",23.768885,0,0.0001989,10.5869591418585,0.626949102677258
"FALSE POSITIVE",6859813,"K06778.01",20.16393,0,0.0236,5077.59119861031,3.59502154140737
"FALSE POSITIVE",6863840,"K06779.01",3.8488153,0,0,-88.51,0
"FALSE POSITIVE",6864569,"K06780.01",236.79491,0,8.341e-05,-89.98,0
"FALSE POSITIVE",6864859,"K06782.01",71.477948,0,0,-89.92,0
"CANDIDATE",6867219,"K06783.01",13.287863,0,-0.0001953,4.65229110512129,0.661174047373841
"FALSE POSITIVE",6877673,"K06784.01",38.803018,0,-0.003529,-89.85,0
"CANDIDATE",6878408,"K06786.01",164.62984,0,0.00219,395.068251871422,1.8304311774461
"FALSE POSITIVE",6890618,"K06787.01",1.2239285,0,0,24.5116279069767,2.32594936708861
"FALSE POSITIVE",6927629,"K06789.01",12.664578,0,-0.001297,-89.55,0
"FALSE POSITIVE",6929016,"K06790.01",1.2839006,0,0.0003032,0.330685131195335,0.558262014483213
"FALSE POSITIVE",6936977,"K06791.01",120.52263,0,0.003435,3987.9786286732,1.97234542134099
"FALSE POSITIVE",6939670,"K06792.01",2.6849699,0,-0.001557,206.882959369315,2.91395045632334
"CANDIDATE",6947623,"K06793.01",6.8253228,0,-0.0002168,2.8794004879749,0.689937325905293
"FALSE POSITIVE",6949550,"K06795.01",5.5646635,0,-0.001375,469.737576772753,1.15053978408637
"FALSE POSITIVE",6950275,"K06796.01",40.247546,0,0.003294,22.7736477826198,1.02288428324698
"CANDIDATE",6956176,"K06798.01",2.9318027,0,1.48e-05,1.58192586093442,0.761242729465172
"FALSE POSITIVE",6962018,"K06799.01",7.1687864,0,0.1842,3873.87387387387,9.03619470253779
"FALSE POSITIVE",6965293,"K06800.01",4.653126,0,-0.002655,1118.55229410088,2.32874594093088
"FALSE POSITIVE",6967430,"K06801.01",5.3736367,0,0.0001399,2.75959252971138,0.970860927152318
"FALSE POSITIVE",7009828,"K06802.01",5.3832475,0,-0.0002417,647.461724415794,2.51106314085267
"FALSE POSITIVE",7025851,"K06803.01",5.6193052,0,-0.01017,224.275264156055,2.01852119809
"FALSE POSITIVE",7031132,"K06804.01",1.1147529,0,1.518e-06,0.394376899696049,0
"FALSE POSITIVE",7031732,"K06805.01",1.372825,0,2.274e-05,0.433242506811989,0.359872012045925
"FALSE POSITIVE",7031767,"K06806.01",2.2798198,0,-2.857e-05,-87.49,0
"FALSE POSITIVE",7031948,"K06807.01",1.2735012,0,-0.0003784,0.173865414710485,0
"FALSE POSITIVE",7031992,"K06808.01",1.1977784,0,3.427e-05,0.150601398601399,0.346304347826087
"FALSE POSITIVE",7032117,"K06809.01",1.2744416,0,0.0001161,0.363530778164925,0.622679127725857
"FALSE POSITIVE",7032383,"K06811.01",1.21167,0,0,0.263510971786834,0.143929003630496
"FALSE POSITIVE",7033713,"K06813.01",2.0327593,0,-0.000184,0.699967773122784,0.588808817295464
