"koi_disposition","kepid","kepoi_name","tce_dor","tce_chisqgof","tce_slogg_prov","tce_rb_tcount3","tce_fwm_sra","tce_fwm_pdeco","tce_duration_sn","tce_insol_sn","tce_ptemp_sn","tce_fwm_sdeco_sn","tce_dikco_mra_sn"
"FALSE POSITIVE",5471202,"K02911.01",1.6009007,3629,7,0,19.839318,0.0001794,31.236442516269,2.67900644853117,25.7636372260696,-2.16642857142857,-2.39070294784581
"FALSE POSITIVE",9640439,"K02912.01",3.5697629,5513,7,0,19.179491,-0.0003627,3.40052651372696,2.25416470671767,4.95756961340903,1.90676691729323,-1.71802816901408
"CANDIDATE",9693006,"K02913.01",4.7818727,3242,23,0,18.842129,4.542e-06,24.2477203647416,4.04691018263698,6.22210035168355,-0.267503136762861,-1.12415094339623
"CANDIDATE",6837283,"K02914.01",10.551184,1273,5,0,18.779421,-0.0001074,27.1282476506357,1.92870544090056,9.45371995752335,1.64530831099196,-3.58132530120482
"CANDIDATE",5613821,"K02915.01",6.8860353,1482,23,1,19.327864,7.598e-05,6.62295893122217,4.78286528286528,4.19058738788977,-1.34989429175476,-0.82328
"FALSE POSITIVE",7269881,"K02916.01",3.9597704,8970,7,0,19.182428,-1.005e-05,7.14573117062744,5.9186342280875,7.35167206040992,0.0885464333781965,0.377779527559055
"FALSE POSITIVE",3228945,"K02917.01",1.7201917,8642,7,0,19.319517,-1.048e-05,13.4807916181607,2.31380546916161,2.09832322184223,0.28641810918775,-8.55531914893617
"FALSE POSITIVE",7008149,"K02918.01",2.1917428,12110,7,0,18.770433,0.001855,4.78203883495146,5.07432500351822,4.17135288881169,-10.1575757575758,-54.4675052410901
"CANDIDATE",10332213,"K02919.01",9.2212401,3308,7,0,19.250066,0.0001535,2.97569650266746,2.81579985349637,3.20580848534959,-0.874074074074074,0.283859964093357
"CANDIDATE",7090524,"K02920.01",5.3033541,2075,26,0,18.721497,-0.0001666,4.9179229480737,3.46502518186905,5.34868246683499,0.843783783783784,-1.45646666666667
"CANDIDATE",6842807,"K02921.01",11.844949,471.4,7,0,18.956995,0.0002619,7.11199207135778,4.6140350877193,11.7051809210526,-0.468253968253968,-2.12608069164265
"FALSE POSITIVE",4381282,"K02922.01",2.4542119,4378,7,0,19.702553,0.001176,2.61162594776748,5.73650296064089,2.71262650656542,-6.59657534246575,14.201968503937
"CANDIDATE",9815053,"K02923.01",37.133338,943.2,7,0,18.893182,-0.0002906,9.58402662229617,4.57852882703777,1.97949791365533,1.63957219251337,-0.379211986681465
"CANDIDATE",7609553,"K02924.01",7.7358119,2291,7,2,19.496009,0,16.272365805169,5.50073035349109,4.41258220136229,-2.93995098039216,-0.139282548476454
"CANDIDATE",7609553,"K02924.02",54.975608,551.4,7,0,19.495963,0,2.21636771300448,5.49955396966994,2.85037947235273,-0.652110091743119,-0.408004722550177
"CANDIDATE",6974658,"K02925.01",3.1678692,7318,7,0,19.886543,4.411e-05,10.9099424595209,2.64795424836601,5.73933185991159,-1.10346456692913,-1.88483282674772
"CANDIDATE",10122538,"K02926.01",13.383589,488.4,54,0,18.889066,0.001212,3.28415926668576,8.55985915492958,3.08493014591742,-1.98497495826377,-1.22092233009709
"CANDIDATE",10122538,"K02926.02",17.650606,284.9,54,0,18.889072,-0.0002477,6.44257703081233,8.57142857142857,9.14319231615221,-0.0567992766726944,-1.74334763948498
"CANDIDATE",10122538,"K02926.03",26.475462,168,54,0,18.889068,-0.0005934,8.0444817456987,8.58333333333333,7.89149590163934,0.212367491166078,-0.928970873786408
"CANDIDATE",10122538,"K02926.04",26.313419,123,54,0,18.88905,-0.001915,12.5668449197861,8.59090909090909,12.1542528522401,1.21629297458894,-0.0794357798165138
"CANDIDATE",10122538,"K02926.05",69.165016,31.28,54,0,18.889066,0.001477,8.43705035971223,8.22222222222222,13.7520079372579,-0.924744897959184,-1.86046332046332
"CANDIDATE",5787131,"K02927.01",16.218071,563.3,7,0,19.369371,0.000224,9.06164383561644,2.51180698151951,8.91805125316812,0.383705357142857,-1.2207225433526
"FALSE POSITIVE",3230753,"K02928.01",11.453719,955.1,7,0,19.350003,-7.033e-05,7.46150860395912,3.8586118251928,7.44964192573581,0.25521327014218,5.97720828789531
"FALSE POSITIVE",8358012,"K02929.01",5.7273282,1103,7,0,19.264343,0.006825,9.89755713159968,3.83381088825215,2.10931677018634,-31.6831683168317,-15.9643584521385
"FALSE POSITIVE",4664046,"K02930.01",1.8878408,5497,7,0,19.620598,-0.001484,5.66432305750856,4.57891811782142,2.75116107704684,12.3504273504274,0
"CANDIDATE",8611257,"K02931.01",42.304308,179.3,23,0,19.047767,-0.0006285,13.4582132564842,8.39130434782609,11.9249578730575,1.37817258883249,0.915435897435897
"FALSE POSITIVE",3861611,"K02932.01",6.1622277,1137,7,0,19.623904,5.764e-05,3.4327502150846,2.56749811982953,6.10256248720331,-6.90967741935484,0
"FALSE POSITIVE",12416987,"K02933.01",164.58204,119.5,67,0,19.71189,0.002408,7.93177627535341,5.57142857142857,1.2051862669489,-0.11002024291498,-0.431075050709939
"FALSE POSITIVE",10964265,"K02934.01",1.616464,4120,7,0,19.03622,-0.00105,2.5551526140828,2.45779705784604,0,6.91654135338346,-3.4085046728972
"CANDIDATE",8259713,"K02935.01",10.053337,677.1,7,0,19.977352,-9.018e-05,16.0406646261478,2.54291417165669,9.98722020181325,-0.244109947643979,0.0713616751269035
"CANDIDATE",10880507,"K02936.01",7.9223674,1091,26,1,19.910811,-3.9e-05,4.7124227865477,5.57858910891089,3.00940961218022,0.561694915254237,4.5913829787234
"FALSE POSITIVE",9837578,"K02937.01",67.737353,3321000,70,0,19.633132,0.3927,-3.5,-45.15,0,-222.333333333333,-0.338892171344165
"FALSE POSITIVE",7821010,"K02938.01",106.86959,234400000,18,0,19.421326,0.01354,-2.5,-93.85,0,1521.37931034483,-0.4275
"FALSE POSITIVE",5473556,"K02939.01",12.721197,17080000,7,0,19.876674,-0.0357,4057.49207786329,1.43252119114188,31.0169138374801,-90.5263157894737,-0.312775330396476
"FALSE POSITIVE",9532424,"K02941.01",9.8288858,1289,7,0,19.619274,-0.008572,3.34257679180887,2.82484338416756,3.46419208482069,58.375,-27.5991253644315
"CANDIDATE",4385148,"K02942.01",13.545855,682.3,7,0,19.750962,-0.0002885,6.62546933667084,2.96381751442056,7.92576007024476,-2.16146341463415,-1.14438202247191
"CANDIDATE",4385148,"K02942.02",25.390745,224.1,7,0,19.75097,-0.0003899,5.20604544960313,2.96341463414634,5.23350310472337,-1.72982456140351,-0.553637566137566
"CANDIDATE",9838468,"K02943.01",26.774763,464.8,32,0,19.655418,-0.0001289,12.9878465109928,4.04444444444444,7.51711888165601,0.794760479041916,2.59915887850467
"FALSE POSITIVE",6781548,"K02944.01",6.0836406,813.3,7,0,19.537537,-0.03577,12.5203007518797,2.29497907949791,3.82202537836589,66.2080536912752,-19.7530864197531
"CANDIDATE",8617363,"K02945.01",60.878478,401.2,7,0,19.263671,0,1.78515665660456,3.21472937000887,2.0370766568281,-0.793680709534368,-0.623547557840617
"CANDIDATE",9642292,"K02946.01",15.708189,747,7,0,19.251113,0.0001713,4.92075636681605,2.5327295183203,5.11622564573791,0.101133603238866,-0.642861736334405
"CANDIDATE",6356692,"K02948.01",8.1230625,1157,32,0,19.292973,1.429e-05,11.3355555555556,2.74736247174077,4.73396670973626,-0.943100189035917,-0.406111869031378
"CANDIDATE",6026737,"K02949.01",6.925894,1127,23,0,19.058404,-4.789e-06,6.96252215750823,3.44109927435541,4.12922253641035,0.0553457943925234,-0.491819306930693
"CANDIDATE",6026737,"K02949.02",4.1508994,1780,23,0,19.058438,-4.094e-05,4.64612954186414,3.44114406952548,3.17556064002712,0.85037037037037,-3.41252252252252
"FALSE POSITIVE",6028860,"K02950.01",4.6682731,14340,7,0,19.128021,0.0001958,28.8097257562906,3.32309311246139,15.6869639131443,-2.43670886075949,-4.61942934782609
"CANDIDATE",4991208,"K02951.01",7.453938,1968,23,0,18.963958,3.185e-05,17.5636007827789,6.06682100389351,5.61196364122444,-0.798019801980198,-1.40352245862884
"FALSE POSITIVE",8243283,"K02952.01",1.5508998,3985,7,5,19.682021,8.106e-05,8.43169853144916,2.63385135981953,7.28484821860036,0.272828685258964,-46.458865248227
"FALSE POSITIVE",6778019,"K02953.01",2.0588442,5508,7,0,19.467794,-0.0003163,6.3036963036963,2.35291392157609,5.7189777275993,7.03639846743295,13.37025
"FALSE POSITIVE",4571536,"K02954.01",3.3319537,5464,7,0,19.62291,-2.784e-06,8.68607395751377,4.71768117215474,4.32306079024261,-1.01596899224806,-2.58368421052632
"FALSE POSITIVE",5108946,"K02955.01",1.8953836,8166,7,0,19.63144,-0.0002278,3.89265885256015,2.46837322716453,1.71111753024012,2.28514851485148,1.70250980392157
"CANDIDATE",8801316,"K02956.01",2.4766107,3624,23,0,18.896908,4.191e-06,11.0968597965502,2.56215523737754,3.16329163998041,-0.499022346368715,0.999467005076142
"CANDIDATE",10904004,"K02957.01",6.8594602,1994,26,0,18.822907,0.0001991,3.52890173410405,8.76792598303778,2.55024819235625,-0.94390243902439,0.908788627935723
"CANDIDATE",10597693,"K02958.01",42.222521,370,7,0,19.395276,0.0003826,4.4955268389662,2.40125786163522,3.75835014570724,-1.28073993471164,0.107078179696616
"CANDIDATE",7466270,"K02959.01",11.616031,471.5,7,0,19.818101,-0.000133,9.62506420133539,5.24352331606218,4.0691944526409,-6.35807860262009,1.52643153526971
"FALSE POSITIVE",10876237,"K02960.01",6.4448291,1669,5,0,19.82153,-0.001117,5.75969263010828,1.88615621252131,4.64854060566234,18.4199134199134,35.1884353741497
"CANDIDATE",10471515,"K02961.01",4.4612894,2401,23,0,19.48916,-1.354e-05,10.3772931810315,4.41116719242902,5.40144742443593,0.473192019950125,-0.745020920502092
"CANDIDATE",4935172,"K02962.01",4.58033,2616,7,0,19.657564,2.549e-05,7.58058674393336,2.37995006047365,3.87042013056932,0.232299741602067,1.05954003407155
"CANDIDATE",8760040,"K02963.01",13.275665,840.3,26,0,19.622431,-0.000357,7.54127931178021,4.51970074812968,7.15195178989027,2.08455882352941,0.0185097345132743
"CANDIDATE",8760040,"K02963.02",10.041191,1068,26,0,19.622461,-1.714e-05,4.18205999704448,4.51985130111524,3.33589171926547,0.016576,-2.03403118040089
"CANDIDATE",10098844,"K02964.01",15.291406,557,32,0,19.978392,0.0001607,12.5781161231678,4.14015151515151,8.3802056381758,-0.444589178356713,0.755176211453744
"FALSE POSITIVE",10098844,"K02964.02",12.80351,602.9,32,0,19.97845,-5.437e-05,8.94218134034165,4.14321926489227,3.51973543692776,0.53532967032967,0.407575163398693
"FALSE POSITIVE",8429415,"K02965.01",1.6438962,7379,5,1,19.420634,-0.0002179,10.691933240612,2.0029037401872,0,10.2359375,9.79346534653466
"FALSE POSITIVE",5014903,"K02966.01",11.578944,588.3,7,0,19.527233,-0.001129,3.79528082419408,2.69519832985386,7.4755938732459,2.56008820286659,-0.285076233183856
"CANDIDATE",5980783,"K02967.01",25.941655,481.8,7,0,19.81325,-0.0002501,7.81376064545047,3.10398230088496,7.05395186365207,0.463873626373626,-0.0372554112554113
"CANDIDATE",8873090,"K02968.01",6.4006478,1625,23,1,19.105322,-2.224e-05,15.1862316979193,2.45174292544616,6.07191753241524,0.862435677530017,-1.10563076923077
"FALSE POSITIVE",8560804,"K02969.01",4.9572938,812.8,18,0,19.474645,-0.0002234,20.9012131715771,3.19030004110152,5.08485342824658,3.00281690140845,3.30428360413589
"CANDIDATE",5450893,"K02970.01",4.8615798,1774,23,0,19.50519,3.939e-05,9.78843441466855,3.1900822867042,5.81021069201429,-1.04002849002849,0.660085959885387
"CANDIDATE",4770174,"K02971.01",2.1434276,2307,23,0,19.826239,2.661e-05,15.2056522836235,4.11620498614958,10.2863754063137,-0.743224699828474,-0.823063063063063
"CANDIDATE",4770174,"K02971.02",17.693404,603,23,0,19.826261,5.29e-05,12.890625,4.11601513240858,4.73814887934038,-0.756983240223464,-2.79281553398058
"CANDIDATE",8949925,"K02972.01",9.7786267,930.7,26,0,19.382229,0.0002836,6.41455296683117,4.49818049490539,6.2980622758022,6.97021276595745,-0.567984962406015
"FALSE POSITIVE",8949925,"K02972.02",23.218576,392.7,26,0,19.382235,0.0002172,5.85849695328368,4.49491525423729,4.647143411472,6.54019292604502,-1.5084124386252
"FALSE POSITIVE",5091016,"K02973.01",7.33324,1591,7,0,0,-0.03038,4.1403611804434,2.29092472061894,6.33029958285931,137.575150300601,0
"FALSE POSITIVE",6948480,"K02975.01",77.632398,60.57,7,0,19.452484,0.0005765,8.53348245491402,2.44545454545455,1.35441484913704,-0.581380753138075,1.86688963210702
"CANDIDATE",6438099,"K02976.01",71.385068,243.6,7,0,19.348077,-0.0004825,1.79225597032228,5.45323741007194,2.03169636097512,0.361775700934579,0.435578034682081
"CANDIDATE",11090556,"K02977.01",2.464514,3819,26,0,19.657723,-1.924e-05,5.6779382797111,3.15949315138768,6.03195708367267,0.356815578465063,1.05463157894737
"CANDIDATE",11090556,"K02977.02",4.4592796,2157,26,0,19.657726,-0.0001071,8.19871500688389,3.15950840317888,4.44275274056029,1.80151843817787,-1.12148007590133
"FALSE POSITIVE",10686814,"K02978.01",1.6933307,3141,7,0,19.935676,-0.001118,12.6683087027915,6.53107960741549,10.5052813852814,3.23953974895398,-0.53375350140056
"FALSE POSITIVE",2720514,"K02979.01",3.2935943,4184,7,0,19.53838,0.0001103,4.36230436230436,2.50729730232212,4.26682900754291,-3.06625766871166,107.969325153374
"CANDIDATE",9468551,"K02980.01",3.0137642,3573,7,0,19.554076,-2.976e-05,3.17777430934915,2.30851202833955,3.06006960775092,0.527745098039216,0.59093137254902
"CANDIDATE",9076971,"K02981.01",10.016889,757.7,7,0,19.0848,-0.0002896,4.35126377187298,4.75634517766497,5.43559612492568,0.079296875,1.30332142857143
"CANDIDATE",8360640,"K02982.01",13.640359,1149,7,2,19.336273,0.0001534,3.79285714285714,3.47987913748112,4.10176893004686,-1.3526158445441,0.520797413793103
"FALSE POSITIVE",5695904,"K02983.01",3.7517316,6956,54,0,19.247784,0.01876,3.22222222222222,8.16087252897069,3.86051857856719,-113.366834170854,-41.0478260869565
"CANDIDATE",7918652,"K02984.01",9.595124,1230,23,0,19.980416,1.78e-05,9.00651465798046,4.18155226209048,3.91246506662201,-0.223396226415094,-1.39128735632184
"FALSE POSITIVE",8847111,"K02985.01",1.816688,9978,7,0,20.048164,0.0009161,4.81411941419452,2.30891065703352,4.25264948152661,-15.9083728278041,47.3389592123769
"FALSE POSITIVE",4568298,"K02986.01",1.5149423,10490,7,0,19.569077,-0.0004438,2.50934649319575,3.16458011079193,2.77709536945471,2.73089430894309,-4.69862258953168
"FALSE POSITIVE",4374339,"K02987.01",3.9236594,4416,5,0,19.598589,5.504e-05,11.6110397946085,1.93672495724905,6.0827812920257,-1.37562111801242,-89.8721804511278
"CANDIDATE",6636320,"K02989.01",5.6533484,1457,7,0,19.938722,0.0005329,7.52463632097607,4.19001547987616,7.98161514723573,-2,-0.137769456681351
"CANDIDATE",5520547,"K02990.01",9.3334197,1053,7,0,19.164407,-4.787e-05,6.35337198657308,2.79447513812155,7.51447922011288,0.128732747804266,-0.439101123595506
"FALSE POSITIVE",4848424,"K02991.01",3.67169,4675,7,0,19.681258,0.000216,22.9761042722665,4.16666666666667,1.75068463469097,-2.49116997792494,3.02465462274176
"CANDIDATE",8509442,"K02992.01",150.85745,166.4,54,0,19.782499,0.0003626,4.0744175263707,7.77777777777778,3.51382759449172,-0.0871386430678466,0.322848101265823
"FALSE POSITIVE",11304987,"K02993.01",4.402012,11650,7,0,19.704156,-0.000176,4.97366255144033,2.37750887658003,6.93533787524977,0.87962962962963,-27.6977715877437
"CANDIDATE",11244137,"K02994.01",2.5093919,4983,26,0,19.456534,9.203e-05,6.5375,4.24017696329585,3.77127423758079,-1.27719665271967,0.345339233038348
"CANDIDATE",3848275,"K02995.01",7.1996449,1729,7,0,19.391151,-5.126e-05,4.1838476690742,2.40863571335674,4.26132725867796,0.0769849785407725,-0.152379166666667
"CANDIDATE",12021625,"K02996.01",24.027295,553.5,7,0,19.734017,7.357e-05,3.23293172690763,4.33962264150943,4.15823431297759,0.40462962962963,-0.323011235955056
"FALSE POSITIVE",9777256,"K02997.01",1.4994647,5064,13,0,19.635834,0.0003007,5.47277556440903,2.18983885540673,4.8391024902006,-4.32938076416337,1.76489932885906
"CANDIDATE",4175630,"K02998.01",30.622655,481.5,7,0,19.712338,-0.001004,6.99003795066414,2.80325960419092,5.56687766899639,0.981835205992509,-0.421513368983957
"FALSE POSITIVE",7433585,"K02999.01",1.4140124,13940,7,0,19.209128,-9.973e-09,13.8594164456233,2.43669225298575,1.94568385086926,-0.0412129032258065,0
"FALSE POSITIVE",5702939,"K03000.01",7.4352057,565.9,32,0,19.397949,-0.0002786,12.0463685829193,4.85449490268767,10.4258379268834,2.49865229110512,-30.5783439490446
"FALSE POSITIVE",11709423,"K03001.01",4.5020208,7318,7,0,19.328081,-0.002846,5.73140172278778,4.18607657269482,0.873762284442796,16.7802469135802,-30.5755905511811
"CANDIDATE",3852655,"K03002.01",14.501624,910.6,32,0,19.472119,2.177e-05,4.3575674439872,3.9238184079602,3.47340291008413,-0.458137254901961,1.61017142857143
"FALSE POSITIVE",11255231,"K03003.01",11.424443,762.6,7,0,19.774573,-0.0009137,4.59419051687313,2.39268159475696,5.32597151992338,4.77155963302752,-12.9433862433862
"CANDIDATE",6103377,"K03004.01",11.291206,193.5,26,0,18.929501,0.0002108,5.9221824686941,3.16313073394495,7.76885351039348,-0.577,-0.0990606653620352
"CANDIDATE",6103377,"K03004.02",8.3721276,332.5,26,0,18.929502,-0.000245,1.79484173505275,3.16332175023048,2.77977585006015,0.368787878787879,0.792186878727634
"FALSE POSITIVE",3747262,"K03005.01",3.0348034,3973,5,0,19.435405,0.0004949,8.48537005163511,1.93958050096815,5.08830829523187,-17.2273781902552,-19.8841176470588
"CANDIDATE",8758136,"K03006.01",1.60965,8805,7,0,19.574356,-2e-05,3.66001376462491,2.28709861295839,2.57179422270976,0.0520352112676056,3.49245283018868
"CANDIDATE",10190075,"K03007.01",19.83328,777.8,26,0,18.889048,-0.0001488,2.90462623795957,4.71299254526092,2.77432452944748,0.691896551724138,-0.224558823529412
"CANDIDATE",9070666,"K03008.01",2.5162956,1432,5,0,18.846669,-1.192e-05,8.46447669977082,2.44384290834304,4.48436776285317,0.926436781609195,-0.645454545454545
"CANDIDATE",12405333,"K03009.01",2.3875809,8527,7,0,19.339001,-5.673e-06,3.35018626929218,4.26908850990663,2.76628469428336,0.780923076923077,-1.601
"CANDIDATE",3642335,"K03010.01",66.329831,199.7,54,0,19.367387,-0.0005197,4.67246673490276,9.44444444444444,5.06009651636254,1.40792540792541,1.04875518672199
"FALSE POSITIVE",3328052,"K03011.01",2.2985735,5757,7,0,19.146499,-0.000123,6.29802699896158,2.32804436853801,4.43195595694668,0.245853658536585,0.839364161849711
"FALSE POSITIVE",7109851,"K03012.01",9.8673179,5331,5,0,19.288702,-0.0001673,18.5808779314492,1.81599453556957,5.50047047310776,4.46743295019157,6.79873737373737
"CANDIDATE",11565544,"K03013.01",13.936641,1512,7,0,19.664566,1.76e-05,2.8543773475874,2.92746623736696,3.61039644609133,0.210308056872038,1.9047465437788
"CANDIDATE",7347246,"K03014.01",89.470494,197.2,7,0,19.090781,-0.0007033,5.07429048414023,2.33072916666667,4.081556411288,0.941407151095732,0.233158075601375
"CANDIDATE",11403530,"K03015.01",3.7598399,3149,23,0,19.478723,-2.358e-05,8.19676153091266,3.01162208195572,4.86769750241183,0.603480278422274,1.15481389578164
"FALSE POSITIVE",10617638,"K03016.01",2.216537,7997,7,0,19.862915,0.001969,3.98204552741263,2.55477515583259,3.27271423388764,-20.8909090909091,-26.8719758064516
"CANDIDATE",12072872,"K03017.01",5.3748839,2719,7,0,19.790585,-0.0001304,6.64970645792564,2.88522934584311,3.78426986488781,1.99358974358974,0.858465753424658
"FALSE POSITIVE",7906671,"K03018.01",31.877355,282.4,7,0,19.78571,0.002364,11.7761242316402,2.704,8.93882830183133,-7.58184143222506,19.0416666666667
"CANDIDATE",8709688,"K03019.01",7.0480209,1965,26,0,19.89344,0.0004241,4.35511171293162,3.87847978697652,2.82391013597427,-2.81868131868132,0.552205387205387
"CANDIDATE",8709688,"K03019.02",5.3830182,3449,26,0,19.893413,-0.0002225,10.4708190289358,3.87851662404092,3.14070580959375,1.9046357615894,0.146
"CANDIDATE",8241079,"K03020.01",8.4113165,1175,26,0,19.636074,-0.0001787,7.81893004115226,2.99175708638237,5.9429380147247,1.84544524053224,0.941935007385524
"FALSE POSITIVE",3348285,"K03021.01",2.2312048,5489,7,0,19.532136,-0.0003751,7.52464403066813,2.49218613987117,5.59326796604089,7.94703389830508,82.5017462165308
"CANDIDATE",11618601,"K03022.01",9.1964233,2750,7,0,19.705744,7.551e-05,10.6238859180036,2.48694737804599,3.78375893769152,0.180507497116494,1.40287090558767
"CANDIDATE",11618601,"K03022.02",3.7017493,1382,7,0,19.705749,-7.66e-05,6.21734191594093,2.48685690907231,10.0866836480134,0.979607843137255,-0.80856102003643
"FALSE POSITIVE",7732285,"K03023.01",5.0262078,2842,13,0,18.816809,0.0001876,10.0451758631817,1.74693257827568,9.32760831176371,-4.64320388349515,8.13846153846154
