"koi_disposition","kepid","kepoi_name","tce_ingress","tce_model_chisq","tce_minmesd","tce_fwm_srao","tce_fwm_pdeco","tce_impact_sn","tce_sma_sn","tce_smet_sn","tce_fwm_sdeco_sn"
"FALSE POSITIVE",6867766,"K01798.01",0.9005,1346,1.884,-0.186,-0.0003481,37.8615863141524,3.7801153715643,-0.285714285714286,0.0242211838006231
"FALSE POSITIVE",6058614,"K01799.01",0.781,19510,0.9311,-0.06953,0.002014,110.845001228199,3.79718234981393,-0.4,-3.58106995884774
"CANDIDATE",11017901,"K01800.01",0.5496,1602,-0.4281,-0.2494,-0.0001527,68.8346686088857,8.25297851018818,0.466666666666667,-10.7153846153846
"CANDIDATE",5088591,"K01801.01",0.3065,2607,0.7563,0.1086,0.0004463,7.12815884476534,6.91129546904914,-0.4,0.170070422535211
"CANDIDATE",11298298,"K01802.01",0.3788,4174,0.275,0.05943,-2.887e-05,69.9249249249249,7.32652559055118,0.666666666666667,-0.892082429501085
"CANDIDATE",4349442,"K01803.01",0.3048,5000,2.648,3.63,-0.0002574,24.8453892876864,18.3705357142857,-0.266666666666667,-41.7974683544304
"FALSE POSITIVE",4349442,"K01803.02",0.2495,2393,1.781,3.454,0.0009721,3.85970915312233,18.3679580759873,-0.266666666666667,-30.7333333333333
"FALSE POSITIVE",4349442,"K01803.03",0.2152,5464,3.47,4.469,0.000335,2.54732739420935,18.3659343966295,-0.266666666666667,-16.1437699680511
"CANDIDATE",11187436,"K01804.01",0.2502,3145,-0.8594,0.0303,-0.00109,20.0624549603651,12.0543220521664,-1.4,1.23141486810552
"CANDIDATE",4644952,"K01805.01",0.2972,2995,4.876,-0.05432,-9.91e-05,29.002574002574,9.75375805297065,-0.533333333333333,0.801651376146789
"CANDIDATE",4644952,"K01805.02",0.2218,5243,0.2917,-0.05761,4.672e-05,9.1464282085154,9.75414634146341,-0.533333333333333,-0.859313725490196
"CANDIDATE",4644952,"K01805.03",0.1889,1242,-5.532,0.005513,0.0001844,1.31253391209984,9.75077881619938,-0.533333333333333,-1.52227074235808
"FALSE POSITIVE",9529744,"K01806.01",1.421,26670,1.635,-86.27,0,260.268096514745,3.64769381746811,-0.8,-61.522633744856
"CANDIDATE",9529744,"K01806.02",0.345,2197,3.521,-1.531,0,4.62340316811446,3.64687740940632,-0.8,-0.771965317919075
"CANDIDATE",9529744,"K01806.03",0.2671,3675,3.903,-0.3882,0,4.2684842883549,3.64560204953032,-0.8,1.16291309669523
"CANDIDATE",10614012,"K01807.01",2.651,3915,-2.902,-0.5654,-9.869e-05,20.524886877828,4.05967213114754,-1.8,-18.2931034482759
"CANDIDATE",7761918,"K01808.01",0.5343,533,-3.494,0.1767,0.0002489,38.6375661375661,6.16491336633663,-0.4,-2.57651515151515
"CANDIDATE",8240797,"K01809.01",0.2277,1900,9.411,-0.5842,-2.964e-05,11.1911911911912,7.25827814569536,0.666666666666667,-3.37604166666667
"CANDIDATE",8240797,"K01809.02",0.2155,5922,0.724,-0.3972,0.0001317,10.3521779425394,7.25629931280224,0.666666666666667,-7.00531914893617
"FALSE POSITIVE",8164262,"K01810.01",8.49,2438,2.377,0.05728,0.0001174,3.28623069339468,4.25346901017576,-0.4,-1.43789473684211
"FALSE POSITIVE",3966262,"K01811.01",1.656,5139,2.802,-44.51,0.04763,16.9187817258883,5.40396418150719,-0.933333333333334,-182.214285714286
"FALSE POSITIVE",6279974,"K01812.01",0.1976,21640,0.599,0.04629,-0.0004356,59.7941567065073,4.34441805225653,1.33333333333333,-34.4512195121951
"CANDIDATE",9455325,"K01813.01",0.4696,2264,2.893,-0.1475,0.0001911,58.7133041848844,12.2306808388394,0,-2.10585106382979
"CANDIDATE",5621125,"K01814.01",0.2143,4467,9.89,0.01192,2.864e-05,2.38567293777135,3.07286763321408,3.73333333333333,0.470533333333333
"CANDIDATE",9872283,"K01815.01",0.1902,5049,1.842,0.4455,4.414e-05,15.9786856127886,1.54129464285714,2.24,0.87956204379562
"CANDIDATE",9872283,"K01815.02",0.06282,8462,0.5813,-2.598,-0.0001054,1.24292224830824,1.54086670323642,2.24,1.69538461538462
"CANDIDATE",8624520,"K01816.01",0.2835,1647,-1.562,-0.1693,0.0008115,24.3971823354105,12.9439711664482,-3.13333333333333,-1.62083333333333
"FALSE POSITIVE",7918172,"K01817.01",4.374,416.9,256.1,17,-0.01506,86.7127071823204,1.82493657122146,0.4,16.0255402750491
"CANDIDATE",7870032,"K01818.01",0.2293,2549,5.224,0.3299,1.831e-05,2.1367816091954,9.76452119309262,0,0.66046511627907
"CANDIDATE",9597058,"K01819.01",0.3305,2016,5.63,-0.01855,5.872e-05,19.1235813366961,11.1162580499379,0,-0.376130434782609
"CANDIDATE",8277797,"K01820.01",0.2447,6423,2.385,-0.07733,6.568e-05,9.89560195468681,11.4197530864198,0.4,-0.450473684210526
"CANDIDATE",8277797,"K01820.02",0.1025,9978,0.8542,-1.016,-3.685e-05,2.82116903633491,11.4173913043478,0.4,0.986224489795918
"CANDIDATE",8832512,"K01821.01",0.4985,3839,6.913,-0.1365,-0.0003113,24.4141163496002,4.62704471101418,-0.533333333333333,1.84139784946237
"CANDIDATE",5124667,"K01822.01",0.5141,581.2,103,-0.3708,-0.0001402,6.38940285954584,3.02964531498147,2,0.303542600896861
"FALSE POSITIVE",10092312,"K01823.01",0.1597,2773,0.6531,-0.4447,0.0006711,11.0592283116245,4.02232142857143,0.233333333333333,1.24419889502762
"FALSE POSITIVE",10092312,"K01823.02",0.1367,13940,0.4028,-336.5,0.0006766,5.0341163310962,4.0216359840577,0.233333333333333,-8.03405572755418
"CANDIDATE",2989404,"K01824.01",0.2267,8980,2.66,-0.1563,3.304e-05,10.8803584403003,7.02698535080956,-0.8,-0.781614349775785
"CANDIDATE",2989404,"K01824.02",0.1531,13170,1.064,-0.1671,-1.622e-05,7.30787977254265,7.0277142130689,-0.8,0.536796536796537
"CANDIDATE",5375194,"K01825.01",0.5413,2477,5.117,0.05489,0.0002819,29.5677994061366,11.5055741963416,0,-2.07093023255814
"CANDIDATE",6468138,"K01826.01",0.3646,719.8,72.36,-0.1016,0.0002549,0.699613806420468,6.63383020090732,0.133333333333333,-0.449666666666667
"FALSE POSITIVE",10031707,"K01827.01",4.387,7165,3.889,-2.487,-3.308e-05,28.2828854314003,0,-1.28,1.19505494505495
"CANDIDATE",11875734,"K01828.01",0.7216,574,-21.71,0.8917,7.547e-06,10.9243697478992,3.34905660377358,-0.914285714285714,1.46295180722892
"FALSE POSITIVE",7697568,"K01829.01",1.335,1010,1.341,-0.03567,-0.001269,13.2675408949574,6.51021295089092,-0.2,1.52770562770563
"CANDIDATE",3326377,"K01830.01",0.2757,2847,-1.825,-0.6501,0.0003312,3.81903864278982,16.3508995382901,0,-4.32098765432099
"CANDIDATE",3326377,"K01830.02",0.5441,601,116,-0.6361,-0.0006923,2.02688904016338,16.3441422594142,0,-1.38097345132743
"CANDIDATE",11601584,"K01831.01",1.072,971.5,9.914,-0.02979,0.0003956,39.561170212766,15.4169166166767,0.533333333333333,-0.133962264150943
"CANDIDATE",11601584,"K01831.02",0.1974,4803,3.24,-0.2477,0.0001322,3.27593738623953,15.4217242452537,0.533333333333333,-0.578283712784588
"CANDIDATE",11601584,"K01831.03",0.2501,805.2,-1.284,0.3029,4.481e-05,8.52423698384201,15.4166666666667,0.533333333333333,0.234459459459459
"CANDIDATE",11601584,"K01831.04",0.2833,1568,11.27,-1.847,-6.897e-05,0.879471656576775,15.4113924050633,0.533333333333333,0.675145631067961
"CANDIDATE",11709244,"K01832.01",0.2441,4423,-0.8969,0.4022,-0.0002343,9.26424216943452,9.52919708029197,1.06666666666667,-0.0815062761506276
"CANDIDATE",11709244,"K01832.02",1.213,1554,5.804,0.2499,-0.0001355,11.7430539064355,9.52337305224565,1.06666666666667,-0.192870544090056
"CANDIDATE",11709244,"K01832.03",0.3635,907.9,-8.943,0.5814,0.0006339,3.84748070812528,9.52755905511811,1.06666666666667,-2.00378071833648
"CANDIDATE",11853878,"K01833.01",0.2671,4245,1.333,-0.2615,-0.0001241,13.875,14.9807247494217,-1.93333333333333,1.14864864864865
"CANDIDATE",11853878,"K01833.02",0.4463,1615,3.753,0.2355,-0.0004549,61.2896953985742,14.9810785241249,-1.93333333333333,1.85719696969697
"CANDIDATE",11853878,"K01833.03",0.4472,2324,2.422,0.5329,-0.0002562,43.7725381414702,14.9826989619377,-1.93333333333333,1.4489010989011
"FALSE POSITIVE",5802478,"K01834.01",1.541,5714,1.995,-1.969,0,137.976291278577,3.95093062605753,-1.6,140.3663003663
"CANDIDATE",9471268,"K01835.01",0.1863,9975,1.523,0.0343,-0.0001544,7.99023957409051,17.1389645776567,0.266666666666667,2.01608040201005
"CANDIDATE",9471268,"K01835.02",0.234,4574,2.51,0.04463,-2.55e-05,9.25048306722262,17.1414038657172,0.266666666666667,-0.504602510460251
"CANDIDATE",9471268,"K01835.03",0.1204,2138,4.786,0.9939,-0.0002337,2.22865853658537,17.1424836601307,0.266666666666667,1.87066666666667
"FALSE POSITIVE",5389540,"K01836.01",0.5973,3237,-0.4688,29.45,-0.02125,13.2784279728363,12.1883074935401,-2.4,40.35
"CANDIDATE",10657406,"K01837.01",0.4038,1547,25.45,0.151,-0.0001777,8.30443349753694,10.8110992529349,2.4,1.9125
"CANDIDATE",10657406,"K01837.02",0.1254,11850,0.8875,0.08803,-4.801e-05,4.10836762688615,10.8101667990469,2.4,1.47341772151899
"CANDIDATE",5526527,"K01838.01",0.2789,1342,7.516,-0.1914,-0.0007784,7.34712837837838,21.2313003452244,-0.4,2.22509505703422
"CANDIDATE",5856571,"K01839.01",0.5089,3101,1.975,0.08946,-0.0001495,43.0751062824752,1.52013978296855,-1.6,1.43112582781457
"CANDIDATE",5856571,"K01839.02",0.2324,285.5,48.01,-0.8954,0.0002205,1.95090016366612,1.52005347593583,-1.6,-1.00150537634409
"CANDIDATE",7765528,"K01840.01",0.9392,4114,5.206,-0.6103,-0.0001886,148.941840413858,6.5409982174688,0.933333333333334,-0.269547325102881
"CANDIDATE",7765528,"K01840.02",0.2476,3878,5.504,1.134,-0.0001554,2.45639219934995,6.53897058823529,0.933333333333334,0.51109243697479
"CANDIDATE",11760231,"K01841.01",0.3602,607.2,-4.469,0.596,0.0001279,10.896017699115,12.7129817444219,0,-0.654333333333333
"CANDIDATE",7779077,"K01842.01",0.3345,1677,7.953,0.6517,0.0007065,9.75463528366826,4.36936936936937,0.333333333333333,-1.16293103448276
"CANDIDATE",5080636,"K01843.01",0.2117,3625,-0.275,-0.1346,6.052e-05,7.69130434782609,17.8956372968349,1.73333333333333,0.801162790697674
"CANDIDATE",5080636,"K01843.02",0.02107,1908,-1.269,0.07434,0.0003353,0.0173081534772182,17.8988326848249,1.73333333333333,-1.32605042016807
"FALSE POSITIVE",8892721,"K01844.01",3.664,1525,37,-5.248,-0.08572,133.512025499855,14.0373011519473,-2.66666666666667,267.697228144989
"CANDIDATE",3338885,"K01845.01",0.1942,9222,0.5813,-0.2933,-6.636e-05,7.50417362270451,1.62547017732402,1.86666666666667,-0.0374380165289256
"CANDIDATE",3338885,"K01845.02",0.1297,2643,1.218,-0.2644,0.0001598,5.29159318048207,1.62492836676218,1.86666666666667,-1.25714285714286
"CANDIDATE",9886255,"K01846.01",0.4855,700.7,69.71,0.371,-0.0002853,1.52235823132651,7.70707624794295,0.0666666666666667,-3.23141762452107
"CANDIDATE",6776401,"K01847.01",0.2697,1961,15.16,-0.1933,-0.0001914,1.61552428506582,6.17703166730256,-0.466666666666667,0.210365296803653
"CANDIDATE",7430034,"K01848.01",1.03,1495,17.53,0.3137,0.0002196,59.4645161290323,7.11859979101358,1.06666666666667,-2.89471153846154
"CANDIDATE",9735426,"K01849.01",0.1742,2606,5.375,0.8343,0.0004028,2.77762757688408,13.3837126600284,0.933333333333334,-1.72099644128114
"CANDIDATE",8826168,"K01850.01",0.8635,3221,1.785,-0.07507,-0.0002123,107.401982875169,7.17857142857143,0,1.48235294117647
"CANDIDATE",10464050,"K01851.01",0.3452,4648,0.4708,0.3447,0.0001381,28.0012040939193,3.96664195700519,-0.4,-1.11150793650794
"CANDIDATE",9763348,"K01852.01",0.4523,3496,1.328,0.2576,2.045e-05,18.1823732953389,5.54123711340206,-0.4,-0.166395348837209
"CANDIDATE",8804397,"K01853.01",0.4056,1120,31.39,0.2903,0.0003011,4.60626780626781,6.25894988066826,1.4,-2.61231884057971
"CANDIDATE",9662811,"K01854.01",0.7306,1357,26.75,-0.2105,0.0001141,26.4510385756676,9.16469661150512,0,-1.3398406374502
"CANDIDATE",5992270,"K01855.01",2.902,1143,21.61,-0.3563,0.001093,155.234182415777,12.5965447154472,-1.13333333333333,-4.55094339622642
"CANDIDATE",11570749,"K01856.01",3.671,1548,31.47,0.3932,7.467e-05,36.6368047779022,2.04450041981528,-0.2,0.0416332378223496
"CANDIDATE",11297236,"K01857.01",0.4998,859.4,26.63,0.2397,0.0001913,5.86148148148148,8.10454738631534,0,-1.09450980392157
"CANDIDATE",8160953,"K01858.01",0.4373,741.9,-7.342,-0.08643,0.0003894,1.48984088127295,12.0962479608483,0,-1.80191570881226
"FALSE POSITIVE",8625821,"K01859.01",2.255,988,4.994,-7.808,0.007343,6.635700066357,6.91402714932127,-2.33333333333333,-15.1552631578947
"CANDIDATE",4157325,"K01860.01",0.3708,5054,3.12,-0.7534,-0.0007083,14.1979082864039,7.95116644506225,0.4,-28.2416666666667
"CANDIDATE",4157325,"K01860.02",0.5429,3034,2.166,-0.6002,-0.0007022,20.7914167051223,7.95011691348402,0.4,-19.2369942196532
"CANDIDATE",4157325,"K01860.03",0.2095,7115,0.8646,-0.8795,-0.0001564,3.99333629498001,7.951171875,0.4,-15.348
"FALSE POSITIVE",4157325,"K01860.04",0.2192,1632,-1.894,-0.5749,-0.0004588,0.742752293577982,7.95245026686075,0.4,-3.29191616766467
"CANDIDATE",3648437,"K01861.01",0.3162,2739,1.641,-1.323,-0.0001123,4.86311326468807,4.83677298311445,-1.2,0.933142857142857
"CANDIDATE",7286173,"K01862.01",0.2927,1003,9.433,0.2197,-0.0001331,2.47340258105131,7.76526878694061,0,0.98339483394834
"CANDIDATE",11126381,"K01863.01",0.2357,1257,21.94,-0.103,0.0001154,1.25626168224299,3.72524969335903,-0.0571428571428571,-0.213505976095618
"CANDIDATE",4149450,"K01864.01",0.3853,12910,1.676,0.3092,-1.838e-05,20.3637957484111,8.65659283792175,0.8,0.955020080321285
"FALSE POSITIVE",9115681,"K01865.01",2.084,19660,0.7188,-43.39,0.008945,43.2266435986159,2.77301587301587,-0.866666666666667,-252.573529411765
"CANDIDATE",9520838,"K01866.01",0.3557,626.3,-26.13,0.4714,0.0002515,1.05533199195171,9.10576096302665,0,-0.792142857142857
"CANDIDATE",8167996,"K01867.01",0.2137,7558,-0.35,0.6455,-0.0002011,8.11541929666366,12.5375053579083,0.266666666666667,0.755483870967742
"CANDIDATE",8167996,"K01867.02",0.2472,1117,-1.17,0.06527,-0.0008931,8.56446991404012,12.5362019031858,0.266666666666667,1.74297082228117
"CANDIDATE",8167996,"K01867.03",0.07811,3671,1.738,0.01299,4.483e-05,0.368870967741936,12.5359233634912,0.266666666666667,-0.613100436681223
"CANDIDATE",6773862,"K01868.01",0.1933,1056,9.763,-0.8138,0.0002298,3.36319612590799,17.1654790182106,-0.4,0.156360655737705
"FALSE POSITIVE",8009496,"K01869.01",2.431,125.8,38.74,26.22,0.05295,59.141065830721,2.93214862681745,-0.914285714285714,-68.4864864864865
"CANDIDATE",10187159,"K01870.01",0.2091,2102,-0.4344,-0.8559,-0.000253,6.82208588957055,4.55741775294848,0.533333333333333,0.612727272727273
"CANDIDATE",9758089,"K01871.01",0.7588,699,1.158,-0.9154,0.0009061,10.0434153400868,17.5218658892128,0.533333333333333,4.63971962616822
"CANDIDATE",9758089,"K01871.02",0.656,1347,4.482,-0.5331,0.0006219,20.0667111407605,17.5294117647059,0.533333333333333,3.38039215686275
"CANDIDATE",9883311,"K01872.01",1.324,789.8,14.17,0.4916,-2.905e-05,15.9490131578947,5.76971608832808,-0.666666666666667,1.90888888888889
"CANDIDATE",4939346,"K01873.01",0.5871,992.9,30.06,0.0169,0.0002906,1.85389111042756,3.98468295979277,0.233333333333333,-0.158920454545455
"CANDIDATE",4939346,"K01873.02",0.2515,2081,5.558,-0.1062,-0.0008116,0.147770865733541,3.98477157360406,0.233333333333333,1.8530318602261
"CANDIDATE",8978528,"K01874.01",0.409,2131,13.24,1.132,0.0002464,6.12574404761905,23.0831808013016,-2.93333333333333,-1.88062678062678
"CANDIDATE",8978528,"K01874.02",0.1721,3351,0.5708,-1.324,-0.0001012,1.42502951593861,23.0847457627119,-2.93333333333333,-0.389619883040936
"CANDIDATE",9967771,"K01875.01",0.1128,23660,0.2406,-0.5047,-6.85e-05,3.65854648802274,5.3898593949723,0.933333333333334,0.283701657458564
"CANDIDATE",9967771,"K01875.02",0.3356,1756,4.069,0.4178,1.489e-05,5.73904639175258,5.39156994502138,0.933333333333334,-0.828109452736318
"CANDIDATE",11622600,"K01876.01",0.3518,715.6,36.07,-0.154,-5.436e-05,1.16372531888869,25.2071486596263,-2.93333333333333,0.538053097345133
"CANDIDATE",10454632,"K01877.01",0.6339,1923,-2.357,0.8029,-6.408e-05,44.973646382367,14.9497206703911,0.133333333333333,0.237056856187291
"CANDIDATE",3098810,"K01878.01",0.5935,757.6,4.413,-0.19,0.0001462,47.4059207225288,7.02428006775833,1.73333333333333,-1.04093023255814
"CANDIDATE",8367644,"K01879.01",0.4022,918,-4.561,0.611,0.002632,11.6919016530074,23.7486298867373,2,-0.98051282051282
"CANDIDATE",10332883,"K01880.01",0.135,13950,0.5585,-0.5605,-5.164e-05,10.1984577001588,19.9347874971891,-1.06666666666667,-1.709375
"CANDIDATE",4035640,"K01881.01",0.3681,1948,11.19,-0.1084,-8.156e-05,2.76848178867652,11.5332428765265,1.06666666666667,-2.10535714285714
"CANDIDATE",6205228,"K01882.01",0.1947,5667,1.775,-0.1992,-0.000145,4.59039836567927,6.24078947368421,0.933333333333334,1.62034383954155
"CANDIDATE",11758544,"K01883.01",0.1915,13390,1.573,0.141,-2.055e-05,9.0934393638171,4.74742638257122,0.133333333333333,0.830827067669173
"FALSE POSITIVE",4851530,"K01884.01",0.4951,3838,4.019,-0.08664,0,1.38629684055841,8.12110922467459,-1,-0.252713178294574
"CANDIDATE",4851530,"K01884.02",0.06391,2483,-1.131,-0.1167,0,0.183858944954128,8.11873180200582,-1,-0.00905114638447972
"CANDIDATE",11413812,"K01885.01",0.2081,3791,-0.5371,0.4949,-8.811e-05,5.87075718015666,3.70574304322084,-0.4,0.836627906976744
"CANDIDATE",9549648,"K01886.01",0.12,2974,4.292,-0.05723,3.664e-05,4.61296963458569,4.90706051873199,-0.133333333333333,-0.189160305343511
"FALSE POSITIVE",10965740,"K01887.01",2.21,1438,9.536,-59.89,-0.003274,27.7056035684416,1.35978004713276,-0.342857142857143,27.3984962406015
"CANDIDATE",10063802,"K01888.01",0.6276,1136,18.2,0.2092,0.0001466,6.57859209257474,7.39841908195812,2.93333333333333,-2.06666666666667
"CANDIDATE",11074178,"K01889.01",0.6735,2632,3.835,0.5238,-0.0003581,24.8650137741047,4.18923933209647,-0.533333333333333,0.789212827988338
"CANDIDATE",11074178,"K01889.02",0.1688,3320,5.796,0.3296,-0.0003461,0.626809864757359,4.18902743142145,-0.533333333333333,1.2294776119403
"CANDIDATE",7449136,"K01890.01",0.2362,10030,0.831,0.4809,1.103e-05,11.889961645285,27.7794190054161,0.8,-0.397402597402597
"CANDIDATE",8680979,"K01891.01",0.2694,2809,-1.812,-0.1766,-0.0005887,1.7860422405877,14.4431774990498,1.06666666666667,2.22615384615385
"CANDIDATE",8680979,"K01891.02",0.2631,3616,0.7135,-0.7417,-0.0003338,2.53857142857143,14.4409510709373,1.06666666666667,1.52544529262087
"CANDIDATE",9030537,"K01892.01",0.3799,970.2,24.55,-0.03287,0.0005022,1.40990453460621,4.60739382829209,-0.4,-1.29363817097416
"CANDIDATE",8689793,"K01893.01",0.05988,6187,0.9917,0.81,6.442e-05,0.673300970873786,4.02810516772439,-1.66666666666667,-0.703672316384181
"CANDIDATE",11673802,"K01894.01",0.3722,17450,-1.117,0.2531,-5.608e-05,5.05978975032851,10.8539543910723,0.533333333333333,-0.318203125
"CANDIDATE",4263293,"K01895.01",0.2849,3372,6.343,0.08118,0.000455,4.61297416162727,14.5071350164654,-2.4,-0.911178247734139
"CANDIDATE",4263293,"K01895.02",0.3211,1796,8.74,-0.6441,-0.001189,3.91686460807601,14.5077720207254,-2.4,2.26212121212121
"CANDIDATE",4263293,"K01895.03",0.1661,780.2,18.07,-1.004,-0.0003452,0.359452736318408,14.5085662759243,-2.4,0.50933147632312
"FALSE POSITIVE",10294613,"K01896.01",0.3565,14690,0.5417,-107.8,0.1078,17.2048512412356,5.68462291870715,0.4,-659.259259259259
"CANDIDATE",5695524,"K01897.01",0.5552,797.4,41.94,-0.374,-0.0001019,16.3100436681223,3.53997483701247,-0.0666666666666667,0.493558282208589
"CANDIDATE",7668663,"K01898.01",0.1761,3743,4.654,-0.1281,2.791e-06,5.03016759776536,6.92323608524726,0,0.5153125
"CANDIDATE",7047922,"K01899.01",0.6413,1982,13.58,0.6689,0.0004102,35.2159218926023,3.76189251735665,-0.466666666666667,-2.95026178010471
"CANDIDATE",7047922,"K01899.02",0.1373,3515,5.496,-1.462,5.146e-06,0.930178268251273,3.76203522504892,-0.466666666666667,-0.102638888888889
"CANDIDATE",9353314,"K01900.01",0.253,4793,3.613,-0.015,2.792e-05,7.40098603122432,12.4081738230729,-2.13333333333333,-0.662839879154079
"CANDIDATE",3629967,"K01901.01",0.3579,903.4,30.57,0.2385,-0.0003354,2.21732872769142,4.59091956672044,1.6,0.379710144927536
"FALSE POSITIVE",5809954,"K01902.01",0.9763,125.2,9.823,0.2908,-0.0009795,8.10058187863674,9.46072684642439,-0.533333333333333,0.705541561712846
"FALSE POSITIVE",3836453,"K01903.01",0.1194,12740,0.8406,2.698,-0.002363,7.70598290598291,19.4869706840391,-0.4,76
"CANDIDATE",8766650,"K01904.01",0.6321,2675,8.089,0.08205,-6.381e-05,59.7426239799121,14.4139499620925,-0.533333333333333,-0.0489513108614232
"CANDIDATE",10328393,"K01905.01",0.263,3515,2.656,0.1659,-0.0004155,7.24483306836248,17.861909650924,-0.666666666666667,-1.88976833976834
"CANDIDATE",10328393,"K01905.02",1.042,1943,11.26,-0.09221,-0.0001327,95.7665677546983,17.8571428571429,-0.666666666666667,-2.17915690866511
"CANDIDATE",10328393,"K01905.03",0.6027,1361,4.08,1.1,-6.653e-05,14.0537259068144,17.8584905660377,-0.666666666666667,-2.28736842105263
"CANDIDATE",11773328,"K01906.01",0.07201,1791,-0.8094,0.4715,0.0002305,1.46344623357394,5.74622573687994,-0.133333333333333,0.545051194539249
"CANDIDATE",7094486,"K01907.01",0.1869,2305,4.391,0.3781,-0.0003557,1.56837782340862,12.9442367094781,2.66666666666667,0.494207317073171
"CANDIDATE",5706966,"K01908.01",0.1922,2818,1.335,0.2791,0.0001743,1.60877440128799,26.874625074985,-1.33333333333333,-0.870189701897019
"CANDIDATE",5706966,"K01908.02",0.352,1560,7.724,-0.1103,-0.0001128,3.91859430604982,26.8790056321616,-1.33333333333333,0.546127946127946
"CANDIDATE",10130039,"K01909.01",0.3259,3503,9.216,0.2985,-1.873e-05,11.004884004884,7.05764075067024,-0.133333333333333,-0.484584980237154
