"koi_disposition","kepid","kepoi_name","X","tce_ldm_coeff4","tce_maxmesd","tce_fwm_prao","tce_fwm_pdeco","tce_dikco_mra_sn","tce_dikco_mdec_sn"
"CANDIDATE",11502867,"K00195.01",218,-0.171519,-0.2708,0.0009451,0.001059,-0.553988355167395,1.35391432791728
"CANDIDATE",9410930,"K00196.01",219,-0.2649672,0.925,-0.0004327,-0.000621,0.18944776119403,1.61477104874446
"CANDIDATE",2987027,"K00197.01",220,-0.5612084,2.2,0.0001316,-0.0001924,3.75050798258345,-6.45079365079365
"FALSE POSITIVE",10666242,"K00198.01",221,-0.4047598,17.03,-0.0002927,-0.0004984,-0.79708211143695,-2.6224570673712
"CANDIDATE",10019708,"K00199.01",222,-0.1424784,1.712,0.0004907,0.002655,-0.707355126300149,-1.62852897473997
"FALSE POSITIVE",10019708,"K00199.02",223,-0.1424784,4.386,-0.0009013,-0.04034,15.1373844121532,175.876840696118
"CANDIDATE",6046540,"K00200.01",224,-0.179859,1.734,-0.0002521,-0.0005434,0.484082840236687,0.795901875901876
"CANDIDATE",6849046,"K00201.01",225,-0.4810704,1.385,0.0001861,0,-0.266449704142012,0.912555720653789
"CANDIDATE",7877496,"K00202.01",226,-0.347005,0.8615,-0.001587,-0.003873,0.01317341211226,0.66821270310192
"CANDIDATE",10619192,"K00203.01",227,-0.4209304,0.7229,0.000807,-0.01007,-0.125823269513991,-0.969137426900585
"CANDIDATE",9305831,"K00204.01",228,-0.3227872,2.075,0.001239,0.004011,-0.10002380952381,3.18492753623188
"CANDIDATE",7046804,"K00205.01",229,-0.4765064,-1.099,0.002979,-0.001331,1.22223357664234,2.35633187772926
"CANDIDATE",5728139,"K00206.01",230,0.1407936,2.69,7.626e-06,-0.001888,-0.319248554913295,-1.11196506550218
"CANDIDATE",3762468,"K00208.01",231,-0.0065776,1.525,-0.0008451,-0.00131,-0.518934911242604,-2.45791788856305
"CANDIDATE",10723750,"K00209.01",232,0.0696318,-3.889,-0.000125,-0.0001567,0.89698670605613,-0.88001404494382
"CANDIDATE",10723750,"K00209.02",233,0.0696318,1.791,-0.0001188,0.0002356,0.713357452966715,-0.777117486338798
"FALSE POSITIVE",10602291,"K00210.01",234,0.0506104,7.979,0.0005884,-0.0003883,0.777847919655667,-0.992577464788732
"CANDIDATE",10656508,"K00211.01",235,-0.2437448,82.85,0.0007906,0.001418,-1.7479674796748,0.15337909186906
"CANDIDATE",6300348,"K00212.01",236,0.0755938,2.282,-0.0008977,-0.000638,-0.14576,-2.12981715893108
"FALSE POSITIVE",9164836,"K00213.01",237,0.0861532,35.6,-0.008019,-0.0008935,3.53695014662757,-0.795940298507463
"CANDIDATE",11046458,"K00214.01",238,-0.5136492,1.631,0.0002351,-0.001449,2.71033519553073,2.01697312588402
"FALSE POSITIVE",12508335,"K00215.01",239,-0.00734,17.8,0.0009722,0.002166,-0.696773255813954,-0.0962027777777778
"CANDIDATE",6152974,"K00216.01",240,-0.5416348,-1.069,0.001078,-0.0009789,1.73897685749086,1.56440677966102
"CANDIDATE",6152974,"K00216.02",241,-0.5416348,3.456,0.0004392,-6.409e-06,2.22130612244898,-0.737037037037037
"CANDIDATE",9595827,"K00217.01",242,-0.4381416,2.728,0.001912,0.0009357,-1.8,-1.33569546120059
"FALSE POSITIVE",9838975,"K00218.01",243,-0.340948,8.718,0.001143,-0.0001226,3.14275147928994,4.42056213017751
"CANDIDATE",6305192,"K00219.01",244,-0.0504048,4.638,-0.0002373,0.0002142,-0.100195435092725,-1.61893063583815
"CANDIDATE",7132798,"K00220.01",245,-0.2990004,1.203,-5.631e-06,0.0002716,-0.827514367816092,-2.6359565807327
"CANDIDATE",7132798,"K00220.02",246,-0.2990004,1.544,2.054e-05,0.0001799,1.22097058823529,-1.56873889875666
"CANDIDATE",3937519,"K00221.01",247,-0.4706284,1.094,-0.0002326,-5.973e-05,0.845252525252525,-0.310638606676343
"CANDIDATE",3937519,"K00221.02",248,-0.4706284,-0.3678,-7.155e-05,0.0001177,-0.493812949640288,-0.733953488372093
"CANDIDATE",4249725,"K00222.01",249,-0.0126,-0.7552,0.0002262,-0.0002413,-3.67815013404826,0.376581508515815
"CANDIDATE",4249725,"K00222.02",250,-0.0126,5.793,-7.528e-05,-4.172e-05,-3.21591928251121,-0.14456862745098
"CANDIDATE",4545187,"K00223.01",251,-0.3500704,1.087,0.0001163,-0.0002351,1.92360043907794,1.45709219858156
"CANDIDATE",4545187,"K00223.02",252,-0.3500704,0.7288,0.0004907,0.0003081,-0.293583941605839,1.86030487804878
"FALSE POSITIVE",5547480,"K00224.01",253,-0.0505132,1.992,0.004861,0.005859,-38.4686648501362,-44.1745222929936
"FALSE POSITIVE",5801571,"K00225.01",254,0.0477664,0.6073,-0.000935,-0.001055,-0.0997339699863574,1.22615960099751
"CANDIDATE",5959753,"K00226.01",255,-0.5477354,-1.914,0.0003117,0.0002362,0.565709711846318,3.68927038626609
"CANDIDATE",3847907,"K00229.01",256,-0.3809652,1.401,-0.0008899,0.000767,4.61035460992908,-0.244605263157895
"FALSE POSITIVE",3862246,"K00230.01",257,-0.409704,2.297,0.003877,-0.002638,-2.5817158931083,0.274549295774648
"FALSE POSITIVE",4043443,"K00231.01",258,-0.5249212,-24.21,-0.0008265,-0.0003026,-0.221900826446281,1.14565916398714
"CANDIDATE",4833421,"K00232.01",259,0.0358128,-1.662,0,0.0002824,-0.0696389645776567,-0.535510204081633
"CANDIDATE",4833421,"K00232.02",260,0.0358128,1.628,0,1.418e-05,-0.650699029126214,-0.80020979020979
"CANDIDATE",4833421,"K00232.03",261,0.0358128,4.816,0,8.637e-05,0.428778280542986,-1.7552688172043
"CANDIDATE",4833421,"K00232.04",262,0.0358128,14.35,0,3.759e-05,1.39670731707317,-0.863737704918033
"CANDIDATE",4833421,"K00232.05",263,0.0358128,35.23,0,0.0001127,-0.432367491166078,0.238258785942492
"FALSE POSITIVE",5023956,"K00233.01",264,0.7252674,-0.3313,0.06048,-0.2306,-37.7031484257871,125.316341829085
"CANDIDATE",8491277,"K00234.01",265,-0.0904432,3.351,-0.0001339,0.0001132,0.0698892405063291,0.216228346456693
"CANDIDATE",8107225,"K00235.01",266,-0.5200352,-0.8333,-0.0005645,-6.52e-05,1.79052890528905,-3.20341023069208
"FALSE POSITIVE",8453211,"K00236.01",267,-0.1671976,0.5177,0.02224,0.05002,0,0
"CANDIDATE",8041216,"K00237.01",268,-0.2452276,2.554,-0.00017,5.715e-05,-1.02676470588235,-1.47982905982906
"CANDIDATE",7219825,"K00238.01",269,0.0627052,9.624,-1.12e-05,-0.0002136,1.98371212121212,1.01531914893617
"CANDIDATE",7219825,"K00238.02",270,0.0627052,126.6,-0.0002463,0.0001266,-0.344429203539823,0.0934908789386401
"CANDIDATE",7219825,"K00238.03",271,0.0627052,8.167,8.615e-05,-3.247e-05,-0.809109947643979,0.54202614379085
"CANDIDATE",6383785,"K00239.01",272,-0.2638128,1.318,-0.001668,0.001095,-0.671204819277108,-0.913950980392157
"CANDIDATE",6383785,"K00239.02",273,-0.2638128,0.9063,-0.00037,0.000182,0.0753954545454545,0.465791366906475
"CANDIDATE",8026752,"K00240.01",274,0.0702268,-0.4836,-0.0001599,-0.0001089,0.8513499344692,1.18407643312102
"CANDIDATE",11288051,"K00241.01",275,-0.4977168,-2.276,0.0001222,-0.0001273,-1.34403225806452,0.931532846715328
"CANDIDATE",11288051,"K00241.02",276,-0.4977168,18.45,-0.000423,-2.438e-05,1.06927272727273,-0.779079365079365
"CANDIDATE",11288051,"K00241.03",277,-0.4977168,0.2708,0.0001142,-6.079e-06,-0.340195035460993,-0.539135802469136
"FALSE POSITIVE",3642741,"K00242.01",278,-0.37116,4.33,0.001466,-0.0005473,-0.340243553008596,-1.37099863201094
"FALSE POSITIVE",9592579,"K00243.01",279,-0.06571,1.028,0.03197,0,-28.8699551569507,92.9821428571429
"CANDIDATE",4349452,"K00244.01",280,0.111188,0.3698,-0.0008787,1.748e-05,1.3978792822186,0.834395393474088
"CANDIDATE",4349452,"K00244.02",281,0.111188,-1.464,-0.0002248,-3.298e-05,2.00068493150685,1.43014462809917
"CANDIDATE",8478994,"K00245.01",282,-0.3462874,10.52,-0.0008098,-0.0006645,1.94723092998955,3.40625832223702
"CANDIDATE",8478994,"K00245.02",283,-0.3462874,-4.747,-5.604e-05,-2.097e-05,-1.28953846153846,3.78353457738749
"CANDIDATE",11295426,"K00246.01",284,-0.2296932,2.245,-4.282e-05,0.0001224,-1.15292915531335,-2.30867178924259
"CANDIDATE",11295426,"K00246.02",285,-0.2296932,6.118,5.118e-05,1.555e-05,-0.500804387568556,-2.78118503118503
"CANDIDATE",11852982,"K00247.01",286,0.0318952,4.117,0.0005753,-0.0001805,-1.11435483870968,-1.57953642384106
"CANDIDATE",5364071,"K00248.01",287,0.0458672,-0.9323,0.000292,1.155e-05,-2.57302709069494,0.589303278688525
"CANDIDATE",5364071,"K00248.02",288,0.0458672,-0.6031,0.0003273,-0.0001929,-1.79396551724138,0.589957627118644
"CANDIDATE",5364071,"K00248.03",289,0.0458672,5.616,-3.725e-06,0.00012,-0.0143328990228013,-0.5384375
"CANDIDATE",5364071,"K00248.04",290,0.0458672,10.85,0.0001609,6.385e-05,-1.85689024390244,-1.72367688022284
"CANDIDATE",9390653,"K00249.01",291,0.1343882,2.966,0.0005224,0.001125,0.505184016824395,-0.406913461538462
"CANDIDATE",9757613,"K00250.01",292,0.0954896,7.786,0.001444,-0.0006605,1.01339877300614,-1.32278481012658
"CANDIDATE",9757613,"K00250.02",293,0.0954896,6.421,0.001046,0.0005987,0.137433090024331,-0.268724770642202
"CANDIDATE",9757613,"K00250.03",294,0.0954896,17.76,0.0003642,-0.001088,1.14696296296296,-1.71609929078014
"CANDIDATE",9757613,"K00250.04",295,0.0954896,0.5542,0.000243,1.369e-05,1.81453551912568,-0.447376344086022
"CANDIDATE",10489206,"K00251.01",296,0.1007984,1.256,-0.002341,0.003124,-0.466456876456877,2.30282021151586
"CANDIDATE",10489206,"K00251.02",297,0.1007984,1.808,-0.0003091,0.000733,0.554762550881954,-0.590026809651475
"CANDIDATE",11187837,"K00252.01",298,-0.0059526,5.762,0.0001334,0.001501,-0.710131926121372,4.79819004524887
"CANDIDATE",11752906,"K00253.01",299,-0.282291,-1.308,0.0001267,-0.001851,-3.90324675324675,-2.98609271523179
"CANDIDATE",11752906,"K00253.02",300,-0.282291,-2.306,-0.000606,-0.0009121,-0.234361233480176,-1.57338797814208
"CANDIDATE",5794240,"K00254.01",301,-0.2666562,0.2844,0.0003089,0.001127,1.80813333333333,-4.86627565982405
"CANDIDATE",7021681,"K00255.01",302,0.073332,14.43,0.0003092,0.0005278,-2.67120853080569,3.20070588235294
"CANDIDATE",7021681,"K00255.02",303,0.073332,2.135,0.0005235,9.378e-05,0.761743902439024,0.063808547008547
"FALSE POSITIVE",7021681,"K00255.03",304,0.073332,-0.4375,-0.0001288,5.038e-05,0.70125754527163,2.3453056768559
"FALSE POSITIVE",11548140,"K00256.01",305,-0.136808,0.3943,-0.0008784,0.005516,-0.810553191489362,-2.30503496503497
"CANDIDATE",5514383,"K00257.01",306,-0.0924646,0.2126,0.0001405,1.996e-05,-0.162228956228956,-0.420450704225352
"FALSE POSITIVE",11231334,"K00258.01",307,0.2950692,2.073,-0.0007727,-0.0004082,8.16099706744868,4.87047872340426
"FALSE POSITIVE",5790807,"K00259.01",308,0.2457896,0.5721,-0.00258,0.0008155,3.12059471365639,-2.585291005291
"CANDIDATE",8292840,"K00260.01",309,0.13542,-23.1,6.138e-05,2.98e-05,-2.4869109947644,-0.579760225669958
"CANDIDATE",8292840,"K00260.02",310,0.13542,7.805,1.493e-05,2.496e-05,-1.42298850574713,3.04276206322795
"CANDIDATE",8292840,"K00260.03",311,0.13542,14.46,-4.144e-05,-4.803e-05,-1.43283276450512,3.05870393900889
"CANDIDATE",5383248,"K00261.01",312,-0.311874,1.192,-0.0001819,0.0003686,8.27681660899654,-2.74886128364389
"CANDIDATE",11807274,"K00262.01",313,0.0976012,1.171,-8.77e-06,8.71e-05,-0.243793296089385,-0.555218181818182
"CANDIDATE",11807274,"K00262.02",314,0.0976012,5.612,-3.192e-06,9.769e-06,0.0889731182795699,-1.94906937394247
"FALSE POSITIVE",10514430,"K00263.01",315,-0.180714,4.134,5.173e-05,0.0001081,1.03597523219814,-0.421259259259259
"FALSE POSITIVE",3097346,"K00264.01",316,-0.113607,2.042,-0.004655,0.003282,123.298375184638,-88.6666666666667
"CANDIDATE",12024120,"K00265.01",317,-0.0890124,2.618,4.349e-05,0,0.337293859649123,1.10024539877301
"CANDIDATE",7375348,"K00266.01",318,-0.1799252,4.87,-1.537e-05,-3.581e-05,0.413429602888087,-1.61336585365854
"CANDIDATE",7375348,"K00266.02",319,-0.1799252,12.62,-0.0001124,5.644e-05,-0.440787401574803,1.30107226107226
"CANDIDATE",3425851,"K00268.01",320,0.1496,12.45,0.000119,0.0002751,-0.00071335593220339,0.560520231213873
"CANDIDATE",7670943,"K00269.01",321,0.1412036,13.49,0,-9.293e-07,-0.648418604651163,0.215672877846791
"CANDIDATE",6528464,"K00270.01",322,-0.2569402,6.103,-3.269e-05,-3.823e-05,0.477416020671835,-2.89784688995215
"CANDIDATE",6528464,"K00270.02",323,-0.2569402,5.189,-6.429e-05,5.287e-06,-2.65230414746544,1.62036231884058
"CANDIDATE",9451706,"K00271.01",324,-0.16085,-3.426,-0.0002136,-0.0001935,3.6120253164557,4.41477663230241
"CANDIDATE",9451706,"K00271.02",325,-0.16085,35.32,-0.000242,-0.0002452,3.31101694915254,6.00977443609022
"CANDIDATE",9451706,"K00271.03",326,-0.16085,4.346,-7.829e-05,-5.742e-05,4.49452054794521,3.70055096418733
"FALSE POSITIVE",5716763,"K00272.01",327,0.2725912,-0.15,2.496e-06,-7.925e-06,0.919864077669903,1.3171568627451
"CANDIDATE",3102384,"K00273.01",328,-0.39746,2.788,9.328e-05,0.0001089,1.94390134529148,2.45554838709677
"CANDIDATE",8077137,"K00274.01",329,0.0575876,1.678,7.527e-07,-1.238e-05,1.09810185185185,1.1280093676815
"CANDIDATE",8077137,"K00274.02",330,0.0575876,7.893,-1.107e-05,5.213e-05,0.218027079303675,-0.0128670146137787
"CANDIDATE",10586004,"K00275.01",331,-0.3369456,2.81,-1.299e-05,7.346e-07,1.83059574468085,0.0245648535564854
"CANDIDATE",10586004,"K00275.02",332,-0.3369456,48.89,-3.616e-05,-7.603e-06,-1.80189944134078,-0.21593085106383
"CANDIDATE",11133306,"K00276.01",333,-0.0863528,23.59,0.0002025,5.465e-05,0.650230769230769,-0.505889502762431
"CANDIDATE",11401755,"K00277.01",334,0.008226,7.935,-8.509e-06,-1.709e-05,-0.299277777777778,-0.581590909090909
"CANDIDATE",11401755,"K00277.02",335,0.008226,-3.331,-2.489e-05,-5.24e-05,1.31518518518519,0.651812080536913
"CANDIDATE",12314973,"K00279.01",336,-0.0205906,18.33,3.175e-05,-2.576e-05,2.51779859484778,0.985196850393701
"CANDIDATE",12314973,"K00279.02",337,-0.0205906,2.057,-3.356e-05,9.559e-05,-0.183171821305842,0.0938296296296296
"CANDIDATE",12314973,"K00279.03",338,-0.0205906,5.226,-7.683e-06,-3.869e-06,-1.1792050209205,0.17588679245283
"CANDIDATE",4141376,"K00280.01",339,0.0824572,3.188,5.744e-06,-6.148e-05,2.35402777777778,3.4070987654321
"CANDIDATE",4143755,"K00281.01",340,-0.0689288,14.6,1.187e-05,1.483e-05,0.308659574468085,-0.39995564516129
"CANDIDATE",5088536,"K00282.01",341,-0.05348,10.93,2.016e-05,-7.086e-06,-2.42437059415911,-1.45146341463415
"CANDIDATE",5088536,"K00282.02",342,-0.05348,4.875,-2.189e-05,2.572e-05,0.653223140495868,0.165604347826087
"CANDIDATE",5088536,"K00282.03",343,-0.05348,53.68,-2.686e-05,6.797e-05,-1.09980769230769,-1.26655263157895
"CANDIDATE",5695396,"K00283.01",344,-0.3337556,-2.775,4.58e-05,-6.445e-05,-2.95640718562874,2.23040816326531
"CANDIDATE",5695396,"K00283.02",345,-0.3337556,-1.24,1.704e-05,-1.569e-05,0.167686956521739,3.10097276264591
"CANDIDATE",6021275,"K00284.01",346,0.0009464,4.099,-0.0001089,5.608e-05,0.0904307692307692,3.16518987341772
"CANDIDATE",6021275,"K00284.02",347,0.0009464,-0.4495,-1.598e-05,-3.597e-05,-2.09405405405405,0.0879329608938548
"CANDIDATE",6021275,"K00284.03",348,0.0009464,2.159,6.599e-05,1.642e-05,-1.8983064516129,0.485994397759104
"CANDIDATE",6021275,"K00284.04",349,0.0009464,47.81,-5.894e-05,0.0001461,-1.34860262008734,-0.292861356932153
"CANDIDATE",6196457,"K00285.01",350,-0.1989732,5.108,-4.106e-07,2.604e-05,0.754476923076923,1.41950819672131
"CANDIDATE",6196457,"K00285.02",351,-0.1989732,-2.874,-5.984e-05,-3.191e-05,-0.116948148148148,-0.912150313152401
"CANDIDATE",6196457,"K00285.03",352,-0.1989732,30.64,-1.481e-05,-1.266e-05,-0.864717948717949,-0.571234567901235
"FALSE POSITIVE",8258171,"K00286.01",353,-0.0466634,11.35,0.001145,-0.001516,-58.832134292566,52.3660869565217
"FALSE POSITIVE",8703887,"K00287.01",354,0.0116968,-1.158,-0.001949,-0.003541,4.35336391437309,13.7362831858407
"CANDIDATE",9592705,"K00288.01",355,-0.023236,0.9672,4.905e-05,6.366e-05,-2.83923076923077,-2.37225806451613
"CANDIDATE",10386922,"K00289.01",356,-0.0382552,20.62,-0.0002362,0.0002782,-1.25078828828829,0.366666666666667
"CANDIDATE",10386922,"K00289.02",357,-0.0382552,11.67,-1.643e-05,-1.578e-05,-2.38789473684211,0.518468531468531
"FALSE POSITIVE",10488450,"K00290.01",358,0.3659608,1.354,0.002038,-0.0003683,-74.0093708165997,8.94031209362809
"CANDIDATE",10933561,"K00291.01",359,-0.3709712,18.78,-0.0001865,-5.668e-05,1.61828467153285,0.874166666666667
"CANDIDATE",10933561,"K00291.02",360,-0.3709712,4.821,-5.756e-05,3.641e-05,-0.155688888888889,-0.558736559139785
"CANDIDATE",11075737,"K00292.01",361,-0.1364288,1.595,5.944e-05,-5.09e-05,-1.03714285714286,-0.823179190751445
"FALSE POSITIVE",11200415,"K00293.01",362,0.4213236,2.49,0.002338,0.0001715,-82.0110619469027,-7.44301369863014
"CANDIDATE",11259686,"K00294.01",363,-0.2482182,5.183,0.0001423,-0.0002038,-3.84102272727273,-1.29046948356808
"CANDIDATE",11547513,"K00295.01",364,-0.0606382,3.255,7.602e-06,6.342e-05,0.781847133757962,0.651073770491803
"CANDIDATE",11547513,"K00295.02",365,-0.0606382,5.85,0.0001061,-8.228e-05,-0.835239726027397,-2.06720858895706
"CANDIDATE",11802615,"K00296.01",366,-0.2089756,-5.939,-0.0001265,-3.641e-05,-0.845740740740741,0.161704142011834
"CANDIDATE",11905011,"K00297.01",367,-0.2196988,2.069,1.076e-05,2.3e-05,0.458580459770115,-0.63103305785124
"CANDIDATE",12785320,"K00298.01",368,-0.4644566,-3.536,-0.0001458,0.0001147,2.33712389380531,-0.776652719665272
"CANDIDATE",12785320,"K00298.02",369,-0.4644566,5.578,-1.679e-05,-0.000178,0.299166666666667,-0.524084337349398
"CANDIDATE",2692377,"K00299.01",370,-0.4245518,-0.2865,5.064e-05,1.991e-05,2.81821052631579,1.93611650485437
"FALSE POSITIVE",3438975,"K00300.01",371,0.1274646,1.246,-0.0004526,-0.0002269,6.61770573566085,-2.8248743718593
"CANDIDATE",3642289,"K00301.01",372,-0.0585702,1.798,-3.939e-05,1.957e-05,-1.45906976744186,-1.74401015228426
"CANDIDATE",3642289,"K00301.02",373,-0.0585702,7.171,-0.0001436,-0.000127,1.32421555252387,0.919051233396584
"CANDIDATE",3662838,"K00302.01",374,0.3122816,1.607,0.0001101,1.463e-05,0.959857142857143,-1.01661290322581
"CANDIDATE",5966322,"K00303.01",375,-0.2530688,45.19,-0.0001004,0.0006662,3.59509090909091,-1.45810810810811
"CANDIDATE",6029239,"K00304.01",376,-0.2244424,0.5292,6.307e-05,4.606e-05,0.272403225806452,-1.89280648429585
"CANDIDATE",6029239,"K00304.02",377,-0.2244424,1.024,-2.715e-05,1.187e-05,0.667395348837209,-0.683627819548872
"CANDIDATE",6063220,"K00305.01",378,-0.556702,-0.7135,0.0001683,8.762e-05,0.277405797101449,0.69248275862069
"CANDIDATE",6071903,"K00306.01",379,-0.492561,9.022,4.88e-05,0.0001137,2.2345945945946,2.90583333333333
"CANDIDATE",6289257,"K00307.01",380,-0.033962,8.119,-3.859e-05,-7.053e-05,-0.579134615384615,0.307672473867596
"CANDIDATE",6289257,"K00307.02",381,-0.033962,0.579,-0.0001391,-1.141e-06,-0.52462,2.56304347826087
"CANDIDATE",6291837,"K00308.01",382,0.0696572,26.66,0.0001206,-2.242e-05,-0.0646724137931034,0.872535211267606
"FALSE POSITIVE",7024222,"K00309.01",383,-0.5671872,0.8144,-0.001019,-0.002303,38.7625250501002,46.7033112582781
"CANDIDATE",7050989,"K00312.01",384,-0.0378912,4.573,-5.483e-07,-2.228e-05,0.748826979472141,0.328085836909871
"CANDIDATE",7050989,"K00312.02",385,-0.0378912,8.705,-7.669e-05,-4.267e-05,-1.37151515151515,0.485741626794258
"CANDIDATE",7419318,"K00313.01",386,-0.508444,12.24,3.233e-05,-3.009e-05,-0.0373314685314685,1.38704697986577
"CANDIDATE",7419318,"K00313.02",387,-0.508444,1.825,3.494e-05,3.286e-06,0.468861842105263,1.54610465116279
"CANDIDATE",7603200,"K00314.01",388,0.14946,3.179,-8.085e-05,6.723e-05,-2.08940914158305,1.02871794871795
"CANDIDATE",7603200,"K00314.02",389,0.14946,6.2,3.272e-05,8.338e-05,-0.730928571428571,0.433235294117647
"CANDIDATE",7603200,"K00314.03",390,0.14946,7.25,5.394e-05,-4.545e-05,-0.251063400576369,0.375628227194492
"CANDIDATE",7700622,"K00315.01",391,-0.55698,1.894,4.738e-05,-3.147e-05,-1.82527559055118,-5.30177570093458
"CANDIDATE",8008067,"K00316.01",392,-0.4293506,-3.276,-2.066e-05,-0.0008024,1.5543125,2.28683351468988
"CANDIDATE",8008067,"K00316.02",393,-0.4293506,49.77,-0.0004604,-0.0009338,0.0661984732824427,0.772176470588235
"CANDIDATE",8008067,"K00316.03",394,-0.4293506,2.034,-7.572e-05,-0.0003585,-0.891927710843373,1.76183783783784
"CANDIDATE",8121310,"K00317.01",395,-0.025258,1.567,-5.759e-05,8.469e-05,1.86147540983607,2.13327485380117
"CANDIDATE",8121310,"K00317.02",396,-0.025258,-1.655,1.465e-05,-2.532e-05,1.57969892473118,-0.65932059447983
"CANDIDATE",8156120,"K00318.01",397,-0.0589848,-4.768,0,2.315e-05,0.767962962962963,-0.541531034482759
"CANDIDATE",8684730,"K00319.01",398,-0.1086744,6.79,-0.0001425,-0.0001013,-1.32405913978495,2.17633769322235
"FALSE POSITIVE",8700558,"K00320.01",399,0.26138,2.167,0.0002491,0.0004418,-10.912987012987,-37.7588105726872
"CANDIDATE",8753657,"K00321.01",400,-0.3939432,1.177,-2.435e-05,2.52e-05,3.67389312977099,0.7996
"CANDIDATE",8753657,"K00321.02",401,-0.3939432,0.9063,-2.082e-05,-3.827e-05,1.64597345132743,0.216671232876712
"FALSE POSITIVE",8948424,"K00322.01",402,-0.2420112,2.51,-0.03629,-0.003887,0.789685863874346,-1.48365
"CANDIDATE",9139084,"K00323.01",403,-0.4065348,2.728,-8.512e-05,9.678e-05,-0.705191122071517,-0.548106796116505
"FALSE POSITIVE",9641041,"K00324.01",404,0.2068108,1.242,-6.577e-06,-0.0001347,-9.66881720430107,-0.23679802955665
"FALSE POSITIVE",9724984,"K00325.01",405,-0.4155526,2.281,-0.02528,0.01469,119.709986320109,-65.7008547008547
"CANDIDATE",9880467,"K00326.01",406,-0.5415916,0.5813,-0.002696,0.0001289,1.84372670807453,0.416733524355301
"CANDIDATE",9880467,"K00326.02",407,-0.5415916,3.794,-0.002291,0.0005978,-3.80666666666667,4.15111111111111
"CANDIDATE",9881662,"K00327.01",408,-0.1917968,-0.7438,-4.876e-05,6.348e-06,0.015615625,0.196502824858757
"CANDIDATE",9881662,"K00327.02",409,-0.1917968,-13.58,-0.000157,-0.0001094,-0.334775,-0.593507751937985
"FALSE POSITIVE",9895004,"K00328.01",410,-0.1595104,-0.1563,0.0004848,0.001032,-8.33070796460177,-24.618320610687
"FALSE POSITIVE",10031885,"K00329.01",411,0.047493,4.182,-0.0001957,-0.0004832,7.55964601769912,-3.57682619647355
"CANDIDATE",11361646,"K00330.01",412,-0.1012708,0.9808,7.85e-05,1.957e-05,0.434348623853211,-0.29678313253012
"CANDIDATE",11361646,"K00330.02",413,-0.1012708,0.8,-4.707e-05,5.368e-05,1.07845045045045,0.62344387755102
