"koi_disposition","kepid","kepoi_name","tce_insol","tce_mesmedian","tce_fwm_prao","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"FALSE POSITIVE",12470041,"K06251.01",1373.09,-0.01621,-0.0003905,-0.0391521739130435,0.0896532137518685
"FALSE POSITIVE",1026032,"K06252.01",98.85,-1.152,-0.01324,-0.409931506849315,1.16741456166419
"FALSE POSITIVE",2012722,"K06257.01",9258.36,-0.3822,-4.606e-05,-2.30476190476191,0.206245210727969
"FALSE POSITIVE",2013883,"K06258.01",12733.66,-0.6162,0.0001659,-1.67573529411765,15.3902877697842
"CANDIDATE",2161949,"K06259.01",386.67,0.03143,-1.024e-06,0.606474820143885,1.28554545454545
"CANDIDATE",2161949,"K06259.02",224.5,-0.08944,1.283e-05,0.802027027027027,1.21997677119628
"FALSE POSITIVE",2162994,"K06260.01",666.49,-0.1485,0.1149,6.6989247311828,0.518897058823529
"FALSE POSITIVE",2167444,"K06261.01",4625.06,-0.7977,-7.615e-05,-0.0558236057068742,1.17681603773585
"CANDIDATE",2301068,"K06263.01",1367.84,-0.06515,-4.32e-05,1.19885714285714,0.83129290617849
"FALSE POSITIVE",2305372,"K06264.01",6216.59,-110.5,0,0,0.456916167664671
"FALSE POSITIVE",2306740,"K06265.01",201.31,-18.63,0,0,0.238008982035928
"FALSE POSITIVE",2308957,"K06266.01",17761.77,-2.011,0,0,5.43465703971119
"CANDIDATE",2422820,"K06267.01",48.86,-0.02974,0.0001867,0.121301369863014,1.46554174067496
"FALSE POSITIVE",2437452,"K06268.01",119.33,-0.005349,0.01331,-0.0777355836849508,2.27699115044248
"FALSE POSITIVE",2437804,"K06269.01",10740.9,0.01452,0.002912,-7.61883408071749,124.415437003405
"FALSE POSITIVE",2438061,"K06270.01",793.21,-0.05303,0.001547,-0.224567901234568,11.1814814814815
"FALSE POSITIVE",2438062,"K06271.01",793.18,0.1416,0.004508,-0.0818,66.8034934497817
"FALSE POSITIVE",2438517,"K06272.01",343.18,-0.05337,0.00444,7.23529411764706,25.723311546841
"FALSE POSITIVE",2442084,"K06273.01",1.29,-0.3993,0,0.0192960526315789,0.292440119760479
"CANDIDATE",2449245,"K06274.01",69.72,0.1032,0.0004944,-0.226581818181818,0.511455064194009
"CANDIDATE",2557350,"K06276.01",26.62,-0.009046,0.000275,0.00237810026385224,0.497716535433071
"FALSE POSITIVE",2557430,"K06277.01",6484.61,-5.146,0,0,30.6174496644295
"FALSE POSITIVE",2568971,"K06278.01",2408.14,-0.03729,0.0003795,-2.24491525423729,4.28241042345277
"FALSE POSITIVE",2570505,"K06279.01",417.8,-1.01,-1.396e-05,-1.48505434782609,1.73908629441624
"FALSE POSITIVE",2570767,"K06280.01",5553.1,-1.13,6.198e-05,1.61387755102041,4.33027272727273
"FALSE POSITIVE",2576692,"K06282.01",18.69,-0.1569,0.003123,-0.332828282828283,0.0700074962518741
"FALSE POSITIVE",2580872,"K06283.01",47.77,-0.3561,0.1899,0,2.1701166180758
"FALSE POSITIVE",2583777,"K06284.01",6303.75,-8.799,-7.749e-05,-685.46511627907,86.5482954545455
"FALSE POSITIVE",2693092,"K06285.01",81.06,-0.08657,-0.06417,-0.160443864229765,5.53761194029851
"FALSE POSITIVE",2708156,"K06286.01",153667.21,-143.6,0,-0.0848648648648649,0.442664092664093
"FALSE POSITIVE",2708172,"K06287.01",178.89,-0.3299,9.814e-05,-0.373901098901099,3.21173652694611
"FALSE POSITIVE",2708445,"K06288.01",0,-0.1091,-0.0003394,1.62261146496815,5.61039182282794
"FALSE POSITIVE",2708614,"K06289.01",22.49,-0.05301,0.001941,0.0708928571428571,0.968878504672897
"FALSE POSITIVE",2711114,"K06290.01",4425.27,-0.4147,-0.0004926,-29.0373831775701,6.83221649484536
"FALSE POSITIVE",2720354,"K06292.01",2527.74,0.08435,0.0001643,-0.0470434782608696,0.0668890554722639
"CANDIDATE",2834463,"K06293.01",379.45,0.007477,3.169e-05,-0.558937198067633,2.778856152513
"FALSE POSITIVE",2852560,"K06294.01",55.46,-0.3725,-0.1027,-1.31361815754339,0.714206586826347
"FALSE POSITIVE",2856960,"K06295.01",0.73,0.002784,0.004579,0.0265491329479769,0.890988593155894
"FALSE POSITIVE",2860594,"K06296.01",2947.01,6.221,0.004971,-0.321134020618557,0.429820359281437
"FALSE POSITIVE",2860788,"K06297.01",658.83,-0.2178,0.04881,-5.80769230769231,6.77460106382979
"FALSE POSITIVE",2969638,"K06298.01",1775.21,-0.02368,0.0001084,-3.12994652406417,5.10314285714286
"CANDIDATE",2970670,"K06299.01",1683.66,-0.2675,-5.299e-05,-0.888513513513513,0.952358346094946
"FALSE POSITIVE",2973509,"K06300.01",497.44,-0.5246,0.02543,-0.230181086519115,0.208665667166417
"CANDIDATE",2994092,"K06301.01",28.56,-0.1044,-0.0004224,-1.01883656509695,1.51506666666667
"FALSE POSITIVE",2998124,"K06302.01",250.57,-0.145,0.06618,-1.44864864864865,1.57911646586345
"FALSE POSITIVE",3098194,"K06303.01",29.02,-6.256,0,0,3.88210884353742
"FALSE POSITIVE",3102024,"K06304.01",31.74,-0.02435,0.2292,2.1025641025641,4.45029069767442
"FALSE POSITIVE",3110937,"K06305.01",1000.36,-1.643,-0.000423,-3.49189189189189,1.20985915492958
"FALSE POSITIVE",3115480,"K06306.01",2663.27,-0.1518,0.0004045,0.0128804780876494,0.273725782414307
"FALSE POSITIVE",3120320,"K06307.01",237.1,0.0136,-0.01802,0.499834710743802,2.43927536231884
"FALSE POSITIVE",3127817,"K06308.01",3762.77,0.4334,0,0,8.56494082840237
"FALSE POSITIVE",3228740,"K06309.01",5463.63,-0.6122,-7.642e-06,3.42,3.98508124076809
"FALSE POSITIVE",3230206,"K06310.01",178.92,-0.04126,0.001589,-0.918292682926829,3.59868554095045
"FALSE POSITIVE",3230227,"K06311.01",2749.05,-0.1065,-0.01997,0.952513966480447,5.74155339805825
"FALSE POSITIVE",3241619,"K06312.01",494.49,12.46,0,0,0.204992503748126
"FALSE POSITIVE",3241662,"K06313.01",963.54,-0.5775,-0.0001057,0.035864,1.58611691022965
"FALSE POSITIVE",3245000,"K06314.01",27.89,0.03487,-0.002081,2.74301675977654,5.71820940819423
"FALSE POSITIVE",3247294,"K06316.01",11.51,-0.243,0.02266,-0.0575141242937853,1.26782738095238
"FALSE POSITIVE",3248332,"K06317.01",650.56,-0.006028,-0.00265,-1.33714285714286e-05,0.276946107784431
"FALSE POSITIVE",3323289,"K06319.01",17.1,-0.955,-0.02006,-0.528044280442804,0.510538922155689
"FALSE POSITIVE",3327980,"K06321.01",12607.72,2.966,0,0.118786516853933,0.666711509715994
"FALSE POSITIVE",3329643,"K06322.01",3634.37,-0.6862,-0.0003699,-2.02471169686985,14.9224137931034
"FALSE POSITIVE",3335816,"K06323.01",1006.06,-0.07763,-0.002582,8.97241379310345,2.41371994342291
"FALSE POSITIVE",3337438,"K06324.01",11067.47,-0.7374,-0.0001555,0.289447236180905,1.74627737226277
"FALSE POSITIVE",3337548,"K06325.01",392.6,-0.2466,0.0002362,2.17434210526316,1.4504128440367
"FALSE POSITIVE",3339538,"K06326.01",126.5,-0.04014,0.0009519,-0.0779207920792079,0.0872529940119761
"FALSE POSITIVE",3341934,"K06327.01",68.68,-0.03449,-0.00405,-0.154169435215947,0.111979010494753
"FALSE POSITIVE",3343866,"K06328.01",20478.37,-0.9141,0.000358,-15.5536992840095,0
"CANDIDATE",3346543,"K06329.01",314.53,0.005003,-4.817e-05,-0.273450704225352,1.19513181019332
"FALSE POSITIVE",3352751,"K06330.01",4189.79,-0.5567,-0.03107,1.21388888888889,0.300523952095808
"CANDIDATE",3356193,"K06331.01",165.55,-0.1192,-0.0008503,-0.00755708661417323,2.99360406091371
"FALSE POSITIVE",3427776,"K06332.01",252.68,-0.1038,-0.0008723,0.0441068447412354,0.269461077844311
"FALSE POSITIVE",3437739,"K06333.01",1856.25,-1.149,0.0001711,-5.37362637362637,8.04277227722772
"FALSE POSITIVE",3440230,"K06334.01",17835.32,-25.6,0.1379,0,0.0689760479041916
"FALSE POSITIVE",3441340,"K06335.01",4149.93,-0.1787,0.0002093,1.89463955637708,150.37542662116
"FALSE POSITIVE",3448323,"K06336.01",4368.94,0.2472,-2.113e-05,-2.95909580193757,9.052
"FALSE POSITIVE",3458919,"K06337.01",2093.83,-76.45,0,0,14.6989247311828
"FALSE POSITIVE",3542573,"K06338.01",1395.59,-0.05773,0.0007634,0.917027027027027,0.210237741456166
"FALSE POSITIVE",3543270,"K06339.01",183.59,-0.7522,0.004142,-0.0589705882352941,0.157709580838323
"FALSE POSITIVE",3544678,"K06340.01",169.9,0.03965,-0.007176,-15.2111650485437,108.315120711563
"CANDIDATE",3547178,"K06342.01",366.13,-0.08789,3.49e-06,0.453869969040248,1.19363636363636
"FALSE POSITIVE",3548622,"K06343.01",0.61,-0.02155,-0.000286,1.20616197183099,8.0473417721519
"FALSE POSITIVE",3556742,"K06344.01",1142.96,-0.9258,0,0,155.073627844712
"FALSE POSITIVE",3558803,"K06345.01",0,-0.6046,-2.607e-05,2.07392996108949,17.5866454689984
"FALSE POSITIVE",3644174,"K06347.01",297.86,0.007163,-0.001131,-5.125,7.54677137870855
"FALSE POSITIVE",3655326,"K06348.01",178.35,-0.2658,0.03996,-2.93846153846154,6.62916666666667
"FALSE POSITIVE",3656322,"K06349.01",4419.07,-0.4231,-0.0004015,-0.0903258145363409,0.348817365269461
"FALSE POSITIVE",3656700,"K06350.01",18625.7,-0.2191,0.002003,282.429906542056,99.8708791208791
"FALSE POSITIVE",3659940,"K06351.01",2137.12,-0.3878,0.0001649,-1.13828125,0.327174556213018
"CANDIDATE",3663494,"K06352.01",276.12,-0.09749,8.213e-05,-2.71337209302326,2.83210256410256
"CANDIDATE",3733638,"K06353.01",815.38,0.01463,-7.141e-05,1.19375928677563,1.60070671378092
"CANDIDATE",3748855,"K06355.01",328.69,-0.1263,0.0001282,-0.4764,1.79750812567714
"FALSE POSITIVE",3757588,"K06356.01",21.88,-0.07895,-0.002333,-1.35819672131148,6.54081920903955
"CANDIDATE",3765692,"K06358.01",234.93,0.02633,-0.0001396,-1.47213114754098,3.53889468196038
"FALSE POSITIVE",3766353,"K06359.01",1104.38,1.292,-0.00029,-0.511167512690355,0.175500747384155
"FALSE POSITIVE",3830820,"K06360.01",5.86,-0.2982,-0.01128,23.6330935251799,16.9100502512563
"CANDIDATE",3831523,"K06361.01",10022.27,-1.415,-3.341e-06,0.329920634920635,0.930367892976589
"FALSE POSITIVE",3834364,"K06362.01",418.55,-0.04179,-0.02198,5.07843137254902,0.867254658385093
"FALSE POSITIVE",3836413,"K06363.01",1467.02,-0.6916,0.0008088,0.0508582089552239,1.54520958083832
"FALSE POSITIVE",3836439,"K06364.01",15627.97,-1.759,0,-29.1454545454545,4.20172413793104
"FALSE POSITIVE",3838004,"K06365.01",6229.39,0.0655,-1.645e-05,-0.336910569105691,0.632052505966587
"FALSE POSITIVE",3851134,"K06366.01",5596.55,0.1061,4.832e-05,3.5687969924812,4.91341256366723
"FALSE POSITIVE",3851193,"K06367.01",3551.37,-0.7593,-0.0007583,-0.123959731543624,0.0999175412293853
"CANDIDATE",3854496,"K06368.01",187.2,-0.003308,-6.212e-05,0.898795180722892,1.4337
"FALSE POSITIVE",3858884,"K06371.01",157.96,-3.316,-0.2248,0,2.6891452991453
"FALSE POSITIVE",3938073,"K06373.01",89.05,-0.6511,0.000942,0.292857142857143,0.282473763118441
"CANDIDATE",3972432,"K06375.01",525.13,0.1349,-0.0002942,0.889922480620155,0.229327902240326
"FALSE POSITIVE",3973002,"K06376.01",1005.04,-0.1472,0.007109,0.289977477477477,2.10149700598802
"FALSE POSITIVE",3973504,"K06377.01",335.16,-0.3735,-0.01752,1.5175,0.683607038123167
"FALSE POSITIVE",4055092,"K06379.01",1.71,-0.06802,0.001488,0.133622047244094,1.54090909090909
"FALSE POSITIVE",4067549,"K06380.01",140.58,-0.3305,0.01396,5.47390396659708,18.5807799442897
"FALSE POSITIVE",4069213,"K06382.01",1352.26,0.1409,0.004114,6.32203389830508,3.0109955423477
"FALSE POSITIVE",4075064,"K06383.01",2.67,-0.2525,0,0,10.9992753623188
"FALSE POSITIVE",4076952,"K06385.01",1840.28,1.552,0.009674,0.240940766550523,0.252353823088456
"FALSE POSITIVE",4078693,"K06386.01",1475.36,-0.4712,1.044e-05,0.709836065573771,1.11970085470085
"FALSE POSITIVE",4142768,"K06387.01",494.26,-0.03272,0.0001794,0.106966292134831,0.242455621301775
"FALSE POSITIVE",4149684,"K06388.01",526.39,-1.043,0.02482,0.210952902519168,1.07885074626866
"FALSE POSITIVE",4150703,"K06389.01",93.81,-0.02897,0.0009165,-2.32089552238806,7.92440633245383
"FALSE POSITIVE",4157488,"K06390.01",2400.29,-0.2655,-0.04765,3.02923264311815,4.53781291172596
"FALSE POSITIVE",4160669,"K06391.01",0,-0.2781,-0.001823,342.987249544627,98.3903743315508
"FALSE POSITIVE",4174507,"K06393.01",956.03,-0.3366,-0.001468,2.33539094650206,1.58610354223433
"FALSE POSITIVE",4180396,"K06394.01",8974.98,0.01938,-6.875e-05,0.615032679738562,2.93554502369668
"FALSE POSITIVE",4245897,"K06395.01",619.61,-0.06347,-0.07481,0,0.458761194029851
"FALSE POSITIVE",4252226,"K06396.01",173.03,-0.1242,-0.0007928,0.0177276785714286,0.0277721139430285
"FALSE POSITIVE",4261960,"K06397.01",583.06,-0.6163,-0.002757,-17.0099502487562,3.9347280334728
"FALSE POSITIVE",4269252,"K06398.01",16955.63,0.0195,-0.0002055,20.3536977491961,42.379375
"CANDIDATE",4274071,"K06399.01",253.74,-0.07241,-7.025e-05,0.0387294117647059,2.80527426160338
"FALSE POSITIVE",4281895,"K06400.01",401.92,-3.844,-0.009392,5.95483870967742,0.507451564828614
"CANDIDATE",4282390,"K06401.01",5219.12,-0.4528,-4.096e-05,2.2004132231405,2.73647727272727
"FALSE POSITIVE",4284147,"K06402.01",4609.6,-1.648,-6.109e-05,-0.513779527559055,0.67075117370892
"FALSE POSITIVE",4349935,"K06403.01",677.37,-2.826,-7.481e-05,-0.497201017811705,1.07930803571429
"FALSE POSITIVE",4352168,"K06404.01",49.15,-0.3454,-0.0671,0,0.330224550898204
"FALSE POSITIVE",4356621,"K06405.01",2625.86,-1.169,-2e-05,0.160362694300518,0.580583941605839
"FALSE POSITIVE",4357985,"K06406.01",68.6,-0.006427,-0.0003392,-0.394573643410853,0.86243
"FALSE POSITIVE",4367544,"K06407.01",3701.05,-0.2944,-0.03069,8.04230769230769,52.6452095808383
"FALSE POSITIVE",4372410,"K06408.01",72360.96,-0.317,-6.132e-05,4.37310924369748,36.244976076555
"FALSE POSITIVE",4372961,"K06410.01",4747.35,-0.3878,0,0,0.245501818181818
"FALSE POSITIVE",4375101,"K06411.01",9.47,-0.2162,0.007595,-0.0426981132075472,1.83699763593381
"FALSE POSITIVE",4380283,"K06412.01",4716.45,-1.151,0,0,2.67976653696498
"FALSE POSITIVE",4445630,"K06414.01",1107.88,0.0761,0,0,0.954895209580838
"FALSE POSITIVE",4446411,"K06415.01",4621.87,0.1074,-0.0008379,4.6246719160105,1.72848314606742
"FALSE POSITIVE",4454219,"K06416.01",1989.5,-0.09641,-0.0179,0.00249662337662338,1.26337313432836
"FALSE POSITIVE",4456622,"K06417.01",3256.64,-0.2856,9.677e-05,0.552,0.547853949329359
"FALSE POSITIVE",4482738,"K06418.01",0,-1.615,0,108.438818565401,38.2985074626866
"FALSE POSITIVE",4484312,"K06419.01",1771.05,-0.06105,-2.355e-05,0.795753715498938,0.712333767926988
"FALSE POSITIVE",4484356,"K06420.01",2055.66,-1.492,-0.0003087,-0.0233009708737864,0.0359535928143713
"FALSE POSITIVE",4489844,"K06421.01",3230.24,-0.9825,-2.345e-05,7.2,15.3934397163121
"FALSE POSITIVE",4540632,"K06422.01",51.34,-0.01124,0.01641,-0.000261111111111111,0.304940119760479
"FALSE POSITIVE",4544623,"K06423.01",41.46,-0.1305,0.002426,-7.89502762430939,10.7771535580524
"FALSE POSITIVE",4565985,"K06424.01",6023.37,0.02073,7.026e-05,-10.2865497076023,27.6051162790698
"FALSE POSITIVE",4569590,"K06426.01",389.98,0.01745,0.001265,-1.03872549019608,1.66905444126075
"FALSE POSITIVE",4574310,"K06427.01",4566.23,-54.55,0,0,0.381467065868264
"FALSE POSITIVE",4578594,"K06429.01",0.81,0.004868,-0.01211,-0.782018348623853,1.0887874251497
"FALSE POSITIVE",4587448,"K06430.01",2078.34,0.4762,5.683e-05,-0.0596869851729819,0.455358711566618
"FALSE POSITIVE",4633434,"K06431.01",16.65,-0.2528,-0.0004779,0.0101411042944785,0.0691332335329341
"FALSE POSITIVE",4661634,"K06432.01",5.62,-0.2384,0.005166,-0.0382074408117249,0.342358900144718
"FALSE POSITIVE",4665989,"K06433.01",9973.84,-3.7,0,0,0.71187125748503
"FALSE POSITIVE",4671584,"K06434.01",1801.48,-0.1496,-0.00265,-34.2018348623853,25.5138686131387
"FALSE POSITIVE",4678171,"K06435.01",39.98,-0.2046,0.0402,0.407130434782609,0.722080237741456
"FALSE POSITIVE",4681152,"K06436.01",1201.17,-2.782,-0.0007326,-0.00425190839694656,9.33270072992701
"FALSE POSITIVE",4725292,"K06437.01",0.24,0.008872,0.001355,-0.0335564516129032,0.945607886089814
"FALSE POSITIVE",4729553,"K06438.01",7135.21,-231.4,0,0.000118801498127341,0.357385321100917
"FALSE POSITIVE",4736208,"K06439.01",13.18,-4.449,0,0,5.46833095577746
"FALSE POSITIVE",4737302,"K06441.01",3580.49,-6.332,-0.003404,-2.72222222222222,0.258158940397351
"FALSE POSITIVE",4739194,"K06442.01",3727.94,-12.23,0,-0.0736004162330905,1.20903273809524
"FALSE POSITIVE",4739565,"K06443.01",9091.25,-1.294,-1.784e-05,1.5940625,0.0570032573289902
"FALSE POSITIVE",4740688,"K06444.01",72.02,-0.0651,0.003674,25.6165048543689,111.836518046709
"FALSE POSITIVE",4753988,"K06445.01",177.75,-3.55,-0.02469,-3.90298507462687,2.31202797202797
"FALSE POSITIVE",4757331,"K06446.01",880.94,-0.9079,0.002445,0.169444444444444,1.34357864357864
"FALSE POSITIVE",4758350,"K06447.01",60134.87,-1.2,-6.171e-05,0.41425,0.792738095238095
"FALSE POSITIVE",4758368,"K06448.01",0,-0.9218,0,0,0.657260536398467
"FALSE POSITIVE",4768756,"K06451.01",447.03,-0.1292,0.0002245,-2.8075,5.5042531120332
"FALSE POSITIVE",4769824,"K06452.01",34.58,0.02582,0.00276,-0.53262599469496,11.9405643738977
"FALSE POSITIVE",4773155,"K06453.01",26.61,-3.133,0,0,0.684476047904192
"FALSE POSITIVE",4839180,"K06456.01",709.94,0.0575,0.0008497,0,0.291567164179104
"FALSE POSITIVE",4840263,"K06457.01",11668.92,-0.7595,0,0,6.25835694050992
"FALSE POSITIVE",4840818,"K06458.01",426.86,-0.0691,0.0005074,-0.183264033264033,0.0728616071428572
"FALSE POSITIVE",4847832,"K06459.01",18.32,-1.644,0,0,0.239505247376312
"FALSE POSITIVE",4851217,"K06460.01",29761.34,-4.956,0,0,2.31648148148148
"FALSE POSITIVE",4851338,"K06461.01",2868.91,-3.051,0.0003469,3.44827586206897,2.61083591331269
"FALSE POSITIVE",4851356,"K06462.01",2184.07,-0.769,0.0002683,-0.938627450980392,4.06248366013072
"FALSE POSITIVE",4862332,"K06463.01",0,-0.1701,0.0003419,0,26.064450867052
"FALSE POSITIVE",4862625,"K06464.01",73.26,-0.185,0.001349,-0.868567961165049,0.615833333333333
"FALSE POSITIVE",4862625,"K06464.03",0.9,-0.01111,0.0002135,0.206779661016949,1.4286218487395
"FALSE POSITIVE",4863369,"K06465.01",320.88,-0.02494,0.002231,48.1,32.7102325581395
"FALSE POSITIVE",4863753,"K06466.01",15804.82,-0.03661,2.934e-05,4.60995260663507,185.514285714286
"FALSE POSITIVE",4902030,"K06467.01",780.02,-1.635,0,0.00264873949579832,0.170254491017964
"FALSE POSITIVE",4908495,"K06468.01",530.03,0.0672,0.001758,0,0.102521739130435
"FALSE POSITIVE",4912589,"K06469.01",44.98,-0.002427,0.00176,0.0683450704225352,0.256836581709145
"FALSE POSITIVE",4914709,"K06470.01",80.59,-0.04696,-0.0001576,-3.1407249466951,0.735691056910569
"FALSE POSITIVE",4914737,"K06471.01",13.98,-0.08275,-0.0001896,-2.61216931216931,0.211147540983607
"FALSE POSITIVE",4917014,"K06472.01",0,0.1132,-2.966e-05,-5.62338709677419,120.745714285714
"FALSE POSITIVE",4931073,"K06473.01",324.96,-0.6957,-0.0007475,-0.000225,0.558458083832335
"FALSE POSITIVE",4932691,"K06474.01",307.88,-0.2438,0.004688,0.0419904761904762,0.382316890881913
"CANDIDATE",4939265,"K06475.01",0.33,0.0147,0.0006962,0.121342925659472,3.61795744680851
"FALSE POSITIVE",4940201,"K06476.01",186.8,0.08202,-0.01044,-0.647307692307692,2.76912850812408
"FALSE POSITIVE",4946680,"K06477.01",854.48,-0.9917,0.0008355,-1.27719298245614,6.60937114673243
"FALSE POSITIVE",4947726,"K06478.01",268.95,3.946,-0.02198,0.0908008658008658,0.327059701492537
"FALSE POSITIVE",4948863,"K06479.01",87.35,-3.193,-0.008531,-2.95948275862069,0.890117474302496
"FALSE POSITIVE",4949214,"K06481.01",5485.07,-2.299,0.06518,-193.03125,71.5555555555556
"FALSE POSITIVE",4950557,"K06483.01",155.94,0.02075,0.002311,0.13680067001675,0.310913173652695
"FALSE POSITIVE",5000179,"K06485.01",11460,-0.4948,0.0001351,0.137129032258064,1.31530701754386
"FALSE POSITIVE",5017058,"K06486.01",5290.64,-0.1715,0,0,0.203832335329341
"FALSE POSITIVE",5018787,"K06487.01",2267.3,-15.59,0.001131,1.22047244094488,1.88407079646018
"FALSE POSITIVE",5021732,"K06490.01",140.21,-0.9352,0.04341,-0.429302832244009,50.0604890604891
"FALSE POSITIVE",5022440,"K06491.01",411.98,-0.1259,0.0002535,0.264622950819672,0.359775449101796
"FALSE POSITIVE",5022900,"K06492.01",1685.29,-1.191,0.0001933,0.471186440677966,111.789764868603
"FALSE POSITIVE",5024126,"K06493.01",1777.86,-0.9494,0,5.05757575757576,15.6690573770492
"FALSE POSITIVE",5025217,"K06496.01",53036.26,0.7629,0,-0.298943089430894,0.939893617021277
"FALSE POSITIVE",5025294,"K06498.01",260.55,0.02887,0.001345,17.8035087719298,20.8114434330299
"FALSE POSITIVE",5026187,"K06499.01",7982.75,0.261,4.172e-05,0.0097787610619469,0.275444444444444
"FALSE POSITIVE",5031882,"K06501.01",16405.15,-0.451,2.802e-05,-0.0669942196531792,24.5808823529412
"FALSE POSITIVE",5036516,"K06502.01",3552.86,-0.1206,-0.4021,-5.09257142857143,0
"FALSE POSITIVE",5036530,"K06503.01",1885.3,-1.397,-4.297e-05,1.02305194805195,2.05845588235294
"FALSE POSITIVE",5036538,"K06504.01",238.98,0.2917,0,0,4.59396825396825
"FALSE POSITIVE",5042785,"K06507.01",16613.78,-2.532,4.03e-06,0,1.98560975609756
"FALSE POSITIVE",5078879,"K06508.01",28759.68,-0.833,-0.0003212,19.4774774774775,11.5385964912281
"FALSE POSITIVE",5080346,"K06509.01",24144.52,0.8434,-3.482e-05,2.61138211382114,4.82905500705219
"FALSE POSITIVE",5080652,"K06510.01",497.18,0.1356,0.0003421,-0.0137364341085271,0.100223388305847
"FALSE POSITIVE",5083252,"K06512.01",1153.86,-6.033,4.059e-05,-0.830528846153846,0
"FALSE POSITIVE",5091614,"K06515.01",48.19,-0.3997,-0.002992,-0.490524534686971,0.115799401197605
"FALSE POSITIVE",5095269,"K06518.01",112.07,-0.0236,0.0005403,0.012125,0.0639205397301349
"FALSE POSITIVE",5111801,"K06521.01",18637.88,0.5281,8.258e-06,-2.59869138495093,0.985394321766561
"FALSE POSITIVE",5112198,"K06522.01",824.35,-2.016,4.321e-05,3.32762312633833,1.14320463320463
"FALSE POSITIVE",5113809,"K06523.01",3591.91,0.5136,5.403e-05,4.87426900584795,1.52413223140496
"FALSE POSITIVE",5115178,"K06524.01",88.23,-1.261,0.01295,1.68725663716814,1.72247838616715
"FALSE POSITIVE",5125048,"K06528.01",17668.94,8.14,3.313e-05,-0.00696666666666667,0.195512820512821
"FALSE POSITIVE",5126627,"K06529.01",2576.95,1.778,-0.0001068,1.3096214511041,2.26146788990826
"FALSE POSITIVE",5164794,"K06531.01",2467.6,-3.472,8.698e-05,2.71260504201681,65.840811965812
"CANDIDATE",5171707,"K06532.01",3305.31,-0.8078,-1.064e-05,1.40470588235294,2.10975975975976
"FALSE POSITIVE",5172274,"K06533.01",328.39,-0.2644,-3.877e-05,0.959510869565217,0.939574468085106
"FALSE POSITIVE",5174492,"K06534.01",30924.97,-0.2749,-3.025e-05,-1.17746478873239,38.5445054945055
"FALSE POSITIVE",5174920,"K06535.01",75879.25,4.669,1.931e-05,0.825554259043174,1.3885201793722
"FALSE POSITIVE",5181455,"K06536.01",357.48,-0.009093,-0.001273,-1.40542168674699,0.0918680659670165
"FALSE POSITIVE",5193386,"K06537.01",300.75,0.00876,0.009908,0,0.739140740740741
"CANDIDATE",5193439,"K06538.01",5.23,0.03245,0.0002283,-0.108219696969697,1.76090468497577
"FALSE POSITIVE",5199978,"K06540.01",0,-0.733,-0.0003679,-9.09966777408638,49.048
"FALSE POSITIVE",5211470,"K06541.01",0,0.02309,0.0007853,0.000947885835095137,0.993004484304933
"FALSE POSITIVE",5211470,"K06541.02",0,-0.8191,-0.0003466,-9.22985781990521,33.2640883977901
"FALSE POSITIVE",5216727,"K06543.01",3967.56,-25.02,0,0,10.7558494404883
"FALSE POSITIVE",5218014,"K06544.01",1896,-0.4051,-0.003621,0.02233,5.14094151212553
"FALSE POSITIVE",5255552,"K06545.01",5.57,-0.9849,-0.004304,-0.0030212962962963,0.258695652173913
"CANDIDATE",5263167,"K06546.01",689.38,-0.08906,-0.0002713,-0.74792899408284,1.89804241435563
"FALSE POSITIVE",5266937,"K06547.01",242.03,-8.499,0,0,0.367477744807122
"FALSE POSITIVE",5269407,"K06548.01",2186.14,-2.072,-0.0007456,0,0.111701649175412
