"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_impact","tce_ingress","tce_model_chisq","tce_insol","tce_sradius","tcet_model_chisq","tce_mesmedian","tce_minmesd","tce_bin_oedp_stat","tce_albedo","boot_mesmean","tce_rb_tcount3","tce_fwm_stat","tce_fwm_sra","tce_fwm_srao","tce_fwm_prao","tce_impact_sn","tce_duration_sn","tce_depth_sn","tce_eqt_sn","tce_insol_sn","tce_slogg_sn","tce_smet_sn","tce_albedo_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"FALSE POSITIVE",2997178,"K03814.01",1,0.8664,0.5426,11650,7416.5,9.828,96550,0.04008,3.213,6.63,0.1673,0.059345,0,16613,19.538453,5.652,-0.003434,26.9486780715397,45.5611814345992,53.9835390946502,3.91735537190083,0.978040411340073,4.98275862068966,0.175,0.944664031620553,55.4117647058824,91.484593837535,-88.8559322033898,131.8758526603
"CANDIDATE",6507433,"K03815.01",1,0.9409,0.6488,2790,427.01,1.053,66390,-0.03725,2.147,0.1778,1.805,-0.0077537,0,802.38,19.100546,-1.536,-0.002502,36.1745482506728,27.8301886792453,40.2918709383195,8.92307692307692,2.22100280869656,19.3478260869565,0.233333333333333,1.60301953818828,-34.5945945945946,-20.7027027027027,-1.16106194690265,19.26125
"FALSE POSITIVE",7877818,"K03816.01",1,1,3.081,5832,477.45,2.664,96840,-0.7965,6.058,0.01448,14.16,-0.05224,0,111280,19.086528,30.33,-0.04044,29.9580587177951,22.2338505954529,12.7057710501419,2.88135593220339,0.721506936258954,4.34117647058823,0.08,0.632142857142857,630.561330561331,-126.147426981919,17.0153550863724,0
"FALSE POSITIVE",5636642,"K03817.01",1,0.8992,0.6955,8754,3635.14,1.084,44820,-19.08,0.5397,4.574e-05,7.264,-1,0,1140,19.755447,2.362,0.00669,50.8309779536461,78.3220720720721,130.258717660292,10.4761904761905,2.61924113383194,21.55,-0.8,2.66960676221977,112.47619047619,-11.6901408450704,0.134894736842105,62.2883720930233
"FALSE POSITIVE",6515722,"K03818.01",1,0.9,0.2482,12590,9744.42,2.471,111900,0.6314,2.5,2.465e-15,7.25,-1,0,87.995,19.315937,-0.2647,4.278e-05,16.4263551743019,34.6587301587302,41.2942438326779,9.13357400722022,2.28386806449118,19.0952380952381,0.1,2.43043915521287,-1.51257142857143,1.25094339622641,-3.90271739130435,0.0899082568807339
"FALSE POSITIVE",5560831,"K03819.01",1,0.5677,0.5524,636500,4510.62,1.276,24330,-0.7453,0.3635,0,0.02109,-1,0,51630,19.899655,0.7177,0.005723,33.2766705744431,131.543167912984,175.406962183822,7.76951672862454,1.94254140791208,14.448275862069,0.32,1.92778793418647,422.176470588235,469.354838709677,0.895689655172414,36.2135135135135
"FALSE POSITIVE",5305404,"K03820.01",1,0.8863,5.187,1466,2.41,0.811,71110,-0.0531,28.5,0.1256,7339,0.10784,0,67.098,19.928707,-2.231,0.00425,107.665208940719,71.6814159292035,67.7130044843049,11.1188811188811,2.77011494252874,24.0526315789474,-1.66666666666667,2.91345772131798,-7.96785714285714,-14.1220338983051,2.69979079497908,2.90582226762002
"FALSE POSITIVE",5956776,"K03821.01",1,0.1,0.376,-1,30071.68,1.705,221400,35.34,0.4129,0,0,-1,7,36987,19.376659,4.343,0.2517,-0.1,-1.5,-119300,-3360,-30071.68,21.7368421052632,-0.571428571428572,0,7983.45588235294,2143.91534391534,0.00298679245283019,123.401785714286
"FALSE POSITIVE",8883727,"K03822.01",1,0.9,0.2723,6504,396.4,0.766,76160,-0.1748,1.323,0.002038,21.24,-0.019759,1,14175,19.408661,-19.25,0.02449,20.6611570247934,15.9385700944277,48.2784714339765,15.2610441767068,3.80604896783485,35.3846153846154,-0.866666666666667,3.8562091503268,-104.619565217391,32.6993464052288,-27.0086956521739,70.3083573487032
"CANDIDATE",4820550,"K03823.01",1,0.9082,1.286,240.1,1.59,0.917,78220,0.01704,107,0.0566,1089,-2.0179,0,3.1578,19.118094,-0.07741,-0.0002983,119.452847560174,55.077211043519,55.2229930624381,19.9305555555556,4.96875,40.9090909090909,1.06666666666667,2.35408560311284,-0.516066666666667,0.342993630573248,-0.414285714285714,0.15655614973262
"FALSE POSITIVE",6516874,"K03824.01",1,0.1,0.3874,-1,3199.88,0.972,166600,-78.14,0.3906,0,0,-1,0,131.97,19.339793,-0.1086,-0.001577,-0.1,-2.5,-36890,-1920,-3199.88,21.3809523809524,-0.266666666666667,0,-55.4081632653061,-52.200956937799,-0.00594173228346457,0.669565868263473
"FALSE POSITIVE",5467113,"K03825.01",1,0.1,1.585,-1,1826.76,1.776,3282000,-1.832,1.633,0,0,-1,0,0,19.778441,3.568,0.253,-0.1,-6,-147300,-1670,-1826.76,8.06122448979592,-0.4,0,6955.1656920078,-5024.93765586035,0,74.9794594594595
"FALSE POSITIVE",8240123,"K03826.01",1,0.9675,2.277,17310,585.26,0.85,84100,-1.437,1.607,0.002036,4.622,-0.53636,0,16708,19.613564,-63.01,0.07329,97.80630812778,43.0842005676443,29.4449901768173,10.4166666666667,2.61931614751164,22.75,-0.2,2.4022869022869,-243.281853281853,51.7658227848101,-35.6602316602317,0.198335832083958
"FALSE POSITIVE",10031907,"K03828.01",1,0.9944,4.25,6716,111.11,0.892,55010,-0.7381,4.489,0.3407,34.17,-0.33369,0,1377.6,19.921565,2.115,-0.004735,33.9154160982265,51.8864468864469,66.1311053984576,10.4150943396226,2.60271726399625,22.7,0.233333333333333,1.25949133800221,13.8235294117647,-2.98,9.80882352941176,6.8748031496063
"FALSE POSITIVE",4474637,"K03829.01",1,0.1,3.047,-1,427.06,1,4632000,-0.6073,1.646,0,0,-1,0,176880,19.622773,2.229,0.183,-0.1,-9,-294200,-1160,-427.06,0,1.06666666666667,0,2898.56957087126,-2697.60479041916,-0.4268,94.2998565279771
"FALSE POSITIVE",10676927,"K03830.01",1,0.1,0.42,-1,1489.63,0.752,24680,-0.1862,0.3542,0,0,-1,0,0,19.743291,-0.4923,-0.00455,-0.1,-2,-80080,-1580,-1489.63,32.8571428571429,-1.6,0,-153.364485981308,-535.387323943662,0,1.0335401459854
"FALSE POSITIVE",5649836,"K03831.01",1,0.7,1.523,22830,5180.86,1,58520,-1.876,0.4354,0,1.204,-1,0,0,0,0,0,18.7316028900187,689.296220864449,477.836879432624,12558139.5348837,0,0,1.06666666666667,12.9615674453655,0,0,0,90.7029126213592
"FALSE POSITIVE",7620660,"K03832.01",1,0.9422,1.503,11710,220.25,0.849,63080,-0.1631,2.513,2.503,35.03,-1,0,0,19.704593,22.68,0,76.2914979757085,25.9856115107914,27.9220161673799,10.457933972311,2.61641720123545,23.9473684210526,-0.866666666666667,2.53656770456191,158.601398601399,-116.988636363636,0,113.508771929825
"FALSE POSITIVE",8435232,"K03833.01",1,1,6.706,7059,1.46,0.527,8329000,0.03675,-2.384,0.01129,1135,-0.83314,0,127.33,19.568939,0.03002,0.00037,47.3709142586452,22.3686405337781,6.95906432748538,17.5,4.42424242424242,58.875,-1.25714285714286,3.00423504499735,5.48811700182815,-21.7595307917889,-0.00422432432432432,1.26690510948905
"FALSE POSITIVE",3836399,"K03834.01",1,0.9301,0.3763,18240,508.05,0.724,110100,-0.1643,0.8313,0.6243,8.286,-1,0,86.986,19.129141,3.412,0.000188,39.5114698385726,20.2079395085066,39.5035460992908,23.7254901960784,5.9296218487395,65.1428571428571,-0.733333333333333,5.86411889596603,85.0872817955112,-27.2496263079223,-2.34401709401709,4.45764705882353
"CANDIDATE",2581554,"K03835.01",1,0.8943,0.5495,737.2,5.51,0.734,90500,0.009604,26.85,0.004269,222.6,-2.6655,0,1.6838,19.512683,-0.08488,0.000165,45.4420731707317,38.242836436615,57.069933639612,37.9611650485437,9.5,114.5,-0.933333333333333,3.23311546840959,-0.537215189873418,0.362645502645503,-0.150398230088496,0.792944785276074
"FALSE POSITIVE",7612691,"K03836.01",1,0.9351,1.153,17310,118.54,0.543,63560,-0.3471,1.615,1.486,24.94,-0.12278,0,60303,0,30.04,-0.0116,39.9786233433091,19.4924123495552,26.6011235955056,24.5189504373178,6.12609819121447,117.75,-5.33333333333333,3.99359487590072,59.3675889328063,268.079470198675,-267.700348432056,195.985074626866
"FALSE POSITIVE",9761573,"K03837.01",1,0.9835,1.427,228.9,394.12,1.183,4690,0.04126,-0.8594,0.0638,5.113,0.14876,0,13.784,19.158123,0.3234,-0.0007282,13.7725808710265,16.961950059453,33.6669699727025,10.3636363636364,2.58134660728321,21.6,-1.26666666666667,0.766107281989811,1.39396551724138,-0.634412955465587,0.859842519685039,1.49489247311828
"FALSE POSITIVE",8042789,"K03838.01",1,0.9886,1.721,6304,190.8,0.815,66800,-0.7208,2.712,1.707,18.06,-0.38187,0,43029,19.760824,36.42,-0.03973,23.3325466131697,29.3185689948893,51.3237343241988,14.5398773006135,3.63151884278645,32.6428571428571,-0.133333333333333,0.994493392070484,136.404494382022,-61.9178082191781,54.863813229572,96.2184750733138
"FALSE POSITIVE",10095484,"K03839.01",1,0.9365,0.2829,39800,3123.51,0.853,101800,-1.146,0.4094,0,0.8676,-1,0,0,0,0,0,16.2108360740869,10.5233318796337,28.1547241597971,11.2352941176471,2.80669074832866,23.9473684210526,-0.333333333333333,1.96823956442831,0,0,0,92.7623762376238
"FALSE POSITIVE",5467102,"K03840.01",1,1,5.433,45130,664.04,0.96,1561000,-2.885,1.177,0.5605,0.3324,-1,0,0,19.778633,17.92,0,88.6524822695036,212.470680218921,72.1490523610665,9.55555555555556,2.40376470588235,20.4090909090909,-0.133333333333333,2.45676274944568,579.935275080906,-494.391891891892,5.97718631178707,11.1665898617512
"FALSE POSITIVE",8651551,"K03841.01",1,0.9588,2.698,43150,225.7,0.595,83810,-3.278,1.119,1.058,0.2626,-1,0,0,20.000513,4.807,0,58.2149362477231,557.726098191215,663.692946058091,20.7563025210084,5.1932811780948,77.5,-1.2,6.30340854536726,1029.33618843683,117.961432506887,-1.1008431703204,1.5805985915493
"FALSE POSITIVE",9532637,"K03842.01",1,0.1,0.6592,-1,626.57,0.663,720200,334.7,0.5318,0,0,-1,0,0,19.62398,0.1346,0,-0.1,-2.5,0,-1280,-626.57,92.2,-0.533333333333333,0,45.938566552901,-139.190031152648,-0.0015006976744186,0.260640834575261
"FALSE POSITIVE",5305451,"K03843.01",1,0.891,5.01,1041,1.8,0.803,57110,-0.04463,28.5,49.75,5643,-2.098,0,284.88,19.929316,-0.7791,0.005386,53.2258064516129,34.6875,34.0525195173882,12.2916666666667,3.10344827586207,28.5625,-0.666666666666667,3.18274111675127,-2.80251798561151,-9.99170124481328,5.61565836298932,2.3219414893617
"FALSE POSITIVE",7174349,"K03844.01",1,0.9012,0.8633,6060,1537.55,1,33840,0.3566,0.1781,367.1,0.4729,-1.585,0,928.08,18.762461,-0.2296,0.002497,2.01295510386419,31.3145965548504,59.9803729146222,4210526.31578947,0,0,1.06666666666667,0.567570811329813,-24.8484848484848,-298.639053254438,-0.0773622047244095,87.0412946428571
"FALSE POSITIVE",11824218,"K03845.01",1,0.9853,0.9119,1150,6093.34,19.7,70830,-0.005941,4.951,8.171,0.06382,-0.093351,0,3775.4,19.774811,14.47,-0.03115,16.5457598656591,32.583065380493,56.9813986343301,11.5384615384615,2.88870136581065,60,0.107692307692308,0.973162549557792,83.1609195402299,24.0053050397878,-8.40338164251208,16.5175862068966
"FALSE POSITIVE",7983756,"K03846.01",1,0.995,2.474,7898,322.56,0.917,69940,-0.4726,2.537,0.08115,40.19,-0.017561,0,0,19.922595,-13.58,0.007008,33.7975543478261,31.576260370134,46.260017809439,10,2.5006589658113,21.4285714285714,-1.4,0.940997424490752,-48.5,-259.801587301587,0,118.331914893617
"FALSE POSITIVE",7289165,"K03847.01",1,0.9829,1.652,5753,966.33,1.602,75670,-0.0407,2.404,0.3463,6.632,-0.015093,0,0,0,-23.86,0.004291,381.116711903839,32.4019607843137,20.8008260670032,9.86111111111111,2.47181153118126,17.7826086956522,-0.6,2.31402651779484,-89.6992481203008,367.42671009772,0,0
"CANDIDATE",12784167,"K03848.01",1,0.8976,0.1782,11220,844.89,0.842,68290,-0.5498,0.2833,1.138,1.385,-0.090175,0,1.3784,19.322883,0.02172,1.433e-05,6.4622030237581,9.65667311411992,36.7670559311617,12.4545454545455,3.11733018485039,26.8235294117647,-0.666666666666667,1.34205426356589,0.0743835616438356,5.43846153846154,0.652813299232737,1.26778846153846
"CANDIDATE",8949316,"K03849.01",1,0.1,0.1312,-1,234.27,0.427,10090,-12.16,0.2469,0,0,-1,0,14.884,19.367927,-0.1577,0.004064,-0.1,-1.5,-10260,-998,-234.27,120.5,0,0,-5.63214285714286,24.436,-0.00378048780487805,0.969582089552239
"FALSE POSITIVE",8912730,"K03850.01",1,1,3.839,9731,454.73,1.66,59580,0.3248,-0.722,0.01292,14.62,-1,0,3.4362,20.012947,0.3134,3.814e-05,9.77517106549365,1.03185055772074,0.343786982248521,9.91596638655462,2.47917348162687,21.8947368421053,0.114285714285714,1.20826446280992,4.35277777777778,-2.48917748917749,0.00379623824451411,0.12466515323496
"FALSE POSITIVE",9784230,"K03851.01",1,0.3,0.6412,28550,3524.73,1,104900,-84.11,0.4669,3.481e-21,13.32,-1,0,72760,19.799305,-2.407,-0.0781,19.7628458498024,317.388385364216,379.241847376262,15680000,0,0,1.06666666666667,120.325203252033,-1626.35135135135,-1865.19607843137,-0.170763723150358,121.818431911967
"FALSE POSITIVE",4949524,"K03852.01",1,0.9345,0.301,13660,1240.98,0.817,84600,0.9549,0.5508,0.1912,1.426,0.0075797,0,498.07,19.866838,4.013,-0.002169,24.6569920844327,11.1731448763251,26.9920141969831,14.3809523809524,3.58934459420374,32.6428571428571,-0.533333333333333,2.27941176470588,16.1814516129032,3.7171875,-5.28036809815951,46.1408839779005
"FALSE POSITIVE",2697935,"K03853.01",1,1,1.794,1791,242.88,3.318,36230,-0.0008667,1.692,0.008866,9.47,-0.062037,0,20.131,19.164527,0.1434,0.0002928,16.0771704180064,5.72728724253553,2.64206209724663,11.5165336374002,2.87024344126684,18.4736842105263,-0.56,0.51355748373102,1.64827586206897,-2.95673076923077,0.120900900900901,1.32255769230769
"FALSE POSITIVE",3550434,"K03854.01",1,0.9002,0.1956,13360,782.25,0.693,69610,-0.3683,-0.2438,7.976,2.281,-0.22676,0,6.9998,19.528146,0.4959,-0.0004406,11.6757457846952,9.76490344248531,35.6538711776187,21.7391304347826,5.42965225237732,57.25,-1.73333333333333,3.51843282430973,2.19424778761062,-1.15714285714286,0.384615384615385,1.37789915966387
"FALSE POSITIVE",2558370,"K03855.01",1,0.8986,0.9923,18930,5844.65,1,31770,-1.059,0.375,0,0.01037,-1,0,315.88,19.142287,-4.675,-0.007491,3.44159325928763,104.749340369393,131.090800119868,3038147.13896458,584465,0,1.06666666666667,0.684940554821664,-638.661202185792,316.477272727273,0.0129047619047619,103.06241331484
"CANDIDATE",5397166,"K03856.01",1,0.981,1.621,14800,10386.57,3.348,154100,-0.472,-0.4063,2.893,0.1973,-0.028026,0,865.88,19.990754,4.499,-0.000599,170.905923344948,33.4364367460563,12.7632126508531,3.54972375690608,0.888496627473792,5.37313432835821,0.666666666666667,0.866110623353819,18.1411290322581,10.5238095238095,-12.8205128205128,9.44259259259259
"FALSE POSITIVE",11825057,"K03857.01",1,0.1,0.4578,-1,6052.86,1,58780,51.04,0.3727,0,0,-1,0,59779,19.797968,-0.08271,-0.003343,-0.1,-1.5,0,-2250,-6052.86,0,1.06666666666667,0,-54.7748344370861,-1334.97536945813,-0.142027334851936,145.075443786982
"FALSE POSITIVE",12306699,"K03858.01",1,0.9882,1.341,7437,217.43,0.741,77490,-0.3883,-0.5417,2.467e-05,12,-0.021725,0,9960.8,19.402726,-2.826,0.003699,21.4360086767896,22.0114942528736,35.4327122153209,21.1904761904762,5.29929320009749,57.625,-0.466666666666667,0.848656294200849,-8.88679245283019,72.7731092436975,-66.221198156682,15.0879759519038
"FALSE POSITIVE",9692336,"K03859.01",1,0.1,0.6316,-1,4297.69,1,88630,51.54,0.4542,0,0,-1,0,0,18.811629,0.8119,0.09784,-0.1,-2,-234500,-2060,-4297.69,0,1.06666666666667,0,160.772277227723,-12.3153846153846,0,152.520138089758
"FALSE POSITIVE",9641008,"K03860.01",1,0.9008,0.2221,11350,459.15,0.712,77660,0.2728,1.029,0.3385,8.068,0.39503,0,655.89,19.20053,-5.027,0.001703,9.28851309548361,12.166313559322,38.6852821407795,17.5334323922734,4.38706287024651,46.2,-1.8,3.01044776119403,-20.2701612903226,5.01276595744681,-5.68527918781726,9.49657534246575
"FALSE POSITIVE",8588377,"K03861.01",1,0.9012,0.1264,15820,3071.52,1.021,91370,0.0688,0.5,0.0001315,0.9249,-0.27884,0,34832,20.029595,12.64,-0.006626,7.02416212003118,7.42898761835397,29.4461859979101,10.3260869565217,2.58530221283258,21.65,-1.26666666666667,1.97670442402223,52.448132780083,156.534296028881,-151.801242236025,67.7633663366337
"FALSE POSITIVE",3644601,"K03862.01",1,0.9928,14.66,730.4,0.74,0.834,67480,-0.07355,120.8,0,11900,0.29189,0,37.381,19.412583,0.2281,0.003741,8.15776499589154,21.2156295224313,26.9280914652492,11.5609756097561,2.84615384615385,25.2222222222222,-1,0.516268980477223,0.520776255707763,-1.45507246376812,0.879850746268657,1.47819672131148
"FALSE POSITIVE",3644601,"K03862.02",2,0.9304,4.177,442.7,0.74,0.834,66400,-0.01892,142.3,0.23,20380,0.20948,0,108.8,19.412572,-0.2592,0.003542,56.9400244798042,19.5091514143095,19.5031055900621,11.5609756097561,2.84615384615385,25.2222222222222,-1,2.89982925441093,-0.399383667180277,-4.6,3.61858407079646,3.45431034482759
"FALSE POSITIVE",8459354,"K03863.01",1,1,5.535,3471,317.57,3.618,60480,-0.04808,-0.7901,0.0001214,31.02,-1,0,1.0438,20.027116,-0.04059,-6.066e-05,13.4825401105568,4.26589595375723,1.6359918200409,4.95412844036697,1.23577710327652,7.74468085106383,0,0.565851878876322,-1.95144230769231,10.1073825503356,-1.35577464788732e-05,0.249186189889026
"CANDIDATE",4164922,"K03864.01",1,0.9008,0.1028,10640,789.34,0.756,109600,-0.1292,0.7367,0.03783,2.346,-0.026508,0,0,19.55634,0.3425,0,5.25247813411079,10.7521489971347,32.1091065292096,35.9042553191489,8.99327788538225,114,-0.666666666666667,2.01893287435456,1.49563318777293,1.68995433789954,-1.8890243902439,1.14689119170984
"CANDIDATE",4164922,"K03864.02",2,0.9,0.2275,1359,21.19,0.756,66490,-0.009989,10.48,0.4046,328,-0.18944,0,0,19.55635,0.7388,0,2.62390670553936,5.4891975308642,11.1331679073615,35.9868421052632,8.97881355932203,114,-0.666666666666667,1.17352415026834,1.154375,0.701111111111111,-0.769882352941176,1.00758017492711
"FALSE POSITIVE",5535890,"K03865.01",1,0.9858,1.423,9941,882.93,1.256,68340,-0.4627,-0.7917,0.004873,11.57,-0.17879,0,54691,19.501375,-18.29,0.001967,369.351817159985,23.5356200527704,18.448905109489,13.2380952380952,3.31753964079056,23.5,-0.133333333333333,3.14146076568015,-52.5574712643678,-184.076246334311,187.652173913043,110.646324549237
"FALSE POSITIVE",5215980,"K03866.01",1,0.914,1.223,32360,347.1,0.75,364100,-0.4391,1.335,0.7106,8.529,-0.27673,0,270.94,19.905589,12.19,-0.00377,41.5832575068244,31.0955330942289,21.7046688382193,15.9651669085631,3.99562564751928,41.9090909090909,-0.733333333333333,2.03361945636624,14.0762124711316,-6.90064102564103,4.21968503937008,2.57647783251232
"CANDIDATE",9353742,"K03867.01",1,0.8908,0.1119,16880,1869.06,0.886,66930,-0.2326,0.3563,2.521,1.187,-0.45638,0,11.041,19.736956,0.7049,-0.0001877,3.3214019388516,6.3162583518931,30.0083323413879,20.1197604790419,5.01909288648997,41.1818181818182,1.06666666666667,1.19440531294023,2.40580204778157,-0.321791044776119,-0.351118963486455,1.61771812080537
"FALSE POSITIVE",9178185,"K03868.01",1,0.9778,0.8254,5291,6956.55,3.915,67890,-0.2655,-0.7125,0.01806,0.6014,-0.1828,0,160.59,19.970203,-0.7812,0.0005606,84.4386873920553,17.4211248285322,8.12486260716641,3.18741450068399,0.796712389638977,4.60526315789474,0.4,0.778209109730849,-2.97034220532319,-0.677205882352941,5.04871794871795,9.49655172413793
"FALSE POSITIVE",6290382,"K03869.01",1,1,1.3,3381,1241.37,1.667,62680,-0.01971,3.024,0.05059,8.587,-0.21149,0,222.19,19.56794,-0.2277,0.0005726,40.4203718674212,23.4023402340234,11.5675375208449,9.55696202531646,2.39157322852849,20.8,-0.4,1.53339285714286,-6.9209726443769,5.39365079365079,-0.262074074074074,0.366272058823529
"FALSE POSITIVE",8258160,"K03870.01",1,0.9817,5.58,2434,23.21,0.857,35500,-0.1943,11.67,0.001005,270.1,-0.30143,0,3862.3,19.948027,4.102,0.001404,10.9638150547241,49.4461674789544,60.9497206703911,15.6424581005587,3.90740740740741,37.3333333333333,-0.266666666666667,1.17588158467566,247.10843373494,-311.252900232019,-0.584934497816594,88.9448909299656
"FALSE POSITIVE",9752982,"K03871.01",1,0.9055,0.06783,23120,22565.96,2.742,160300,-0.06043,0.4917,4.748,0.03253,-1,0,2010.4,18.8132,-1.081,-0.0007283,10.4080459770115,9.7265625,41.8229623137599,2.01935483870968,0.503006766953159,2.79838709677419,-1.6,0.49671705603909,-14.7677595628415,20.3307888040712,18.8297872340426,43.1140350877193
"FALSE POSITIVE",4666008,"K03872.01",1,0.9776,1.511,12510,1426.07,1.112,68890,-1.085,0.9981,0.2314,12.87,-0.66901,0,3311.5,19.650845,-22.01,0.006525,317.402597402597,31.5715467328371,24.7635726795096,9.6319018404908,2.40873927437335,21,-0.133333333333333,2.48695652173913,-72.1639344262295,1.44405797101449,3.0162932790224,89.1674528301887
"FALSE POSITIVE",8430105,"K03873.01",1,0.737,3.064,41790,152.82,5.198,4326000,0.09982,1.635,0.08887,90.21,-0.15129,0,44.89,19.437256,0.5598,0.0005095,51.3231197771588,101.516919486581,33.6190476190476,13.4887218045113,3.36904761904762,21.2857142857143,-2.53333333333333,3.41316685584563,42.7328244274809,17.5779220779221,-0.0642763873775843,1.5474358974359
"FALSE POSITIVE",11560037,"K03874.01",1,0.9,0.1229,21680,4657.4,1.02,70740,-1.36,0.5114,0.8368,0.4106,-1,0,5.9151,19.490508,0.3433,-0.0002745,9.67117988394584,9.2114004071574,37.3546234509056,10.765306122449,2.68459702800226,23.1052631578947,-0.733333333333333,2.21945945945946,1.76958762886598,-0.379209039548023,-0.27112582781457,1.24467532467532
"CANDIDATE",11911561,"K03875.01",1,0.9767,0.6402,837.5,414.97,1.514,38560,0.02043,4.211,0.4224,3.459,-0.055275,0,0,19.343267,-0.3305,6.705e-05,19.4020659515296,11.4387846291332,13.074804956402,5.42452830188679,1.35966579292267,9.37209302325581,-2.06666666666667,0.707651391162029,-1.291015625,-2.70895953757225,0,0.847757575757576
"CANDIDATE",3440118,"K03876.01",1,0.8442,0.1415,1097,35.19,0.884,85640,0.03396,13.72,4.672,123.9,-0.78653,0,4.6834,19.362704,-0.2979,8.289e-05,3.49420529801324,11.0555250137438,38.5533453887884,18.8753799392097,4.7171581769437,41.1818181818182,0.4,2.14508310249307,-1.34796380090498,-1.19653846153846,0.884910714285714,3.42453846153846
"FALSE POSITIVE",9159265,"K03877.01",1,0.9851,3.914,21770,380.57,0.818,68080,-0.2914,1.716,0.06598,1.453,-0.50094,0,872.78,19.578885,2.591,-0.000522,160.885186999837,29.5062193742933,9.53023255813953,12.6681614349776,3.15511523793732,28.5625,-0.6,1.0691685062546,10.003861003861,14.121107266436,-14.0799347471452,9.22157434402332
