"koi_disposition","kepid","kepoi_name","tcet_duration","tce_max_mult_ev","tce_ptemp_stat","tce_rb_tpdur","tce_fwm_prao","tce_dicco_mdec","tce_dikco_mra","tce_dikco_msky","tce_sradius_sn","tce_ptemp_sn","tce_dicco_mra_sn","tce_dikco_mdec_sn","tce_dikco_msky_sn"
"FALSE POSITIVE",6048106,"K06655.01",4.887,1837,3.278,12,0,-0.0050049,-0.072477,0.088929,3.47663551401869,22.0924411933448,0.49127245508982,0.692634408602151,1.21156675749319
"FALSE POSITIVE",6048255,"K06656.01",5.684,8.519,2.46e-05,12,0,-0.031972,-0.14674,0.15132,3.23625254582485,2.50911239284222e-05,-0.263785123966942,0.18103431372549,0.826885245901639
"FALSE POSITIVE",6057750,"K06657.01",16.46,13.27,1.382,12,-1.59e-05,-0.20723,0.18808,0.50909,4.19365609348915,2.40646367761815,0.385051369863014,-0.936772277227723,1.26325062034739
"FALSE POSITIVE",6060580,"K06658.01",2.398,2563,20.5,6,0.001581,0.044883,0.0061112,0.029666,5.09333333333333,36.045913172267,-1.91058122205663,0.42254730713246,0.431191860465116
"FALSE POSITIVE",6063448,"K06659.01",12.64,1858,17.45,24,-0.002711,-0.075451,-0.045058,0.091323,2.88414634146341,25.5059366754617,0.109799107142857,-1.1802823179792,1.35695393759287
"FALSE POSITIVE",6103049,"K06662.01",2.229,1855,8.699,3,0.0001793,-0.0036511,-0.013427,0.034321,3.54480286738351,29.2656883959968,-0.172910447761194,-0.466558345642541,0.507707100591716
"FALSE POSITIVE",6109688,"K06663.01",9.443,1043,10.65,24,0.002695,-0.022791,-0.050532,0.098753,3.26989619377163,24.9547914411789,-0.277608370702541,1.18829131652661,1.40075177304965
"FALSE POSITIVE",6111011,"K06664.01",3.048,7.337,1.205,6,1.717e-05,-1.5706,1.1266,1.9449,5.31159420289855,1.42337378247173,0.828387096774194,-1.52442307692308,1.50767441860465
"FALSE POSITIVE",6128141,"K06665.01",1.701,92.82,11.14,3,8.057e-05,-0.1569,0.0028013,0.088714,3.36912751677852,24.3661665053243,1.51533052039381,-1.1485621761658,1.14914507772021
"CANDIDATE",6128245,"K06666.01",1.567,8.019,1.817,3,5.187e-05,-0.12726,0.72931,0.73321,3.53061224489796,2.89745040332064,0.543854033290653,-0.103439726027397,0.898541666666667
"FALSE POSITIVE",6131659,"K06667.01",5.18,35910,0,12,0.007351,-0.043009,0.015469,0.30306,10.1666666666667,0,0.0673922155688623,-4.35482014388489,4.36057553956834
"FALSE POSITIVE",6146838,"K06668.01",3.936,5153,4.033,6,-0.01554,-0.087811,-0.15336,0.18478,7.57142857142857,14.5266729500471,1.14747774480712,-1.52470414201183,2.74970238095238
"FALSE POSITIVE",6147573,"K06669.01",5.8,7536,12.84,12,0.02597,-0.077316,0.17407,0.20312,3.78481012658228,14.9317707654192,-1.9369985141159,1.54852071005917,3.01364985163205
"FALSE POSITIVE",6152521,"K06670.01",8.034,7.16,0.297,12,1.106e-05,0,0,0,2.84772516248839,0.559281526823589,0,0,0
"FALSE POSITIVE",6185717,"K06671.01",2.604,2583,4.855,6,-0.04736,-0.0031581,0.01346,0.080081,2.90204081632653,30.7273122644245,0.929820895522388,-1.17297176820208,1.18991084695394
"CANDIDATE",6187508,"K06672.01",1.154,8.627,0.9216,3,0.0001468,-0.085414,-0.31861,0.32475,5.51748251748252,1.6267437071348,-0.477174677608441,0.224375,0.361234705228031
"FALSE POSITIVE",6205460,"K06673.01",11.48,2795,0,24,-0.01155,0.014711,-0.17123,0.24095,1.56900726392252,0,0.282350299401198,-2.49661266568483,3.53817914831131
"FALSE POSITIVE",6206751,"K06674.01",3.993,4796,12.15,6,-0.0002721,3.5543e-05,-0.14159,0.17362,5.03754266211604,80.4346886662738,-0.10198502994012,1.49301634472511,2.57979197622585
"FALSE POSITIVE",6207053,"K06675.01",1.721,13.06,1.87,3,0.02137,0,0,0,10.3714285714286,3.2777382364571,0,0,0
"FALSE POSITIVE",6220470,"K06677.01",8.417,9778,12.42,24,0,0.01618,-0.081362,0.086384,3.44814814814815,22.3627036226599,0.849238805970149,0.421262699564586,1.26477306002928
"FALSE POSITIVE",6228703,"K06678.01",5.229,16220,-5.503,12,-0.003225,0.022512,-0.035537,0.035711,3.22651006711409,14.6704297880768,-0.059437125748503,-0.0511802325581395,0.53220566318927
"FALSE POSITIVE",6231401,"K06679.01",3.404,2146,19.96,6,0.01409,-0.04873,0.02673,0.091758,4.02202643171806,31.0351865398683,-0.0312825630252101,-1.29658788774003,1.35536189069424
"CANDIDATE",6265961,"K06680.01",2.355,8.149,1.731,6,3.404e-05,1.4464,-0.36781,1.2384,6.82236842105263,2.37280461373658,-0.44553982300885,1.4874213836478,1.72719665271967
"FALSE POSITIVE",6283224,"K06682.01",2.268,3539,10.98,6,-0.0006534,0.018696,0.01034,0.28284,6.5045045045045,20.5285736652576,0.286288659793814,-3.93115438108484,3.93379694019472
"FALSE POSITIVE",6285094,"K06683.01",15.92,9.16,2.707,31,-0.0001375,0.1633,-3.0453,3.1555,3.12418300653595,3.9859492481203,-1.98566433566434,-1.01431901840491,2.33740740740741
"FALSE POSITIVE",6285396,"K06684.01",11.68,8.911,0.51,24,-0.0001682,-1.1431,-1.0799,1.4463,3.38039215686275,0.716189096967963,-1.08807947019868,-1.52467511885895,1.75521844660194
"FALSE POSITIVE",6285397,"K06685.01",10.24,9.499,2.941,12,7.316e-05,0.24132,-2.2672,2.268,11.2950819672131,3.96425580980357,-2.93654096228869,0.0997884940778342,3.14127423822715
"FALSE POSITIVE",6292732,"K06686.01",4.471,12.08,3.619,6,3.676e-05,-1.2447,0.26318,1.2261,7.78512396694215,5.84245404018811,0.54450643776824,-3.06265984654731,2.99779951100244
"CANDIDATE",6307000,"K06687.01",1.348,8.399,1.111,3,-0.0003479,-0.66685,0.69586,0.98813,10.7101449275362,1.8856495501915,0.647912867274569,-0.939156626506024,1.16524764150943
"FALSE POSITIVE",6311637,"K06688.01",4.558,2577,-2.921,12,-0.001213,-0.025354,-0.082933,0.1336,3.26038781163435,9.67321205120801,-0.0528400597907324,-1.56110283159463,1.99402985074627
"CANDIDATE",6345758,"K06689.01",5.115,8.46,1.974,12,4.315e-05,0.32817,-0.68949,0.81817,3.78827361563518,3.01081812035159,-2.19735735735736,1.2407323943662,2.40638235294118
"FALSE POSITIVE",6364126,"K06690.01",14.59,10.1,0.3435,31,5.299e-05,-2.6385,-1.9708,3.6771,8.80459770114942,0.756979380008351,-0.624782608695652,-1.27753086419753,1.53853556485356
"FALSE POSITIVE",6364195,"K06691.01",13.56,8.524,3.811,31,0.0002864,-1.9112,-3.0372,3.6214,9.33783783783784,5.09361359981622,-4.43276595744681,-3.89782608695652,5.37299703264095
"FALSE POSITIVE",6364200,"K06692.01",12.4,9.56,4.899,24,2.796e-05,-0.61165,-3.0486,3.0975,3.77551020408163,6.61742979098742,-3.8051572327044,-0.759293628808864,3.95089285714286
"FALSE POSITIVE",6364247,"K06693.01",13.57,10.94,0.5716,24,9.224e-07,-0.76502,-2.4802,2.6496,3.24749163879599,1.02224233858399,-2.75619047619048,-1.38125925925926,3.0212086659065
"FALSE POSITIVE",6364294,"K06694.01",16.05,9.099,3.667,31,0.0001421,0.28553,-1.9332,1.9409,3.27142857142857,4.93064293994669,-2.53505976095618,0.373593073593074,2.57072847682119
"FALSE POSITIVE",6367628,"K06696.01",14.13,229.2,0,31,0.00129,0.0019204,0.0096703,0.0098059,8.73170731707317,0,-0.0433928035982009,0.0231123755334282,0.14635671641791
"FALSE POSITIVE",6372268,"K06698.01",4.533,75.86,6.689,12,0.0002187,-0.018401,0.084754,0.10898,6.8,10.6125207191126,0.225989375830013,-0.871666666666667,1.33227383863081
"FALSE POSITIVE",6384840,"K06699.01",2.551,7.87,1.507,6,-4.578e-05,4.7695,-2.7123,5.3519,3.78048780487805,2.18777254914644,0.677233160621762,4.75639175257732,5.6454641350211
"FALSE POSITIVE",6386784,"K06700.01",5.193,10.36,2.212,6,1.311e-06,2.0326,1.9344,2.865,4.16256157635468,5.08347487522538,1.56634782608696,1.4779020979021,1.81329113924051
"FALSE POSITIVE",6390236,"K06701.01",3.096,7.314,5.739,3,1.349e-05,0,0,0,4.62447257383966,8.58174601128953,0,0,0
"FALSE POSITIVE",6421188,"K06702.01",4.931,2928,7.525,12,0.0123,0.83494,-0.10306,0.30171,2.94545454545455,11.2478592005051,-5.61661807580175,4.10971014492754,4.28565340909091
"FALSE POSITIVE",6421483,"K06703.01",4.808,1346,-0.1654,12,-2.251e-05,-0.00092494,0.14421,0.28298,1.53470031545741,31.8950685947349,0.071562874251497,-3.55964912280702,4.11906841339156
"CANDIDATE",6423922,"K06705.01",5.581,12.78,0,12,-6.006e-05,-0.10421,-1.8691,2.2023,1.49315068493151,0,-0.190204081632653,-1.13077669902913,2.34287234042553
"CANDIDATE",6436505,"K06707.01",6.299,9.773,1.35,12,0.0002511,0.014208,-0.13908,0.15182,5.5177304964539,1.52858923330519,-0.233631067961165,-0.15144776119403,0.184024242424242
"FALSE POSITIVE",6436505,"K06707.02",5.328,8.306,2.049,12,-0.0007934,1.205,1.0325,1.5437,5.5177304964539,2.35375507519223,1.55816053511706,1.54454912516824,2.15902097902098
"FALSE POSITIVE",6437993,"K06708.01",4.024,7.456,4.546,12,-2.828e-05,-0.15983,0.33403,0.34645,8.84883720930232,6.58669698692439,0.155690647482014,0.429663551401869,2.23516129032258
"FALSE POSITIVE",6442246,"K06709.01",4.7,7.894,2.525,6,-1.68e-06,0.1581,-0.35388,0.37344,3.50374064837905,4.49830411464185,-0.571535087719298,0.24537037037037,0.589952606635071
"FALSE POSITIVE",6443392,"K06710.01",1.965,2041,10.43,3,0.001424,-0.020514,-0.19786,0.21247,3.19631901840491,24.7124680420953,-2.17577548005908,-1.13536656891496,3.07037572254335
"FALSE POSITIVE",6447326,"K06711.01",22.97,8.208,2.254,31,-3.023e-05,0.62043,-1.3454,1.4232,3.28343949044586,2.78096880851933,-3.40973684210526,1.82681102362205,4.21065088757396
"FALSE POSITIVE",6448768,"K06712.01",6.824,5703,18.15,12,0.01043,-0.24087,-0.027071,0.13259,3.37138263665595,73.761724301279,-1.21474777448071,-1.91728212703102,1.95560471976401
"FALSE POSITIVE",6449291,"K06713.01",2.67,8.28,3.221,6,-2.431e-05,-0.096068,0.23298,0.34116,1.57810218978102,5.76894148395528,0.438664122137405,-0.555055679287305,0.510718562874251
"FALSE POSITIVE",6449552,"K06714.01",7.362,22030,0,12,0,-0.0055386,-0.093229,0.099892,4.02631578947368,0,0.364505988023952,-0.509517045454545,1.47988148148148
"CANDIDATE",6452742,"K06715.01",2.5,5203,-7.094,6,-0.007723,-0.011673,0.22218,0.22218,3.85537190082645,7.37274328489652,3.88827893175074,0.0145740223463687,2.8779792746114
"FALSE POSITIVE",6464285,"K06716.01",2.5,4442,0,6,0.1443,-0.12168,-0.13158,0.13358,10.3731343283582,0,-0.287919161676647,-0.343318452380952,1.98779761904762
"FALSE POSITIVE",6466939,"K06717.01",3.035,20850,-11.58,6,0,0.20812,0.067575,0.070035,12.936170212766,21.7209631728045,1.06085672082718,0.270176211453744,1.04063893016345
"FALSE POSITIVE",6468938,"K06718.01",4.125,6999,20.35,12,-0.002072,-0.00070666,-0.0095175,0.034047,3.53061224489796,33.0998010837506,0.137790104947526,0.485735512630015,0.505898959881129
"FALSE POSITIVE",6471229,"K06719.01",4.449,13.07,3.848,6,2.761e-05,0,0,0,3.73451327433628,5.76628208937869,0,0,0
"FALSE POSITIVE",6471230,"K06720.01",3.857,9.83,2.629,6,-3.139e-06,0,0,0,3.66666666666667,4.15432116661352,0,0,0
"FALSE POSITIVE",6521174,"K06721.01",2.487,10.42,2.546,6,0,1.6862,-3.7956,4.1659,3.83257918552036,3.17755210458644,-9.58542199488491,3.42051792828685,10.1114077669903
"FALSE POSITIVE",6521542,"K06722.01",4.241,37200,0,6,0,-0.013619,0.082077,0.083282,3.57142857142857,0,0.335157421289355,0.210671641791045,1.24116244411326
"FALSE POSITIVE",6522353,"K06723.01",2.343,9.109,1.401,3,-0.000904,4.9603,3.1551,5.8517,5.71532846715328,2.34955100092485,24.6584,22.9223255813953,30.4776041666667
"FALSE POSITIVE",6522750,"K06724.01",5.471,35260,0,12,0.1861,0.84381,-0.5596,0.94449,7.05223880597015,0,-1.70114942528736,3.67565217391304,3.21255102040816
"FALSE POSITIVE",6523216,"K06725.01",8.97,3337,16.81,24,0.0009868,0.0018344,-0.13906,0.14203,4.3491773308958,65.9807228915663,-0.242365269461078,0.425949926362298,2.10414814814815
"FALSE POSITIVE",6531485,"K06726.01",1.699,1044,0,3,0.001026,-0.015479,0.074269,0.075708,3.83098591549296,0,-0.729736842105263,0.214795321637427,1.03567715458276
"FALSE POSITIVE",6543682,"K06728.01",5.309,11950,0,12,0.1754,0.051474,-4.6515,5.5141,0,0,-0.914281437125749,-44,81.3289085545723
"FALSE POSITIVE",6545018,"K06729.01",5.713,29100,0,12,0,0.0088159,-0.14571,0.15723,4.57978723404255,0,0.188218562874252,-0.873698224852071,2.34321907600596
"FALSE POSITIVE",6548447,"K06730.01",12.43,4109,14.5,31,0.05842,0.0067928,-0.057398,0.11848,1.93066980023502,29.9591226883175,-0.890970149253731,-1.54701492537313,1.76309523809524
"CANDIDATE",6551106,"K06731.01",3.505,8.273,1.685,6,-1.534e-06,0.53935,0.59023,0.75052,3.31958762886598,2.34096030130515,0.492613138686131,0.982161016949153,0.577323076923077
"FALSE POSITIVE",6584167,"K06732.01",3.494,9.221,1.305,6,-7.79e-05,0.45011,1.0234,1.143,2.68129770992366,2.61445057007924,1.24126275510204,0.770302571860817,1.42341220423412
"CANDIDATE",6584278,"K06733.01",5.731,7.97,1.026,6,-2.717e-05,0.12226,1.0337,1.0342,3.00717875089734,3.02028561847092,1.42551724137931,0.0436,1.54128166915052
"FALSE POSITIVE",6591789,"K06735.01",4.274,16250,0,6,0.04853,-0.049097,-0.029338,0.053278,4.37016574585635,0,-0.79734328358209,-0.659836795252225,0.792827380952381
"FALSE POSITIVE",6593363,"K06736.01",5.702,7207,10.18,12,-0.006449,-0.0040522,0.11446,0.21687,2.79975874547648,37.207544636864,0.128197901049475,-2.7369985141159,3.22723214285714
"FALSE POSITIVE",6594972,"K06737.01",4.82,20160,0,12,-0.0004618,0.0033333,0.025347,0.090062,3.30333333333333,0,-0.0457781109445277,-1.22237623762376,1.27747517730496
"FALSE POSITIVE",6595662,"K06738.01",2.965,7732,8.751,6,0,0.0033697,-0.082047,0.20366,3.3312693498452,32.9989497024157,-0.126136431784108,-2.61797752808989,2.88062234794908
"CANDIDATE",6603765,"K06739.01",2.549,7.632,1.526,6,-0.0002624,-2.7322,-1.1704,2.9391,7.65909090909091,1.74846106132227,-1.2162962962963,-2.54330188679245,2.38951219512195
"FALSE POSITIVE",6606282,"K06740.01",1.739,934.8,0,3,0.0006287,-0.61779,-0.18774,0.34188,2.07502107333521,0,-3.58902953586498,-4.17719298245614,4.94761215629523
"FALSE POSITIVE",6606669,"K06741.01",1.606,16.75,0,3,0,-2.0755,-7.1977,7.5083,2.78907922912206,0,-103.124285714286,-31.7106824925816,110.741887905605
"FALSE POSITIVE",6607610,"K06742.01",16.88,1212,25.4,31,-0.001129,0.013539,-0.03142,0.031497,3.27286470143613,45.8131384790011,0.0559343283582089,-0.0319020172910663,0.447400568181818
"FALSE POSITIVE",6610219,"K06743.01",9.266,32850,-5.595,12,-0.00658,0.00084757,-0.043228,0.045292,5.20863309352518,2.77047604967475,-0.00652368815592204,0.199955621301775,0.665080763582966
"FALSE POSITIVE",6610433,"K06744.01",10.38,11.24,2.176,12,0,-1.6174,-1.0938,2.8996,3.54038004750594,3.9615908669102,-0.792951807228916,-2.11448818897638,1.99972413793103
"CANDIDATE",6628926,"K06746.01",1.041,20.58,4.8,3,0.0004555,-0.15777,0.42023,0.42179,3.50859950859951,10.3129175028177,4.06877551020408,-0.405659955257271,2.84993243243243
"FALSE POSITIVE",6629156,"K06747.01",6.741,9.891,1.458,12,7.36e-05,-0.74662,-1.1681,1.4211,3.2059620596206,2.68899859678592,-1.49853137516689,-1.47684306569343,1.49589473684211
"FALSE POSITIVE",6629588,"K06748.01",5.998,5938,-3.53,12,9.609e-07,-0.0018103,-0.058838,0.089575,2.94453781512605,19.4884318766067,-0.0327061469265367,-1.00209198813056,1.32311669128508
"CANDIDATE",6664842,"K06750.01",4.418,8.141,4.619,12,-4.265e-05,0.67705,0.60462,0.83324,4.59934853420195,7.52062742220286,1.05755514705882,0.546047619047619,1.00632850241546
"FALSE POSITIVE",6665064,"K06751.01",1.39,12.2,1.277,3,0.002332,1.3831,-4.4977,4.67,6.68531468531468,3.76288275296195,-16.1367647058823,14.4971164936563,17.360594795539
"FALSE POSITIVE",6665064,"K06751.02",8.271,8.624,0.8849,12,-0.0008468,-0.22226,-0.76008,0.83295,6.68531468531468,1.0645284084995,-0.88,-1.1062012987013,1.46131578947368
"CANDIDATE",6670610,"K06752.01",1.619,7.134,1.092,3,7.193e-05,1.2333,0.49491,1.4255,9.28125,1.37327712609971,1.0833786407767,1.96892488954345,2.09017595307918
"FALSE POSITIVE",6672229,"K06754.01",6.455,5312,0,12,0,-0.073113,0.073164,0.086141,3.38983050847458,0,-0.12913288590604,-0.600634081902246,1.17678961748634
"FALSE POSITIVE",6676725,"K06755.01",6.115,10.79,5.814,12,0.0003766,-3.2157,-2.3955,4.1815,3.3495145631068,8.72965288843066,-10.6281818181818,-6.45442561205273,7.9647619047619
"FALSE POSITIVE",6695889,"K06757.01",2.431,6062,-2.317,6,0,0.0038059,-0.1316,0.13162,3.41015625,11.807821431812,-0.210059880239521,-0.0321807407407407,1.92426900584795
"FALSE POSITIVE",6697716,"K06758.01",2.376,11570,-12.33,6,-0.0006016,0.056636,0.15929,0.2457,8.2183908045977,14.3784653465347,0.374670658682635,2.78777943368107,3.65081723625557
"FALSE POSITIVE",6698670,"K06760.01",4.623,6393,10.28,12,0.009773,0.017402,-0.03095,0.12541,3.86666666666667,36.5024301336573,-0.259865067466267,-1.81132637853949,1.86900149031297
"FALSE POSITIVE",6706287,"K06761.01",3.225,15110,0,6,0,0.010397,0.16748,0.17555,3.69615384615385,0,0.199295352323838,-0.761852387843705,2.49360795454545
"CANDIDATE",6763884,"K06763.01",0.9927,7.284,4.116,3,3.995e-05,-0.37017,0.38484,0.38609,6.70779220779221,6.26479683677708,0.237494382022472,-0.02417578125,0.332836206896552
"FALSE POSITIVE",6766748,"K06764.01",5.383,20670,0,12,0.005895,-0.0085411,-0.0019508,0.070912,2.73258426966292,0,0.0243832335329341,-1.03938416422287,1.03976539589443
"CANDIDATE",6768616,"K06765.01",5.493,7.936,1.673,12,-0.0002352,-0.57355,-0.25889,0.75031,3.35810810810811,2.1164596104812,-0.281084905660377,-1.1563711001642,1.22599673202614
"FALSE POSITIVE",6768616,"K06765.02",3.971,8.096,2.097,6,0.0001654,1.3222,0.40415,1.6095,3.35810810810811,2.68403343375199,0.3923984375,1.49798076923077,1.51839622641509
"FALSE POSITIVE",6778289,"K06767.01",12.3,15430,0,24,0.09978,-0.053237,-0.0086498,0.11242,4.49,0,-0.525472263868066,-1.66305637982196,1.66795252225519
"FALSE POSITIVE",6781047,"K06768.01",25.05,8.968,5.62,31,-2.639e-05,0.53513,0.17279,0.60868,3.25738396624473,7.97832459649607,0.641115879828326,1.24443496801706,1.33775824175824
"FALSE POSITIVE",6781535,"K06769.01",4.313,5105,39.39,12,0.005589,-0.0029045,-0.05108,0.17565,6.74675324675325,62.4885531848622,-1.14733133433283,-2.4606149341142,2.57551319648094
"FALSE POSITIVE",6792124,"K06770.01",3.277,13.15,-0.3863,6,8.016e-05,0.088985,-1.4453,1.448,2.88077858880779,2.23128524784803,-3.87554945054945,0.380108695652174,4.03342618384401
"FALSE POSITIVE",6804648,"K06771.01",1.109,7.794,2.628,3,-0.0002199,-1.0222,7.3461,7.418,2.70907079646018,8.07962654614653,12.8577933450088,-7.57794117647059,14.3759689922481
"FALSE POSITIVE",6806632,"K06772.01",9.082,4750,12.73,24,0,0.041211,-0.084476,0.10148,2.26452410383189,22.8275342730257,0.645889387144992,0.823279648609078,1.48579795021962
"FALSE POSITIVE",6841577,"K06773.01",5.297,7646,23.99,12,0.004621,0.0048307,-0.15137,0.15186,4.11374407582938,37.0049633656346,0.068407796101949,-0.179365781710914,2.21693430656934
"CANDIDATE",6842345,"K06774.01",2.619,1372,5.38,6,-0.006908,-0.011785,0.010655,0.048142,3.44594594594595,14.6439116322898,0.0500617647058823,0.664985835694051,0.681898016997167
"FALSE POSITIVE",6852488,"K06775.01",6.027,1806,-6.302,12,0,-0.0036401,0.041065,0.04203,5.28273809523809,7.56489065905163,-0.168740629685157,0.133872944693572,0.628251121076233
"CANDIDATE",6853172,"K06776.01",10.84,7.665,4.978,24,-9.348e-05,-0.0084596,0.022973,0.0649,3.28358208955224,5.80659749605678,0.0406573333333333,0.128323467230444,0.124568138195777
"CANDIDATE",6859546,"K06777.01",1.832,8.415,2.082,3,0.0003905,-0.67548,0.94108,1.0902,10.5416666666667,2.50650886745706,1.97178502879079,-0.748775510204082,1.87641996557659
"FALSE POSITIVE",6859813,"K06778.01",5.062,19410,14.39,12,-0.1422,-0.0036411,-0.13037,0.19745,4.60352422907489,32.9195914844649,0.55748502994012,2.17448680351906,2.90367647058823
"FALSE POSITIVE",6863840,"K06779.01",3.582,11020,0,6,-0.08485,-0.0067066,-0.048836,0.048992,9.5,0,0.0789805097451275,-0.0570802919708029,0.730134128166915
"FALSE POSITIVE",6864569,"K06780.01",2.779,40.75,0,6,-2.63e-05,1.7405,-0.6126,3.6028,2.95208970438328,0,0.0520897703549061,3.56455823293173,3.62090452261307
"FALSE POSITIVE",6864859,"K06782.01",9.07,31310,0,24,0,0.31681,-0.22617,0.59034,2.37396883593034,0,-1.63563025210084,3.89492857142857,3.39275862068966
"CANDIDATE",6867219,"K06783.01",4.531,7.949,2.275,6,0.0005823,0.11748,0.70107,0.80373,3.34172661870504,2.7153833533851,0.400288924558587,0.344771929824561,1.05614980289093
"FALSE POSITIVE",6877673,"K06784.01",14.13,26930,0,31,-0.00419,0.0061493,-0.021539,0.022938,3.32993197278912,0,-0.042251497005988,0.117184249628529,0.340832095096582
"CANDIDATE",6878408,"K06786.01",13.97,13.3,8.836,31,0.001276,0.9838,-0.95415,1.2713,3.43076923076923,9.37343375714022,-3.78108108108108,2.73651465798046,4.52419928825623
"FALSE POSITIVE",6890618,"K06787.01",5.287,129.6,4.287,12,0.01052,0,0,0,3.87903225806452,13.0880288555274,0,0,0
"FALSE POSITIVE",6927629,"K06789.01",5.065,13210,0,12,-0.009726,0.0080981,-0.039365,0.085828,3.51006711409396,0,-0.034540059347181,-1.04476712328767,1.17411764705882
"FALSE POSITIVE",6929016,"K06790.01",3.257,10.98,0.9761,6,-0.0002544,0.087171,-0.10762,0.14554,3.77725118483412,2.26813220091676,-0.136885245901639,0.0809785123966942,0.119295081967213
"FALSE POSITIVE",6936977,"K06791.01",2.678,4803,2.453,6,-0.05342,-0.018304,-0.055965,0.10074,5.2108843537415,8.60143076136944,0.264416167664671,1.19836909871245,1.44741379310345
"FALSE POSITIVE",6939670,"K06792.01",4.776,2960,-3.506,12,-0.000227,0.01541,0.047224,0.10758,5.58333333333333,14.6541895066562,0.293058470764618,1.43408011869436,1.59377777777778
"CANDIDATE",6947623,"K06793.01",2.172,8.469,2.069,3,7.628e-05,0.21454,0.43711,0.47516,5.0314465408805,2.79145063939345,1.00295867768595,-0.393868921775899,0.80535593220339
"FALSE POSITIVE",6949550,"K06795.01",4.961,17010,-4.501,12,0.001512,0.004632,-0.0042558,0.091239,3.52765957446809,5,0.0507679640718563,1.33440702781845,1.33781524926686
"FALSE POSITIVE",6950275,"K06796.01",7.539,10.75,3.992,12,0.0006826,-4.8274,-5.1299,6.9337,3.18275862068965,4.40351239669422,-5.83997627520759,-6.41650618982118,6.86504950495049
"CANDIDATE",6956176,"K06798.01",1.976,9.64,0.7775,3,1.335e-05,0.10336,-0.15275,0.19178,1.67714285714286,3.43838381858628,-0.608,0.497725321888412,0.954129353233831
"FALSE POSITIVE",6962018,"K06799.01",2.141,7104,15.12,6,0,-0.021239,-0.23245,0.32056,11.6984126984127,28.4890180242293,-0.630179104477612,-3.27979197622585,4.74201183431953
"FALSE POSITIVE",6965293,"K06800.01",3.503,4094,-4.828,6,0.0014,0.02596,0.030247,0.072552,4.74253731343283,12.817538688283,0.0935377777777778,0.962715328467153,1.04843930635838
"FALSE POSITIVE",6967430,"K06801.01",3.213,9.056,3.111,6,-4.326e-05,-4.7742,-1.3112,4.9795,3.15337423312883,4.18051126561765,-1.80897435897436,-3.78244094488189,3.55678571428571
"FALSE POSITIVE",7009828,"K06802.01",7.26,4678,-1.497,12,7.033e-05,0.0012695,-0.09024,0.10443,5.74242424242424,11.1438104317037,-0.0798125937031484,-0.78327868852459,1.53573529411765
"FALSE POSITIVE",7025851,"K06803.01",4.025,7543,-4.118,12,-0.004003,0.032715,0.14055,0.22958,3.09536784741144,11.6120784964069,-0.205670995670996,-1.26951048951049,1.91316666666667
"FALSE POSITIVE",7031132,"K06804.01",3.643,10.33,0,6,9.831e-06,-0.68462,-0.28351,0.90516,6.98461538461538,0,-0.705142857142857,-2.10688725490196,2.05718181818182
"FALSE POSITIVE",7031732,"K06805.01",4.208,10.8,0.6492,6,-5.616e-05,-3.5089,2.0919,4.2451,4.09677419354839,1.44595114856483,2.82776523702032,-7.0764367816092,6.0992816091954
"FALSE POSITIVE",7031767,"K06806.01",4.289,9.279,0,6,-4.942e-05,-2.123,0.76864,2.2491,3.51737451737452,0,2.87239875389408,-3.70175131348511,3.60432692307692
"FALSE POSITIVE",7031948,"K06807.01",4.062,9.743,0,6,-7.391e-05,0.32033,-1.1829,1.1916,15.4705882352941,0,-1.0128853046595,0.260818181818182,2.44180327868852
"FALSE POSITIVE",7031992,"K06808.01",3.871,10.18,0.9417,6,0.0001302,-2.0817,-2.2243,3.0521,3.52479338842975,1.39371104085507,-3.92584670231729,-3.45438016528926,4.09677852348993
"FALSE POSITIVE",7032117,"K06809.01",3.712,12.43,1.412,6,2.412e-05,-0.82859,-0.12657,0.8139,9.47826086956522,2.49151605053936,-0.645246913580247,-1.12447552447552,1.15120226308345
"FALSE POSITIVE",7032383,"K06811.01",3.508,9.402,0.09391,6,0.0001397,-0.72677,-1.3147,1.5573,6.7008547008547,0.575919700047664,-2.65785440613027,-1.95475409836066,2.91084112149533
"FALSE POSITIVE",7033713,"K06813.01",6.175,9.579,1.572,12,-0.0006595,0.77184,3.2703,3.2844,5.63636363636363,2.36703686718641,7.44463157894737,0.344852941176471,7.03297644539615
"FALSE POSITIVE",7033748,"K06814.01",8.573,19600,0,24,-0.00202,0.00044111,0.0098263,0.04682,3.8,0,0.0478050974512744,-0.683238805970149,0.696726190476191
"FALSE POSITIVE",7049486,"K06815.01",7.729,4569,17.8,12,0.002127,-0.14402,0.0086894,0.14277,3.07655502392345,26.0011392574722,0.599296407185629,-2.10813609467456,2.11198224852071
"FALSE POSITIVE",7097571,"K06818.01",5.532,4235,6.394,12,0.0006983,0.00095913,-0.089614,0.096525,2.56175972927242,28.4029642429882,0.00720254491017964,-0.45574332909784,1.39891304347826
"FALSE POSITIVE",7105574,"K06820.01",6.011,4660,25.32,12,0.007991,0.007262,0.019826,0.061654,3.42965779467681,32.9640948438088,-0.210404797601199,-0.868735119047619,0.916106983655275
"FALSE POSITIVE",7115200,"K06821.01",3.214,9.085,0.04003,12,1.384e-06,-1.2052,1.0953,1.7054,5.22868217054264,0.828020447903611,0.840075187969925,-1.11717948717949,1.03987804878049
