"koi_disposition","kepid","kepoi_name","tce_dor","tce_sradius_prov","tce_fwm_prao","tce_incl_sn"
"CANDIDATE",11414511,"K00767.01",8.7418348,0,-0.0003407,554.25667090216
"FALSE POSITIVE",11442465,"K00768.01",13.344775,0,-0.02468,1093.50518069244
"CANDIDATE",11460018,"K00769.01",6.3563435,0,0.0007337,17.4968125796855
"FALSE POSITIVE",11463211,"K00770.01",3.9980252,0,-0.001738,63.5755573905863
"FALSE POSITIVE",11465813,"K00771.01",84.325692,0,0.01749,14843.3095672359
"FALSE POSITIVE",11493732,"K00772.01",31.705211,0,0.001003,292.959149784125
"CANDIDATE",11507101,"K00773.01",32.309679,0,0.0006653,66.0402684563758
"FALSE POSITIVE",11656840,"K00774.01",25.564599,0,0.01282,1404.95346269128
"CANDIDATE",11754553,"K00775.01",8.2234359,0,0.0003156,102.084866323277
"CANDIDATE",11754553,"K00775.02",28.044158,0,0.0006006,30.71875
"CANDIDATE",11754553,"K00775.03",44.922618,0,-0.0001414,65.2898019075568
"CANDIDATE",11812062,"K00776.01",8.2378906,0,0.0005658,196.305703070884
"CANDIDATE",11818800,"K00777.01",55.271653,0,0.0005993,2774.14330218069
"CANDIDATE",11853255,"K00778.01",7.094719,0,-0.0002447,20.9439228622177
"FALSE POSITIVE",11909839,"K00779.01",12.702608,0,-0.0002467,692.235294117647
"CANDIDATE",11918099,"K00780.01",4.95522,0,6.033e-05,16.6514047866805
"CANDIDATE",11918099,"K00780.02",81.92929,0,0.0001624,17.891061452514
"CANDIDATE",11923270,"K00781.01",26.577053,0,-0.0002919,85.1926782273603
"CANDIDATE",11960862,"K00782.01",9.8492011,0,0.0004358,75.1913043478261
"CANDIDATE",12020329,"K00783.01",6.4942603,0,0.0006557,108.668373879641
"CANDIDATE",12066335,"K00784.01",19.648322,0,-0.0007601,251.745024516873
"CANDIDATE",12066335,"K00784.02",19.107501,0,0.0005277,122.725992678119
"CANDIDATE",12070811,"K00785.01",12.989406,0,0.0001935,58.3265582655827
"CANDIDATE",12110942,"K00786.01",3.7184039,0,0.0001686,24.0357598978289
"CANDIDATE",12366084,"K00787.01",7.5603779,0,0.0005042,14.1207963861469
"CANDIDATE",12366084,"K00787.02",17.484666,0,-0.0004112,71.7807089859852
"CANDIDATE",12366084,"K00787.03",1.3713794,0,-0.0002107,0.326622073578595
"CANDIDATE",12404086,"K00788.01",40.990206,0,0.0003722,75.462256149279
"CANDIDATE",12470844,"K00790.01",16.011027,0,-0.0004791,25.0100315276584
"CANDIDATE",12470844,"K00790.02",72.538443,0,0.0007018,29.8897795591182
"CANDIDATE",12644822,"K00791.01",16.023276,0,0.001172,504.195402298851
"FALSE POSITIVE",2440757,"K00792.01",4.1306852,0,-0.000206,26.1309925725861
"FALSE POSITIVE",2445129,"K00793.01",6.9028002,0,-0.006972,36.0176211453744
"CANDIDATE",2713049,"K00794.01",3.6730108,0,3.391e-05,8.2270505160239
"CANDIDATE",3114167,"K00795.01",11.639916,0,0.0001981,92.5833694239931
"FALSE POSITIVE",3114661,"K00796.01",2.9031413,0,-0.04777,185.688499226405
"CANDIDATE",3115833,"K00797.01",12.679964,0,0.0008078,897.532413216227
"FALSE POSITIVE",3120431,"K00798.01",2.2016762,0,0.003484,6.79484514653918
"CANDIDATE",3246984,"K00799.01",4.0563089,0,-1.773e-05,19.8763842389905
"CANDIDATE",3342970,"K00800.01",3.8097243,0,-0.0003685,15.5676988463874
"CANDIDATE",3342970,"K00800.02",8.9871287,0,-0.0001094,19.9133489461358
"CANDIDATE",3351888,"K00801.01",4.4966753,0,-0.001345,172.987779182469
"CANDIDATE",3453214,"K00802.01",68.850185,0,-0.0108,2402.41610738255
"FALSE POSITIVE",3554600,"K00803.01",4.6010363,0,0,6.13661202185792
"CANDIDATE",3641726,"K00804.01",13.461894,0,-0.0003815,32.9425199847735
"FALSE POSITIVE",3734868,"K00805.01",11.351131,0,0.001007,196.141197105898
"CANDIDATE",3832474,"K00806.01",79.284046,0,0.001074,28.3107895564643
"CANDIDATE",3832474,"K00806.02",137.7879,0,-0.0003323,57.1365079365079
"FALSE POSITIVE",3836375,"K00807.01",3.2432804,0,0.001675,6.41876629018245
"FALSE POSITIVE",3838486,"K00808.01",1.5186843,0,-0.07562,12.6369168356998
"CANDIDATE",3935914,"K00809.01",5.1489496,0,-0.0009209,541.079657669519
"CANDIDATE",3940418,"K00810.01",6.6068522,0,-0.0002188,84.0869476058649
"CANDIDATE",4049131,"K00811.01",31.374975,0,0.0001275,75.4159592529711
"CANDIDATE",4139816,"K00812.01",6.2871583,0,0.0005299,65.4523618895116
"CANDIDATE",4139816,"K00812.02",37.071564,0,-0.001244,30.3031335149864
"CANDIDATE",4139816,"K00812.03",61.50838,0,-0.0004438,33.294862248697
"CANDIDATE",4139816,"K00812.04",13.215914,0,-0.0007103,12.0083682008368
"CANDIDATE",4275191,"K00813.01",10.452677,0,0.002112,293.630790190736
"CANDIDATE",4476123,"K00814.01",25.100697,0,0.000156,20.9052233514536
"CANDIDATE",4544670,"K00815.01",47.253965,0,-0.001205,796.860986547085
"CANDIDATE",4664847,"K00816.01",11.725047,0,0.0005415,82.3759541984733
"CANDIDATE",4725681,"K00817.01",26.238921,0,0.000683,94.3279109589041
"CANDIDATE",4725681,"K00817.02",25.590673,0,0.0001297,18.0032733224223
"CANDIDATE",4913852,"K00818.01",17.297576,0,0.0003266,44.720942140297
"FALSE POSITIVE",4932348,"K00819.01",77.650236,0,0.03298,26851.4080287597
"FALSE POSITIVE",4936180,"K00820.01",10.904073,0,-9.48e-05,142.777871195561
"CANDIDATE",5021899,"K00821.01",28.293494,0,0.0001615,34.4747081712062
"FALSE POSITIVE",5077629,"K00822.01",14.995604,0,0.0003238,1526.10371408549
"CANDIDATE",5164255,"K00824.01",30.852792,0,-0.0008236,966.855647623201
"CANDIDATE",5252423,"K00825.01",12.852488,0,0.0003788,16.70526925304
"CANDIDATE",5252423,"K00825.02",6.5898227,0,-0.0002604,6.8785594639866
"CANDIDATE",5272878,"K00826.01",7.709579,0,-1.068e-05,59.4365192582026
"FALSE POSITIVE",5283542,"K00827.01",6.6036455,0,9.124e-05,96.0103262145036
"FALSE POSITIVE",5287983,"K00828.01",6.0321484,0,-0.002,27.1819699499165
"CANDIDATE",5358241,"K00829.01",17.6585,0,-0.0006846,79.102447869447
"CANDIDATE",5358241,"K00829.02",27.562754,0,-0.001012,215.262515262515
"CANDIDATE",5358241,"K00829.03",6.5154904,0,-0.0001336,41.9507186858316
"CANDIDATE",5358624,"K00830.01",11.025606,0,-0.001957,795.758122743682
"FALSE POSITIVE",5370302,"K00831.01",6.7486284,0,0.002916,2012.96518607443
"FALSE POSITIVE",5372966,"K00832.01",22.413452,0,-0.002185,5322.75449101796
"FALSE POSITIVE",5376067,"K00833.01",5.9063451,0,-0.0001682,49.0948012232416
"CANDIDATE",5436502,"K00834.01",21.699983,0,-5.821e-05,130.276437033787
"CANDIDATE",5436502,"K00834.02",9.3713889,0,-0.0002297,24.7356188262638
"CANDIDATE",5436502,"K00834.03",3.8436631,0,0.000133,16.8804082538274
"CANDIDATE",5436502,"K00834.04",29.359314,0,-0.0001423,45.1507409299949
"CANDIDATE",5436502,"K00834.05",2.3371617,0,0.000137,1.37919051512674
"CANDIDATE",5456651,"K00835.01",16.447007,0,-0.0006155,61.6076487252125
"CANDIDATE",5456651,"K00835.02",88.444053,0,-0.0004133,45.9312467932273
"FALSE POSITIVE",5481416,"K00836.01",2.5183249,0,-0.024,14.0008378718056
"CANDIDATE",5531576,"K00837.01",12.582148,0,0.0003026,29.1438240270728
"CANDIDATE",5531576,"K00837.02",6.2782424,0,-1.251e-05,6.91131756756757
"FALSE POSITIVE",5534814,"K00838.01",8.9832576,0,0.0006757,271.836469824789
"FALSE POSITIVE",5649215,"K00839.01",1.7542246,0,0.07152,18.9031821259309
"CANDIDATE",5651104,"K00840.01",9.2038193,0,-0.003483,1074.05535195248
"CANDIDATE",5792202,"K00841.01",40.152803,0,0.001676,478.398710370768
"CANDIDATE",5792202,"K00841.02",22.246919,0,0.001621,191.806493789497
"CANDIDATE",5792202,"K00841.03",5.9098151,0,0.0004126,65.4294975688817
"FALSE POSITIVE",5792202,"K00841.04",113.45627,0,-9.502e-05,499.386845039019
"FALSE POSITIVE",5792202,"K00841.05",196.65111,0,0.0008979,625.505226480836
"CANDIDATE",5794379,"K00842.01",17.963891,0,-0.0001251,62.4160114367405
"CANDIDATE",5794379,"K00842.02",52.035264,0,-0.0002012,62.1572720946416
"CANDIDATE",5881688,"K00843.01",8.1922219,0,0.0002632,105.154894671623
"CANDIDATE",6022556,"K00844.01",6.7151299,0,-0.0002504,28.498978897209
"CANDIDATE",6032497,"K00845.01",13.467113,0,0.0009652,88.8615384615385
"CANDIDATE",6061119,"K00846.01",43.058258,0,-0.0003583,14591.5354330709
"CANDIDATE",6191521,"K00847.01",51.63136,0,-0.0002263,476.759061833689
"FALSE POSITIVE",6267425,"K00848.01",4.3445907,0,-0.022,46.4748637189582
"CANDIDATE",6276477,"K00849.01",12.089302,0,-0.0001317,62.4454148471616
"CANDIDATE",6291653,"K00850.01",25.029972,0,-4.507e-05,1594.04332129964
"CANDIDATE",6392727,"K00851.01",10.131807,0,-0.000388,113.50105374078
"CANDIDATE",6422070,"K00852.01",2.9640092,0,-0.0002203,34.2795180722892
"CANDIDATE",6428700,"K00853.01",10.13189,0,2.264e-05,92.6637554585153
"CANDIDATE",6428700,"K00853.02",9.1664191,0,-6.637e-05,51.7530864197531
"CANDIDATE",6435936,"K00854.01",60.807151,0,0.0007654,167.341582302212
"CANDIDATE",6522242,"K00855.01",65.778434,0,0.009187,5982.6435246996
"CANDIDATE",6526710,"K00856.01",29.490531,0,-0.004916,5449.38271604938
"CANDIDATE",6587280,"K00857.01",9.4652954,0,9.157e-05,34.4855632370882
"CANDIDATE",6587280,"K00857.02",58.640694,0,4.405e-05,15.0999322493225
"FALSE POSITIVE",6599919,"K00858.01",21.68669,0,-0.000656,526.052948255114
"FALSE POSITIVE",6675056,"K00859.01",8.0879172,0,-0.03841,62.3123123123123
"CANDIDATE",6685526,"K00861.01",4.3266071,0,-0.0001007,6.04573643410853
"FALSE POSITIVE",6756669,"K00862.01",15.630164,0,-0.0002603,1886.35879974463
"CANDIDATE",6784235,"K00863.01",5.2139775,0,-9.455e-05,25.4606099110546
"CANDIDATE",6849310,"K00864.01",9.1823368,0,-0.000135,14.1977148534526
"CANDIDATE",6849310,"K00864.02",17.43593,0,-0.0003261,79.7802197802198
"CANDIDATE",6849310,"K00864.03",13.194779,0,-5.228e-05,75.1138353765324
"CANDIDATE",6862328,"K00865.01",113.87596,0,0.004299,975.355553142981
"FALSE POSITIVE",6862603,"K00866.01",6.8751721,0,-6.019e-05,28.1784005468216
"CANDIDATE",6863998,"K00867.01",16.975429,0,0.0002241,250.778097982709
"CANDIDATE",6867155,"K00868.01",182.16737,0,-0.004091,22983.3546734955
"CANDIDATE",6948054,"K00869.01",14.198709,0,-8.104e-05,21.4155588380108
"CANDIDATE",6948054,"K00869.02",18.867374,0,0.0008217,454.64509394572
"CANDIDATE",6948054,"K00869.03",5.3101027,0,-4.326e-05,5.44338983050848
"CANDIDATE",6948054,"K00869.04",25.34764,0,-3.927e-05,62.9491768074445
"CANDIDATE",6949607,"K00870.01",8.6807279,0,-1.147e-05,70.7491582491583
"CANDIDATE",6949607,"K00870.02",9.0785801,0,-2.607e-05,124.552050940323
"FALSE POSITIVE",7031517,"K00871.01",34.878927,0,-0.001609,3764.78094427903
"CANDIDATE",7109675,"K00872.01",52.693989,0,0.0002155,745.371142618849
"CANDIDATE",7109675,"K00872.02",7.8575437,0,-1.812e-05,14.5775756515655
"CANDIDATE",7118364,"K00873.01",7.3329063,0,-0.0001369,15.5144032921811
"CANDIDATE",7134976,"K00874.01",8.4343943,0,5.937e-06,26.4187068424357
"CANDIDATE",7134976,"K00874.02",14.140634,0,-1.54e-05,12.2789839648077
"CANDIDATE",7135852,"K00875.01",6.2766473,0,0.0002057,124.065138721351
"FALSE POSITIVE",7270230,"K00876.01",19.252337,0,-8.878e-05,1007.73940164029
"CANDIDATE",7287995,"K00877.01",9.5793792,0,-0.0001621,112.241653418124
"CANDIDATE",7287995,"K00877.02",12.76805,0,0.0004435,322.556390977444
"CANDIDATE",7287995,"K00877.03",32.448097,0,-0.0005663,25.1007663922793
"CANDIDATE",7303253,"K00878.01",16.807469,0,0.0001718,315.437704322557
"CANDIDATE",7366258,"K00880.01",64.638053,0,0.000625,6.36801132342534
"CANDIDATE",7366258,"K00880.02",22.695173,0,0.0006572,621.545003543586
"CANDIDATE",7366258,"K00880.03",7.9725294,0,0.0003176,29.1602787456446
"CANDIDATE",7366258,"K00880.04",5.0574293,0,0.0002851,3.16228929831439
"CANDIDATE",7373451,"K00881.01",29.161671,0,-0.0009027,64.6934306569343
"CANDIDATE",7373451,"K00881.02",177.764,0,-0.0006286,778.490893321769
"FALSE POSITIVE",7377033,"K00882.01",9.7662583,0,-0.0006007,96.9515514425694
"CANDIDATE",7380537,"K00883.01",10.586196,0,0.02957,951.948051948052
"CANDIDATE",7434875,"K00884.01",17.988282,0,0.0001323,177.218516272488
"CANDIDATE",7434875,"K00884.02",14.656322,0,-0.0002187,17.1377388535032
"CANDIDATE",7434875,"K00884.03",4.9349884,0,-0.0001169,14.1954537318776
"CANDIDATE",7455287,"K00886.01",5.2909535,0,-7.565e-05,26.8667344862665
"CANDIDATE",7455287,"K00886.02",7.276125,0,0.0003189,38.0395766221813
"CANDIDATE",7455287,"K00886.03",26.306851,0,-0.0005273,39.86871887732
"CANDIDATE",7458762,"K00887.01",11.481079,0,0.0003316,33.5370152761457
"FALSE POSITIVE",7552344,"K00888.01",9.4808119,0,-0.0004159,35.8414582450191
"CANDIDATE",757450,"K00889.01",36.426052,0,-0.001294,40.5683355886333
"CANDIDATE",7585481,"K00890.01",15.72784,0,0.001066,52.8082595870207
"CANDIDATE",7663691,"K00891.01",7.896332,0,0.0002026,84.8150025342119
"CANDIDATE",7678434,"K00892.01",19.280717,0,-0.0002486,31.1591634172279
"CANDIDATE",7678434,"K00892.02",14.423374,0,-0.0002758,5.78866666666667
"CANDIDATE",7685981,"K00893.01",2.7592078,0,-0.0002258,30.8998676665196
"FALSE POSITIVE",7708215,"K00894.01",4.489923,0,0.02907,99.1236982473965
"FALSE POSITIVE",7767559,"K00895.01",9.6650881,0,-0.002306,3.51621727237202
"CANDIDATE",7825899,"K00896.01",20.736435,0,0.0005409,231.663590825204
"CANDIDATE",7825899,"K00896.02",12.066469,0,0.0002512,24.9496402877698
"CANDIDATE",7825899,"K00896.03",27.117767,0,7.902e-05,15.4617136849483
"CANDIDATE",7849854,"K00897.01",6.5430661,0,6.22e-05,624.536693847294
"CANDIDATE",7870390,"K00898.01",21.521108,0,0.0002039,49.0256124721604
"CANDIDATE",7870390,"K00898.02",9.1186788,0,-0.0004916,32.0804859529233
"CANDIDATE",7870390,"K00898.03",23.575491,0,0.0003971,104.727316027626
"CANDIDATE",7907423,"K00899.01",13.678467,0,-0.0001857,32.5254045916447
"CANDIDATE",7907423,"K00899.02",6.3202472,0,-0.0001602,14.4354269583627
"CANDIDATE",7907423,"K00899.03",21.750192,0,0.0004231,74.6973572037511
"CANDIDATE",7938496,"K00900.01",21.92654,0,-9.354e-05,66.3945578231293
"CANDIDATE",8013419,"K00901.01",29.897657,0,0.0005943,1189.13101963949
"CANDIDATE",8018547,"K00902.01",112.02836,0,0.003973,26.5378944264229
"CANDIDATE",8039892,"K00903.01",8.4224537,0,0.004969,194.072743601257
"CANDIDATE",8150320,"K00904.01",4.6023005,0,0.0002601,10.1091422701592
"CANDIDATE",8150320,"K00904.02",4.8426912,0,-0.0001524,41.0507056978568
"CANDIDATE",8150320,"K00904.03",22.192299,0,-0.0003731,239.283761618371
"CANDIDATE",8150320,"K00904.04",21.587988,0,8.642e-05,11.1763211382114
"CANDIDATE",8150320,"K00904.05",56.649777,0,0.0004197,15.0765606595995
"FALSE POSITIVE",8180063,"K00905.01",5.9489413,0,-0.001895,290.784737221022
"CANDIDATE",8226994,"K00906.01",14.580587,0,0.0004108,14.4545907355139
"CANDIDATE",8226994,"K00906.02",39.013437,0,0.0001303,26.6137249026071
"CANDIDATE",8226994,"K00906.03",5.6061925,0,0.0003912,2.75332197614991
"CANDIDATE",8247638,"K00907.01",23.828708,0,-7.608e-05,27.8081761006289
"CANDIDATE",8247638,"K00907.02",24.890898,0,0.0004075,145.888594164456
"CANDIDATE",8247638,"K00907.03",130.68611,0,0.000462,68.3244478293983
"CANDIDATE",8247638,"K00907.04",4.7089218,0,1.105e-05,11.864406779661
"CANDIDATE",8255887,"K00908.01",11.146699,0,-0.0009517,181.517469505892
"FALSE POSITIVE",8256049,"K00909.01",35.894638,0,0.07971,52.3705882352941
"CANDIDATE",8414716,"K00910.01",8.7439087,0,-6.96e-05,28.3567603748327
"CANDIDATE",8490993,"K00911.01",5.705144,0,0.000246,20.6467280163599
"CANDIDATE",8490993,"K00911.02",34.361694,0,-0.0007631,305.530591081922
"CANDIDATE",8505670,"K00912.01",22.993716,0,0.0001453,48.6901485965878
"CANDIDATE",8505670,"K00912.02",16.837519,0,-0.0001908,10.0645682001614
"CANDIDATE",8544996,"K00913.01",9.8793822,0,0.00274,912.377578662221
"CANDIDATE",8552202,"K00914.01",4.5011524,0,-0.0001193,19.1882640586797
"FALSE POSITIVE",8605074,"K00915.01",39.943954,0,-0.002843,13222.8960212986
"CANDIDATE",8628973,"K00916.01",7.1222318,0,0.0002391,86.9200083980684
"FALSE POSITIVE",8655354,"K00917.01",6.3302503,0,-0.0001468,55.6310013717421
"CANDIDATE",8672910,"K00918.01",50.038835,0,-0.0005577,1357.49962161344
"FALSE POSITIVE",8686150,"K00919.01",28.369816,0,-0.0007077,5103.07517084283
"CANDIDATE",8689031,"K00920.01",31.318844,0,-0.0002862,84.0645773979107
"CANDIDATE",8689373,"K00921.01",22.471843,0,0.0005116,66.3752825923135
"CANDIDATE",8689373,"K00921.02",10.754901,0,0.0003265,101.645796064401
"CANDIDATE",8689373,"K00921.03",6.4950636,0,-8.863e-05,11.401530967293
"CANDIDATE",8826878,"K00922.01",4.8884621,0,5.356e-05,80.9298983885867
"CANDIDATE",8883593,"K00923.01",9.255841,0,-0.0006897,21.8321000255167
"CANDIDATE",8951215,"K00924.01",39.516887,0,0.0004108,457.275541795666
"FALSE POSITIVE",9016295,"K00925.01",31.269797,0,-0.0003484,4526.12704918033
"CANDIDATE",9077124,"K00926.01",3.7058135,0,-0.0001639,37.8942115768463
"FALSE POSITIVE",9097120,"K00927.01",34.638867,0,0.02281,1204.74372955289
"CANDIDATE",9140402,"K00928.01",3.1219379,0,0.0002751,47.3140223831468
"CANDIDATE",9141746,"K00929.01",10.08446,0,0.0004062,397.929130234699
"CANDIDATE",9141746,"K00929.02",3.136542,0,-4.79e-05,1.00094288793103
"FALSE POSITIVE",9159275,"K00930.01",1.5060275,0,-0.02463,6.86741889985896
"CANDIDATE",9166862,"K00931.01",9.6653336,0,0.01353,465.572033898305
"FALSE POSITIVE",9166870,"K00932.01",5.1146641,0,0.01807,47.8494623655914
"FALSE POSITIVE",9171801,"K00933.01",3.1981482,0,0,9.51989389920425
"CANDIDATE",9334289,"K00934.01",10.456544,0,-0.0004233,31.6243093922652
"CANDIDATE",9334289,"K00934.02",21.079768,0,0.0003608,32.2573529411765
"CANDIDATE",9334289,"K00934.03",11.122017,0,-8.72e-05,44.7012578616352
"CANDIDATE",9347899,"K00935.01",15.543595,0,-0.0004423,442.027508914926
"CANDIDATE",9347899,"K00935.02",31.348683,0,-0.0002865,362.853628536285
"CANDIDATE",9347899,"K00935.03",52.906996,0,0.0007416,162.193126022913
"CANDIDATE",9347899,"K00935.04",8.346043,0,-0.0001608,3.820419325433
"CANDIDATE",9388479,"K00936.01",24.179573,0,-0.000121,66.207928197457
"CANDIDATE",9388479,"K00936.02",3.301994,0,-2.553e-05,7.85805084745763
"CANDIDATE",9406990,"K00937.01",26.155581,0,7.925e-05,46.8789808917197
"CANDIDATE",9415172,"K00938.01",13.279273,0,-5.657e-05,38.1926646045073
"CANDIDATE",9415172,"K00938.02",3.8249227,0,-0.0001602,1.44200626959248
"CANDIDATE",9415172,"K00938.03",10.805264,0,-0.0002066,3.18212166172107
"CANDIDATE",9466668,"K00939.01",4.5315033,0,-5.798e-06,7.21599264705882
"CANDIDATE",9466668,"K00939.02",7.0824336,0,1.565e-05,6.99493670886076
"CANDIDATE",9466668,"K00939.03",2.1090687,0,5.992e-05,3.84274438372799
"CANDIDATE",9466668,"K00939.04",12.418259,0,-0.0001018,8.75966625966626
"CANDIDATE",9479273,"K00940.01",8.506108,0,-0.0003119,56.0846905537459
"CANDIDATE",9480189,"K00941.01",11.153438,0,-8.124e-05,71.5544472152951
"CANDIDATE",9480189,"K00941.02",45.070417,0,0.0002727,222.895791583166
"CANDIDATE",9480189,"K00941.03",6.4220334,0,5.221e-05,6.70654810024252
"CANDIDATE",9512687,"K00942.01",18.975356,0,0.0003069,191.064388961892
"CANDIDATE",9513865,"K00943.01",4.5114459,0,8.551e-05,55.6857142857143
"CANDIDATE",9595686,"K00944.01",5.2404079,0,-0.0005528,139.387613082811
"CANDIDATE",9605514,"K00945.01",35.337876,0,-5.018e-05,31.0073196235622
"CANDIDATE",9605514,"K00945.02",20.49358,0,-3.03e-05,31.2166488794023
"FALSE POSITIVE",9605514,"K00945.03",32.10861,0,0.0001597,154.605954465849
"FALSE POSITIVE",9661877,"K00946.01",16.04746,0,0.03085,95.420942292839
"CANDIDATE",9710326,"K00947.01",44.090665,0,-2.878e-05,109.448335176312
"CANDIDATE",9761882,"K00948.01",27.951125,0,-0.000324,69.1464369616288
"CANDIDATE",9766437,"K00949.01",14.996773,0,5.41e-05,68.5951065509077
"CANDIDATE",9772531,"K00950.01",118.9318,0,0.00055,4643.74353671148
"CANDIDATE",9775938,"K00951.01",22.708455,0,0.0001554,82.4463118580766
"CANDIDATE",9775938,"K00951.02",30.023408,0,4.72e-05,267.758568395511
"CANDIDATE",9787239,"K00952.01",11.779361,0,-0.001494,46.504329004329
"CANDIDATE",9787239,"K00952.02",48.203985,0,-0.001725,32.738923471256
"CANDIDATE",9787239,"K00952.03",9.1584981,0,-0.0004281,180.532874946283
"CANDIDATE",9787239,"K00952.04",5.7735671,0,6.939e-05,5.34014502307185
"CANDIDATE",9787239,"K00952.05",2.2478854,0,-0.0001329,0.847903885480573
"CANDIDATE",9820483,"K00953.01",8.5884394,0,-0.0001725,26.833904643191
"CANDIDATE",9823457,"K00954.01",9.1968888,0,1.155e-05,90.2655814949668
"CANDIDATE",9823457,"K00954.02",34.721347,0,-0.001171,120.634272492174
"CANDIDATE",9825625,"K00955.01",6.3498636,0,-0.0001462,37.8806108283202
"CANDIDATE",9875711,"K00956.01",16.672594,0,-0.0005045,80.5064456721915
"FALSE POSITIVE",7661409,"K00957.01",1.5823081,0,0.0006432,15.3317465040167
"CANDIDATE",1026957,"K00958.01",78.990529,0,-8.421e-05,244.864420706656
"CANDIDATE",10002261,"K00959.01",41.795814,2,0.00426,20939.9906235349
"FALSE POSITIVE",8176650,"K00960.01",20.052411,0,-0.001036,6980.28391167192
"CANDIDATE",8561063,"K00961.01",7.3639302,0,0.000313,34.1622066694113
"CANDIDATE",8561063,"K00961.02",23.412499,0,0.0002416,13.2743494423792
"CANDIDATE",8561063,"K00961.03",10.078285,0,-0.000126,1.83489290912872
"FALSE POSITIVE",10657664,"K00964.01",9.0939062,0,0.0004089,352.345289712259
"FALSE POSITIVE",3337351,"K00965.01",17.367359,0,0.02418,329.715370018975
"FALSE POSITIVE",3233043,"K00966.01",3.9633029,0,0.0005219,29.4438051400077
"FALSE POSITIVE",6579806,"K00967.01",19.277018,0,-5.024e-05,944.299956653663
"FALSE POSITIVE",3560301,"K00968.01",1.4078064,0,-3.348e-06,6.73155458753063
"FALSE POSITIVE",4044005,"K00969.01",35.811688,0,7.67e-05,1253.15379163714
"FALSE POSITIVE",11502218,"K00970.01",3.9937391,0,-0.002889,171.063925909194
"CANDIDATE",11180361,"K00971.01",2.2373967,0,0.0001224,4.68104667609618
"CANDIDATE",11013201,"K00972.01",12.127344,0,0.000238,260.837887067395
"FALSE POSITIVE",11013201,"K00972.02",5.3404295,0,-2.639e-05,13.5498055132758
"CANDIDATE",9414417,"K00974.01",29.383088,0,-0.0001668,85.7004830917874
"CANDIDATE",3632418,"K00975.01",3.0021874,0,0.0001541,9.36334405144694
"FALSE POSITIVE",3441784,"K00976.01",45.918133,0,-0.002828,2156.94849368319
"CANDIDATE",11192141,"K00977.01",1.6061707,0,0.0001046,11.9359658484525
"FALSE POSITIVE",11494130,"K00978.01",2.1701071,0,0.0001087,4.23848238482385
