"koi_disposition","kepid","kepoi_name","tce_time0","tce_full_conv","tce_fwm_prao","tce_steff_sn","tce_fwm_prao_sn"
"CANDIDATE",5364071,"K00248.01",2454970,1,0.000292,45.6428571428571,1.22175732217573
"CANDIDATE",5364071,"K00248.02",2454970,1,0.0003273,45.6428571428571,2.05849056603774
"CANDIDATE",5364071,"K00248.03",2454970,1,-3.725e-06,45.6428571428571,-0.010828488372093
"CANDIDATE",5364071,"K00248.04",2454970,1,0.0001609,45.6428571428571,0.449441340782123
"CANDIDATE",9390653,"K00249.01",2454970,1,0.0005224,44.3375,3.37032258064516
"CANDIDATE",9757613,"K00250.01",2454970,1,0.001444,45.6352941176471,4.27218934911243
"CANDIDATE",9757613,"K00250.02",2454970,1,0.001046,45.6352941176471,2.26898047722343
"CANDIDATE",9757613,"K00250.03",2454970,1,0.0003642,45.6352941176471,0.537961595273264
"CANDIDATE",9757613,"K00250.04",2454970,1,0.000243,45.6352941176471,1.41279069767442
"CANDIDATE",10489206,"K00251.01",2454970,1,-0.002341,45.3333333333333,-10.358407079646
"CANDIDATE",10489206,"K00251.02",2454970,1,-0.0003091,45.3333333333333,-1.3042194092827
"CANDIDATE",11187837,"K00252.01",2454970,1,0.0001334,45.1084337349398,0.335175879396985
"CANDIDATE",11752906,"K00253.01",2454970,1,0.0001267,45.8170731707317,0.368313953488372
"CANDIDATE",11752906,"K00253.02",2454980,1,-0.000606,45.8170731707317,-1.65573770491803
"CANDIDATE",5794240,"K00254.01",2454960,1,0.0003089,45.1547619047619,0.0786005089058524
"CANDIDATE",7021681,"K00255.01",2454970,1,0.0003092,45.5421686746988,0.798966408268734
"CANDIDATE",7021681,"K00255.02",2454970,1,0.0005235,45.5421686746988,1.82404181184669
"FALSE POSITIVE",7021681,"K00255.03",2454970,1,-0.0001288,45.5421686746988,-0.628292682926829
"FALSE POSITIVE",11548140,"K00256.01",2454970,1,-0.0008784,45.8666666666667,-1.78900203665988
"CANDIDATE",5514383,"K00257.01",2454970,1,0.0001405,71.3837209302326,3.91364902506964
"FALSE POSITIVE",11231334,"K00258.01",2454970,1,-0.0007727,37.0965909090909,-0.400362694300518
"FALSE POSITIVE",5790807,"K00259.01",2455040,1,-0.00258,77.2272727272727,-1.21698113207547
"CANDIDATE",8292840,"K00260.01",2454980,1,6.138e-05,54.9911504424779,1.02642140468227
"CANDIDATE",8292840,"K00260.02",2454970,1,1.493e-05,54.9911504424779,0.651965065502183
"CANDIDATE",8292840,"K00260.03",2454970,1,-4.144e-05,54.9911504424779,-1.295
"CANDIDATE",5383248,"K00261.01",2454970,1,-0.0001819,49.8508771929825,-4.64030612244898
"CANDIDATE",11807274,"K00262.01",2454970,1,-8.77e-06,84.2837837837838,-0.353629032258065
"CANDIDATE",11807274,"K00262.02",2454970,1,-3.192e-06,84.2837837837838,-0.158805970149254
"FALSE POSITIVE",10514430,"K00263.01",2454990,1,5.173e-05,66.6162790697674,0.7
"FALSE POSITIVE",3097346,"K00264.01",2454970,1,-0.004655,28.5048076923077,-207.8125
"CANDIDATE",12024120,"K00265.01",2454970,1,4.349e-05,49.6446280991736,1.58722627737226
"CANDIDATE",7375348,"K00266.01",2454980,1,-1.537e-05,50.4152542372881,-0.453392330383481
"CANDIDATE",7375348,"K00266.02",2454990,1,-0.0001124,50.4152542372881,-1.7030303030303
"CANDIDATE",3425851,"K00268.01",2455010,1,0.000119,73.7441860465116,0.7
"CANDIDATE",7670943,"K00269.01",2454980,1,0,55.8362068965517,0
"CANDIDATE",6528464,"K00270.01",2454970,1,-3.269e-05,55.87,-1.14701754385965
"CANDIDATE",6528464,"K00270.02",2455000,1,-6.429e-05,55.87,-1.32556701030928
"CANDIDATE",9451706,"K00271.01",2454980,1,-0.0002136,49.7950819672131,-4.31515151515152
"CANDIDATE",9451706,"K00271.02",2455010,1,-0.000242,49.7950819672131,-3.61733931240658
"CANDIDATE",9451706,"K00271.03",2454970,1,-7.829e-05,49.7950819672131,-2.06569920844327
"FALSE POSITIVE",5716763,"K00272.01",2454960,1,2.496e-06,36.3067484662577,0.126060606060606
"CANDIDATE",3102384,"K00273.01",2454970,1,9.328e-05,74.2857142857143,2.16426914153132
"CANDIDATE",8077137,"K00274.01",2454980,1,7.527e-07,71.3294117647059,0.020966573816156
"CANDIDATE",8077137,"K00274.02",2454990,1,-1.107e-05,71.3294117647059,-0.239092872570194
"CANDIDATE",10586004,"K00275.01",2454980,1,-1.299e-05,74.7792207792208,-0.388922155688623
"CANDIDATE",10586004,"K00275.02",2455040,1,-3.616e-05,74.7792207792208,-0.482133333333333
"CANDIDATE",11133306,"K00276.01",2455000,1,0.0002025,74.725,2.88873038516405
"CANDIDATE",11401755,"K00277.01",2454970,1,-8.509e-06,83.3661971830986,-0.290409556313993
"CANDIDATE",11401755,"K00277.02",2454970,1,-2.489e-05,83.3661971830986,-0.0131
"CANDIDATE",12314973,"K00279.01",2454980,1,3.175e-05,77.575,0.612934362934363
"CANDIDATE",12314973,"K00279.02",2454970,1,-3.356e-05,77.575,-0.924517906336088
"CANDIDATE",12314973,"K00279.03",2454970,1,-7.683e-06,77.575,-0.3001171875
"CANDIDATE",4141376,"K00280.01",2454970,1,5.744e-06,66.8152173913043,0.171462686567164
"CANDIDATE",4143755,"K00281.01",2454980,1,1.187e-05,51.0900900900901,0.293811881188119
"CANDIDATE",5088536,"K00282.01",2454990,1,2.016e-05,74.7215189873418,0.494117647058823
"CANDIDATE",5088536,"K00282.02",2454970,1,-2.189e-05,74.7215189873418,-0.829166666666667
"CANDIDATE",5088536,"K00282.03",2455030,1,-2.686e-05,74.7215189873418,-0.248703703703704
"CANDIDATE",5695396,"K00283.01",2454970,1,4.58e-05,49.8245614035088,1.2445652173913
"CANDIDATE",5695396,"K00283.02",2454990,1,1.704e-05,49.8245614035088,0.409615384615385
"CANDIDATE",6021275,"K00284.01",2454970,1,-0.0001089,50.2627118644068,-3.12931034482759
"CANDIDATE",6021275,"K00284.02",2454980,1,-1.598e-05,50.2627118644068,-0.265008291873964
"CANDIDATE",6021275,"K00284.03",2454960,1,6.599e-05,50.2627118644068,1.92953216374269
"CANDIDATE",6021275,"K00284.04",2455070,1,-5.894e-05,50.2627118644068,-0.409305555555556
"CANDIDATE",6196457,"K00285.01",2454970,1,-4.106e-07,60.4329896907216,-0.0132451612903226
"CANDIDATE",6196457,"K00285.02",2454980,1,-5.984e-05,60.4329896907216,-1.55025906735751
"CANDIDATE",6196457,"K00285.03",2454970,1,-1.481e-05,60.4329896907216,-0.28426103646833
"FALSE POSITIVE",8258171,"K00286.01",2454980,1,0.001145,22.3333333333333,19.7754749568221
"FALSE POSITIVE",8703887,"K00287.01",2454970,1,-0.001949,22.6820652173913,-2.22234891676169
"CANDIDATE",9592705,"K00288.01",2454970,1,4.905e-05,72.3529411764706,1.71503496503496
"CANDIDATE",10386922,"K00289.01",2455240,1,-0.0002362,55.8666666666667,-1.04977777777778
"CANDIDATE",10386922,"K00289.02",2454970,1,-1.643e-05,55.8666666666667,-0.224453551912568
"FALSE POSITIVE",10488450,"K00290.01",2454970,1,0.002038,20.646884272997,71.7605633802817
"CANDIDATE",10933561,"K00291.01",2454990,1,-0.0001865,49.219298245614,-2.04048140043764
"CANDIDATE",10933561,"K00291.02",2454970,1,-5.756e-05,49.219298245614,-0.7195
"CANDIDATE",11075737,"K00292.01",2454970,1,5.944e-05,50.2608695652174,1.71791907514451
"FALSE POSITIVE",11200415,"K00293.01",2454970,1,0.002338,35.4354838709677,81.4634146341463
"CANDIDATE",11259686,"K00294.01",2454990,1,0.0001423,45.2595419847328,1.40891089108911
"CANDIDATE",11547513,"K00295.01",2454970,1,7.602e-06,45.2137404580153,0.183180722891566
"CANDIDATE",11547513,"K00295.02",2454970,1,0.0001061,45.2137404580153,1.59789156626506
"CANDIDATE",11802615,"K00296.01",2454980,1,-0.0001265,50.219298245614,-1.1
"CANDIDATE",11905011,"K00297.01",2454970,1,1.076e-05,41.9655172413793,0.259277108433735
"CANDIDATE",12785320,"K00298.01",2454970,1,-0.0001458,50,-1.33761467889908
"CANDIDATE",12785320,"K00298.02",2455000,1,-1.679e-05,50,-0.10626582278481
"CANDIDATE",2692377,"K00299.01",2454970,1,5.064e-05,50.3,1.48070175438597
"FALSE POSITIVE",3438975,"K00300.01",2454970,1,-0.0004526,33.4101123595506,-18.1767068273092
"CANDIDATE",3642289,"K00301.01",2454970,1,-3.939e-05,45.6176470588235,-1.09416666666667
"CANDIDATE",3642289,"K00301.02",2454970,1,-0.0001436,45.6176470588235,-3.20535714285714
"CANDIDATE",3662838,"K00302.01",2454980,1,0.0001101,30.4235807860262,2.00912408759124
"CANDIDATE",5966322,"K00303.01",2455010,1,-0.0001004,49.8938053097345,-1.48740740740741
"CANDIDATE",6029239,"K00304.01",2454970,1,6.307e-05,45.7698412698413,1.54205378973105
"CANDIDATE",6029239,"K00304.02",2454970,1,-2.715e-05,45.7698412698413,-1.03231939163498
"CANDIDATE",6063220,"K00305.01",2454970,1,0.0001683,50.3473684210526,3.35928143712575
"CANDIDATE",6071903,"K00306.01",2454990,1,4.88e-05,50.122641509434,0.413559322033898
"CANDIDATE",6289257,"K00307.01",2454970,1,-3.859e-05,45.6287878787879,-0.570014771048744
"CANDIDATE",6289257,"K00307.02",2454960,1,-0.0001391,45.6287878787879,-3.95170454545454
"CANDIDATE",6291837,"K00308.01",2454980,1,0.0001206,45.6764705882353,2.11578947368421
"FALSE POSITIVE",7024222,"K00309.01",2454970,1,-0.001019,36.9274193548387,-34.4256756756757
"CANDIDATE",7050989,"K00312.01",2454970,1,-5.483e-07,45.2647058823529,-0.0181556291390728
"CANDIDATE",7050989,"K00312.02",2454960,1,-7.669e-05,45.2647058823529,-2.32393939393939
"CANDIDATE",7419318,"K00313.01",2454970,1,3.233e-05,50.3689320388349,0.338179916317992
"CANDIDATE",7419318,"K00313.02",2454970,1,3.494e-05,50.3689320388349,0.551974723538705
"CANDIDATE",7603200,"K00314.01",2454970,1,-8.085e-05,45.7857142857143,-1.06662269129288
"CANDIDATE",7603200,"K00314.02",2454980,1,3.272e-05,45.7857142857143,0.255625
"CANDIDATE",7603200,"K00314.03",2454970,1,5.394e-05,45.7857142857143,0.758649789029536
"CANDIDATE",7700622,"K00315.01",2454990,1,4.738e-05,50.4536082474227,0.547113163972286
"CANDIDATE",8008067,"K00316.01",2454970,1,-2.066e-05,50.1785714285714,-0.467420814479638
"CANDIDATE",8008067,"K00316.02",2455000,1,-0.0004604,50.1785714285714,-3.93504273504274
"CANDIDATE",8008067,"K00316.03",2454960,1,-7.572e-05,50.1785714285714,-1.52969696969697
"CANDIDATE",8121310,"K00317.01",2454970,1,-5.759e-05,45.5827338129496,-0.720775969962453
"CANDIDATE",8121310,"K00317.02",2454970,1,1.465e-05,45.5827338129496,0.232909379968204
"CANDIDATE",8156120,"K00318.01",2454970,1,0,49.7857142857143,0
"CANDIDATE",8684730,"K00319.01",2455010,1,-0.0001425,66.7840909090909,-1.60112359550562
"FALSE POSITIVE",8700558,"K00320.01",2454970,1,0.0002491,33.3282051282051,10.2933884297521
"CANDIDATE",8753657,"K00321.01",2454960,1,-2.435e-05,45.7903225806452,-0.851398601398601
"CANDIDATE",8753657,"K00321.02",2454970,1,-2.082e-05,45.7903225806452,-0.564227642276423
"FALSE POSITIVE",8948424,"K00322.01",2454970,1,-0.03629,0,-5.43263473053892
"CANDIDATE",9139084,"K00323.01",2454970,1,-8.512e-05,50.212962962963,-2.21666666666667
"FALSE POSITIVE",9641041,"K00324.01",2454970,1,-6.577e-06,36.3005780346821,-0.294932735426009
"FALSE POSITIVE",9724984,"K00325.01",2454960,1,-0.02528,33.7117647058824,-195.968992248062
"CANDIDATE",9880467,"K00326.01",2454970,1,-0.002696,55.8941176470588,-7.11345646437995
"CANDIDATE",9880467,"K00326.02",2454980,1,-0.002291,55.8941176470588,-1.69703703703704
"CANDIDATE",9881662,"K00327.01",2454970,1,-4.876e-05,45.7307692307692,-1.31075268817204
"CANDIDATE",9881662,"K00327.02",2455020,1,-0.000157,45.7307692307692,-0.93452380952381
"FALSE POSITIVE",9895004,"K00328.01",2454970,1,0.0004848,49.8189655172414,13.4666666666667
"FALSE POSITIVE",10031885,"K00329.01",2454970,1,-0.0001957,33.2817679558011,-2.31050767414404
"CANDIDATE",11361646,"K00330.01",2454970,1,7.85e-05,45.5954198473282,1.02748691099476
"CANDIDATE",11361646,"K00330.02",2454970,1,-4.707e-05,45.5954198473282,-1.02326086956522
"CANDIDATE",10285631,"K00331.01",2454970,1,-3.893e-05,50.4363636363636,-0.494035532994924
"CANDIDATE",10285631,"K00331.02",2454970,1,-6.326e-05,50.4363636363636,-0.479242424242424
"CANDIDATE",10290666,"K00332.01",2454970,1,2.787e-05,45.4923076923077,0.561895161290323
"CANDIDATE",10290666,"K00332.02",2454970,1,-2.311e-05,45.4923076923077,-0.460358565737052
"CANDIDATE",10337258,"K00333.01",2454980,1,-2.066e-05,37.125,-0.279189189189189
"FALSE POSITIVE",10383687,"K00334.01",2454970,1,-0.009879,26.2136752136752,-94.0857142857143
"FALSE POSITIVE",10470206,"K00335.01",2454980,1,-0.0006504,24.3713235294118,-6.25384615384615
"FALSE POSITIVE",10518725,"K00336.01",2454970,1,-0.003453,28.016,-37.0096463022508
"CANDIDATE",10545066,"K00337.01",2454970,1,0.0001394,49.9739130434783,1.20172413793103
"CANDIDATE",10552611,"K00338.01",2454970,1,0.0001924,50.0816326530612,2.1838819523269
"CANDIDATE",10552611,"K00338.02",2454970,1,1.059e-05,50.0816326530612,0.166248037676609
"CANDIDATE",10587105,"K00339.01",2454970,1,-2.879e-05,45.6992481203008,-0.514107142857143
"CANDIDATE",10587105,"K00339.02",2454970,1,-3.223e-05,45.6992481203008,-0.273135593220339
"CANDIDATE",10587105,"K00339.03",2454970,1,0.0003192,45.6992481203008,2.15675675675676
"FALSE POSITIVE",10616571,"K00340.01",2454970,0,0.0007737,49.7327586206897,2.41028037383178
"CANDIDATE",10878263,"K00341.01",2454970,1,-6.802e-05,50.4311926605505,-0.699075025693731
"CANDIDATE",10878263,"K00341.02",2454970,1,2.113e-05,50.4311926605505,0.263138231631382
"CANDIDATE",10982872,"K00343.01",2454970,1,0.0001001,49.5213675213675,2.32250580046404
"CANDIDATE",10982872,"K00343.02",2454970,1,1.018e-05,49.5213675213675,0.321135646687697
"CANDIDATE",10982872,"K00343.03",2454980,1,-1.067e-05,49.5213675213675,-0.118292682926829
"CANDIDATE",11015108,"K00344.01",2454970,1,0.000245,50.0625,1.70138888888889
"CANDIDATE",11074541,"K00345.01",2454980,1,-0.0001581,50.340206185567,-1.28536585365854
"CANDIDATE",11100383,"K00346.01",2454970,1,8.93e-05,50.0294117647059,0.57987012987013
"CANDIDATE",11189127,"K00347.01",2454970,1,-0.001346,28.8490566037736,-2.77525773195876
"CANDIDATE",11194032,"K00348.01",2454990,1,0.0001175,50.3978494623656,0.810344827586207
"CANDIDATE",11394027,"K00349.01",2454970,1,0.0002986,49.7826086956522,2.01756756756757
"CANDIDATE",11395587,"K00350.01",2454970,1,1.289e-05,49.8879310344828,0.106528925619835
"CANDIDATE",11442793,"K00351.01",2454970,1,-9.382e-05,45.5725190839695,-0.106856492027335
"CANDIDATE",11442793,"K00351.02",2454980,1,0.000318,45.5725190839695,0.634730538922156
"CANDIDATE",11442793,"K00351.03",2454990,1,0.0001073,45.5725190839695,0.541919191919192
"CANDIDATE",11442793,"K00351.04",2454970,1,0.0003952,45.5725190839695,1.75644444444444
"CANDIDATE",11442793,"K00351.05",2455090,1,-0.0003696,45.5725190839695,-1.1
"CANDIDATE",11442793,"K00351.06",2454970,1,-1.482e-05,45.5725190839695,-0.171726535341831
"CANDIDATE",11442793,"K00351.07",2454970,1,7.217e-05,45.5725190839695,0.707549019607843
"CANDIDATE",11521793,"K00352.01",2454970,1,9.955e-05,50.0598290598291,0.646428571428571
"CANDIDATE",11521793,"K00352.02",2454980,1,1.667e-05,50.0598290598291,0.0664143426294821
"CANDIDATE",11566064,"K00353.01",2455010,1,5.828e-05,50,0.129511111111111
"CANDIDATE",11566064,"K00353.02",2454970,1,-7.813e-05,50,-0.879842342342342
"CANDIDATE",11566064,"K00353.03",2454970,1,4.612e-05,50,0.841605839416058
"CANDIDATE",11568987,"K00354.01",2454970,1,0.0003316,45.6615384615385,3.79405034324943
"CANDIDATE",11568987,"K00354.02",2454970,1,0.0001345,45.6615384615385,2.15890850722311
"CANDIDATE",11621223,"K00355.01",2454970,1,2.227e-05,45.4511278195489,0.440118577075099
"CANDIDATE",11624249,"K00356.01",2454970,1,-0.0002533,33.4025157232704,-4.20066334991708
"FALSE POSITIVE",12017140,"K00358.01",2454980,1,0.01172,67.3409090909091,6.40437158469945
"FALSE POSITIVE",12106929,"K00359.01",2454970,1,0.000141,37.0696202531646,1.62068965517241
"FALSE POSITIVE",12107021,"K00360.01",2454970,1,0.0004892,42.375,6.62872628726287
"CANDIDATE",12404954,"K00361.01",2454970,1,-5.572e-06,45.624,-0.118805970149254
"FALSE POSITIVE",1571511,"K00362.01",2454970,1,-0.0001189,33.6722222222222,-0.209700176366843
"FALSE POSITIVE",2438070,"K00363.01",2454970,1,0.001051,33.4733727810651,16.3452566096423
"CANDIDATE",11623629,"K00365.01",2455040,1,-4.573e-05,50.5363636363636,-0.628159340659341
"CANDIDATE",3545478,"K00366.01",2454970,1,3.21e-05,44.9347826086956,0.17445652173913
"CANDIDATE",4815520,"K00367.01",2454980,1,-0.0001202,49.8521739130435,-1.2855614973262
"FALSE POSITIVE",6603043,"K00368.01",2455030,1,8.958e-05,21.1050228310502,0.69984375
"CANDIDATE",7175184,"K00369.01",2454970,1,-5.281e-05,45.2985074626866,-1.0334637964775
"CANDIDATE",7175184,"K00369.02",2454970,1,-4.505e-05,45.2985074626866,-0.77008547008547
"CANDIDATE",8494142,"K00370.01",2454990,1,2.041e-05,55.8454545454545,0.413995943204868
"CANDIDATE",8494142,"K00370.02",2454980,1,5.998e-05,55.8454545454545,1.21910569105691
"FALSE POSITIVE",5652983,"K00371.01",2455080,1,-0.0006377,52.3877551020408,-1.33970588235294
"CANDIDATE",6471021,"K00372.01",2455090,1,-0.0004787,66.8850574712644,-0.690764790764791
"CANDIDATE",7364176,"K00373.01",2455020,1,-8.884e-05,49.8347826086957,-0.746554621848739
"CANDIDATE",8686097,"K00374.01",2455070,1,0.0002383,50.008547008547,1.81908396946565
"FALSE POSITIVE",12643589,"K00376.01",2455000,1,0.05866,30.4181818181818,4.61889763779528
"FALSE POSITIVE",12643589,"K00376.02",2454960,1,-0.001228,30.4181818181818,-16.2005277044855
"CANDIDATE",3323887,"K00377.01",2454980,1,-0.0001787,45.503937007874,-0.264740740740741
"FALSE POSITIVE",2449074,"K00378.01",2454970,1,-0.0108,28.4976303317536,-84.375
"FALSE POSITIVE",2446113,"K00379.01",2454970,1,-0.0002371,45.3582089552239,-3.31145251396648
"CANDIDATE",2446113,"K00379.02",2454990,1,-0.0002301,45.3582089552239,-1.98362068965517
"FALSE POSITIVE",2452450,"K00380.01",2454970,1,0.008287,83.2025316455696,122.227138643068
"FALSE POSITIVE",3230578,"K00381.01",2454970,1,-4.711e-05,28.1239316239316,-0.298164556962025
"FALSE POSITIVE",3231137,"K00382.01",2454970,1,0.02247,33.3697916666667,269.747899159664
"CANDIDATE",3353050,"K00384.01",2454970,1,2.317e-05,45.8257575757576,0.415232974910394
"CANDIDATE",3446746,"K00385.01",2454970,1,0.0001276,50.5700934579439,1.42251950947603
"CANDIDATE",3656121,"K00386.01",2454980,1,-0.0004808,50.0084033613445,-2.51727748691099
"CANDIDATE",3656121,"K00386.02",2455030,1,0.0001593,50.0084033613445,0.555052264808362
"CANDIDATE",3733628,"K00387.01",2454970,1,6.863e-05,50.4222222222222,0.641401869158879
"CANDIDATE",3831053,"K00388.01",2454970,1,-1.115e-05,49.8859649122807,-0.223446893787575
"FALSE POSITIVE",3847708,"K00389.01",2454970,1,-0.005687,36.6619718309859,-66.2820512820513
"FALSE POSITIVE",3849155,"K00390.01",2454970,1,0.0003865,33.1867469879518,6.74520069808028
"FALSE POSITIVE",3858804,"K00391.01",2454990,1,-0.001462,38.8880597014925,-8.6
"CANDIDATE",3942670,"K00392.01",2454970,1,-0.0001494,49.2377049180328,-0.957692307692308
"CANDIDATE",3942670,"K00392.02",2454970,1,-5.556e-05,49.2377049180328,-0.459173553719008
"CANDIDATE",3964109,"K00393.01",2454970,1,-8.685e-05,45.6,-0.504941860465116
"FALSE POSITIVE",4159347,"K00394.01",2454970,1,0.0009346,33.3567567567568,6.72374100719424
"FALSE POSITIVE",4165960,"K00395.01",2454970,1,0.0001225,77.5833333333333,0.928030303030303
"CANDIDATE",4252322,"K00396.01",2454970,1,-3.883e-05,33.3707865168539,-0.122879746835443
"FALSE POSITIVE",4376644,"K00397.01",2454980,1,-0.01474,30.6818181818182,-16.5061590145577
"CANDIDATE",9946525,"K00398.01",2455000,1,-0.0006393,62.9759036144578,-0.470073529411765
"CANDIDATE",9946525,"K00398.02",2454960,1,-2.028e-05,62.9759036144578,-0.102944162436548
"CANDIDATE",9946525,"K00398.03",2454970,1,-6.412e-05,62.9759036144578,-0.461294964028777
"FALSE POSITIVE",7289157,"K00399.01",2454960,1,0.01616,49.7142857142857,1.13802816901408
"FALSE POSITIVE",2695110,"K00400.01",2455000,1,-0.01254,30.305,-21.0756302521008
"CANDIDATE",3217264,"K00401.01",2454990,1,-9.87e-05,50.2429906542056,-0.495979899497487
"CANDIDATE",3217264,"K00401.02",2455080,1,0.0004003,50.2429906542056,0.766858237547893
"CANDIDATE",3217264,"K00401.03",2455020,1,0.0001604,50.2429906542056,0.671129707112971
"FALSE POSITIVE",3342592,"K00402.01",2454970,1,0,28.7238095238095,0
"FALSE POSITIVE",4247092,"K00403.01",2454980,1,0.0003154,45.6,0.6308
"FALSE POSITIVE",4949751,"K00404.01",2454990,1,-0.01306,36.8385093167702,-25.408560311284
"FALSE POSITIVE",5003117,"K00405.01",2454990,1,0.001759,36.8421052631579,0.748510638297872
"FALSE POSITIVE",5035972,"K00406.01",2454970,1,-0.0005093,25.8103448275862,-0.596370023419204
"FALSE POSITIVE",5218441,"K00407.01",2454960,1,-0.001944,31.6719576719577,-10.125
"CANDIDATE",5351250,"K00408.01",2454970,1,0.0003998,50.5363636363636,2.32441860465116
"CANDIDATE",5351250,"K00408.02",2454970,1,0.0001396,50.5363636363636,0.712244897959184
"CANDIDATE",5351250,"K00408.03",2454990,1,-0.0004347,50.5363636363636,-1.59816176470588
"CANDIDATE",5351250,"K00408.04",2454970,1,0.0001184,50.5363636363636,0.994957983193277
"FALSE POSITIVE",5351250,"K00408.05",2455000,1,-0.001278,50.5363636363636,-2.25795053003534
"CANDIDATE",5444548,"K00409.01",2454970,1,0.0001208,49.9913793103448,1.21407035175879
"FALSE POSITIVE",5449777,"K00410.01",2454970,1,0.0002147,30.2705314009662,0.742906574394464
"FALSE POSITIVE",5478055,"K00411.01",2454980,1,0.0001772,33.3502824858757,0.700395256916996
"CANDIDATE",5683743,"K00412.01",2454970,1,0.002926,33.0568181818182,19.6375838926175
