"koi_disposition","kepid","kepoi_name","tce_bin_oedp_stat","tce_albedo","tce_rb_tcount3","tce_fwm_prao","tce_duration_sn","tce_insol_sn","tce_fwm_srao_sn"
"CANDIDATE",6849046,"K00201.01",0.03902,0.2628,0,0.0001861,272.83950617284,4.40915750915751,4.57816091954023
"CANDIDATE",7877496,"K00202.01",0.2596,0.1329,0,-0.001587,447.258313146884,7.8278231964783,-5.22691705790297
"CANDIDATE",10619192,"K00203.01",0.1215,0.1048,1,0.000807,553.805138148328,8.55866634276691,28.2337662337662
"CANDIDATE",9305831,"K00204.01",0.06449,0.09184,0,0.001239,221.078431372549,7.79566923412295,39.0426829268293
"CANDIDATE",7046804,"K00205.01",0.8543,3.494,0,0.002979,264.188034188034,5.2,9.59375
"CANDIDATE",5728139,"K00206.01",0.8853,0.2874,0,7.626e-06,261.410095953275,3.12471314394239,-3.84233128834356
"CANDIDATE",3762468,"K00208.01",0.3531,0.586,0,-0.0008451,176.307363927428,2.3609438453998,3.21741293532338
"CANDIDATE",10723750,"K00209.01",0.01691,16.48,0,-0.000125,283.667621776504,3.61153427638738,5.94274809160305
"CANDIDATE",10723750,"K00209.02",0.02865,4.676,0,-0.0001188,147.971642378889,3.61249277038751,3.69354838709677
"FALSE POSITIVE",10602291,"K00210.01",2.473,5.234,0,0.0005884,162.488083889419,2.57616387337058,-0.512558139534884
"CANDIDATE",10656508,"K00211.01",0.565,183.7,0,0.0007906,47.9547689282203,3.98843930635838,-1.79432624113475
"CANDIDATE",6300348,"K00212.01",0.01905,2.024,0,-0.0008977,88.3386191754086,2.32762632978723,-7.40584415584416
"FALSE POSITIVE",9164836,"K00213.01",22.34,223.1,0,-0.008019,1293.41170707813,2.47186932849365,38.2083333333333
"CANDIDATE",11046458,"K00214.01",2.178,0.195,0,0.0002351,127.233304423244,4.72315803008872,7.55414012738854
"FALSE POSITIVE",12508335,"K00215.01",0.001561,16.86,0,0.0009722,136.128326649654,2.73575949367089,-2.64591439688716
"CANDIDATE",6152974,"K00216.01",1.541,12.83,0,0.001078,60.1581173009744,6.10152284263959,9.92831541218638
"CANDIDATE",6152974,"K00216.02",8.526,63.99,0,0.0004392,4.72432979261507,6.10422343324251,-1.20515151515152
"CANDIDATE",9595827,"K00217.01",1.052,0.3068,0,0.001912,422.758212488902,7.91480446927374,16.3001485884101
"FALSE POSITIVE",9838975,"K00218.01",2.242,59.53,0,0.001143,547.735875508201,5.07988980716253,18.544
"CANDIDATE",6305192,"K00219.01",0.009142,1.956,0,-0.0002373,204.731977818854,3.49203558129913,-4.85818181818182
"CANDIDATE",7132798,"K00220.01",2.031,0.4838,0,-5.631e-06,79.5948763777182,3.4728897312665,-1.84816176470588
"CANDIDATE",7132798,"K00220.02",0.06185,9.568,0,2.054e-05,5.58927574008564,3.47260462555066,-0.439405204460967
"CANDIDATE",3937519,"K00221.01",0.3293,0.3466,0,-0.0002326,73.6581337737407,3.39907401008914,-1.22662721893491
"CANDIDATE",3937519,"K00221.02",0.1306,5.099,0,-7.155e-05,4.02123505003661,3.39928366762178,0.383425925925926
"CANDIDATE",4249725,"K00222.01",0.03265,12.96,0,0.0002262,26.0286225402504,2.13475760065735,-1.9712962962963
"CANDIDATE",4249725,"K00222.02",0.8785,62.38,0,-7.528e-05,12.6929918178584,2.13263157894737,0.251545064377682
"CANDIDATE",4545187,"K00223.01",0.7047,2.434,0,0.0001163,24.1978609625668,4.58926121889085,1.06439393939394
"CANDIDATE",4545187,"K00223.02",0.01476,395.5,0,0.0004907,10.3042596348884,4.57988165680473,-0.7121387283237
"FALSE POSITIVE",5547480,"K00224.01",0.04575,6.244,0,0.004861,24.6226208707066,2.38429224715516,-24.6147186147186
"FALSE POSITIVE",5801571,"K00225.01",36.53,0.06196,0,-0.000935,78.9108382274426,4.42753975081167,-3.84269662921348
"CANDIDATE",5959753,"K00226.01",0.3392,15.13,0,0.0003117,32.8824049513705,6.94910461828464,-1.89414225941423
"CANDIDATE",3847907,"K00229.01",1.139,0.3795,0,-0.0008899,79.4919290817677,2.62610447992559,5.52564102564103
"FALSE POSITIVE",3862246,"K00230.01",0.4818,9.558,0,0.003877,97.8003384094755,3.61032555080566,3.33574007220217
"FALSE POSITIVE",4043443,"K00231.01",0.04369,4685,0,-0.0008265,36.8883440596588,9.18181818181818,0.370575916230366
"CANDIDATE",4833421,"K00232.01",0.3255,3.463,0,0,93.5185185185185,4.02075669994745,1.79416058394161
"CANDIDATE",4833421,"K00232.02",3.672,5.979,0,0,15.9100121605188,4.02133859748073,-1.17704081632653
"CANDIDATE",4833421,"K00232.03",0.03458,124.6,0,0,20.6069802731411,4.02206736353078,0.864583333333333
"CANDIDATE",4833421,"K00232.04",0.5609,82.46,0,0,8.04237148957136,4.02131147540984,0.571393643031785
"CANDIDATE",4833421,"K00232.05",0.6472,319,0,0,10.6187248995984,4.02352941176471,-0.224454148471616
"FALSE POSITIVE",5023956,"K00233.01",15.85,0.01332,0,0.06048,302.211690363349,3.89513227850116,-676.255707762557
"CANDIDATE",8491277,"K00234.01",0.138,8.841,0,-0.0001339,35.0146412884334,2.56406926406926,0.814093959731544
"CANDIDATE",8107225,"K00235.01",3.245,8.028,5,-0.0005645,13.3992805755396,4.50581613508443,-0.680606060606061
"FALSE POSITIVE",8453211,"K00236.01",0.01668,0.634,0,0.02224,23.8239436619718,2.5602614379085,-194.181818181818
"CANDIDATE",8041216,"K00237.01",0.249,7.974,0,-0.00017,34.1357466063348,4.75851938895417,0.456446280991736
"CANDIDATE",7219825,"K00238.01",0.04023,16.26,0,-1.12e-05,18.3774038461538,3.95988001499813,-0.551658767772512
"CANDIDATE",7219825,"K00238.02",3.493,11310,0,-0.0002463,10.049109883364,3.95652173913043,0.520704225352113
"CANDIDATE",7219825,"K00238.03",0.9809,333.8,0,8.615e-05,3.98202054794521,3.95967741935484,-0.759912280701754
"CANDIDATE",6383785,"K00239.01",0.007508,1.525,0,-0.001668,36.3668978713226,4.10736295815764,-10.6749703440095
"CANDIDATE",6383785,"K00239.02",0.5609,8.174,0,-0.00037,4.83443708609272,4.10760934691432,0.235555555555556
"CANDIDATE",8026752,"K00240.01",0.1377,4.261,0,-0.0001599,33.4820031298905,2.45658448871433,1.71621621621622
"CANDIDATE",11288051,"K00241.01",0.5708,34.87,0,0.0001222,29.9846977811783,8.20494699646643,-0.627403846153846
"CANDIDATE",11288051,"K00241.02",0.07268,191.7,0,-0.000423,15.1669834374152,8.17525773195876,2.17304747320061
"CANDIDATE",11288051,"K00241.03",5.425,25.31,0,0.0001142,4.91126702434998,8.20678336980306,-1.15275035260931
"FALSE POSITIVE",3642741,"K00242.01",0.01167,5.169,0,0.001466,123.152081563297,2.5872581234027,-3.22340425531915
"FALSE POSITIVE",9592579,"K00243.01",0.0214,0.09692,0,0.03197,6.93364122508508,2.36827533792954,-350.947867298578
"CANDIDATE",4349452,"K00244.01",0.1607,0.9682,0,-0.0008787,175.410833840536,12.2228997289973,9.05936073059361
"CANDIDATE",4349452,"K00244.02",0.04834,1.577,0,-0.0002248,99.3718921748233,12.2203301021745,2.409666283084
"CANDIDATE",8478994,"K00245.01",2.069,37.13,0,-0.0008098,92.5025125628141,12.3809523809524,5.67254901960784
"CANDIDATE",8478994,"K00245.02",0.1118,52.06,0,-5.604e-05,23.4445768772348,12.3989637305699,-0.268810916179337
"CANDIDATE",11295426,"K00246.01",6.082,0.8129,0,-4.282e-05,77.3783428320912,12.4846875,1.34432234432234
"CANDIDATE",11295426,"K00246.02",3.22,3.243,0,5.118e-05,15.9821428571429,12.4878706199461,-2.09379014989293
"CANDIDATE",11852982,"K00247.01",0.07234,89.74,0,0.0005753,20.8185654008439,7.36,-3.01209677419355
"CANDIDATE",5364071,"K00248.01",1.37,8.843,0,0.000292,30.9315547780451,8.14871794871795,-3.88
"CANDIDATE",5364071,"K00248.02",0.1824,5.793,0,0.0003273,12.8781512605042,8.16036505867014,-3.56521739130435
"CANDIDATE",5364071,"K00248.03",0.6724,20.73,0,-3.725e-06,25.32617671346,8.15178571428571,-1.35545454545455
"CANDIDATE",5364071,"K00248.04",0.4598,257.9,0,0.0001609,4.79515640766902,8.16363636363636,-1.13573033707865
"CANDIDATE",9390653,"K00249.01",5.281,37.54,0,0.0005224,23.4730538922156,6.09210526315789,5.00299401197605
"CANDIDATE",9757613,"K00250.01",0.3768,33.12,0,0.001444,38.8106011635423,8.15,2.20203045685279
"CANDIDATE",9757613,"K00250.02",0.8344,80.69,0,0.001046,26.7253199268739,8.09375,1.06386138613861
"CANDIDATE",9757613,"K00250.03",3.92,1015,0,0.0003642,4.43612434762877,8.05882352941176,1.13697674418605
"CANDIDATE",9757613,"K00250.04",0.05174,20.68,0,0.000243,6.11268403171008,8.14666666666667,0.233634311512415
"CANDIDATE",10489206,"K00251.01",1.117,5.08,0,-0.002341,29.7129557796742,8.48377581120944,-4.03476245654693
"CANDIDATE",10489206,"K00251.02",0.09854,75.84,0,-0.0003091,2.39355271994627,8.49315068493151,-0.174098360655738
"CANDIDATE",11187837,"K00252.01",0.03228,70.03,0,0.0001334,26.8451106352605,7.84615384615385,0.219551282051282
"CANDIDATE",11752906,"K00253.01",7.197,11.15,0,0.0001267,17.6220053238687,8.8075117370892,-2.35283018867925
"CANDIDATE",11752906,"K00253.02",0.7007,233.6,0,-0.000606,11.3389691846196,8.73333333333333,1.30236406619385
"CANDIDATE",5794240,"K00254.01",0.5579,0.1938,0,0.0003089,348.8824101069,9.03892617449664,0.0103230944254835
"CANDIDATE",7021681,"K00255.01",2.208,189.4,0,0.0003092,24.6646706586826,8.17857142857143,-0.81
"CANDIDATE",7021681,"K00255.02",0.07195,546.4,0,0.0005235,3.66570128258171,8.13888888888889,-1.81888111888112
"FALSE POSITIVE",7021681,"K00255.03",0.0624,133.6,0,-0.0001288,2.29366895499619,8.18421052631579,0.635151515151515
"FALSE POSITIVE",11548140,"K00256.01",0.549,17.25,1,-0.0008784,3.22202486678508,7.3741935483871,1.5741935483871
"CANDIDATE",5514383,"K00257.01",0.4981,2.043,0,0.0001405,45.3089714637651,15.7040468064359,-7.21910112359551
"FALSE POSITIVE",11231334,"K00258.01",0.07919,0.5009,1,-0.0007727,5.17388003037206,1.81615645984637,15.8092307692308
"FALSE POSITIVE",5790807,"K00259.01",1.486,17.3,0,-0.00258,1408.0498109851,2.50941883767535,134.920634920635
"CANDIDATE",8292840,"K00260.01",2.25,196,0,6.138e-05,72.8,10.3418803418803,-1.04853801169591
"CANDIDATE",8292840,"K00260.02",2.215,8.887,0,1.493e-05,36.4348462664715,10.3668639053254,-0.663235294117647
"CANDIDATE",8292840,"K00260.03",0.1794,42.49,0,-4.144e-05,41.6540837336994,10.3667041619798,1.28703703703704
"CANDIDATE",5383248,"K00261.01",3.909,15,0,-0.0001819,99.2805755395683,4.60076045627376,17.4659863945578
"CANDIDATE",11807274,"K00262.01",1.362,15.67,0,-8.77e-06,14.5169545745362,12.7647849462366,0.789805825242719
"CANDIDATE",11807274,"K00262.02",0.2518,2.797,0,-3.192e-06,43.4188034188034,12.7670619235837,0.582075471698113
"FALSE POSITIVE",10514430,"K00263.01",0.9224,0,0,5.173e-05,5.59501219842776,11.5269320843091,-0.981896551724138
"FALSE POSITIVE",3097346,"K00264.01",0.1766,2.424,0,-0.004655,35.4025044722719,1.70443742478941,207.081545064378
"CANDIDATE",12024120,"K00265.01",1.203,2.472,0,4.349e-05,17.1246169560776,3.84445916846116,-1.88971631205674
"CANDIDATE",7375348,"K00266.01",0.128,62.87,0,-1.537e-05,24.1638935108153,4.3901018922853,-0.000514611872146119
"CANDIDATE",7375348,"K00266.02",0.05722,256.6,0,-0.0001124,9.48717948717949,4.39388794567063,1.54953560371517
"CANDIDATE",3425851,"K00268.01",0.1251,0,0,0.000119,100.161420500404,12.3333333333333,0.0110903614457831
"CANDIDATE",7670943,"K00269.01",1.287,23.4,0,0,35.5270197966827,10.4021376085504,-0.516037735849057
"CANDIDATE",6528464,"K00270.01",1.081,13.41,0,-3.269e-05,31.0709186101856,13.026397515528,-1.0503937007874
"CANDIDATE",6528464,"K00270.02",0.3927,62.09,0,-6.429e-05,34.8238255033557,13.014409221902,-0.632631578947368
"CANDIDATE",9451706,"K00271.01",0.262,59.3,0,-0.0002136,55.9937646141855,11.8541226215645,3.79470198675497
"CANDIDATE",9451706,"K00271.02",0.548,100.1,0,-0.000242,40.1614699331849,11.8388429752066,3.2
"CANDIDATE",9451706,"K00271.03",3.529,32.11,0,-7.829e-05,10.9415384615385,11.8606557377049,1.85025773195876
"FALSE POSITIVE",5716763,"K00272.01",0.009489,0.03584,0,2.496e-06,24.655300222387,1.82230600564841,-0.409090909090909
"CANDIDATE",3102384,"K00273.01",3.628,9.601,0,9.328e-05,16.4086408640864,16.5543328748281,0.285793103448276
"CANDIDATE",8077137,"K00274.01",5.637e-05,57.37,0,7.527e-07,35.8926553672316,12.0306712962963,0.00922571819425445
"CANDIDATE",8077137,"K00274.02",5.012,106.1,0,-1.107e-05,8.4229274611399,12.0361445783133,0.261485148514851
"CANDIDATE",10586004,"K00275.01",0.1553,17.87,0,-1.299e-05,35.1965892941734,11.5038979447201,-0.0813095238095238
"CANDIDATE",10586004,"K00275.02",0.443,142.4,0,-3.616e-05,29.6008572193946,11.5320512820513,0.252063953488372
"CANDIDATE",11133306,"K00276.01",0.1696,75.25,0,0.0002025,41.0160880609653,12.7327188940092,-2.0109756097561
"CANDIDATE",11401755,"K00277.01",2.474,6.135,0,-8.509e-06,83.0573779027387,13.4529320987654,0.181636060100167
"CANDIDATE",11401755,"K00277.02",1.223,7.479,0,-2.489e-05,0.0147462686567164,13.4481897627965,0.906474820143885
"CANDIDATE",12314973,"K00279.01",0.4641,20.28,0,3.175e-05,181.23897707231,9.85374554102259,2.92229102167183
"CANDIDATE",12314973,"K00279.02",1.146,22.25,0,-3.356e-05,59.9831081081081,9.85249343832021,1.7351724137931
"CANDIDATE",12314973,"K00279.03",8.166,26.27,0,-7.683e-06,14.288004274646,9.85196374622356,0.450965250965251
"CANDIDATE",4141376,"K00280.01",0.04889,10.22,0,5.744e-06,33.4607778510218,12.2941176470588,4.2389289392379
"CANDIDATE",4143755,"K00281.01",0.0123,13.23,0,1.187e-05,52.3827874116892,10.1530286928799,-0.240588235294118
"CANDIDATE",5088536,"K00282.01",0.8363,18.54,0,2.016e-05,68.83608815427,14.6166134185304,-2.73617693522907
"CANDIDATE",5088536,"K00282.02",1.826,24.01,0,-2.189e-05,12.1837026447462,14.6401062416999,0.422190201729107
"CANDIDATE",5088536,"K00282.03",0.8367,391.9,0,-2.686e-05,3.06388932069019,14.5970149253731,0.0822941176470588
"CANDIDATE",5695396,"K00283.01",1.002,20.39,0,4.58e-05,34.320987654321,4.63616236162362,0.715981198589894
"CANDIDATE",5695396,"K00283.02",0.004518,297.4,0,1.704e-05,17.6915149433184,4.6343792633015,-0.167913669064748
"CANDIDATE",6021275,"K00284.01",0.05293,7.419,0,-0.0001089,17.7744209466264,4.03115224191867,2.40687285223368
"CANDIDATE",6021275,"K00284.02",0.0223,33.66,0,-1.598e-05,25.7670850767085,4.03149199793495,-0.35952380952381
"CANDIDATE",6021275,"K00284.03",0.1178,7.961,0,6.599e-05,11.3684570646596,4.03149020580213,-2.54447674418605
"CANDIDATE",6021275,"K00284.04",2.981,1906,0,-5.894e-05,5.78131212723658,4.02890173410405,0.230683760683761
"CANDIDATE",6196457,"K00285.01",0.01784,7.457,0,-4.106e-07,58.430066603235,10.4470473401659,1.32735978112175
"CANDIDATE",6196457,"K00285.02",3.085,39,0,-5.984e-05,42.1190476190476,10.4437869822485,2.04639175257732
"CANDIDATE",6196457,"K00285.03",2.563,130.1,0,-1.481e-05,27.636815920398,10.4396782841823,0.537631578947368
"FALSE POSITIVE",8258171,"K00286.01",0.01247,38.37,0,0.001145,51.021377672209,1.78445910056657,-20.3547400611621
"FALSE POSITIVE",8703887,"K00287.01",1.89,7.075,0,-0.001949,289.133738601824,2.42526425487569,76.2182741116751
"CANDIDATE",9592705,"K00288.01",1.15,4.131,0,4.905e-05,52.0489795918367,11.6359689213894,-3.45514705882353
"CANDIDATE",10386922,"K00289.01",0.1536,665.6,0,-0.0002362,159.535333978703,2.94897959183673,-0.591094890510949
"CANDIDATE",10386922,"K00289.02",2.004,38.05,0,-1.643e-05,48.0716417910448,2.95114942528736,-0.622094594594595
"FALSE POSITIVE",10488450,"K00290.01",0.03433,3.028,0,0.002038,14.4226579520697,2.51444219571084,-71.7777777777778
"CANDIDATE",10933561,"K00291.01",1.965,42.68,0,-0.0001865,26.3443396226415,2.90107799619531,1.82961538461538
"CANDIDATE",10933561,"K00291.02",4.669,13.65,0,-5.756e-05,5.69014084507042,2.90058296897772,0.619713261648745
"CANDIDATE",11075737,"K00292.01",0.1291,2.96,0,5.944e-05,18.5163934426229,5.12506082725061,-2.31111111111111
"FALSE POSITIVE",11200415,"K00293.01",0.1133,4.248,0,0.002338,23.8576051779935,2.12297377577866,-81.5522388059701
"CANDIDATE",11259686,"K00294.01",0.01701,97.49,0,0.0001423,23.933969769292,3.91308325709058,0.0273574468085106
"CANDIDATE",11547513,"K00295.01",0.01085,7.149,0,7.602e-06,27.0087719298246,4.34043076923077,0.425277777777778
"CANDIDATE",11547513,"K00295.02",2.126,55.25,0,0.0001061,6.04763340367802,4.33980301274623,-1.43949275362319
"CANDIDATE",11802615,"K00296.01",1.357,66.83,0,-0.0001265,29.0980187695516,4.07780320366133,0.495238095238095
"CANDIDATE",11905011,"K00297.01",0.5665,5.778,0,1.076e-05,12.5210420841683,4.18668122270742,-0.155756578947368
"CANDIDATE",12785320,"K00298.01",0.2278,99.72,0,-0.0001458,4.55513569220199,8.39649122807018,0.201645885286783
"CANDIDATE",12785320,"K00298.02",0.179,400.1,0,-1.679e-05,15.8330562021949,8.37142857142857,-0.601547987616099
"CANDIDATE",2692377,"K00299.01",0.0003857,2,0,5.064e-05,13.6883488205861,4.18505269530283,-2.24320987654321
"FALSE POSITIVE",3438975,"K00300.01",2.119e-06,0.2313,0,-0.0004526,36.6779431664411,1.88410449509366,18.2037914691943
"CANDIDATE",3642289,"K00301.01",0.4474,4.756,0,-3.939e-05,25.3920972644377,4.38995568685377,0.425
"CANDIDATE",3642289,"K00301.02",0.9377,38.17,0,-0.0001436,9.86622073578595,4.38964241676942,2.99832214765101
"CANDIDATE",3662838,"K00302.01",6.582,13.11,0,0.0001101,93.9539247367872,2.10457920792079,-2.53545586107091
"CANDIDATE",5966322,"K00303.01",1.412,144.7,0,-0.0001004,51.4568487727633,4.22846441947565,5.27848101265823
"CANDIDATE",6029239,"K00304.01",0.02044,9.546,0,6.307e-05,29.3107833163784,4.48737566947207,0.892835820895522
"CANDIDATE",6029239,"K00304.02",0.6741,34.08,0,-2.715e-05,11.1623616236162,4.48722901910281,1.20736842105263
"CANDIDATE",6063220,"K00305.01",0.01431,4.578,0,0.0001683,24.4907856450048,8.9315188762072,4.15526315789474
"CANDIDATE",6071903,"K00306.01",0.1762,57.63,0,4.88e-05,20.2771535580524,6.01910828025478,1.86508875739645
"CANDIDATE",6289257,"K00307.01",0.04692,77.19,0,-3.859e-05,13.0076762037683,4.19265419265419,-1.88601823708207
"CANDIDATE",6289257,"K00307.02",1.898,11.23,0,-0.0001391,12.817804602037,4.19259783121169,1.58918128654971
"CANDIDATE",6291837,"K00308.01",0.5031,87.44,0,0.0001206,81.332503113325,4.35343915343915,-1.51851851851852
"FALSE POSITIVE",7024222,"K00309.01",7.781,8.061,0,-0.001019,11.2718707940781,6.67739950779327,34.7135842880524
"CANDIDATE",7050989,"K00312.01",0.1248,9.217,0,-5.483e-07,20.6694271911663,4.22394243349324,-0.0578059701492537
"CANDIDATE",7050989,"K00312.02",0.4222,36.01,0,-7.669e-05,19.6392030156166,4.2244190079778,2.27290322580645
"CANDIDATE",7419318,"K00313.01",1.021,38.66,0,3.233e-05,22.8632478632479,8.40476190476191,-1.55714285714286
"CANDIDATE",7419318,"K00313.02",5.086,14.38,0,3.494e-05,19.836161497952,8.4037558685446,-1.64491978609626
"CANDIDATE",7603200,"K00314.01",2.208,38.46,0,-8.085e-05,36.1549707602339,7.44578313253012,0.362330097087379
"CANDIDATE",7603200,"K00314.02",2.953e-07,53.68,1,3.272e-05,29.5029204911193,7.40476190476191,-0.634158415841584
"CANDIDATE",7603200,"K00314.03",0.323,55.36,1,5.394e-05,11.9358366751732,7.45081967213115,-0.87457886676876
"CANDIDATE",7700622,"K00315.01",0.1153,78.1,0,4.738e-05,40.5360443622921,9.11111111111111,-5.08314350797266
"CANDIDATE",8008067,"K00316.01",1.544,11.02,0,-2.066e-05,35.4264099037139,4.57427536231884,-3.29368029739777
"CANDIDATE",8008067,"K00316.02",0.8038,1685,0,-0.0004604,19.8666666666667,4.5974025974026,2.55263157894737
"CANDIDATE",8008067,"K00316.03",0.01066,13.69,0,-7.572e-05,7.09888059701492,4.57247944612722,-0.00586294416243655
"CANDIDATE",8121310,"K00317.01",0.01671,41.9,0,-5.759e-05,42.8888888888889,4.32294866169372,0.401954022988506
"CANDIDATE",8121310,"K00317.02",0.122,44.9,0,1.465e-05,10.0853333333333,4.3226218732883,-0.280166666666667
"CANDIDATE",8156120,"K00318.01",0.8141,41.45,0,0,177.961804968734,3.16121308858739,2.02
"CANDIDATE",8684730,"K00319.01",0.6958,9.498,0,-0.0001425,177.848983003622,12.3940042826552,0.512646370023419
"FALSE POSITIVE",8700558,"K00320.01",1.104,85.22,0,0.0002491,10.1062699256111,3.27049691200635,-10.1787709497207
"CANDIDATE",8753657,"K00321.01",0.2836,2.684,0,-2.435e-05,19.4856722997796,4.3772347266881,2.57727272727273
"CANDIDATE",8753657,"K00321.02",0.3705,8.628,0,-2.082e-05,10.6557958170861,4.37754481920389,1.08458904109589
"FALSE POSITIVE",8948424,"K00322.01",0.4109,4.939,0,-0.03629,117.929529154973,0,-31.6059957173448
"CANDIDATE",9139084,"K00323.01",0.2512,4.866,0,-8.512e-05,30.5277973258269,6.03042934556065,0.315463917525773
"FALSE POSITIVE",9641041,"K00324.01",0.06546,2.761,0,-6.577e-06,13.490746649649,2.43854795439302,0.116255319148936
"FALSE POSITIVE",9724984,"K00325.01",0.3307,1.86,0,-0.02528,40.5031596518421,2.07301587301587,207.31884057971
"CANDIDATE",9880467,"K00326.01",4.209,0.2617,0,-0.002696,11.035689293212,3.46843180609589,3.48648648648649
"CANDIDATE",9880467,"K00326.02",0.4892,15.29,0,-0.002291,15.5483069276173,3.46829344109419,0.766459627329192
"CANDIDATE",9881662,"K00327.01",0.507,3.423,0,-4.876e-05,16.2067156348374,4.41719911331334,-0.93862660944206
"CANDIDATE",9881662,"K00327.02",0.6297,1147,0,-0.000157,17.305834262356,4.41111111111111,0.308014354066986
"FALSE POSITIVE",9895004,"K00328.01",0.09535,0.6835,0,0.0004848,22.4154224154224,4.00185745734728,-13.9612188365651
"FALSE POSITIVE",10031885,"K00329.01",0.01401,30.96,0,-0.0001957,25.0789229340761,2.5054233729881,4.33422459893048
"CANDIDATE",11361646,"K00330.01",0.07437,15.49,0,7.85e-05,22.6968106580541,4.36989952839861,-1.28576779026217
"CANDIDATE",11361646,"K00330.02",0.1888,2.717,0,-4.707e-05,7.32937685459941,4.37002975385448,0.931020408163265
"CANDIDATE",10285631,"K00331.01",0.8482,19.65,0,-3.893e-05,33.0514018691589,2.72184954480115,1.31862745098039
