"koi_disposition","kepid","kepoi_name","boot_mesthresh","tce_fwm_prao","tce_ror_sn","tce_dicco_mdec_sn"
"CANDIDATE",10963065,"K01612.01",7.5125,-6.597e-05,11.8074175249189,-1.76110526315789
"CANDIDATE",6268648,"K01613.01",7.3477,6.833e-06,4.7241154739933,2.24293010752688
"CANDIDATE",6268648,"K01613.02",7.6619,8.519e-05,3.42339158939594,-2.51922611850061
"CANDIDATE",6268648,"K01613.03",7.5512,0.0002228,3.82935575426549,-2.72396428571429
"FALSE POSITIVE",10514429,"K01614.01",7.3699,-5.77e-05,26.1957535815216,1.54493580599144
"CANDIDATE",4278221,"K01615.01",7.6013,3.229e-06,9.44454017673277,0.156918429003021
"CANDIDATE",9015738,"K01616.01",7.351,7.682e-06,4.1516531770905,0.637011494252874
"CANDIDATE",7215603,"K01618.01",7.5425,2.339e-06,4.98691800377275,-0.908543046357616
"CANDIDATE",4276716,"K01619.01",7.4985,0.0001511,2.76701942089171,-3.50560471976401
"FALSE POSITIVE",6468337,"K01620.01",7.3804,0.0002078,7.85658283945852,42.135831381733
"CANDIDATE",5561278,"K01621.01",7.152,-6.368e-05,10.0195045875383,1.08032786885246
"CANDIDATE",7287683,"K01622.01",8.6425,5.868e-05,13.5218077947903,-0.146903903903904
"FALSE POSITIVE",11392618,"K01623.01",7.6394,0.0003556,20.1898997585119,3.81797356828194
"FALSE POSITIVE",6233890,"K01624.01",6.8855,0,1.34252624634839,117.40387275242
"FALSE POSITIVE",6312314,"K01625.01",6.975,-0.0003331,2.75123210942569,-9.56974789915967
"CANDIDATE",6387542,"K01626.01",7.275,0.000208,17.7559590498907,1.55005202913632
"CANDIDATE",6543893,"K01627.01",7.3412,0.001532,12.0816517199754,-0.329693989071038
"CANDIDATE",6543893,"K01627.02",7.3237,0.0001357,3.21561048538979,-0.0469444444444444
"CANDIDATE",6543893,"K01627.03",7.278,-9.058e-05,2.20386912777177,0.38842175066313
"CANDIDATE",6975129,"K01628.01",7.7417,3e-04,19.0058850531469,-0.285015873015873
"CANDIDATE",6975129,"K01628.02",7.4281,2.024e-05,5.06870109800029,-0.573459915611814
"FALSE POSITIVE",6975129,"K01628.03",9.1321,3.293e-05,10.0970133340248,0.0111978609625668
"CANDIDATE",8685497,"K01629.01",7.0453,-1.313e-05,3.20785440710935,-0.157645038167939
"CANDIDATE",9017682,"K01630.01",7.2118,0.0002378,2.934285172852,0.843838664812239
"FALSE POSITIVE",9084778,"K01631.01",6.8217,0.0007163,16.4117069831247,-1.37519283746556
"CANDIDATE",9277896,"K01632.01",7.1174,-9.948e-05,4.56061499706308,0.110072961373391
"CANDIDATE",9401997,"K01633.01",7.2428,-0.0003902,5.34676750649358,-0.541162280701754
"FALSE POSITIVE",10487119,"K01635.01",7.2607,-0.004499,208.800988884471,-0.661829085457271
"FALSE POSITIVE",10621666,"K01636.01",7.2573,1.854e-05,5.68890355526008,6.94459459459459
"CANDIDATE",10686864,"K01637.01",7.0859,5.255e-05,4.89600420775064,0.774184782608696
"FALSE POSITIVE",10747439,"K01638.01",7.1973,-0.01021,5.65987517641163,64.0243902439024
"CANDIDATE",10879038,"K01641.01",7.2229,0.0002556,13.4558029858953,-0.501569282136895
"FALSE POSITIVE",10879656,"K01642.01",6.0093,-0.0005945,2.00111698936667,52.1177966101695
"CANDIDATE",10990917,"K01643.01",7.2514,0.0002664,10.1508709744668,0.654444444444444
"FALSE POSITIVE",11043136,"K01644.01",7.3947,0.0008974,5.40175472328289,0.0956210235131397
"FALSE POSITIVE",11045383,"K01645.01",7.486,-0.0007849,6.32967908338746,-0.551594405594406
"CANDIDATE",11046025,"K01646.01",7.2973,-2.406e-05,1.04217778879383,-0.0626079077429984
"CANDIDATE",11153121,"K01647.01",7.2237,5.895e-05,4.48566860591284,-0.144171548117155
"CANDIDATE",11153121,"K01647.02",7.2135,-2.72e-05,11.7375604264499,1.51099195710456
"CANDIDATE",11177543,"K01648.01",7.1633,0.0004991,3.06614147488437,0.322186495176849
"CANDIDATE",11337141,"K01649.01",7.2072,0.0002084,2.69070370313409,2.45881147540984
"CANDIDATE",11337372,"K01650.01",7.1597,0.0004675,11.4809963978334,-0.871111111111111
"CANDIDATE",11337372,"K01650.02",7.1336,0.001086,6.66493707264124,-1.18335766423358
"CANDIDATE",11337833,"K01651.01",7.1667,-0.0006608,16.0840551266974,-0.619495268138801
"FALSE POSITIVE",11391667,"K01652.01",-1,0.0003368,285.71727697416,1.63325867861142
"FALSE POSITIVE",11392017,"K01653.01",7.8876,0.03119,5.01556206365603,-49.4943181818182
"FALSE POSITIVE",11546211,"K01654.01",9.2338,-9.25e-05,532.22008989268,0.982083958020989
"CANDIDATE",11547505,"K01655.01",6.8276,7.154e-05,5.2048212166284,-0.143555555555556
"CANDIDATE",4471747,"K01656.01",7.3929,5.222e-05,12.7456900753993,1.03125
"FALSE POSITIVE",4474645,"K01657.01",-1,0.1005,430.511550781414,50.7066666666667
"CANDIDATE",4570949,"K01658.01",-1,0,469.468400034559,0.611483516483517
"CANDIDATE",4650733,"K01659.01",7.1424,-0.0004928,3.69076041368036,0.290335570469799
"CANDIDATE",4830605,"K01660.01",7.1776,-2.948e-05,2.19135587011427,0.400116279069767
"FALSE POSITIVE",4832197,"K01661.01",7.6459,0,283.880877868212,-0.378811292719168
"FALSE POSITIVE",4844004,"K01662.01",7.061,0.0001895,2.76425365610265,-2.0422480620155
"FALSE POSITIVE",4927315,"K01663.01",7.1675,-0.0007627,7.14389472645267,-22.3040650406504
"FALSE POSITIVE",4928119,"K01664.01",7.2048,-0.0003537,8.06010911631262,-0.133899147727273
"CANDIDATE",4932442,"K01665.01",7.3023,0.0001305,3.42111904938852,-0.602546972860125
"FALSE POSITIVE",5008501,"K01666.01",6.9184,-8.157e-05,3.84923067425857,0.595585034013606
"FALSE POSITIVE",5015913,"K01667.01",7.4218,9.861e-05,64.380848690647,-1.93127317676143
"FALSE POSITIVE",5103942,"K01668.01",7.1015,0.0003215,2.56000363855698,-2.87044198895028
"CANDIDATE",5183357,"K01669.01",7.3897,6.808e-05,25.1461688798339,1.57028391167192
"FALSE POSITIVE",5184709,"K01670.01",7.2042,6.41e-05,3.10882471541876,0
"CANDIDATE",5195172,"K01671.01",7.1217,-1.009e-05,2.87640884707364,-1.87330798479087
"CANDIDATE",5269467,"K01672.01",7.2105,-0.0002838,6.72291150640993,1.54360824742268
"FALSE POSITIVE",5271608,"K01673.01",7.0764,-0.003851,2.37086081557208,9.17529411764706
"FALSE POSITIVE",5357470,"K01674.01",7.2033,-0.0003167,2.62026881568514,-0.167249283667622
"CANDIDATE",5360920,"K01675.01",7.2671,0.000776,16.4125783347283,0.173082191780822
"FALSE POSITIVE",5443775,"K01676.01",7.1686,0.0005423,10.7364404147749,9.17318611987382
"CANDIDATE",5526717,"K01677.01",7.0977,0.0002386,5.10238432649534,-1.92804469273743
"FALSE POSITIVE",5527172,"K01678.01",-1,0.0001791,2800.96631220347,-0.0811631736526946
"FALSE POSITIVE",5529643,"K01679.01",7.3645,0.0003688,2.68731737098353,-4.25149863760218
"FALSE POSITIVE",5530882,"K01680.01",7.1555,0.0001344,2.15182397437711,16.1587548638132
"CANDIDATE",5531953,"K01681.01",7.4267,-2.132e-05,6.20349848651825,0.547872340425532
"FALSE POSITIVE",5531953,"K01681.02",3.8753,9.988e-06,1.97326161964502,0.0204929411764706
"CANDIDATE",5531953,"K01681.03",7.4632,-0.001005,0.925950719371099,-0.0504084249084249
"CANDIDATE",5531953,"K01681.04",3.1037,-0.0001565,2.21126194872307,2.08114434330299
"CANDIDATE",6034945,"K01683.01",7.3935,-0.0001649,3.18914390074855,0.272442307692308
"FALSE POSITIVE",6048024,"K01684.01",7.3671,-0.0006886,2.95723249500885,-0.500503105590062
"CANDIDATE",6049190,"K01685.01",7.3044,0.0003177,15.4911270784111,-0.926242424242424
"CANDIDATE",6198999,"K01687.01",7.1617,0.0001358,4.98283859125045,1.20619834710744
"CANDIDATE",6310636,"K01688.01",6.7024,0.0001177,2.86296487832152,0.465132743362832
"FALSE POSITIVE",6312534,"K01689.01",6.8898,0.03577,113.660561368039,46.1921749136939
"FALSE POSITIVE",6470917,"K01690.01",6.8756,0.001988,2.65878036041194,41.1674140508221
"FALSE POSITIVE",6611330,"K01691.01",7.2004,-0.006608,3.88295358507861,-2.40321428571429
"CANDIDATE",6616218,"K01692.01",7.4983,-4.06e-05,62.5233480816622,-0.00870916666666667
"CANDIDATE",6616218,"K01692.02",7.4511,1.349e-05,3.03084053557556,1.60739631336406
"CANDIDATE",6696462,"K01693.01",7.0973,-0.0001672,12.3284176016175,0.158992647058824
"CANDIDATE",6699368,"K01694.01",7.196,-0.0001236,3.30055310464861,-5.79725352112676
"CANDIDATE",6803855,"K01695.01",7.0774,-5.412e-05,3.87747516184745,-1.12789473684211
"FALSE POSITIVE",6891366,"K01696.01",7.0915,-0.0002522,4.60913804233519,6.89543307086614
"FALSE POSITIVE",6891637,"K01697.01",7.3438,-3.585e-05,7.57184544103911,0.234166666666667
"FALSE POSITIVE",6975615,"K01698.01",7.1765,-0.0043,3.13265575846397,109.118705035971
"FALSE POSITIVE",7137725,"K01699.01",7.2865,-4.418e-05,9.1782766998432,3.94548611111111
"CANDIDATE",7220429,"K01700.01",7.123,0.0002686,2.81103696800368,-0.00209502702702703
"CANDIDATE",7222086,"K01701.01",-1,-6.29e-05,9.33203804984224,-0.0477092274678112
"CANDIDATE",7304449,"K01702.01",7.0986,6.408e-05,7.18317412758389,0.193824742268041
"FALSE POSITIVE",7380829,"K01703.01",7.2575,0.02029,40.3184616712934,0
"CANDIDATE",7386827,"K01704.01",7.3079,-0.0004333,7.6696335332099,0.698117647058824
"CANDIDATE",7522911,"K01705.01",7.1892,-4.681e-06,8.14659113957444,0.86741935483871
"CANDIDATE",7626370,"K01706.01",7.1429,2.68e-05,5.85155340978707,-0.645323529411765
"CANDIDATE",7703955,"K01707.01",7.55,0.0002149,25.1840794030393,-0.711165919282511
"CANDIDATE",7703955,"K01707.02",8.0508,-0.0002676,13.1831938809196,-0.578369565217391
"CANDIDATE",7750419,"K01708.01",7.2135,0.000789,15.1592810551623,0.999654255319149
"FALSE POSITIVE",7768952,"K01709.01",7.2425,0.0009507,3.0244702295758,28.9591666666667
"CANDIDATE",7815744,"K01710.01",7.1798,0.0006068,4.54136960750547,-1.58952380952381
"CANDIDATE",7955580,"K01711.01",7.3904,-0.0001164,3.136185885518,0.431059171597633
"FALSE POSITIVE",8162790,"K01712.01",7.2528,0.001502,10.7377003046903,8.28100558659218
"CANDIDATE",8230616,"K01713.01",7.2029,0.0004896,4.04190605066167,1.38896739130435
"CANDIDATE",8230616,"K01713.02",7.2797,0.0005614,6.43417300037273,1.12949720670391
"CANDIDATE",9655129,"K01714.01",8.7768,0,1326.38633845301,0.0318398203592814
"CANDIDATE",9836959,"K01715.01",7.3018,0.0001252,14.2599069598521,1.95435483870968
"CANDIDATE",9838949,"K01716.01",7.2596,9.837e-05,3.31540869782864,-1.45420168067227
"CANDIDATE",9895006,"K01717.01",7.2022,0.0003241,17.2886839708436,0.115561403508772
"CANDIDATE",9896558,"K01718.01",7.2476,2.296e-07,5.78584567949873,-0.0469382513661202
"CANDIDATE",9896558,"K01718.02",7.1277,0.0002614,9.97834710979438,0.599498207885305
"FALSE POSITIVE",9899483,"K01719.01",7.2651,0.0001771,25.357365652236,11.7394973070018
"CANDIDATE",10015937,"K01720.01",7.1199,0.0001278,17.4233654164626,0.488914728682171
"CANDIDATE",10019065,"K01721.01",7.3014,0.0001903,10.4781346283945,-0.418719101123596
"CANDIDATE",10080248,"K01722.01",7.0615,0.0002145,2.68662643590713,1.40178217821782
"CANDIDATE",10213902,"K01723.01",7.6779,-0.0007194,15.2025966514904,-1.37383458646617
"CANDIDATE",10214162,"K01724.01",7.1933,-0.0006432,13.1085424973029,-1.56666666666667
"CANDIDATE",10905746,"K01725.01",8.6898,0.0006897,20.7176227443321,0.189968454258675
"CANDIDATE",8242434,"K01726.01",7.7324,9.689e-06,30.3479749047093,0.785406976744186
"CANDIDATE",6185331,"K01727.01",7.1724,0.0002814,55.364633272115,-0.515358490566038
"CANDIDATE",11820830,"K01728.01",-1,0,695.051964708002,1.44190895741557
"CANDIDATE",6603756,"K01729.01",8.4789,0.001208,1089.59137998775,1.08672155688623
"FALSE POSITIVE",8460600,"K01730.01",7.5002,0.04709,1897.04390070314,-3.55052173913043
"CANDIDATE",8266276,"K01731.01",7.7115,7.469e-05,2.75814917550059,2.45235294117647
"FALSE POSITIVE",8266276,"K01731.02",7.3785,0.001431,0.979038994062881,40.5379166666667
"CANDIDATE",6869184,"K01732.01",7.7526,4.655e-05,18.7370957283691,-1.08358744394619
"CANDIDATE",8396405,"K01733.01",7.0784,0,1.53088097178639,0.0846030534351145
"FALSE POSITIVE",8845574,"K01734.01",7.1627,0.002547,8.57500464588749,18.6046511627907
"FALSE POSITIVE",3446451,"K01735.01",7.4009,2.755e-05,6.63590610336861,152.345323741007
"CANDIDATE",6604328,"K01736.01",7.2392,0.0006553,3.9697065287694,-0.514228187919463
"CANDIDATE",4365645,"K01738.01",7.3331,9.237e-05,4.27403851351433,-1.53762645914397
"FALSE POSITIVE",6762829,"K01740.01",7.4788,-0.004565,2559.5536748728,0.297138599105812
"FALSE POSITIVE",8180020,"K01741.01",7.6722,0.03558,1576.89292597044,-1.81292719167905
"FALSE POSITIVE",9528420,"K01742.01",7.7319,-0.001378,2624.84952128253,-0.036023988005997
"FALSE POSITIVE",6364327,"K01744.01",7.3979,0.0006118,1.25639618449538,-2.40165094339623
"FALSE POSITIVE",9574614,"K01745.01",7.2272,0.0004585,112.881877693193,1.044
"CANDIDATE",8197343,"K01746.01",7.1813,-0.0004223,2.42872044141406,-0.876041666666667
"CANDIDATE",7032421,"K01747.01",7.2543,-0.0003953,1.21738176482894,1.0768487394958
"FALSE POSITIVE",7593110,"K01748.01",7.3197,0.005966,34.4767734147689,-0.043748502994012
"CANDIDATE",6786348,"K01749.01",7.0712,-1.607e-06,1.51655595074811,0.097190625
"CANDIDATE",6209677,"K01750.01",7.1634,-0.0001253,3.06043393806742,-0.0526363636363636
"CANDIDATE",6209677,"K01750.02",7.2035,8.965e-05,1.37013570045954,0.732826086956522
"CANDIDATE",9729691,"K01751.01",7.1874,0.0001252,8.82513265367239,-1.613491246138
"FALSE POSITIVE",9729691,"K01751.02",7.2347,9.116e-05,0.990061544924762,0.278348101265823
"FALSE POSITIVE",8127586,"K01752.01",7.2428,-0.003285,1.38912653124632,14.534250764526
"FALSE POSITIVE",4950232,"K01753.01",7.1582,-0.01375,3.76797780331258,0
"CANDIDATE",8651389,"K01754.01",7.2223,-4.864e-05,4.55291978092011,0.429859296482412
"FALSE POSITIVE",5302006,"K01755.01",7.082,0.034,37.2053629246827,-93.9410071942446
"FALSE POSITIVE",4851464,"K01757.01",7.4914,-0.003197,1287.6597809625,-1.16950146627566
"CANDIDATE",6705142,"K01758.01",7.2342,-0.0003113,6.45873696575373,-11.5111111111111
"FALSE POSITIVE",3248019,"K01759.01",7.1913,0.0463,1621.64372134375,8.82744479495268
"CANDIDATE",3967760,"K01760.01",7.2423,0.0009149,4.49077836688533,2.41963562753036
"CANDIDATE",3967760,"K01760.02",7.237,-0.0003816,2.43490308517824,0.79008152173913
"CANDIDATE",4067336,"K01761.01",7.2255,0.0009665,1.23582299710424,-0.526558139534884
"FALSE POSITIVE",5387843,"K01762.01",6.9414,-0.0006666,7.49706725259297,2.56886363636364
"FALSE POSITIVE",10491044,"K01763.01",7.0225,-6.385e-06,0.445097707352668,-6.96086956521739
"CANDIDATE",11904734,"K01764.01",7.2734,-0.000141,6.875106231442,-0.684470899470899
"FALSE POSITIVE",8043714,"K01765.01",7.0952,-0.003327,599.069058442442,0.0688545994065282
"FALSE POSITIVE",3654950,"K01766.01",7.3719,-0.01184,41.7427258230504,-0.878110119047619
"FALSE POSITIVE",8223328,"K01767.01",9.1978,-2.487e-05,19.5767136823343,-3.56225854383358
"FALSE POSITIVE",4150390,"K01768.01",7.1482,-0.002809,21.2522067851899,5.07555886736215e-05
"FALSE POSITIVE",8444552,"K01769.01",-1,0.001198,145.427346305743,0.114877428998505
"FALSE POSITIVE",7918217,"K01770.01",20.971,0.0223,3.52237385466847,-77.5063649222065
"FALSE POSITIVE",11342573,"K01771.01",7.0802,0.006436,16.2453444926962,-0.789547872340426
"FALSE POSITIVE",3345675,"K01772.01",7.1054,-0.0001377,2.21120005999662,0.326017191977077
"FALSE POSITIVE",10153011,"K01773.01",6.9171,0.000281,10.735354315199,0.0597576601671309
"FALSE POSITIVE",11285136,"K01774.01",7.6969,0.0002291,104.083996703776,0.156676602086438
"FALSE POSITIVE",4913000,"K01775.01",7.3268,0.01993,78.663427726267,0
"FALSE POSITIVE",8453214,"K01776.01",7.2936,0.07777,26.9065532645213,-11.468156424581
"FALSE POSITIVE",5110423,"K01777.01",7.1363,0.01245,4.76533720790999,17.23
"FALSE POSITIVE",5444384,"K01778.01",-1,0,14.342842962784,0
"CANDIDATE",9909735,"K01779.01",7.6974,0,70.5973770518731,0.0430189701897019
"CANDIDATE",9909735,"K01779.02",8.0082,0,10.4537712592304,-0.390915411355736
"FALSE POSITIVE",5450814,"K01780.01",7.5959,3.472e-05,11.5154327246016,-0.775205278592375
"CANDIDATE",11551692,"K01781.01",-1,8.549e-06,67.4753553717654,-0.501273504273504
"CANDIDATE",11551692,"K01781.02",-1,-3.923e-05,43.8552765042374,-1.84941176470588
"CANDIDATE",11551692,"K01781.03",-1,5.015e-05,17.1256903220872,0.644026548672566
"FALSE POSITIVE",8678664,"K01782.01",7.2612,0.0002329,10.6583693770871,-0.418596750369276
"CANDIDATE",10005758,"K01783.01",7.295,0.0001024,106.514160413024,0.286487213997308
"CANDIDATE",10005758,"K01783.02",7.2113,9.725e-05,24.7217466324525,-0.0548440366972477
"CANDIDATE",10158418,"K01784.01",7.4079,0.0007173,25.895698967592,0.997063953488372
"FALSE POSITIVE",9366989,"K01785.01",-1,0,1.97805659611811,4.90982456140351
"FALSE POSITIVE",3128793,"K01786.01",9.0044,-0.000788,110.548959788257,0.281690340909091
"CANDIDATE",5864975,"K01787.01",7.3025,-0.001524,57.4388527560894,1.24353103448276
"CANDIDATE",2975770,"K01788.01",7.0166,0.001125,18.3006802053081,-0.390477876106195
"FALSE POSITIVE",2975770,"K01788.02",7.181,-0.001339,15.5660921031765,0.982302631578947
"FALSE POSITIVE",5565497,"K01789.01",7.8647,0,7.98503491585298,-40.6169590643275
"CANDIDATE",6504954,"K01790.01",6.9898,-0.0003013,33.0043807465928,1.13046997389034
"FALSE POSITIVE",4144231,"K01791.01",7.2017,-0.1341,2.1089229420419,0
"CANDIDATE",8552719,"K01792.01",9.6652,0.0008261,93.9692531974746,1.6279792746114
"FALSE POSITIVE",8552719,"K01792.02",9.563,6.613e-06,14.6570580620338,-0.038151376146789
"CANDIDATE",8552719,"K01792.03",9.4707,-5.021e-05,28.8723543109074,-1.16527573529412
"CANDIDATE",5731623,"K01793.01",7.2168,0.004971,44.8576246082061,-47.8358556461001
"FALSE POSITIVE",6153672,"K01794.01",7.226,0.0008661,9.64550926723513,-1.40125177809388
"FALSE POSITIVE",9674608,"K01795.01",7.2898,-0.001419,22.4863601309999,0.43120665742025
"FALSE POSITIVE",10019399,"K01796.01",7.4501,-7.194e-05,7.25867723179196,0.289506172839506
"CANDIDATE",10676014,"K01797.01",7.8714,1.283e-05,15.2773175142294,0.40851724137931
"FALSE POSITIVE",6867766,"K01798.01",7.1641,0.0005861,5.79861536177329,0.751653005464481
"FALSE POSITIVE",6058614,"K01799.01",7.0963,-0.003918,43.1334438694498,-0.181443298969072
"CANDIDATE",11017901,"K01800.01",7.3413,6.353e-05,13.2351527413318,0.0647655172413793
"CANDIDATE",5088591,"K01801.01",7.3107,-4.573e-05,16.8808259606661,-1.19538461538462
"CANDIDATE",11298298,"K01802.01",7.2978,-7.368e-05,47.1780555026758,0.568378378378378
"CANDIDATE",4349442,"K01803.01",7.4966,0.0006957,22.3487790043524,14.1579710144928
"FALSE POSITIVE",4349442,"K01803.02",7.6615,0.0002806,3.5324483964102,0.150087628865979
"FALSE POSITIVE",4349442,"K01803.03",7.7125,1.519e-06,2.08012294065482,-1.10936031331593
"CANDIDATE",11187436,"K01804.01",8.0764,-0.0003542,28.9750538687509,3.16991643454039
"CANDIDATE",4644952,"K01805.01",7.3932,5.989e-05,28.5364827486245,0.539989722507708
"CANDIDATE",4644952,"K01805.02",7.3651,2.34e-05,9.70322302671329,-2.1763125
"CANDIDATE",4644952,"K01805.03",8.0063,5.936e-06,4.928325992083,-1.01776397515528
"FALSE POSITIVE",9529744,"K01806.01",-1,0,62.7580990410718,-21.4274390243902
"CANDIDATE",9529744,"K01806.02",-1,0,5.77358259699171,0.982614770459082
"CANDIDATE",9529744,"K01806.03",-1,0,4.26138226870254,-0.164243902439024
"CANDIDATE",10614012,"K01807.01",9.6828,-0.0003155,143.383369543749,-0.520152284263959
"CANDIDATE",7761918,"K01808.01",7.7833,-6.759e-06,50.1085317934182,-0.226893617021277
"CANDIDATE",8240797,"K01809.01",7.3642,0.0001335,12.9773836465163,-1.23358778625954
"CANDIDATE",8240797,"K01809.02",7.291,3.369e-05,12.3930435137452,-0.831726618705036
"FALSE POSITIVE",8164262,"K01810.01",10.474,-9.995e-05,2.62565751718662,0.746928104575163
"FALSE POSITIVE",3966262,"K01811.01",7.2051,0.08385,1.98758040759889,-59.5436337625179
"FALSE POSITIVE",6279974,"K01812.01",7.4006,-0.0001114,61.9284894351185,5.69705882352941
"CANDIDATE",9455325,"K01813.01",7.1948,5.997e-05,30.9366583322597,-0.704198473282443
"CANDIDATE",5621125,"K01814.01",7.2985,0.0001302,15.3444173260953,-0.0713769633507853
"CANDIDATE",9872283,"K01815.01",7.1762,-0.0003892,13.8710805457243,-0.170441441441441
"CANDIDATE",9872283,"K01815.02",7.2046,0.0001318,1.14054457655903,0.907573632538569
"CANDIDATE",8624520,"K01816.01",7.1967,0.0007237,19.9519367229298,1.4643598615917
"FALSE POSITIVE",7918172,"K01817.01",8.6127,-0.02987,23.8357157025922,0
"CANDIDATE",7870032,"K01818.01",7.3652,-0.0003039,7.06368306025124,0.237791044776119
"CANDIDATE",9597058,"K01819.01",7.3638,4.609e-05,16.6462872036303,-0.694101694915254
"CANDIDATE",8277797,"K01820.01",7.3567,-5.792e-05,11.0626722520176,-0.641816326530612
"CANDIDATE",8277797,"K01820.02",7.2984,9.901e-05,3.17378975914574,-1.68457516339869
"CANDIDATE",8832512,"K01821.01",7.5303,0.0001269,27.6596650614129,2.03131935881628
"CANDIDATE",5124667,"K01822.01",7.7973,0.0001308,18.3076433155734,-1.42594017094017
"FALSE POSITIVE",10092312,"K01823.01",7.4524,0,11.9616181895194,-1.77644171779141
"FALSE POSITIVE",10092312,"K01823.02",7.4648,0,5.78953086005788,6.6247311827957
"CANDIDATE",2989404,"K01824.01",6.7791,4.578e-05,13.5502998789294,0.321
"CANDIDATE",2989404,"K01824.02",6.6425,3.507e-05,9.07964829208268,0.0094144578313253
"CANDIDATE",5375194,"K01825.01",7.6338,-0.0001401,28.0599287291697,-0.148333333333333
"CANDIDATE",6468138,"K01826.01",7.8182,9.427e-05,6.15048618252007,-1.12899408284024
"FALSE POSITIVE",10031707,"K01827.01",7.8921,0.00127,1.92798662478296,-1.28176056338028
